,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600089.SH,X002463.SZ,X002028.SZ,X600584.SH,X000157.SZ,X600372.SH,X600703.SH,X600741.SH,X600418.SH,X600066.SH,X000977.SZ,X600522.SH,X002236.SZ,X600183.SH,X601877.SH,X002049.SZ,X600487.SH,X002294.SZ,X601799.SH,X000921.SZ,X000800.SZ,X002180.SZ,X002074.SZ,X000661.SZ,X002129.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0.0103743719355486,0,0,0,-0.0922478676334111,0,-0.0753964163147683,0,0,0,0,0,0,0,0,0,0,0.261898815248524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911531600400337,0,0,0.217782063025328,0,0,0,0,0,0,0.171804732887699,0.0858781214290079,0,0,-0.141646298560962,0,-0.0808813796533107,0,0,0.0205086776791513,0,0
X000063.SZ,0,0,-0.205285442477103,0,0,0,0,0,0,0,0,0,0,0.178886573635811,0.00138470771897232,0,0,0,0,0.069467605987874,0,0,0,0.000412862527437764,0,0,0,0.0499859307805049,0,0,0.0710993736041164,0,0,0,0.307950852254057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173713496776965,0,0,0.00429764542810373,0.093662011550037,0,0,0,0.022551287214137,0,0
X002304.SZ,0,0,0,0,0.109121655236838,0,0,0,0.14090472991434,0,0.267487401553643,0,0,0,0,0.0208283402874017,0,0,0,0,0,0,0,0.0634872810474823,0,-0.0725633068823622,0,0.0251119159990338,0.0406193793290907,0,0,0,0,0,0,0,0,0,-0.066221162209911,0,0,0,0,0,0,0,0,0,0.109047460981967,0,0,0.0409959277189155,0,0,0,0,0.0230642576828342,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199480121592817,0,-0.200144487257161,0,0,0,0.128393199792851,0,0,0,0,0,0,0.0959202085755528,0,0.21132969911923,0,0,0,-0.105369671114917,0,0,0.193816843354608,0,0,0,0,-6.93889390390723e-18,0,-0.1826932237453,0,0,0,-0.00322571722798282,0,0,0.0355282008857572,0,-0.0478530099745528,-0.123231565708667,0,0,0,0.0119954455930842,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0850995889528598,0.350607598502051,0,0.537739476773101,0,0,0,0,0,0.0787777908963846,0,0,0,0,0.0526652160951776,0,0.0373661950438868,0,0,0,0,0,0,0.364607336746144,0,0.0219436309724537,-0.112990635740169,0,0,0,0,0,0,-0.0664820027361568,0,0,0.0902462949902351,0,-0.117204708203969,0,0,0,0,0,0.0425702663764471,0,0.02476572165253,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262611050472366,-0.0428824144614432,0,0,0,0,0,0,0.0880325290871534,-0.0858384887819707,0.157056208354344,0.248660470123569,0,0,0,0.0977486269448468,0,0,0,0.0737895587791509,0.148219586668564,0,0,0,0,0,0,0,0,0,0,0,0,-0.059526484189975,0,0,0,0,-0.0126217281298692,0,0
X000100.SZ,0,0,0,0,0,0,0,-0.0462725926152187,0,0,-0.0476181185414223,0.507207247091027,0,0.190100690711591,0,-0.099453577627767,0,0,0.0224807219205556,0,0,0,0.11651964043261,0,0,0,0,0,0,0,0,0,0.0132960193617918,-0.0524248822481571,-0.0342215972838478,0,0.249586955418426,0,0,0,-0.127115939496295,-0.00170376065250546,-0.0872966742510762,0,0.137010213894431,0,0,0,0,0,0,-0.012825702685919,0,0,0,0,0,0,0
X300014.SZ,0,0,0,-0.0897513848434508,0,0,0,-0.0943511193047085,0,0,0,0,-0.215313820967831,0,0,0.0190508556567795,0,0,0,0.189796608729721,0,0,0,0,0,-0.129452028013672,0,0,0,-0.23781606866128,0,0,0.085812620290039,0,0,0,0,0,0,0,0.133277150114608,0,0,0,0,0,0.601183635888534,0,0.0753315040657839,0,0,0.0222595591886929,0,0,0,0,-0.0464872241323834,0,0
X002241.SZ,0,0,0,0.275718433561456,0,0,0,0,0,0.0126244073759638,0.165925159053445,0,0,0,0,0,0.0972631109359545,0,0.0097519168448445,0,0,0,0,0,0,0,0,0.258655562557485,0,0.162406183345665,0.116515145135828,0,0,0,0.025615691465585,0,0,0,-0.0361477876790188,0,0,0,0,0,0,0,0,0,0,0,0,0.044766507421205,0,-0.00847436171828849,0,0,-0.0264246811090551,0,0
X600089.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.195582929584246,0,0,0,0,0,0,0,0.0459644010854512,0,0,0.0458144561705785,0.0741429613826306,0,0,0,0.089954153774039,0,0,0,0.0832653319605107,0,0,0,0,0.149386024991765,0,-0.12653044514237,0.161675864036221,0,0,-0.0388590802792261,0.0316321433308581,0,0,0,0,0,0,0,0,0.00462971162226648,0.0546642962538705,0,0,0,0.0107368383815903,0,0
X002463.SZ,0,0,0,0.355071668905466,0,0,0,0.0182267885132347,0,0,-0.0515753960052572,0,-0.195094024612347,0,0,0,0,-0.126081761059182,0,-0.158337461482287,0,0,0,0,0,0,0,0.106984866173834,0,0,0,-0.0623314109201028,-0.243223977491728,0.0298655073496639,0.203046229542255,0,0,0.656073089583874,0,0,0,0,0,0.246954964890072,0,0,0,0,0,0,0,0.0412763994009383,0,0,0,0,-0.0702670262484284,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0.100030997448251,0,0,0,0,0,0,0,0.307029527601641,0,0.0938704984672867,0,0,0,0,0,0,0,0,0,0,0.0598141998777004,0,0,-0.138667808910933,0.277513643793402,0,-0.033736526215989,0,0,0,0,0.00669660069449172,0,0,0,0,0,0,0,0,0.0693265796077664,0.0593981984548617,0,0,0,0.0983481092644858,0,0
X600584.SH,0,0,0,0.42325614089023,0,0,0,0.0023269795780247,0,0.259358710184639,0.190719137310688,0,0,0,0,0,0,0,0.104587744047643,0,0,0,0,0.127711184645785,0,0.214825318600677,0,0,0,0,0,0,0,0,0.0749407745235504,-0.0570122265634902,0,0.067802491082648,0,0,0,0,0,0,0,0,0,0,-0.06523768405613,0,0,0,-0.0136475481556681,0,0,0,-0.0224002942671116,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0735519870558284,0.128182951520666,0,0.0352559602631458,0,0,0,0,0,0.0348884343821449,0,0.127922835081284,0,0.273994700191271,0,-0.0224883400667359,0,0,0.0352666984921724,0,0,0,0,0,0,0,0,0.0436397742452502,0,0,0,0,0,0,0,0.11742571125022,0.0981986363995663,0,0,-0.0822298615623076,0,0,0,0,0,0.0261129064258576,-0.0637732797069379,0,0,-0.00472058537529023,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0474345795873255,0,0.191881806465284,0,0,0,0.211610908869479,-0.152801621767944,0,0,0.0844213228958244,0,0,0,0,0,0,0.0112935954287077,0,-0.0542412454597459,0,0,0,0,0.130383618423881,0,0.0449492392575533,0,0,0,0,0.000826968653135973,0,0,0,-0.0193602532329834,0,0,0,0,0.171201112725056,0,0,0.00705195402551362,0,0,0,0,-0.0388396457571115,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.217782739754888,0,0,0,0,0,0,0,0,0,0.0584953238651858,0,0.0547353957221496,0,0.0278238745848631,0,0.0693949548298504,0,0,0,0,0.148125221210299,0,0.0874128936118447,0,0.0557110563567091,0,0,0,0.187215892874192,0,0,0,0,0,0.0763027548524053,0,0,0,0,0.0129465982688147,0.0325446046731101,0,0,0,0.0357596639658832,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170413611400873,0,0,0,0,0,0.00840957518165209,0,0,0,0,-0.191311438012383,0.164314880986807,0,0,0,0,0,0,0,0,0,0,0,0,0.0263506112846614,0,0.0742605912293852,0,0,0,0.0748988111863294,0,0,0,0,0,0,0.0166924033133549,0,0,0,-0.00302494267377498,0,0
X600418.SH,0,0,0,0.0714839655619573,0,0,0,0,0,0,-0.0489620925134187,0,0,0,0.70211667493952,0,0,0,0,0,-0.435510882186456,0,0,0,0,0.149582719890587,0,0,-0.492210916484835,0,0,0,0,0.165712579378213,0,0,0,0,0,-0.0107088539057264,0,0,0.362491930515341,0.00554879258070496,0,0,0,0,0,0,0,-0.0901357444628315,0.0920901390968149,0,0,0,-0.0351104519854024,0,0
X600066.SH,0,0,0,0.105831168145127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150816551342699,0,0,0,0,0,0,0.0745528792906634,0,0,0.0826321781817648,0,0,0,0,0,-0.0894634953874724,0.0260098088236443,0.38010350727262,0,0,0,0,-0.115271549099481,-0.0810625429913749,0,0,0,-0.305863875878345,0,0,-0.0299374581579727,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0470630278909707,0,0,0,0,0,0,0,0.387284840807977,0,0,-0.149051501127885,0,0,0,0.126438131414788,0,0,-0.0321704241872517,0.056930634236038,0,0,0,0,0,0,0,0,0.260875419447242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730741125935192,8.67361737988404e-19,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.112088552419796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046172649626896,0,0,0,0,0.253467351423298,0,0,0,0.0741190658586406,0,0,0,-0.15234649799319,0,0,0.480056719226315,0,0,0,0,0,0,0,0,0,0,0,-0.0350337632791939,-0.105757800106288,0,0,0.0104981941061396,0,0
X002236.SZ,0,0,0,0.0916637209813278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370837641785564,0.224806264527344,0,0,0,0,0,0,0,0,0.0612769544804465,0,0,0,0.0606139350955369,0,0,0,0,0,0,0,0,0,0,0.0468448399453378,0,0,0.23637892657054,0.0515495615104622,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X600183.SH,0,0,0,0.124764011955617,0,0,0,0,0,0,0,0,0,0,0,0.130311471784708,0,0,0.120617233393619,0,0,0,0,0.126783541331347,0,0.230346537700918,0,0.0463265663040015,0,-0.419733626254529,0,0.278909591342231,0.162067443375104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204361424282656,-0.0496025045630916,0,0,0.139178693901933,-0.0457108050812859,0,0,0,0.0956291300264556,0,0
X601877.SH,0,0,0,0,0,0.0872182161783189,0,0,0,0,0,0,0,0.231874835350221,0,0.0209964446534417,0,0,0,0,0,0,0.0833692706174581,0,0.230588492654011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014559268891028,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00583894656844232,0,0,0,0.0108038376957929,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175533818558412,0,0.166486073090336,0,0,0.0134048268037997,0,0.0615831939820824,0,0,0.34953636947826,0,0,0,0.243770300978353,0,0.0278888103341204,0,0,0,0,0.016588701184981,0,0,0,0,0,0,0.00107812856383412,0,0,0.0491746752291663,0,0,0,0,0.0598687236019021,0,0
X600487.SH,0,0,0,0,0,0.0317647170858995,0,0,0,0,0,0,0,0,0,0.192207950049528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138466275260624,0,0,-0.0239252258676197,0,0,0.712325089629191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365160272224884,0,0.0796023454275289,-0.100438911934899,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107044670609458,0.147312870610489,0,0,-0.0956294480943398,0,-0.0879604129584137,0,0,0,0,0.274625670094077,0.0748936462267115,-6.93889390390723e-18,0,0,0,0,0,0,0.017947642134116,0,0,0,0.0224728862546528,0,0,0,0.0946514594210154,0,0,0,-0.0223206720221116,-0.0200684483420396,-8.67361737988404e-19,0,0,0.0143911337521381,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144518564043786,0,0,0,0,0,0,0.102898424779159,0,0,0,0,0,0.253226582049989,0,0,0,0,0,0.0304991555227507,0,0,0,0,0,0,0,0,0,0,0.0419415902849558,0,0,0,0,0.360140078790193,0,0,0,-0.0169873871884812,0,0,0,0.03769376965032,0,0
X000921.SZ,0,0,0,0,0,0.842761447016612,0,0.0839157106911124,0,0,0,-0.0362511513066144,0,0,0,0,0,0,0,0.0214911689624698,0,0,0,0,0,0.081890711939961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138420771750917,0.0822034274821515,0,0,0,0,0.0871008030805055,0,0,0,0,0.068204046759449,0,0,0,0.210621945108276,0,0
X000800.SZ,0,0,0,0,0,0,0,0.0999167951808016,0,0,0,0,0,0,0.0644711709355278,0,0,0,0,0,0,0,0,0,0,0,0,0.16565987446422,0.415674460189095,0,0.0351411005219455,0,0.0499337010284717,0,0,0,0,0,0,0.000517828916793404,0,0,0.0358785684553548,0,0,0,0,0,0.0785180989238872,0,0,0,-0.0570049337371725,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.525773966112529,0,0.0284191739093944,-0.213089163708895,0,0.0482801038742952,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.131825075800061,0,0,0,0.145506354668581,0,-0.0160890756371428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576577936554092,0.105634319143104,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0813681252468485,0,0,0,0,0,0,0.0410815774645806,0,0,0,0,0,0,0,0,-0.0670891098263,0,0,0,0.508404401624469,0,0,0,0,0,0,0,0,0,-0.087105869919589,0,0.058540008177893,0,0,0,0,0,0,1.73472347597681e-18,0.0859629711125084,0,0,0,0,0,0.0550109278631797,0,-0.0808536440013061,0.0103060782487545,0.0306928157986027,-0.0964149095683156,0,0,0.0473614484636876,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0914982421900384,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.116772398295975,0,0,0.0415062031592848,0,-0.205453358776366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437784729601591,0,0,0,0.0213490197212911,0,0,0.359952481498711,0,0.120221498101037,0,0,-0.00417853524977084,0.0293031801435855,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0473733151862344,0,0,0,0,0,0,0.124984523100682,0,0,0,0,0,0,0.417289141087989,-2.77555756156289e-17,0,0,0.000612827171902242,-0.134929318416939,0,0,0,0.199544879439626,0,0,0,0,0,0.260879333894122,0,0.175178826109231,1.0842021724855e-19,0,0.0595989930889474,0,0,0,0,0,0.0044402461351135,0,0,0,0.0256322628096052,0,-0.113045394331778,0,0,0.025917651352207,0,0
X002223.SZ,0,0.378206722669628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370645482713658,0.296847585810468,0,0,-0.0318045956927013,0,0,0,0.0288680527650278,-0.285044116970495,0,0,0,0,0.089373250174945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374403591041972,0.000177089146468247,-0.129759610192912,0,0,-0.0139365449064559,0,0
Change_TY3M,0,0,0,0,0,-0.0426815473948885,0,0,0,0.0277560845014619,0,0,0,0,0,0,0,0,0,0.187849566650038,0,0,-0.00937371822002671,0,0,0,0,0,0,0,0,0,0,0,0,0.00915027692848939,0,0,0,0,0,0,0,-0.00742707946284719,0,0,0,0,-0.16836389462324,0,0,0.0424488503837256,-0.105094136538924,0,0,0,0.0142745061172912,0,0
Slope,0,0,0,0,0,0,0,0.221305482543929,0,0,0,0,0,0,0,-0.177075502029419,0,0,0.148579197321739,0,0,0,0.131554750940962,-0.043060952422214,0,0,0,0.153033155463314,-0.015425407781002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124822952672443,0,0,0.0887689348248899,0,0,0,0.704524338743377,0.0330024556615636,0,0,-0.039034673536112,-0.642528820581493,0
TED,0,0,0,-0.186830052434998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195714010232129,0,0,0,0,0,0,0,0,0,0,0,0,-0.090496180066875,0,0,0,0,0,0,0,0,0.100058921577959,0,0,0,0.334940976055354,0,0,-0.523058803431964,0.627361672174678,0,0.0909757978243391,0,0,-0.180502339787711,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0777765635015824,0,0,0,0,0,-0.0363134728083559,0.0429307245997549,-0.101927151577284,0,0,-0.101486980677592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217873148980745,0,0,-0.0521554344578057,0,0,0.0548250024503072,0,-6.93889390390723e-18,0,0,-1.73472347597681e-18,0,0,-0.0570696332587595,0,0,-0.182145643991327,0,-0.0498283958368488,0,0,0.0573714790530911,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0416362693158871,0,0,0,0,0.0946528917288587,0,0,0,0,-0.0593038227252514,-0.0130429755324109,0,-0.0280568266697601,0,0,0,0,-0.0417163478843815,0,0,0,0,0,0,0.0110803079091294,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0346098603979488,0,0,0,0,0,0.0267861474427168,-0.0430222369975157,0.163126191661382,0,0,-0.019479980326347,0,0
MKvol,0,0,0,0,0,0,0,0.000340244014629417,0.000767392933991001,0,0,0.000146161458756733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150314305548503,-0.000834684390755039,0,0,0,0,0,0,0,0,-0.000279173033354417,0,0.00185609658684089,-0.00138482567587491,0,0,0,0,0,0,0,0,8.88396096198803e-06,-0.00061981706149412,0,0,-0.00381859900939189,0,0
CarbonVol_Shenzhen,0,0,0.901802247996609,-0.578437160020301,0,0,0,-0.499893460218553,0,0,0,0,0,0,0,0.107310508623859,0,0,0,0,0,0,0,0,0,0,0.00993655293253002,0,0,0,0,0,0,0,0,0,0,0,0,0.0630800332117259,0,-1.38777878078145e-17,0.134178508478874,0,0,0,0,0,0.0681529413545247,0,0,0,0,0,0,0,0,5.43072372627692,0
CarbonVol_Guangdong,0,0,0,0.0270730775033198,0,0,0,0,0,0,0,0,0,-0.00379593281708134,0,0,0,0,0.0196514639687712,0.00639888195084552,-0.0318248521649691,0,0,0,0,0.000389900808446025,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914877066108344,-8.67361737988404e-19,0,0,0,0,-0.0271234562512031,0,0,0,0,0,-0.0752032338129951,0,0.00593920562236232,0,0,0.0345663838047858,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.00808684676644791,0,0,-0.000254700346793648,0,0,0,0,0,0,0,0.00165214056926623,0,0,0,0,0.00301995506136855,0,-0.00745537011561595,0,0,0,0,0,0,0,0,0,0,0,0,-0.000569434974034323,-0.0199333018566104,0.0056241858768384,0.00332400715142073,0,0,0.0131226151371923,0,0
