,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600271.SH,X600703.SH,X600118.SH,X600372.SH,X000157.SZ,X000338.SZ,X002129.SZ,X000559.SZ,X600839.SH,X002241.SZ,X600741.SH,X600089.SH,X600177.SH,X600582.SH,X600066.SH,X002292.SZ,X002236.SZ,X002456.SZ,X300124.SZ,X002475.SZ,X600060.SH,X300003.SZ,X000800.SZ,X600198.SH,X002465.SZ,X601877.SH,X000568.SZ,X600435.SH,X300146.SZ,X600166.SH,X002223.SZ,X000977.SZ,X000727.SZ,X000581.SZ,X002008.SZ,X002276.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0,0,0,0,0.177170629326581,0,0.163394485401985,0,0,0,0,0,0,0.140979568668145,-1.38777878078145e-17,0,0.0658924223628783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265918334822362,0,0,0,0,0,0,0,0,0,0.13020934985005,0,0,0,0,0.0987119554495208,0,0,-0.0130716292605325,-0.0105230638569026,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.169985929984123,0,0.0279142184136624,0.205203636834437,0,0,0.101272998011172,0.242023615871704,0,0,0,0,0.0468303293816796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056590100690095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180105558688844,0,0,0.00285797551219565,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0.0710363107163448,0,0,0,0.10763526946868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108018001655228,0.351775286875698,0,0.0581499944456067,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.049937634706785,0,0,0,0.247709774272554,0,0,0.011903794749055,0,0,0,0,0,0
X600066.SH,0,0,0.00157517819092758,-0.0510091913628081,0,0,0,0,0,0,0,0,0.0892152094035342,0.0799795875172308,0,0,0,0,0,0.0369351115419998,0,0,0,0,0,0,0.127468004690588,0,0,0,0,0,0,0,0,0.050488410645404,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0622704803361634,0,0,-0.0062944939847518,0.00660683993809696,0,0,0,0,0,0
X002292.SZ,0,0,8.67361737988404e-19,0,0,0,-0.116071341393562,0,0,0,0,0,-0.0105960697986327,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.117042349851306,-0.0429415697146766,0,0,0.0936502566654187,0,0.0584357779083326,0,0,0,0,0,0,0.07025899430971,0,1.73472347597681e-18,0,0.0949691001009943,0,0,0,0.00309908876675386,-0.0234787314074765,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.126329797397162,0,0,0,0,0,0,0,0,0.170331781564621,0,0,0,0,0,0,0.0883925486210252,0,0,0,0,0,0,0,0.105437765295254,0,0,0,0,0,0.0415699457839203,-0.027369369108912,0,0,0,0,0,0,0,0,0.159098276806984,0,0,0,0,0.165472917730314,0,0.00947170498580525,0.0212854519678313,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203812308594734,0,-0.105908142498133,0,-0.154519666420991,0,0.276884192832494,0,0.360975998787448,0,0,0,0,0,0,0.238451585097544,0,0.113576343597969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444754187926632,0,-0.00906859890108938,-0.0289758239049865,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663092778421612,0,0,0,0,0,0,0.098742938156464,0,0,-0.139351057920797,0,0,0,0,0,0,0,0,0.45509111881545,-0.131955844025994,0,0,0,0,0.128429948850177,0,0.143036860646082,0,0,0,0,0,0,-0.0277801313746428,0,-0.0345910035858178,-0.0181703105519923,0,0,0,0,0,0
X002475.SZ,0,0,0,0.133367895439683,0,0,0,0,0,0,0,0,0,0.020612971726905,0.140460077408902,0.0350174002114513,0,0,0,0,0,0,0,0,0,0,0.122691664170357,0,0.0180499078614703,0,0,0.0659858400246079,0,0,0,0,0,0.174835424216572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025704365643694,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709640016690491,0,0,0,0.11416287069555,0.0808681856363759,0,0,0.0014847960993801,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0580812536294815,0,0,0,0,0,0.102869643439332,0,0,0.0388999536903781,0.242441730884761,0,0,0,0,0,0,0,0.00839598523083472,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.035879142700504,0,0,0,0,0,0,0,0,0,0,0.0454585093911883,0,-0.0660409023555759,0,0,0,0,0,0,0,0,0,0,0.0160875361179291,0,0,0.274529792355399,0.280848726969475,0.164427457611539,0,0,0.0277426719240961,0,0,0,0,0,0,0.302587853666904,0,0,0,0,0,0,0,0.0252511201365017,0.0246061209147923,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257786810044112,0,0,0,0,0,0.15079469558329,0.374505745100033,0.264154048914335,0,0,0,0,0,0.0201613657620684,-0.362112668044616,0,0.0550293131815193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184098052614966,0,0,0.00931381751478128,0.0215667029510308,0,0,0,0,0,0
X600198.SH,0,0,0.205995851040001,0,0.122988816120248,0,0,0,0,0,0,0,0,0,-0.040486321445361,0.0209128344852032,0,-0.150283138490992,0,0.260002234068867,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.241799625030672,0,0,0,0,0,0,0,0,0,0.0346268476031977,0,0,0.126731694232003,0.154794011334504,0,0,-0.014426027089333,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.00795549838558212,0,0,0,0,0,0,0,0,0.0954333948363511,0,0.134942972331727,0.0721773118026863,0,0.147905527308906,0.0287431075991141,0,0,0.103712420077364,0,0,0,0,0,0,0,0,0,0.174185501530178,0,0,0,0,0,0,0,0.198191987037382,0,0,0.00301720678490493,0,0,0,0,0.0523316393785154,0,0,-0.0152777938473521,-0.0163303039445155,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.070100344654491,0,0,0,0,0,0,0.0125467479716867,0.0370580580997036,0,0,0.0852375036523693,0,0,0,0,0,0,0,0.0961752967823521,0,0,0,0,0.0751370831236652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567052003544447,0,0,0.0208664043425826,-0.00676189934249299,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.396733592875627,0,0.0961002063835985,0,0,0,0,0,0.0964823981343419,0,0,0,0.104817834783397,0,0,0,0,0,0,0,0.0203024665036587,0,0,0,6.93889390390723e-18,0.0407636545777907,0,0,0.00987324085484076,0,0,0.00541148482687134,0,0,0,0,0,0,0,0,0,0,0,0.0863193558079144,0,0,0.0061464843271544,0.00445796277947351,0,0,0,0,0,0
X600435.SH,0,0,0,-0.064733354491562,0,0,0,0,0,0,0,0,0,0,0.0633278465756797,0,0.126523024194065,0,0,0.0687374796613567,0,0,0,0,0,0,0.024781581452194,0,0,0,0,0,0,0.0423190936692004,0.108112098589633,0,0,0.266830931732733,0,0,0,0.0212000206829988,0,0,0.0226394549940107,0,0,0,0,0,0,0,0.0265814086969725,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.242343001526186,0,0,0.033751817375304,0,0,0,0,0,0,0,0,0,0,0.144401567182323,0,0,0,0,0.374354245864876,0,0.0531647585507962,0,0,0.0219389370012147,0,0,0,0,0,0,0,0,0,0,0,0,-0.109375271402382,0,0,0,0.0333002074342923,0.0421685900309249,0,0,0,0,0,0
X600166.SH,0,0,0,0.0232650942906567,0,0,0,0.0238006175462456,0,0,0,0,0,0,0,0.0420184019900204,0,0,0,0,0.0177843877022782,0,0,0,0,0,0.0783065545517699,0,0,0,0,0.0110828514964967,0,0,0.0331650796762237,0,0.0256551911517564,0,0,0,0,0,0,0.0698588193536697,0.0380166354994347,0,0,0.0701244685582965,0,0,0,0.0286471674607007,0.035764262159211,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201742490439762,-0.0179891152796865,-0.006757418948274,0,0,0,0,0,0,0,0,0,0,0,0,0.0550447094103984,0,0.100426942322967,0,0.391500168421665,0,0.0379324400886332,0,0,0,0,0,-0.0114907748377921,0,0,0,0.0988972402962022,0,0,0,-0.0183495831198679,0,0,-0.01231737869742,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0982264748964273,0,0,-1.0842021724855e-19,0,0,0,0,0,0.105032276998682,0,0,0,0,0,0.0228607663863468,-3.46944695195361e-18,0,0.0461664431595203,0,0,0,0,0,0,0.0690275913065856,0,0,0,0.119303032862155,0.136318651507533,0,0.146848764131546,0.0524290308533445,0,0,0,0,0,0.189082571544703,0,0,0,0,0.0350033701040398,0,0,-0.00947083865139206,0,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0.000967280346489911,0,0,0.0841601692773723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108398276203121,0,0,0.0733032669592445,0,0,0.046176459239981,0,0,0,0.136160481860785,0,0,0,0,0,0,0,0,0,0,0,0,0.134883339917005,0,-0.00563379840714997,-0.00509259427836824,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0308642506001653,0,0,-0.10432114915058,0,0,0.18702944816693,0,0,0,0,0,0,0,0.127886900112267,0,0,0,0,0,0,0.205956715031521,0,0,-0.0188675868291368,0,0,0,0,0,0,0,0.0503035100014227,0,0,0,0.0994903205409282,0,0,0,0,0,0,0.0213202488341005,0.0372826780206381,0,0,0.00145275820005908,0.00962884915550803,0,0,0,0,0,0
X002008.SZ,0,0,0.109567392535413,0,0,0,0,0,0,0,0,0,0,0.0374047671302284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652804785476668,0,0,0,0.162357516587701,0,0,0,0.253270617751911,0,0,0,0.0462557925118173,0,0.172272316880206,0,0,0.0596389678843612,0.0378289053674346,0,0,0,0,0,0.0131068589341812,0,0,0,0,0,0
X002276.SZ,0,0.0356225044498677,0,0,0.252883382070353,0,0,0,-0.0966447731738394,0,0,0,0,-0.0325131693061285,0,0,0,0.0840099817227313,0,0.246283551666129,1.73472347597681e-18,-0.134538203646885,0,0,0,0,0,0,0.0850333487464986,0.0585014690528039,0,0,0,0,0,0,0.0299195609152395,0,0.0633626758379369,0.296565565119041,0.170132712506306,0,0,0,0,0,0,0,0,0,0,0,0.0120865752795133,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105004022570374,0,0,0,0,0.123135479290138,0.25125175031813,0,0,0.120912718487921,0.0497918780109797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643582887633306,0,0,-0.0119285049457349,-0.0168412582067352,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0303683846712702,0,0.120512070960705,0.216021903401603,0,-0.0589976426253778,0,0,0.107311627167227,-0.0408441609957449,0,0,0,0,0,0,0,0.0080342892306883,0,0,0,0,0,0,0,0,0,-0.0330950843834542,0,0,0,0,0,0,0,-0.115264264554488,0,0.14641507547259,0,0,0,0,1.73472347597681e-18,0,0,-0.0457232172152063,-0.0431997662484122,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08448167742213,-0.090589074196987,-0.235383371615307,0,0,0,0,0,0,0.143188633863986,0,0,0,-0.254444296098668,0,0,0,0,0,0,0,0,0.472006183666609,0,0,0,-1.33390323490809,0,2.20340461458284,0,0,0,0,0,-0.900273898402937,0,-0.451396077431619,0,-1.34226217124531,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.498120971313553,0,0,0,0,0,-0.39144332055516,-0.496274573637298,-0.0528655702106152,-0.138261844114963,0,0,0.210689221861252,0,0,0,0,0,0,0,0,-0.156480996738504,0,0,0,0,0,0,0,0,0,0,0,-0.988473211482779,0.243053391508704,1.37300729154105,0,0,0,0,0,-0.545507941613176,0,-1.07881648940877,-0.683331683905895,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0673001631772446,0,0,0,-0.258251870523103,0,0,-0.0204208844090891,0,0,0.0750400616155249,0,0,-0.171216424887855,0.377377998656064,0,0.105895747477574,0.0795230950633792,-0.0784668993848387,0,0,-0.102422549473725,0,-0.0862808440583007,0,0,0,-0.118514790438901,0,0,0,0,0,0.110761479476932,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0799937910894763,0,-0.0141192830171354,-0.0174524176706182,0,0,0,0,0,0
MKreturn,0,0,0,-0.00887680831763331,0,0,0,0,0,0,0,0,0.0351356778107477,-0.211761317280272,-0.152844485644971,0,0,0,0,0,0.105199520366406,0,-0.240924452119605,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923031971480494,0,0,0,0,-0.0777884782426971,-0.000882573018825928,0.0150346436632476,0,0,0,0,0,0
MKvol,0,0,0,-0.00393731346856751,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.00341502726689269,0,0,0,0,0,0,0,0.000416993337587802,0,0,0,0,-0.00500309068350969,0,-0.00520536162981714,-0.00597491781876399,0,0,0,0,0,0,0.00633862181722258,0,0,0,0,0,0,0,0,0.0140111486951371,-0.000394552258007135,0,0.0152916807849676,0.00139280296599379,0.00616697206158936,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00545679858814046,0,0,0,-0.00205422618888884,0,0,0,0,-0.0184055487110876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000382141611369214,0,0,0,0,0,-0.0051973423421504,0,0,-0.000516865027744355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774885874700062,-0.00420853235644068,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580008038248105,0,0,0,0,0,0,-0.00554867412466186,0,0,0,0,0,0,0,0.00130570192614241,0,0,0,0,0,0,0.00689125671312242,-0.00635480118568088,0,0,0,0,0,-0.00430780858670491,-1.35525271560688e-20,-0.000841553841147733,0,0,0,0.0100221524270408,0,0,0.0143254348591465,-0.00232092363242631,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174711621031327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000835427386912085,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175248310895887,-0.000764194344992072,0,0,0,0,0,0
