,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002049.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X002241.SZ,X000977.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X300142.SZ,X002180.SZ,X600460.SH,X600183.SH,X002463.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.287175871339741,0,0,0,0,0.0347117292137135,0,0,0.0204324970938247,0.175520414817744,0,0,0.00186188514879038,0,0,0,0,0,0.0220335392737365,0,0,-0.127646773561736,0,0,0,0,0,0,0,0,0,0,0.0431687647024585,0,0,0.0293277584444427,0,0,0,0,0,0,0,0.0289000194205113,0,0,0,-0.0379120032736197,0,-0.00525253875678539,0,0.0369284671338794,0,0,0,0,0
X000858.SZ,0,0,0.231120448847907,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0685248472460774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019691302576857,0,0,0,0,-0.158376378434333,0,0,0,0,0.288008879166006,0,0,0.0497228328761669,0.0145931996764355,0,-0.0389673080895582,0,8.67361737988404e-19,0,0,0,0,0,0
X000568.SZ,0.387038167845119,0.0830965515533219,0,0,0.0532243755506142,0,0,0,0,0,-0.0141978740449388,0,0,0,0.274320854927466,0,0,0,0.0673504814028372,0,0,-0.0408482296918854,0,0,0,0,0,0,-0.0401075481849483,0,0,0,0,0,0,0,0,0.211958000606089,0,-0.0175287810346985,0,0,0,-0.0971435476682293,0,0,0,-0.0469339566463319,0.0474275592986396,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0.29949611113821,0,0,0,0,0,0,0,0,0,0,-0.157560167520368,0,0,0,0.0229985554415313,0,0,0.12623230721731,0,0,0,0,0,0,0.0126300599505652,0.0949947069065678,0,0,0,0,0,-3.46944695195361e-18,0,0,0.337802171821531,0.0598175497912896,-0.0397075358732955,0,0,0,0,0,-0.0488152425984879,0,0,0.0421161694534961,-0.237210015872215,0,-0.00124422346986557,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0204087493025212,0,0,-0.0219328300734041,0,0,0,0,0,0,0,0,0,0,0,0,0.036076597305663,0,0,0,0,0,0,0,0.0381441026336815,0,0.275005143659838,0.0333833096363619,0,0,0,0,0,0,0,0.249280644479101,0,0,0,0.00252796934662798,0,0,0,0.0370728791057098,0,0,-2.16840434497101e-19,0,0,0.0255109664307081,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.108967017874201,0,0,0.0212414269417978,0,0,0,0,0,0.0356523265030214,0,0,0,-0.29599303890719,-0.0829818617114791,0,0,0,0,0,0,-0.141472066920709,0,0,-0.290697876239777,0,0,0.557878954021905,0.0416754627518808,0,1.73472347597681e-18,0,0,0,0,0.063735697355568,0,0,0,0.24430877231795,0,0,0,0.182432833588147,0.0724009189065504,0,0,1.73472347597681e-18,-0.0130573713951506,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0228541318957076,0.0307047343254689,0,0,0,0,2.16840434497101e-19,0,0,0.076723069173245,0.0048569898909673,0,0,0,0,0,0,0,0.0547709182066904,0,0,0,0,0,0,0,0.0041293464436286,0.0300722501496219,0,0,0.0620635809254799,0,0,0,0,0.0710411993253633,0,0.0352727686185466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.105125644119415,0,0,0,0,0,0,0,0,0,0.541301112920071,0,0,0,0.164629015877203,0,0,0,-0.0825433239962634,0,0,-0.0640241186865383,0.0854206667964568,0,0,0.0564284311080326,0,0,0,0,0,0,0,0,0,0.137004348004077,1.73472347597681e-18,0,0,0,0,0,0.0546145149271486,0,-0.219093678278833,0.0209613649556539,0,0,-0.175605262306027,0.226463965301817,0,0,0,0,0,0
X002304.SZ,0,0.414601838496412,0.0452482031252479,0.117165915702734,0,0,0,-0.0217463358225711,0,0,0,0,0,0,0.0206088220978539,0,0,0.0484837227918225,0,0,0,0,0,0,0,0,0,-0.00882519659319408,0,0,0,0,-0.0173847127544877,0,0,0,0,0.0543474340513915,0,0,0,0,0,0,0,0.0172006494988619,0,0,0,0,0,0.00136296969804001,-8.67361737988404e-19,-0.156717511758797,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.000574714499212033,3.46944695195361e-18,0.14991968820064,0.061578813708652,0,0,0,0,0,0,0,0,0,0.168260310641999,0,0,0,0.00794008259224736,0,0,0,0,0.268215487696599,0,-0.101269912333421,0,0,0,0,0,0,0,0,0,0.00897150830069632,0.000323275620572895,0,0,0,0,0,0.0261775615460679,0,0,0,0,0.0419936488259577,-0.0297717739289884,0,0,0,0,0,0,0
