,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X000100.SZ,X000550.SZ,X002236.SZ,X601877.SH,X000581.SZ,X300124.SZ,X002475.SZ,X000623.SZ,X600582.SH,X000568.SZ,X000800.SZ,X002294.SZ,X000400.SZ,X600177.SH,X000559.SZ,X002129.SZ,X600839.SH,X000869.SZ,X002456.SZ,X002292.SZ,X002465.SZ,X000977.SZ,X600312.SH,X002007.SZ,X000050.SZ,X600435.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.21534878199072,0,0,0,0.118343704202563,0,0,0,0,0,0,0.542329480764505,0,0,0.118364216761041,-0.0772828214852714,0,0,0.0242042661721532,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0120416032427958,0,0.0699562870899802,0,0,0,0,0.203325814326043,0,-0.0543936349352368,0,0,0,0,0,0.000838329841845696,-0.13545710529851,0,0,0,0,0
X600519.SH,0,0,0,0,0.0922474966966555,0,0.0953477589802121,0.114852573088448,0,0,0,0.251637949018066,0,0,0,0,0,0,0,0,0,0,0,0,0.135184471905735,0,0,0,0,0,0,0.208256050091833,0,0,0,0,0,0,-0.00819726499135484,0,0,0,0,0,-0.134804437897211,0,-0.0526650065046425,-0.0416751698356781,0,0,0,0,0.00247105707667196,0,0,0,0,0,0
X000651.SZ,0.262598769103311,0,0,0.103388639555345,0.200273286531505,0,0,0,0,-0.0286789266371017,0,0.0469189592792442,0.0357967829704429,0,0,0,0.114402789322285,0,0,0,-3.46944695195361e-18,0,0,0,0,0.158835756531312,0,0,0,0,0,0,0,0,0,0,0,0.119060706373044,0,0,0,0,0,0.142542089527102,0,0,0,0,0,0,0,-0.00569268201887646,-0.00616763002622541,0,0,0,0,0,0
X002415.SZ,0,0,0.175150007934812,0,0,0.0368242053974589,0,0,0,0,0,0.130271165185161,0,0,-0.00809894375029541,0,0,0,0,0.141952928019128,0,0,0,0,0.176558945131924,0,0,0,0,-0.0609641528941127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020093329155418,0,0,0,0,0,0
X000725.SZ,0,0.043503576619513,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0829741665165096,0.197832836305845,0,0.0219682370863399,0,0,0,0.0742741768889875,0.135996735941986,0.374187392711697,0,0,0,0,0,0,0,0,0.00714194956953863,0,0,0,0.232969210358774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927872701943117,0,0,0,0,0,0
X000625.SZ,0.417552082003802,0,0,0,0,0,0,0.00635121879158392,0.164515798933923,0,0,0,0,0,0,0,0.0874767567260318,0,0.15431291299189,0,0,0.0120527342564016,0,0.00565875706898321,0,0,0,0,0,0.0485254680686998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961752137659931,0,0,0,0,0,8.67361737988404e-19,-0.0145316842805167,0,0,0,0,0,0
X000858.SZ,0.0081019614599968,0.0728515072825986,0,0,0,0,0,0.034460240895996,0.108772781839113,0,0,0,0.255502874136436,0,0,0,0,0,0,0,0,0,0.143815263406463,0,0,0,0.0160149948659953,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0375549901570634,0,0,0,0.0582657451850069,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0109995555923369,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.543747674839684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131384544729074,0,-0.0662543005347666,0,0,0,0,0,0,0,0,0,0.116909215298311,-0.0554659474040731,0,0,0,0,0,0,0,0,0.383582857530436,0,0.0200345056108298,0.00592936041988873,0,0,0,0,0,0
X000063.SZ,0.0381185511750553,0,0,0,0.0695325636191603,0,0,0,0,0.0403734477735223,0,0,0.0971012156569411,0,0.118589828199623,0,0.132661640293548,0.076729952694319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428966303633433,0,0,0.162452429751405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011673292370167,0,0,0,0,0,0
X600031.SH,0.0650369483594946,0.00522938666382128,0,0,0,0,0,0.00230036539678311,0.106478402443583,0,0,0,0,0,0.993077195458545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703448060129764,0,0,0,0,-0.0809611456186282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426157447258741,-0.00850250194886833,0,0,0,0,0,0
X600276.SH,0,0,0,0.0478853724800103,0,0,0,0.137333581824635,0,0.0201404337995441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390494181682295,0,0,0,-0.0616038979122231,0,-0.104217319106923,-1.73472347597681e-18,0,0,0,0,0,0.100232478555308,0,0,0,0,0.116622204312103,0,0,0,0.161027543909664,0,0,0,0,0,-0.0127943207534203,0.0112075667790727,0.0779503692859368,0,0,0,0,0
X600690.SH,0,0.0684969638653094,0.108535904192866,0,0,0,0.333072981454211,0,0,0,0,0,0.126625830207851,0,0,0,0.238072044462772,0,0,0,0.0703064505379687,0,0,0.0545926919739947,0,0,0,-0.0692151433330222,0,0,0,0,-0.0176104212946086,0,0,0,0,0,0,0,0,0,0.0919571169662864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.310309302072478,0,0,0.555484169718781,0,0,0,0,0,0,0.00232966667582771,0,0,0,0,0,0,0,0,0.116636803156662,0,0.0540475224754569,0,0,0,0.00973360647213244,0,0,0,0.122128923442895,0,0.0040605788044069,0.0224200969873496,-0.245700523699946,0,0,0,0,0,0,-0.0487433237736262,0,0,0,0,0,0,0
X600372.SH,0,0,0.0753429234498259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132452753044122,0.143313305446093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632416118612292,0,0.122609158050335,0,-0.0405418640705799,0,0,0.15907782617071,0,0,-0.0222170816590545,0,0.227984068335531,0,0,0,-0.0156724533821315,0.0227303265024721,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.297167729268621,0,0,0.382907521469671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476120234940129,0,0.184639792174235,0,0,0,0,0,0,0,0.0415157334250893,0,0,0,0,0.0146990190542408,0,0,0,0,0,0,0,-0.052737355467778,-0.0374774592082417,0.0262626895646675,0,0,0,0,0
X002241.SZ,0.0196959388418722,0,0.105537254518067,0,0,0,0,-0.0420388105943121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759423443714049,0,0,0,0,0,0,0,0,-0.0209679285793695,0,0,0,0.0281838275336549,0.324491446063194,0.0744758400174715,0,0.0103643729410463,0,0,0,0,0,0,-0.0274857500064474,-0.0131154315351366,0,0,0,0,0,0
X600741.SH,0.16480098345882,0,0.157288545007067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23467909009826,0,-0.00179783007958267,-0.0596362188944408,0,0.224778401318597,0,0,0,0,0,0.0414532586937163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134381767741736,0,0,0,0,0,0,0,0,-0.00942184651772443,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.00127071418847108,0.157769177014433,0,1.73472347597681e-18,0,0.0483752902059876,0,0,0,0,0,0,0.225714640741416,0,0,0,0.14387012665818,0,0,0,0,0,0,0,0,0.112920513466171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.262586429912018,0.0191653708436857,0.0462376623637487,0,0,0,0,0,0.288766450102024,0,0.0776824398883695,0,0,0,0,0,0,0,0,0,0.00439639127340145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066750362571705,0,0,0.236959780542548,0.0360334460222566,0,0,0,0,0,0,0,0,0,0,0,0,0
