,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X000625.SZ,X002129.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600522.SH,X300142.SZ,X002074.SZ,X600741.SH,X002180.SZ,X600460.SH,X000733.SZ,X000100.SZ,X600884.SH,X600702.SH,X000799.SZ,X000157.SZ,X002236.SZ,X600584.SH,X601799.SH,X000800.SZ,X002414.SZ,X600563.SH,X002176.SZ,X002056.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0596901464286461,0.224045644941908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669453104307394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311330458289954,0,0.0504579966513984,0,0,0,0.0463334683792376,0,0,0,0,0,0,0,0,0,0,0,-0.00483969012326992,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0635002756634512,0.311382241140428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385274500100722,0,0,0,0,0,0,0,0,0,0,-0.0140105772755655,0,0,0,0,0,0,0.0095949849405768,0.0344969527935404,0.218934492583098,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0376828621806505,0.111718840241144,0,-0.00748620453058387,0,0,0,0,0,0,0
X600809.SH,0,0.54631027340234,0,0,0,0,0,0.0418469254004081,0,0,0,0,-0.0200366907958537,0,0,0,0,0,0,0.0881814447161256,0,0.0232459899811151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261874226322054,0,0,0,0,0,-0.0124405929964563,0,0.0164167680783609,2.77555756156289e-17,0,0,0,0.0270636524383153,0,0,0,0,1.0842021724855e-19,0,0
X000568.SZ,0,0.136025876466376,0,0,-0.0316049102189345,0.158792599753311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186407011895243,0,0,0,0,0,0,0,0.121834819107742,0,0,0,0,0,0,0,0,0,0,0.210130992574855,0.1450982351493,0,0,0,0,-0.0525626149512991,0,0,0,0,0,0,0,0.0548250371098139,0,0,0,-0.0507419559755757,0,0
X002415.SZ,0,0,0,0,0,0.352992156087013,0,0,0,0,1.38777878078145e-17,0,-0.24141882781095,0,0.242875253816798,0,0,0,0,0,0,0,0,0,0,0.0810362046983681,0,0,0,0,0,0,0,0,0,-0.113531369969588,0,0,0,0.0869012254377542,0,0.628185216441265,0,-0.0494239481131679,0,0,0,0,0.00672115540048837,0,0,0.0648146751648473,0.140348015183771,0,0,0,-0.0206575296010735,0,0
X002304.SZ,0,0,0.0351107978458708,0.153466854341913,0.0168179037572978,0,0.16301591998941,0.0422959730847719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156869367518231,0,0,0,0,0,0,0,0,0,0,0,0,0.0745487272907428,0,-6.93889390390723e-18,0.207800832854981,0,0,0,0,0,0,0,0,0,0.04232800718592,0,0,0,0,0,0,0,-0.0140203900316664,0,0
X600690.SH,0,0,0,0,0,0.0354536626473674,0,0,0,0,0.288203595740621,0,0,0,0.043753140657268,0.0330303181061156,0,0,0,0,0.135997062942212,0,-0.0261079634589874,0,0,0,0,0,0,0,0,0,0,-0.0884550411283807,0,0,0,0,0.178587540247135,0,0,0,0,0,0,0.204949886154965,-0.0821185542555506,0,0,0,0,-0.0472922416743436,-0.022897259545938,0,0,0,-0.111522238397049,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0118735214510182,0,0,0,0,0.0638520449166425,0,0.0765211732358984,0,0,0.354576624513852,0,0.0087499456211751,0,0,0,0,0,0,0,0,0,0,0,0,0.0141803099295932,1.73472347597681e-18,0,0,0.192415229902558,0,0,0,0,0.149605153163718,0.0383053805529959,0,0,0,0.0167986896121605,0.0177825516590903,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.373619072639241,8.67361737988404e-19,0,0,0,0,0.103547264770833,0,0,0,0,0,0,0,0,0,0,0,0.0507182015154888,0,0,0,0.00952090709893376,0,0,0,0,0,0,0,0,0,0.082624718582171,0,0,0,0.0256659134281854,0,0.069071948727719,0,0.0932537327235823,0,0,0.263196136901847,0,0.056634985143551,0.0136790162217658,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119291988244095,0,0,0,0,0.0310792293250524,0,0,0,0,0,0,0,0,0,0,0,0.0015428537923654,0,-1.0842021724855e-19,0.149262766627481,0,0,0,0,0,0,0,0,0,0,0.0661951601073369,0.0995602642904935,0,0,0,2.16840434497101e-19,0,0,-0.00838541303842435,0,-0.0516616541696184,0,0,0,0,0
