,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600066.SH,X600741.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002506.SZ,X002475.SZ,X000559.SZ,X000568.SZ,X600372.SH,X002085.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002074.SZ,X600867.SH,X002294.SZ,X600089.SH,X002007.SZ,X000050.SZ,X002456.SZ,X000869.SZ,X002426.SZ,X002180.SZ,X600498.SH,X002508.SZ,X002465.SZ,X601877.SH,X600699.SH,X002008.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.280446910201115,0.181580924603492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036991170234932,0,0,0,-0.0284042683441323,0,0,0.0218546622643206,-0.117486310764579,-1.73472347597681e-18,0.156749530426636,0,0,0,0,-0.0420792257019772,0,0,-0.0735848399780836,1.0842021724855e-19,0,0,0,0,0.0246745127122603,0,0,0,-0.0431959415500394,-0.010333291267511,0.0250497516487463,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.115916207320903,0,0.121108320058629,0,0,0,0.292911911264068,0,0,0,0,0,0.019048947267019,0,-0.0524695348822694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231908823548453,0,0,0,0,0,-0.0275589473425927,0,0,0,0,0,0,-0.00819436100644209,-0.0513552529266632,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.132742387198774,0,0,0,0,0.0429359813472639,0,0.0460055320571423,0,0,0,0,0,0,0,0,0,0,0,0,0.0680153271118419,0,0.0349653309735951,0,0,0,0,0.0451455593987618,0.173021266735272,0,-0.124341017930037,0,0.0853761148698043,0.0895138478209275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.00407253291045999,0,0,0,0,0.00461844327853383,0,0,0,0,0,0,-0.00629177342699196,0,0,0,0,0,0,0,0,0,0,0,0.0199335298745625,0,0,0.0224700110011069,0,0,0,0,0,0,0,0,0,-0.00132085424925359,0,0.016694626386245,0,0,-0.00113491556530328,0,0,0,0,-0.0102106511189854,0,0,0.0340059606981117,-0.0378271697843941,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.125602580993852,0,0,0,0,0,0,0.0186224381032226,0,0,0,0,0.0799977640340573,0,0.00234090006625699,0,0,0.00801155680536482,0,0.0331810530764947,0,0,0,0,0,0,0,0,0,0,0,0,0.0998504803845855,0.0277256472373714,0.0606866250651029,0,0,0,0,0,0,0,0,0,0,0.0101871313296936,0,0,0,0,0,0,0
X002304.SZ,0.126650477150147,0,0,0,0.748632610333802,0,0,0,0,0,0,0,0,0,0,0,0,0.0576925352829665,0,0,0,0,-0.0482057562533579,0,0,0.0492273356316573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555341811582789,0,0,0,-0.042271922836485,0,0,0,0,0,0,-0.0492263937589126,0.0252295323686505,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898438756095466,0,0,0,0,0,0,0,-0.101393988299775,0,0,0,0,0,0,0,0,0,0.167511799761073,0,0,0,0.0900675103812136,0,0,0,0,0,0.0517858435777276,0,0.0792123944299176,0,0.0233475059568734,0,0,0,-0.0112655831992734,-0.024703864553201,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0156289965805846,0,0,0,0,0.0509735461584581,0.034040001476954,0,0,0,0,0,0.104800744334615,0,0.115870009703976,0,0.0214495249184464,0,0,0.132795176453596,0,0,0,0,0,0,0,0.0610375098165343,0.100794119070672,0,-0.018911979145097,0,0.0101084903902197,0,0,0,0,0,0.094410167827586,0,0,-0.00822807852139937,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.239385061204357,0,0,0,0,0,0,0,0,0,0.137954256249012,0.12008277817765,0,-0.0839413030294726,0,0,0,0,0.179828221621814,0.110517245055499,-0.0335288880151738,0,-0.0632141834365819,0,0,0,0,-0.188199060390683,0,0,0,0,0,0.208834908862012,0,0,0.138308985338653,0,0,0,0,0,-0.0915584584198124,0,0,-6.93889390390723e-18,0.0117814026458042,0.0941360268813226,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.324494591900079,0,0,0,0.264851667836508,0,0.0445786580626031,0,0,0,0,0,0,0.0272540725897088,0,0,0.217814690457885,0.027491876067826,0,0.108854292177097,0,0,0,0.0589140846531012,0,0,0,0,0,0,0,0,0,0,0,0,0.101798422169322,0,0,0,0,0,0,0,0,0,-0.0644143736194823,0,0,0,0,0,0,0
X600690.SH,0,0.17231633199263,0.165413249312211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299596277743955,0.0484261880464931,0,0,0,0,0,0.130605510710914,-0.0146381474723545,0,0,0.0470650089406233,-0.462725029562542,0,0,0,0,0.0493302901204872,0,0,0,0.0494644684828729,-0.0924981308561315,0.0286245624204567,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0410584825006892,0,0,0,0,0,0,0,0.079980681901666,0,0,0,0.0374813611474898,0.0411678908511229,0,0,0,0,0,0,0,0,0,0.0602676916214795,0,0,0,0,0,0,0,0.0357212528996864,0.0724439387857598,0.0421832827691675,0.0770152442696395,0,0,0,-0.0503966960232255,0,0,0,0.14161823847692,0,0,-0.00950581107614844,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.162030281584944,0,0,0,0,0,0,0,0,0,0,-0.411129844510638,0,0.0914982500466917,0,0,0,0,0,0,0.00877344780847852,0,0.147882858797551,0,0,0,0,0,0,0,0,0,0,0,0.108694960055192,0,0.21380150418743,-0.0205706126051177,0,0,0,0,0.00346606916057204,0,0,0,0,0.191213456728269,0.112313246678712,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267156821013698,0,0,0,0,0,0,0,0,0,-0.0210119050754389,0,0.0427436128395269,0,0,0,0.128295278408213,0,0,0,0,0,0.213144848534548,0,0,0,0.0212251499675745,0,0,0,0.00389300442312019,-0.0417791750560506,0,0,0,0,0,0
X600741.SH,0,0.170634716036989,0,0,0,0,0,0,0,0.00749909943764953,0,0,0.0582192651177685,0,0,0,0,0,0,0.0723940701359898,0.0321068040268089,0,0,0,0.0435046445221742,0,0,0,0,0.0402597565432253,0,0,0,0,0,0,0.116738019434256,0.112205622171263,0.0459153517831168,0,0,0,0,0,0,0,0,0,0,0,0.00580001673673183,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.0865769619281415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188511194220247,0,-0.139454086536352,0,0.212476944704603,0.184640285234231,0,0,0,0,0,0,0,0.0532223623938328,0.0951289685507867,0.109627762906185,0,0,0,0,0.134596900595152,0,0,0.00912440073662356,0,0,0,0.0073112151377186,0.210859424859731,0,0,0,0,0.00528632777306726,0,0,0,0,0,0,0
