,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600271.SH,X600118.SH,X000157.SZ,X000559.SZ,X600066.SH,X002236.SZ,X600372.SH,X000338.SZ,X002241.SZ,X600741.SH,X600089.SH,X002475.SZ,X002292.SZ,X000016.SZ,X600839.SH,X300124.SZ,X000568.SZ,X600177.SH,X000066.SZ,X002465.SZ,X002294.SZ,X002074.SZ,X002129.SZ,X000800.SZ,X300003.SZ,X600867.SH,X600312.SH,X000869.SZ,X600498.SH,X000581.SZ,X600582.SH,X000977.SZ,X600525.SH,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.199111949373012,0.120414631619893,0,0,0,0,0,0,0,0,0,0,0.104593480503932,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269594077751387,-0.0528287151739553,0,0,0,0,0.00678191787790534,0.0388337113275534,0,-0.0751623329013878,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.220071923568351,0,0,0,0,0,0,0,-0.107814809985718,0,0,0.13278286180091,0,0,0,0.195164097417748,0.146291979590862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161427938981516,0,0,-0.0123871908803136,0,-0.0552556169845746,0,0.0511559915969931,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0610329296957066,0,0,-0.126496466158334,0,0,0,0,0,0,-0.227690953823826,0,0.0258225742898686,0.0713227168193428,0,0,0,0,0.332967828030089,0,0,0,0,0,0,0,0.0636058008792022,0.00304468737882941,0,0,0,0.107924984729629,-0.0766402477124487,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639559797143111,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0220599928226953,0,0,0,0,0,0,0,0,0.18588604736669,0,0,0,-3.46944695195361e-18,0.0197037124982809,0,0,0.116758681017725,0,0.334110793100171,0,0,0,0,0,0,0,0,0,-0.0455250094172874,0,0,-0.0371891932083156,0.00890859819503817,0,0,-0.00163559238900605,0,0,0,0.150959002515422,0.0999602630763729,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0507048600795999,0.0909712030316359,0,0,0,0,0,0.0637735108915834,0,0,0,0,0,0,0,0,0,0,0,-0.0127564020655065,0,0,0,0.158375423636641,0,0.29126568073352,0,0,0,0,0.0166272874499252,0,0.0428234221401853,0,0,0,0,0.05682809977117,0,0,0,0,0,0,0,-0.00733601853459812,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.159707071634983,0.284371029484843,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0443633554252982,0,0,0,0,0,0,0,0,0,0,0,0.082612683352086,0,0.284959045577746,0,0,0,0,0,0,0.0346881428703952,-0.139626802647462,0,0,0,0,0,0,0,0,0,0,0,-0.0142617785098339,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.107130706497346,0,0,0,0,0.187457613152647,0,0,0,0,0,0,0,0,0.352672242694945,0,0,0,0,0,0,0,0,0,0,0,0,-0.042050163022919,0,0,0,0,0,0,0,0,0,0.101513568424749,0,0,0.0440475920651774,-0.00796632751505713,0,-0.082389841043524,0,0,0,0
X002304.SZ,0,0.301289246039899,0,0,0,0.163820705317269,0,0,0,0,0.0358798190157995,0,0,0,0,0,0,0,0,0,0,0,0,0.104027891726609,0,0,0,0,0,0.15936507966208,0,0,0,0,0,0.0522106757117605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105866406451621,0.0169645844821003,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166623148499826,0.165596736468781,0,0,0.156512333200826,0,0,0,0,0,0.00571929920255738,0.0497820541059129,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00876949918109675,0,0,0,0,0,0,-0.000749694123929761,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0685577168220557,0,0.24380714405623,0,0.00775648217544477,0,0.0487038872730735,0,0,0,0.0703989035546813,0.0322030180047535,0,0.13109876948564,0,0,0,0,0,0,0.188418518391412,0.000483724108221457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167292553060044,0,0,0,0,0,0,0
