,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000100.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X002236.SZ,X600271.SH,X600118.SH,X601877.SH,X600177.SH,X002085.SZ,X002456.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X600867.SH,X000559.SZ,X600089.SH,X002292.SZ,X002180.SZ,X002426.SZ,X002506.SZ,X000623.SZ,X600522.SH,X002074.SZ,X002508.SZ,X600498.SH,X000536.SZ,X600566.SH,X000981.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0708747021458244,0,0.136281304179931,0.0546805677029681,0,0,0,0,0,0,0,0,0.0603408578426564,0,0,0,0,0,0,0,0,0,0,0.124547176203696,0,5.29342332175877e-05,0,0,0,0.0414703677211879,0,0,0,0,0.0371239014745445,0,0,0,0,0,0,0,0,0,0.0230151128095266,0,0,0,0,0.00273553713066716,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0228276190815299,0,1.02364314899313,0,0,0,0,0,0,0,0,0,0,0,0,-0.103684111482148,0.0272446982485031,0,0,0,-0.158223189904655,0,0.123399228401921,0,0,0,0,0,0,0,-0.0609231315802278,0,0,0,0.0205838592576796,-0.0112840051453087,0,0,-0.0592042001101133,0,0,-0.00508234030146748,0.0434857688140074,0,0,-0.0782515523515846,0,0
X000651.SZ,0,0,0,0.142709491401731,0,0,0,0,0,0.616498537998527,0.641783376567969,0,0,0,0,0,0,0,0,-0.0101700381292284,0,0,0,-0.125696579772168,0,0,0,0.0143365238255516,0,0,0,0,0,0,0,0,0,0.298343471357957,0,0,0.320327761536433,0,0,0,0,-0.124856441210275,-0.184445308208503,0,0,-0.113840641226983,0.0545904532260849,-0.0166499574238852,0,0,0,0,0,0.152789849588887
X002415.SZ,0,0,0.0925309854447542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.088728817445323,0,0,0,0,0,0.106210776789373,-0.0961287899818096,0,0,0,0,0,0,0,0.0733929490502861,0,0,0.252972273811347,0,0,-0.0102990297930018,0,0,0,0,0.00308697767121768,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.123668200335158,0,0,0.135687890063542,-1.73472347597681e-18,0,0.418512476644199,0.124588509487977,0,0,0,0,0,0,0,0.0309445011771876,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322897128397242,0,0,0,0.0121308836836399,0,0,0,0,0,0
X000725.SZ,0,0,0.117835953736641,0,0,0,0,0,0,0.0693837015083374,0,0,0,0,0,0,0,0.109341005161156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238760612153868,0,0.0225702003745116,0.0174490250036755,0,0,0,0,0,0,0.272384270028531,0.0806355419796973,0.032248848134825,-0.00656155974949925,4.33680868994202e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0.0409389206623375,0,0,0,0,0,0,0,0,0,0,0.111900528476889,0,0,-0.0286906826127256,0.00962140854166727,0,0,0,0,0,0,0,0,0,0.119877624765269,0,0.0738562138119524,0,0.0418033992196129,0,0,0,-0.0525532310576245,0,0,0,0,0,0,0,0,-0.130695829956975,0,0.112297778761888,0,0,-0.00319156657842414,0.0103318411513357,0,0,0,0,0,0
X002304.SZ,0,0.28373861346964,0,0,0,0,0,0,0,0,0,0,0.150307237120818,0,0.0733686370217186,0.0489864602284804,0,0.0323873208052877,0,0.0131034269349093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123730977279279,0,0,-0.0100993062062434,0,0.00587643711936207,0,0,0,0,0,0
X000625.SZ,0,0.155402313771833,0.125879799750421,0,0.229067028768164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790281153863791,0,0,-0.0531855365892583,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409449203921418,0,0,0,0.0643313404399017,0,0,0.0377728094638133,0,0,0,0,-0.0127798777526757,0.0748665985522528,0,0,0,0,0
X000063.SZ,0,0.0490444109589499,0.100957461206205,0,0,0,0,0,0,0,0,0,0,0.084378825785715,0,0,0,0,0,0.0984886361215089,0,0,0,0,0,0,0,0,0,0,0,0,0.15416481934534,0,0,0,0,0,0,0,0.171963112792022,0,0.00666119750073973,0,0,0,0,-0.0253368849104964,0,0,-0.00147954319153915,0,0,0,0,0,0,0
X600690.SH,0,0,0.188139986874582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281080777785322,-0.121028164524244,-0.00713001346787308,0,0,-0.0156603099985482,-0.0178966233076466,0,0,0,0,0,0,0,0.0498410445881245,0,0.0877183836667755,0,0,0,0,0,-0.144670119566684,0,0,0.0254684094629703,-0.0329466329675402,0,0,0,0,0,0
X600703.SH,0,0,0,0.0947584226274209,0.140635376736253,0,0,0,0.237145009528941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843609742186409,0,0,-0.224381920180872,0.22602659521975,0,0,0,0,0,0,0,0.131203563135575,0,0,0,0,-0.0188986538442771,0,0.00897328701357632,0,0,0,0,0,0,0.166144654275165,0.0142840009434416,0.00894449787586539,0,0,0,0,0,0
X600741.SH,0,0.472727501282703,0,0,0.0131530461160952,-0.0144734184442115,0,0.105245751248338,0,0,0,0,0,0,0,0.0628237423427239,0,0,-0.023186312573131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072922153076311,0,0,0,0,0,0.154594090355164,0,0.0915689365536029,0,0,-0.00225642328412149,0,0.000738112968741626,0,0,0,0,0,0
X600031.SH,0,0,0,0.0486252230243351,0,0.113842119479052,0,0,0,0.14107332245132,0,0,0,0,0,0,0,0,0,0.0109926262292759,0,0,0,0,0,0.153979219000358,0,0.397790601389728,0,0,0,0,0,0,0,0.0549955564131395,0,-0.00157359163625763,0,0,0,0,0,0,0,0.232750854481569,0.0100202405246876,-0.2108856655803,0,-0.112545199688125,0,0,0,0,0,0,0,0
X000568.SZ,0.102392896570381,0,0,0,0.427088092337191,0,0,0,0,0.00696045999445638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793446653229613,0.106094600392716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100620575241129,0,0,0,0,0,0,0,0,0,-0.00325422322798938,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0750252446702073,0,0,0,0,0,0,0.207646166627242,0,0,0,0,0.065612220358808,0,0.139636133609419,0,0,0,0.0204552889782902,0,0.0870970756291518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140573119012175,0.398912563346133,0,0,0,0,0,0,0,0,-0.022029306257018,8.67361737988404e-19,0,0,0,0,0,0
X000100.SZ,0,0,-0.00579956475191784,0,0,0,0,0,0,0,0,0.0990434698408836,0,0.0260524565931848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225087038367074,0,0,0,0,0,0,0,-0.121009507857595,0,0,0.0480576533664322,0,0,0,-0.036178687038256,0.0219560370547287,0,0,0.0204943891368229,0.0214509345832829,0,0,0,0,0,0
X002241.SZ,0,0,0,0.150588290337913,0,0.0375364843270718,0,0,-0.0532730028514593,-0.192729719037675,0,0,0,0,0,0.0474318371405628,0,0,2.77555756156289e-17,0.120146552884825,0,0,0,-0.0177505664227481,0,0,0,0,0,0.427015684280141,0.0330138944383829,0,0,0,0,0,0,0.0565938425644617,0,0,0,0,0,0,0,-1.73472347597681e-18,0.369166868397535,0.113044254409595,0,0.0262199469193981,0,-0.0079925945683377,0,0,0,0,0,0
X002475.SZ,0,0,-0.10638825175894,0,0,-0.237109607471089,0,0,0,0,0,-0.022115478004075,0,0,0,0,-0.154079422968094,0,0,0,0,0,0,0,0,0.165524779589459,0.33270687694363,0,0,0,0.0252848061231213,0,0,0,0,0,0,0.130528947108851,0,0,0.0866375671993118,0,0,0,0,0,0,-0.0759427492352492,0,0,-0.0184912287135656,0,0.0703811888881719,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.141661884043509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673611835976207,0,0,0,0,0.108440106581593,0.00807476636996509,0,0,0.291213551236701,0,0,0.250773258438247,0,0,0,0,0.216301433956362,0,0,0.0306531328253885,0,0,0,-0.157811131418597,0,0,0,-0.0132340083633925,0,0,0,0,0,0,0
X002236.SZ,0,0,0.111634908880701,0,0,0.0628342139730859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123821805751812,-0.125130628607722,0,0,0,0,0,0,0,0,0.515440714925618,0,0,0.141141062770555,0,0,-0.597693598675427,-0.420784459472386,0,0,0.191129037482627,0,0,-0.157353427191488,-0.0307709946202202,0.0164966819899072,0,0,0,0.379664978600097,0,0
X600271.SH,0,0,0,0.0332139864669418,0,0,0,0,0,0,0,0,0,0,-0.154333284184209,0,0,0,0,0,0,0,0,0,0,-0.0376406555668258,0,-0.0836352701530774,0,0,0,0,0,0,0.0593733741684046,0,0,-0.0614072431237724,0,0.222905798423108,0,0.0447032075283785,0,0,0,0,0,-0.0193821454993348,0,-0.0363234706664222,-0.0460095988246388,0.0575069899997809,0,0,0,0,0,0
X600118.SH,0,0,0,0.15003466085926,0,0,0,0,0,0.0456328476915878,0,0.062550325407491,0,0.0290159970510186,0,0,0,0,0,0.152474751510582,0,0,0,0,0,0.0212573544612846,0,0,0,0,0,0,0.125332336390402,0.0163727261991862,0,0.0728294750533607,3.46944695195361e-18,0,0,0,0,0,0,0,0.0633587862589491,0,0.148681894396741,0,0.106255288785621,0,0,-0.000598782771567325,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0439874938968056,0.320332294803303,0,0.0815813001810271,0,0,0,0,0,0,0,0,0.0808146353934223,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308927836223267,0,0,0,0,0.0158903801244736,0,0.0291356989738714,0,0.118567006469346,0,0,0,0.0845207460855638,0,0.183432849611936,0.0206333006831754,0.0213221603329202,0,0,0,0,0,0,0
X600177.SH,0,0.0919328979761518,1.73472347597681e-18,0,0,0,0,0,0,0.140873240726928,0.247334098902882,0,0,0,0,0,0,0,0,0,0,0,0,0.0503097985024803,0,0,0,-0.0350000231433253,0,0,0,0,0,0,0,0,0,0.000992223765019382,-0.0736837154685006,0,0,0,0,0,0,0.0994684626766038,0,0,0,-0.00376030128864673,-0.021599380821252,0.016625066230324,0,0,0,0,0,0
X002085.SZ,0,0,-0.0012915006215163,0,0,0,0,0,0,0,0,0.0369882417105463,0,0.100669170379245,0,0,0,0,0,0,0,0,0,0.197518880374924,0,0,0.101210353377218,0,0,0,0,0,0,-0.381883060034767,0,0,0,0,0,0,0,0.0379246242475251,0,0.0753423547888659,0,0,0.0889983789944844,0.0567495445826429,0,0,-0.0290482069452721,0,0,0,0,0,0,0
