,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600276.SH,X600031.SH,X000100.SZ,X000338.SZ,X600741.SH,X600372.SH,X000157.SZ,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X002236.SZ,X000550.SZ,X601877.SH,X600177.SH,X002475.SZ,X000581.SZ,X000800.SZ,X600582.SH,X000568.SZ,X002129.SZ,X300124.SZ,X002294.SZ,X000623.SZ,X002292.SZ,X000559.SZ,X600060.SH,X300003.SZ,X000050.SZ,X002456.SZ,X000400.SZ,X000977.SZ,X000869.SZ,X600839.SH,X300146.SZ,X002465.SZ,X002038.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.232143560554568,0,0,0,0.0946022822505666,0,0.109331466686921,0.130888277237331,3.46944695195361e-18,0.310610293795548,0,0,0,0,0.146439340515241,0,-0.00964895859858725,0,0,0.00338128411759498,0,0.016838955015766,0,0,0,0,0,-0.0796248899554316,0,0,0.0672904555324192,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750703766542713,0,0,0,0,0,0,0
X600519.SH,0,0,0.0363019684588445,0,0,0,0.0758931124625219,0.196495802248639,0,0.0987172665918946,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705213910485132,0.0436083998504732,-0.0950406283063134,0.00110870962105048,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,-0.00141076285097431,0,0,0,0,0.0323735470742107,0,0,0,0,0,0,0,-0.00386971813573346,0,-0.0978913275366202,0,0,0,0
X000651.SZ,0.139473124604415,0.151211916588381,0,0,0.110241205885319,0.152729522627882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134292359710154,0.0302787153826867,0,0,0,0,0,0,0,0,0,0,0.0533343485270598,0,0,0.0746730574429292,0,0,0,0,0,0,0,0,0,0.00116421474457744,0.0195096388020547,0,0,0,0,0,0,-0.111144700923346,0,0,0,0
X002415.SZ,0,0,0,0,0,0.302059664731315,0,0,0,0,0,0,0.102612923155414,0,0,0,0,0,0,0,0.0200840813643042,0,0,0.183861426656878,0.00889198620117047,0,-0.163293474828375,0,0,0.211754619698913,0,0,0,0.164489639213853,0,0,0.0285813968107565,0,0.0272850618615899,0,0,0,0.144996797297428,0,0,0,0,0,0,0.0586136879046471,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.128759641656394,0,0,0,0.202237111684962,0,0,0,0,0.00393917792969403,0.0937946523091092,0,0,0,0.115170819018267,0,0,0.0858552494248464,0,0.0538434789842006,0,0.0815256548999779,0,0.0366682776310326,0,0,0,0,0,0,0,0,0,0.145268026600437,0,0.117076658644267,0,0,0,0,0.0114362920204735,0,0,0,0,0,0
X000625.SZ,0.0940883770683417,0,0.148261156318232,0,0,0,0.129787935700119,0,0.193798024476259,0,0,0,0,0,0.0978303360623736,0,0,0,-0.099416184276227,0,0,0,0,0,0.227873728983333,0,0,0,0,0,-0.0107179643154853,0,0,0,0,0,0,-0.0426467959027633,0,0,0.0442600177599028,0,0,0,0,0,0,0,0,0,0,0,0.0172586378040072,0,0.0815011833559874,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.543358091872073,0.0331264602552516,0,0.0711240803307809,0,0,0,0,0,0,0,0,0,0.216919823973207,0,-0.0982804310993979,0,0.0764557594132236,0,0,0,0,-0.0162190279497555,0,0,0,0,0,0,0,0.0222146344142354,0,-0.0367950349938561,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160353788693155,0,0,0,0,0,0
X000858.SZ,0.00449530671300147,0,0,0,0.0738687978703629,0,0,0,0.102666322975022,0.105323289773148,0,0.032686811626595,0.0359811079350855,0.0959828484375559,0,0,0.169019271745029,0,0,0,0,0,0,0,0,0,0,0,0,0.0510218394135323,0,0,0,0,0,0,0,0,0,0,0.0459688370095117,0,0,0,0,0,0,0,0,0,0,0,-0.00299021662360572,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135217700120514,0.0961195797555392,0.104748801904528,0,0,0.0695222956455024,0,0.0426760604982706,0,0,0,0,0,0,0,0.0549698035055558,0,0.0637283485121499,0,0,0,0,0.0506798355485097,0,0.0897372887714473,0,0.0436093505501059,0,0,0,0,0,-0.0735977319082549,0,0,0,0,0,0,0,0,-0.00843100516561191,0,0,0,0,0,0
X600690.SH,0,0,0.177776787308337,0,0,0,0,0.0683375565077131,0,0,0,0,0.238721104833107,0.175465518812759,0.0697958760808295,0,0,0,0.054528094552847,0,0,0,0,0,0.0329721193152102,0,0.0884185020481995,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160996329613494,0,0,0,0,0,0,0,0,-0.001103591464986,0,0,0,0,0,0
X600276.SH,0,0,0,0.0150276477996059,0,0,0.0186551380148859,0,-0.0744729279923935,0,0,0,0.0346952984399979,0,0,0,0,0,0.0649220703042442,0,0.216504909659207,-8.67361737988404e-19,0,0.10634647841327,0,0,0,0,0,0,0,0,0.121313780487882,0,0,0,0,0,-0.0598313603035386,-0.00337821145827128,0,0,0,0,0,0,0,0,0,0,0,-0.0134407106551417,-0.0017833153913308,0,0,0,0,0,0
X600031.SH,0.153605263254559,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.79312556782628,0,0,0.0120307030980529,0,0,0,0,-0.0551434327143567,0,0.0428353371560644,0,-0.00314984402369255,0,0,0,0,0,0,0,0,0,0,0,0.0150296836714722,0,0,0,0,0,0,0,0,0,0,-0.0182250335001751,0,0,0,0,0,0,0
X000100.SZ,0.0373089687909365,0.0197667535735241,0,0,0.200366197950723,0,0,0.0760642157644527,0,0.0422648993789071,0,0.0502713992998955,0,0,0,0,0,0,0,0,0,-0.0216933072765125,0,0,0.0556148367583209,0,0,0,0,0,0,0,0,0,0,0.0168727164643721,0,0,0.310641827590876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021520601126659,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.11307627908412,0.119183025982955,0,0,0,0,0,0,0.628311027363765,0,0.0919621680062421,0,0,0.0276279463010073,0,0,0,0,0.0286382158679323,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0144842104065361,0.00523981708549306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261651144145522,0,0,0,0,0,0
X600741.SH,0.366052466717391,0,0.104412960497377,0,0,0,0,0.0656844223869599,0.0540099921705895,0.0338045565826114,0,0,0,0,0,0,0,0,0,0.077741526541833,0,-0.0403896827330133,0,0,0.0364603237295249,0,0,0,0,0,0,0,0,0.047011832054004,0,0,0,0,0.0119838882393934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310403557630556,0,0,0,0,0,0
X600372.SH,0,0,0.0819645436934917,0,0,0,-0.0401248259361578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216999489577543,0.20128038581563,0,0,0,0,0.105735234563213,0,0.11477345549932,0,0,0,0,0,0,0,0,0,0,-0.0438185463694658,0,0,0,0,0,0,0.0873011904682325,0,0,0,-0.0338315750323692,0.0388406604567762,-0.0966222073491026,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.784522487634371,0,0.0109670921385095,0,0,0,0,-0.0263099200727785,0,0,0,5.42101086242752e-20,0,-0.0149737389655809,0,0,0,0,0,0,0.0375934981059053,0,0.0547381015025412,0,0,0,0,0.0060876326527086,0,0.21240633111926,0,0,0,0.0126532869488843,0.0392568820336529,0,0,0,0,0,-0.060497950348433,0.0096534626087389,0.118847586134255,0,0,0,0,0
X002241.SZ,0.258652160142083,-0.105570578496094,0.0755611666782607,0,0,0,0,0,0,0,0,0,-0.0157745587793812,0,0,0,0,0,0.0850464047945985,0,0,0.0820571146833653,0,0.0703843979092041,0,0,0,0,0,0,0,0,0,0,0,0,0.148554448181562,0,0,0,0,0,0,0,0,-0.0136041864255954,0.0117069910469215,0,0,0,0,-0.00761270482895986,-0.00616224563892638,0,-0.169141453709371,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.108940866408518,0.00660563172957257,0,0,0.096237073307192,0.0506037471886683,0,0.0842365743482614,0,0,0,0,0,0,0.00263690932235071,0,0,0,0,0,0,0.0174755576283194,0.0012798767943681,0,0,0.21142890904719,0.0419393362120852,0,0,0,0,0.124380726582316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015469893035318,0,0,0,0,0,0
X600089.SH,0.10108799937396,0,0,0,0,0,0,0,0,0.0247676614161397,0,0,0,0.167663343340491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102914656421381,0,0,0,0,0,0,0,0,0,0,-0.121288490692752,0,0,0.246709025934229,0,0,0,0,0,0,0.081033195644167,0,-0.0227639424284094,-0.00728044643407053,0,0,0,0,0,0
X600066.SH,0,0,0.201631758962964,0,0,0,0,0,0,0,0,0.133767577407221,0.0854501594594322,0.0649176508081701,0,0,0,0,0,0,0,0,0,0,0.0235477132469409,0,0,0,0,0.0894745206614183,0,0,0,0,0,0,0,0,0.0244040449276321,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000396468709014023,0,0,0,0,0,0
