,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X000581.SZ,X002236.SZ,X601877.SH,X000559.SZ,X000550.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000568.SZ,X600066.SH,X002294.SZ,X600839.SH,X002456.SZ,X600271.SH,X002129.SZ,X000623.SZ,X000400.SZ,X300003.SZ,X000869.SZ,X300124.SZ,X002007.SZ,X600177.SH,X000800.SZ,X600867.SH,X002038.SZ,X000977.SZ,X002292.SZ,X600435.SH,X000970.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.0739000720088691,0,0,0,0.0270530365774853,0,0,0,0,0,0.0140470512089441,0.112632450040081,0.00130997159875482,0,0,0.0161964670864496,0,0.0728736290880429,0,0,0,0,0,0,0,0,0.0813033213564519,0.0231656130059554,0.113535912956812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522819522804512,0,0.0772082680262112,0,0,0.0236001739746922,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0,0.185197472051301,0,0,0,0,0,0,0,0,0.162722660328731,0,0,0,0,0,0,0,0.0910105435176068,0,0,0.0534688171781358,0,0,0,-0.0699737128431845,0,0,0,0,0,0,0,0,-0.00640498549764721,0,0,0.0744185847901237,0,0,0,-0.0834715697110503,-0.0753971229938119,0,0,-0.00150140683377856,-0.0379367532841301,0,0,0,-0.178102328165957,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257557191749558,0,0.0722730725958466,0,0.0523449471679513,0.13165374133434,0,0,-0.0132549919286018,0,0,0,0,0,0,0,0,0,-0.133049392827555,0,0,0.0376124966493773,0,0,0.0885787280022329,0,0,0,-0.101625236458294,0,0,0,0.0342051257947431,-0.0587095006509415,0,0,0,0,0,0
X000651.SZ,0,0,0.134683631211549,0,0,0,0,-0.00473525956354168,0,0.267652587604646,0,0,0,0.0462866784606933,0,0,0,0.0674886886798932,0,0,0,0,0.282676234877981,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0172532997975801,0,0,0,0,0,0,0,0,0,0,0,-0.172277064249055,0,0,0.107989707138633,0,-0.00439624430528961,0,0,-0.00631948756529989,0.0106146562908916,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.143854276333114,0,0,0,0,0.125072662936043,0,0,0,0.225154177981347,0,0,0,0,0,0,0,0,0,0,0,0,0.215184845717413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128132122983258,0,0,-4.33680868994202e-19,0.0288560231856318,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0476452380892453,0.0379355359305267,0,0,0,0.102664313477469,0,0,0.0457157105181743,0,0,0,0.0196639677655904,0.118201451816902,0,0,0,0.202886429613954,0,0,0,0.0401489122965887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544901382081791,0,0,-0.00865143745080442,0,0,0,0,0,0,0
X000625.SZ,0.236093115038353,0,0,0,0,0,0,-0.0738327282460975,0,0,0,0,0,0,0,0,0,0.165671094962684,0,0,0,0,0,0,0,0.0789743502577884,0,0,0,0,0,0,0.217330936778035,0,0,0,0,0,0,0,0,0,0,0,0,0.0831639655063462,0.0227798793360253,0,0,0,0,-0.00699534866519784,-0.0128555157731882,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.386008330270027,0,0,0,0,0,0.106045001916988,0,0,0,0,0,0,0,0,0,0,0.0826442110447058,0,0,0,0.0146156402156743,-0.0600947607002709,0.168980422921643,0,-0.00353136308375316,0,0,0,0,0,0,0,0,-0.0261205314780501,0,0,0,-0.145919382895733,0.354436164335593,0,0,0,0,0,0,0.00955841311020888,0.0348453562285096,0,0.315841275681315,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332049478405779,0,0.0336848906525755,0,0,0,0,0,-0.0088913672243585,0.205273276658976,0,0,0,0,0.0318020634134406,0,0,0.158311122065268,0,0,0,0,-0.147426467109735,0,0,0,0,0,0.00611103302690879,-0.00701964031122544,0,0,0,-0.0587339105386646,0,0
X600690.SH,0,0.174313969422625,0.216648219158303,0.113194288084919,0,0,0,0.00459278542487946,0,0,0,0,0,0,0,0,0.117033939230855,0,0.0967882780080879,0.124914334928342,0,0.112063258302568,0,0,0,0,-0.128473958041975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095272718170727,0,-0.0294266618996473,0.113184666914572,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889006528303233,0,0,0,0.0512978008475711,0,0,0,0,0,0,0,0,0,0,0.15670555743827,0.0453429288721175,0,0,0,0.0657218465235655,0.0518720855523744,0.00832952454469984,0.0638054144146016,0,0.0407415014295067,0,0,0,0,0,0.00230007243873649,0,0,0.00359891611451716,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.00844636348998943,0,0.0460385880990157,0,0,0,0,0,0.476640763675474,0,0,0,0.0581012919101499,0,0.0512049392074146,0,0,0,0,0,0.0133758861749471,0,0,0,0,0,0,0,0.0177828939243775,0,0,0,0.0568442418182482,0,0,0,0,0,0,0.0112221880448357,0,0.0173808104707896,0,0,0.00720335119519735,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.256016659776529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543205508207072,0,0,0,0,0.138931659988489,0,0,0.261029049173871,0.192104612502444,0,0.0331832716555579,0,-0.0226031242007717,0.0340109288226308,-0.0206083869675635,0,0,0,0,0,0,0,0,0,0,0,0.0539700387781875,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.109394751793318,0,0,0,0,0,0,0,0,0,0,0,0.123435875560291,0,0,0,-0.0662920978044892,0.124707877159057,0.204277595520874,0.0304353234090784,0,0,0,0.0154352720521332,0,0,0,0,0,0,0,0,0,0,0.188688571037748,-0.0911500580610591,0,0,0,0,0,0,-0.0152386936411266,0,0,0.0688715757178013,0,-0.00948653015182023,-0.0014078172404302,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0185637491563334,0,0,0,-0.0165134538646426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638645960845039,-0.000154858994139992,0,0.0316375308874114,0,0,0,0.182459776163468,0,0,0,0.0481795881345194,0,0,0,0,0,0,0,0,0,0.202576976182379,0.005090762422299,0,0,0,0,-0.0207515072331421,-0.00164133469379811,0,0,0,-0.0687692803769343,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.415994728857699,0.0294528020995305,0,0,0,0.0322815845667116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710273055950669,0,0,0,0,0,0,0.00478151133120736,0.0426631018006498,0,0.00779065606093877,0,0,0.00615439378614876,-0.0180987100150081,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.267117074722483,0.146324055693354,0,0,0,0,0.146582783331758,0,0,0,0,0,0,0.03507712563422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858637763476903,0,0,0.0298014746243148,0,0.0585450048477657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131762601099258,-0.0125440174005463,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0840208185451449,0,0,0,0,0,0.0922166915034944,0,0,0,0,0,0,0,0,0,0.0664928922959769,0.0397141319524638,0,0,0,0.0171799615560715,0,0,0,0,0,2.16840434497101e-19,0.0691893340136751,0,0,0,0.0141909653708544,0,0.0717967701902027,0,0,0,0,0.103677496374334,0,0,0,0.00857086532523318,0,0.00332789843568954,0.00122191446241858,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0242292964174087,0.120670990719913,0,0,0,0.111374763823449,0.124316750777153,0,0.105829620952384,0,0.0391842755380072,0,0,-0.100617770020958,0,0.0626267539660079,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0221536381541523,0,0,0,0,0,0,0,0,0,0,0.176712689842483,0,-0.0409732542723791,0,0,0,-0.00504655808870722,-0.00688896215259025,0,0,0,0,0,0
X000100.SZ,0,0,0.491101333263176,0,0,0,0,0,0,0,0,0,0.00244467158241747,0,0,0,0,0,0,0,0,0,0,0.160589761193321,0,0,0,0,0.170572990474392,0,0,4.33680868994202e-19,0,0.0229487515364978,0,0,0,0,0,0.162852365883395,0,0,0.0791656981011531,0,0,0,0,0.00942320514529401,0,0,0,0,-0.0124237831205609,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347093509294377,0,0,0,0.0263162305488842,0,0.291021137940527,0,-0.113502589456671,0,0.0269463513027761,0,0,0,0,0,0,0,0,0,0,0,0,0.189655516331801,0,0,0,0,-0.00358532129934445,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.381632367424666,0,0,0,0,0,0,0,0,0,0.0975063210188656,0,0,0,0,0,0,0,0,0,0.0577477767185109,0.160317070192917,0,0.0968669224808538,0,0,0,0,0.221315205909616,0,0,0,0.0196509923995324,0,0,0,0,0,0,0.165208582181089,0,0,0,0,0,0,0,-0.0228490251346103,-0.00109002626817185,0,0,0,0,0,0
X601877.SH,0,0,0,0.15415859556961,0,0,0,0,0,0,0,0,0,0.0486664940209226,0,0,0,0.129305252593612,0,0,0,0.0584968539605146,0,0,0,0,0,0,0,0,0,0.037551828392096,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.18154781855111,-0.207674286668634,0,0,0,0,0,0.0927675063901944,0,0,0.00245938954861271,0,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.0362036819452974,0,0,0.0196929269514436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265422034125039,0,0.0478636261355739,0,0.57518652295335,0,0,0,0.0300230524955703,0,0.272542562931356,0,0,0.0643215544208241,0,0.10132240093834,0,0,0,0,0,0,0,0,0.0933689637580936,0,-0.0346607891383029,0.0372198445068264,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0.009672632868418,0,0,0,0,0,0,0.0961665736080896,0,0,-0.0726618486909877,0,0,0,-8.67361737988404e-19,0,0.013502578131669,0,0,0,0,0.081717422956576,0,0,0,0.0592519752379223,0,0,0.02583993807038,0,0.261600562403233,0.167885703420711,0,0,0,0.240957086847403,0,0.0651059348731907,0,0,-0.00767473763952518,0.00191888012745322,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.28702225491392,0,0,0,0,0,0.0941412089184229,0,0,0,0,-0.00285087120509748,0,0,0.0158579346472793,0,0,0,0,0.0741266493843715,0,0.160591177277289,0,0,0,0.0886106314767182,0,0,0,0,0,0,0,0,0.14540008064787,0.171471370220308,0,0.119494475205643,0,0.0394346458667972,-0.0350728237083694,0,0,0,0,0,0
X002475.SZ,0,0,-0.0374240482369988,0,0,0,0,0,0,0,0,0,0.0974734096411249,0,0.12409696604092,0,0,0.268335777029059,0,-0.0280798548727196,0,0,0,0,0,0,0,0.0144369126991479,0,0,0,0.0569888576448911,0,0,0,0,0,0.050000734527846,0,0,0,0,0,0.0353037163780704,0,0.0285702120584679,0,0,0.0274595130979326,0,0,0,0.0394738096407974,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.558192614551828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461669156747066,0,0,0,0,0.161109726833185,-0.501600592069761,0.167520895444105,0,0,0,0,0,0,0,0.648290397980708,0,0,0,0,0.0629219548181028,0,0,0,0.104454128948236,0.0418746194248342,0,0,-0.0884251779165514,-0.0038711399932173,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.1776492170175,0,0,0,0.26404618012563,0,0,0.0653671177204211,0,0,0,0.0271972760965027,0,0.0874042175371509,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135482731580227,0,0,-0.192237154039959,0,0.00321129526802558,0,0,0,0,0,0,0.0464581379396211,0,0,0,0,-0.0105590485960866,0,0,0,0,0,0,0
X600066.SH,0.168551123474317,0,0,0,0.016765529418178,0,0,0,0,0,0,0,0.119734477544198,0.158937459991217,0,0,0,0,0,0.111699659687844,0,0,0,0.0139650522719054,0,0,-0.147525500535122,0,0,0,0,0,0,0,0,0.0766466833157246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00722098846367997,-0.000523403186596209,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.137386102350738,0,0,0,0,0.0606668042439439,0,0.0439395519824626,0,0.0237521187680994,0,0,0,0,0,0.0325654315736656,0,0,0,0,0,0.0209448555588074,0.0847858622027605,0,0,0,0,0,0,0,0,0.0151900439826869,0,0,0.212172009496994,0,0.00982513024272555,0,0,0.0185907262622817,-0.0124747479325673,0,0,0,0,0,0
X600839.SH,0,0,0.00301199827074392,0,0,0,0,0,0,0.0654960829761302,0,0,0,0,-1.73472347597681e-18,0,0.00934898556280956,0,0,0,0,0,0.212983552732679,0,0,0.0482396912812432,0,-0.1648458701554,0,0,0,0,0.154568837819493,0,0,0,0,0,0.207027569011341,0,0,0,0,0.0873562327898662,0,0.0132033651274212,0,0,-0.0720730525206354,0.105046807107094,0,0.0639876712876974,-0.155925191336906,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0523536492463117,0,0,0,0.0376575528004334,0,0,0,0,0.130312138902217,0,0.01466319070659,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.273448005171271,0,0.0966991639043928,0,0,0.0962851991557405,0,0,0,0,0.0885116634928417,0,0.110420478842939,0,0.00294598173560717,0,0,0,-0.0177986916256048,0.0592813640982173,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0513678717961483,0,0,0,0.119239479176519,0,0,0.00456243314997485,0,0,0,0,0,0,0,0.00564290581319078,0,0,0.169663151865501,0.0340481231138805,0,0,0,0,0,0.0858766397373634,0.113246615758997,0.102803828173342,0,0,0,0,0,0.101314791370406,0,0,0.00864590468507629,0.042948129008128,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.120393955082037,0,0,0.108163755102678,0,0,0,0,0,0,0,0,0.0695448818975707,0,0,0,0.160412879657803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440443017871613,0,0,0,0,0,0,0,0,0,0.165527456630322,0,-0.0416378128688607,0.0272194411457199,0,0,0,0,0,0
X000623.SZ,0.100058873666715,0,0.176608562621453,0,0,0,0,0,0,0,0,0.137145232802171,0,0,0,0,0,0.118200279318811,0,0.0563465958701664,0,0,0.0532621561892398,0,0,0,0,0.0586350392288474,0,0,0.0664789337814265,0,0,0,0,0,0,0,0,0,0.0037095882206058,0,0.359274420732223,0,0,0,0,0,0,0.03454717801942,0,0.0298291028293141,-0.0261845166667062,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0941155528745588,0,0,0,0,0,0,0,0,0.0329789888327089,0,0,0,0,0,0,0,0,0,0.0319232822746966,0,0.205712631027984,0,0,0,0,0,0,-0.0444262738694495,0,0,0,0,0,0,0,0.141421601587015,0,0,0.00414065936727176,0.0119185957357402,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509755779067564,0,0.329526223594135,0,0,0.12156277231858,-0.0192527004375847,0.0594433986171106,0.127352930135557,0,0,0,0.0513467545619285,0,0,8.67361737988404e-19,0,0,0,0,0.172627524834427,0,0,0,0,0,0,0,0.0641897389942614,0,0,0,0.0315822496800035,-0.0445053035107129,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.343859857613475,0.0530434802792246,0,0,0,0,0.0151402147427264,0,0,0,0.0741793322843277,0,0,0,0,0,0,0,0,0,0.0614357802812677,0,0.111396911000644,0,0,0,0.381033404765648,0,-0.413782772837872,0,0,0,0,0.179243444562503,0,0,0,0,0,0,0,0,0,0,0.0221063754371867,-0.0548872383699942,0,0,0,0,0,0
X300124.SZ,0,-0.147571881596938,0,0,0,0,0,0,0,0,0,0.0836482489881249,0.288490367412847,0,0,0,0,0,0,0.0469492494588398,0,0.303974306554375,0,0,0.031003654897782,0,-0.0712262450893832,-0.0370592948790754,0,0,-0.31227344143007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605207998711602,0,0.263091339634204,0,0.0393329122737262,-0.0055901451163607,0.0485542127644292,0,0,0,0,0,0
X002007.SZ,0.0206597996974822,0,0.100707630454988,0,0,0,0.214113730429684,0,0.167633965841498,0,0,0,0,0,0,0,0,0,0,0.120828113323137,0,0,0,0.111972931088717,0,0,-0.0247897019432404,-0.0247581566944421,0,0,0,0.0635138856103072,0,0.21059082676227,0,0,0,0,0.0150497136734981,0,0,0,0.0516243770767724,0,0,0,0,0,0,0,0,0.0308411501515554,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132345860214091,0.0477537319013656,0.245561171232028,0,0,0,0,-0.0371466704054556,0.102578089385152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163082504374802,0,0,0.0408159326287948,0,0,0,0,0.00905606342156868,0,0,0,0,0,0,0
X000800.SZ,0.116879490889771,0,0,0,0,0.0397002596464123,0.0114503887349606,0,0,0,0.325423405356736,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0627220775457447,0.0616785724278216,0,0,0,0,0,0,0,0.0259111590342443,0,0.0919708029860778,0,0,0,0,0.0530289418361995,0,0,0,0,0,0,0.0425049967686022,0,0,0,0.011644835117686,-0.0230112674679175,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538192493653661,0.0764976917285574,0.154056628984894,0,0,0,0.0285206769824241,0,0,0,0,0.00465093729397039,0,0,0,0.00671436591479755,0.0645034603361443,0,0,0,0,-0.042515531695501,0,0,0,0,0.0039189605193001,0,0,0,0.0141965164860379,0,0,0,0,0,0,0
X002038.SZ,0.0153191248290747,0,0.0272084732576305,0,0,0,0.0913035215252741,0.285397314784815,0,0,0,0,0,0,-0.0261831111301085,0,0,0,0,0.124845870904617,0,-0.125461253684374,0,0.0559558442222488,0,0.157765688241506,0,0,0,0,-0.196290536561353,0,-0.0112529067232713,0,0,0,0,0.0622964814712835,0,-0.0833828549202385,0,0,0,0,0,0,0,0,0,0,0,0.0145458376477088,0,0.108987586780967,0,0,0,0,0
X000977.SZ,0,0,0,0,0.107253790805381,0,0,0,0,0,0,0,0.0170429609478026,0,0.074137914428811,0,0,0,0.0934994866058166,0,0,0,0,0,0,0,0,0,0,0,0,0.0568133906664888,0.177312175649576,0.341626231796519,0,0.0817392819425325,-0.0749976124703859,0.130649313819271,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0157535012446822,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941862246579508,0,0,0,0.132183655301381,0,0,0,0,0.0505798482666596,0.17135402752647,0.291741685010508,0,0,0,0,0,0,0.00149252901628783,0.0194850343766773,0,0,0,0,0,0,0.0537611185116567,0,0,0,0.044969372524382,-0.12191280287886,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0.308276507068148,0,-0.290146224597487,0,0,-0.0914728417545523,0.312628374067155,0,0,0,0,0,0,0,0,0,0,0,0,0.188981692862723,0,0.109218460765439,0,0,0,0,0,0,-0.175258707727173,-0.0629925338031987,0,0.379797314470522,0,0,0,-0.152771450762628,0,0,0,0,0.09346024955701,0,0,0,0,-0.00920130438854565,-0.0528524690906453,0,0.0407305904703596,0,-0.0836143180529102,0,0
X000970.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689488929618981,0,0,0,0.107329274234035,0,0,0.0316298909057871,0,0,0.010035723179111,0,0,0.143177563464196,0,0,0,0,0.0208611560120361,0,0,0.26007149443845,0.092043767921486,0,0,0,0,0,0,0.396456254794279,0,0,0,0,-0.0121045891326187,0,0,0,0,0.0744501781054588,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.302514407529655,0,0,-0.19727683791842,0,0.36257961552849,0,0.0845344343740541,0,0,0,0,0,0,0,0,0.217756936885196,0,0.136198964203436,0,0,0,0.128601437594796,0,0.0483432693211137,0.0039076869874709,0,0,0,0,0,0,0,0,0,-0.257514361271162,0,0,0,0,0,0,-0.017869483549054,0.0243558944212599,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0769360932432684,0,0,0,0,0,-0.0673554515514573,0,0,0,0.102376268639129,0,0,0,0.0182154602395404,0,0,0.0272200241970738,0,-0.0705913861670928,0,-0.0665504539396967,0,0,0,0,0,0,0.079641171176985,-0.0415584956044613,0,0,-0.0688003759881491,-0.164187322525722,0,0,0.0731637088994511,0,0,0,0.0135663673437882,-0.0250219795763352,0,0,0,0,0,0
Slope,0,0,0.232927178007305,0,-0.765761973706128,0,0,0,-0.685705086576867,0,0,0.427440131456761,0,0,-0.00194498247446628,0,0,0,0,-0.283306895297007,0,0,0,0,0.424126968606981,0,-0.0701321418626387,0,0,0,0,0.581107770237209,0,0,0,0.258600672195518,0,0,0,0,0,0,-0.0929247735599905,-0.865639375679727,0,0,0,0,0,0,0,0,1.36333091632649,0,0,0,-3.72782200450251,0,0
TED,0,0,0,0.398079602891638,0,0,0,0.153797899040736,0,0.321113888840434,0,-0.751956915374504,0.0105829880838241,0.513081997752235,0,0,0.519293896461576,0,0,-0.828878741127001,0,-0.230393887584871,0,-0.125379529987234,0,0,0,0.125297907990044,0,0,0,0,0,0,0,0,0,0,0.3941233240454,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.158419114490092,0.533642839625792,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0273142054255252,0,0,0,0.022693743447423,-0.242256752855289,0,0,0,0,0,0,0,0,0,0,0,0.0155069412556262,0,0,0.0423484117695415,0,0,0.0821176488473991,0.0246049307550988,0,0,0,-0.0559015779165533,0,0,0.0335652692547381,0,0,-0.0501845733301076,0,0,0,0,0,-0.0132171729194129,0,-0.102470272482253,0,0,0,-0.135344658687615,0,0.0574533812090493,-0.0800307199478025,0,0.10882317222441,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.218906875077012,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115054971481378,0.0543468348959469,0,0,0,0,0,0,0,0,0,0,-0.0578703324001502,-0.0388169348407791,0.0411160107730907,0,0.02227080468212,-0.0139436688421335,0,0,0,0,0,0,0,0,0,0,-0.121901032614162,0,0.00322167365537625,0.0101640222758977,0.0380039791400641,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000254346048645959,0,0,0,0,0.000735000102163791,0.00236332225014812,0.000208544746633636,0,0,0,0.000899924333079841,0,0,0,0,0,0.000692799926963598,0,0,0,0,0,-0.000634339580434969,0,0,-0.0005691914795462,0,0,0,0,0,0,0,0,0,0,-0.00138191438014969,-0.00048670447516847,0,0,0,0.000432178450052883,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0185425293568108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115574633733424,-0.0204543926576328,-0.0286423848681864,0,-0.0834584823935026,0,0,0,0,0,0,0,-0.060240340009053,0,0,0.144726947263079,0,-0.109319717041174,0,0,0,-0.0101825947278768,-0.0403110387021412,0,0,0,-0.101316189265152,0,0,0,0,0,0,-0.0695295043857092
CarbonVol_Guangdong,0,0,0,0,-0.00371535696295916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747381762699093,0,0.0070231990241426,0,0.00654908081962377,0,0.00214765612196199,0,0,0,0.00882507392988007,0,-0.00583655026256523,0,0,0,0,0,0,-0.00164296487233326,0,0,-0.0035774521709777,0,0,0,0,0,0,0,-0.00366367095733436,-0.00439561118586039,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00089383234048577,0,0,0,0,0,0,0,0.000936989857750602,0,0,0,0,0,0,0.0051686005970035,0,0,0,0.00378405516138563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329397587262739,0.00253080277541058,0,0.0111273291025723,-0.00600227516389098,-0.0148447675936671,0,0,-0.0621943559564021,0,0
