,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X600271.SH,X601877.SH,X002236.SZ,X300124.SZ,X002007.SZ,X002008.SZ,X000100.SZ,X600487.SH,X600498.SH,X002456.SZ,X000661.SZ,X000625.SZ,X002179.SZ,X600566.SH,X300142.SZ,X600867.SH,X600809.SH,X000157.SZ,X300146.SZ,X000596.SZ,X600177.SH,X002180.SZ,X600372.SH,X002294.SZ,X600089.SH,X600066.SH,X300136.SZ,X002506.SZ,X000977.SZ,X600522.SH,X002241.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.614202738163644,0.155555957424042,0,0,0,-0.0174452624597091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053735587862382,0,0,0,0,0,0,0,0.00966211268907231,0,0,-0.027810095812086,0.0999002219318872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339891050094851,-0.0420135110201899,0,0,0,0,0,0
X600104.SH,0,0,0.091414059101404,0,0,0,0,0,0,0.0157300328415236,0.0553534953592539,0,0,0,0,0.152834282667029,0.354305560602605,0,0,0.084411585178482,0,0,0,0,0,0.0240538409365503,0,0.0758650094112545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174392917171673,0,0,0,0,0,0,0.0451236933473912,0,0,0,0,0,0
X002415.SZ,0,0.0330594087351559,0,0,0,0.0107879657980896,0,0,0,0,0,0,0.026666153667952,0,0,0,0,0,0,0.623798500795331,0,0,0.25116033006719,0,0.111829389299912,0.0384363331807164,0,-0.104040100942856,0.247121140517485,-0.107132526479002,0,0,0,0,0,-0.0272723746420475,0,0,0,-0.0860125348995685,0,0,0,0,0,0,0,0,0,0,0.13349730215755,0,0,0,0,0,0,0.246904623290282,0
X600276.SH,0,0,0.145893513558298,0,0,0,0,0,0,0.0323891039260477,0,0,0,0,0,0.434935895816006,0,0,0,0,0,0,0.0269794623882723,0,0,0,0.00934150752109921,0,0,0,0,0,0,0.0368224209896532,0,0,0,0,0.0293897328239106,0,0,0,0,0,0,0.00337227867538126,0,0,0.0931775478516928,0,0,-0.000405017380983773,0.037106991687418,0,0,0,0,0,0
X000651.SZ,0.190630264590062,0,0,0,0,0.00308181212533907,0,0,0,0,0.0338885611195103,0,0.203183982830231,0,0,0.0857924101327461,0.113091079575216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205104682269177,0,0,0,0,0,0,0,0.105191119157776,0,0,0,0,0,0,0,0,0,0,-0.0190184921593373,0,0,0,0,0,0,0
X000858.SZ,0.207209237366827,0.0343618606529783,0,0,0,0,0.173150618052841,0,0,0,0,0,0.0825039942213401,0,0,0,0.0314197663445398,0,0,0,0,0,0,0,0,0,0,-0.0242371116419761,0,0,0,0,-0.0173479156727786,0.232932567041448,0,0.0387975475216141,0.0648657812732159,0,0,0,0,0,0.114434537796143,0,0,0,0,0,0,0,0,0.0172249803292632,-1.73472347597681e-18,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.120358777345324,0,0,0,0.103646388543276,0,0,0.340778766390456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296216004451225,0,0,0,0,0,0.261448327886225,0,0.130613876779989,0.302620512338215,0,-0.223230696815011,0,0,0,-0.0167790528767381,0,0,0,0,0,0,0,0.0543665960861258,0.000284591105774739,0.0441471607520653,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0103644426247486,0,0,0,0,0,0,0,0,0.0446572852281513,0,0.00430503456336651,0,-5.42101086242752e-20,0,0,0,0.233476587232329,0.142132034927855,0.216655926913348,0,0,0.0533506289034076,0,0.0983654479344063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952834480306431,0,0,0,0,0,-0.0242365547381803,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.247183631829997,0,0,0,-0.0262998328712635,0,0,0.0396777234293966,0,0,0,0,0,0.016430683721438,0,0.250966244203841,0,0,0,0,-0.0674883087031241,0,0,0.127453691833908,0,0,0,0.055081551828173,0,0,0,0,0,0,0,0,0,0.133740588592534,-0.0980142221432434,0,0.258034053714417,0,0,0,0,0,-0.0265164988600388,-0.00445347626453172,0,0,0,0,0,0
X000063.SZ,0,0,0.111340861441402,0,0,0,2.16840434497101e-19,0,0,0,0.243675088192714,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0601574007965836,0,0,0.437315268107755,0.0981442866900724,0.273115187156743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210208017919669,0,0,0,0,0,0,0,0,0.011532730060713,-0.054262379585182,0,0,0,0,0,0
