,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002371.SZ,X002179.SZ,X600741.SH,X002129.SZ,X002007.SZ,X002236.SZ,X601877.SH,X002049.SZ,X600584.SH,X000799.SZ,X300003.SZ,X002414.SZ,X600183.SH,X601799.SH,X000800.SZ,X600779.SH,X300146.SZ,X600089.SH,X600460.SH,X002074.SZ,X002008.SZ,X000977.SZ,X600702.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0542249445566305,0,0,0.218743456110553,0,0,0,0.148452693240333,0,0,0,0,0.0647206334250846,0,-0.168650902964279,0,0,0,0,0,0.0695281394130466,0,0.0630413264501487,0,0,-0.0141366686947737,0,0,0,0,0,0,0,0,0,0,0,0,0.107547234468998,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405042111216158,0,0,0,0.00254744220309603,0,0
X000858.SZ,0,0,0,0.0156536431645978,0.274350190209195,0.0866344003048772,0,0.0219176891327262,0.0999863878493922,0,0,0,0,0,0,0,0,0,0,0,0.00663951296006679,0,0,0,0,0,0,0.0731117406745492,0,0,0,0.106979861685958,0,0,0,0.220569969661546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259237843405341,0,-0.0191060630540383,0,0,0,0,0.0120123226410549,0,0
X002415.SZ,0,0,0,0,0.197718212540421,0,0,0,0.0370881142799546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017275031027896,0,0,0.227651965269202,0.306910413442084,0,0,0,0.0478862956003144,0.027399860182408,0.143219512494931,0,0,0,0,0,-0.0352587808302925,0,0,0,0,0,-0.0564208909530871,0,0.0557870312660432,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0939256248677522,0.0529097437661586,0,0,0,0,0,-0.109695064159391,0,0,0,-0.00271271109518654,0,0,0,0,0,0,0,0,0,0,0,0.237913349135419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13627793536558,0,0,0,0,0,0,-0.0239439530788032,0,0,0.023694694525195,0,0,0,0.0289262119196439,0,0
X000568.SZ,0.176371803469356,0.619300751577623,0,0,0,0.0681111008459998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978856211935646,0,0,0,0,0,0,0,0.217768108280285,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0845861516965555,0,0.0973228481078434,0,0,0,0,0,-0.0235403081093436,0,0,-0.0078819201198757,0,0,0,-0.000436152930398502,0,0
X600809.SH,0,0,0,0,0.02813160840105,0,0,0,0,0.28855049586702,0,0,0,0,0.123919482361252,0,0,0,0,0,0,0,0,0,0,0,0.123736799852681,0,0,0,0,0,0,0.0233399863421584,0,0.354998479801238,0,0,0,0,0,0.0407676987019855,0,0,0,0.0429577360219731,0,0,0,0,0,0,-0.0598629176050724,0,0,0,-0.0218019922371565,0,0
X000651.SZ,0,0,0,0,0,0,0,0.02509102792889,0.111427850387314,0,0.0295627280174721,0,0,0.0179640573284669,0,0.0254601948419191,0,0,0,0,0,0.144878609183811,0.00672165984758342,0.0709802144017287,0,0,0,0,0.0937520573669047,0.0207654031607481,0,0,0,-0.0426212856920698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547492908958783,-0.00649341010552955,0,0,0,0,-0.00411223354077595,0,0
X600690.SH,0,0.115789254020701,0.130233776352082,0,0,0.147632131648158,0.208621825242486,0,0,0,0,0,0,0.0883012311078578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876669198878855,0.192684198098786,-0.0900635197467329,0,0.00530932876365798,0.0232281234295619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361140417524953,0,0,0.00457237616453784,0,0,0,-0.0162057475424301,0,0
X002304.SZ,0.00659068333059723,0.0498221611875823,0,0,0.337794616159462,0.210214860583434,0,0,0,0,0.144626344300792,0,0,0,0,0,-0.277733057599546,0,0,0,0,0,0,0,0,0,0,0,0.0607096077045391,0,0,0,0,0,0,0,0.0589328558163972,0,0,0,-0.0843408090116365,0,0.0331854677758429,0,0,0,0,0,0,0,0,-0.0384857898025499,0,0,0,0,-0.0141089818945837,0,0
X600031.SH,0,0,0,0,0,0,0,-0.136518928126918,0,0,0,0,0,0,0,0.177041335294542,0,0,0,0,0.0978434670259271,0,0.0795909541597505,0.0610748869005669,0.0550549469147278,0.0179867337536533,0,0.392746890633868,0,0.161028116297198,0,0,0,0.0417279594224486,0,0,0,0,0,0.22795409794417,0,0,0,0,0,0,0,0,0,0.129396718848714,0,-0.0357823329660207,0,0,0,0,0.000215028883532066,0,0
X002475.SZ,0,0,0.0200819657871229,0.0666242445164768,0.0386225597166919,0,0.0855366320539852,0,0,0,0,0,0.0635481903960015,0.108124088557161,0.0258892515111224,0.111924075029706,0,0,0,-0.0656963939274336,0.536567166552174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379373862579477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403177959982097,0,0,0,0.0355352510036765,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530276023158768,0,0.0729029643896459,0,0,0,0.0616716891856368,0.351432019419091,0.0900739848864994,0.0868108262996738,0,0,0,0,0,0.117944395622798,0,0,0.0140707181747566,0,0,-0.0196242551101484,0,0,0,0,0,0,0,0,0.0156887147593952,0,0,0,0,0.00107850843530395,0,0,0.0375469671297065,0,0,0,-0.0425178619499576,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123082236197422,0,0,0,4.33680868994202e-19,0,0,0,0,0.0805526856251313,0,0,0,0,0.00917401922762125,0,0,0,0,0,-0.0411020510292876,0,0,0,-0.0753707334593408,0,0,0,0,0.0454289463838553,0,0,0.0214698617214315,0.035354239977247,0,0,0.0206791249487034,0,0,0,0,0.0138895576722558,0,0
X000661.SZ,0,0,0,0,0,0,0,0.238257995894561,0,0,0,0,0,0,0,0.22456756276674,0,0,0,0,0,0.0501334772929419,0,0.231686448716688,0,0,-0.0120358361437534,0.0395409340023595,0,0,0,0,0,0,0,0,0,0,0,0,-0.135074072256094,-0.102561548529344,0,0.0276957136178197,0,0,0,0,-0.150096978689907,-0.101121133399039,0,-0.024588158084578,0,0,0,0,-0.0498379880859081,0,0
X300014.SZ,0,0,0,0,-0.237678914349793,0,0,0.0357906394735977,0,0,0.489210910397085,0,0,0,0,0.291746425971751,0.613104186415692,0.132110648990253,0,0,0,0.0212014931228031,-0.0620841699443299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208727822415963,0,0,0,0,0.422168833097152,-0.0145515019874329,0,0,-0.757491650316158,0.63049208287708,8.67361737988404e-19,-0.522859361385593,-0.0212649988418177,0,0,0,0,0.00402152399620505,0,0
X300124.SZ,0,0,0.0099305113299774,0,0,0.217605930114392,0,0,0,0.373612462156755,0,0,0,0,0.0631764048770978,0,0,0,0,0,0,0,0,0,0,0.00447524488646926,0.214746452347341,-0.343768401322041,0,0.051297143760377,0,0,0,0,0,0,0,0.265620537658029,0,0.0166038367018765,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0749067793974378,0,0,-0.0557971484109286,0,0,0,0.000307692581185864,0,0
X000338.SZ,0,0,0,0,0.0763879704123489,0,0,0,0,0,0,0,0,0,0.14097293358156,0,0,0,0,0,0,0.0736085258352667,0,0.146784297054688,0,0.14366656515205,0,0,0,0,-0.137798393241764,0,0,0,0,0,0,0,0,0,0,0,0.0763968082718483,0,0,0.0575757940127959,0,0,0.012610183987794,-0.0351645124409007,0,-0.0533957741512953,0,0,0,0,0.00339430929396692,0,0
X003816.SZ,0,0,0,0,-0.0123882580248536,0,0,0,0,0,0,0,0,-0.122468459450285,0,0,0,0,0,0,0,0,0,0,-0.0102868597438891,0,0,0,0,0,0,0,0,-0.0645414944631153,0,0,0.015019251604726,0,0,0,0,-0.0144309267533277,0,0.079779514574869,0,0,0,0.0449944687078096,0.0530137476615742,0.0246694295666578,0,-0.00789241478456928,0,0,0,0,-0.0145951317132344,0,0
X000063.SZ,0,0,0,0,0,0.0464177764835129,0,0,0,0,0.0752980998644143,0,0,0,0,0.120219921081072,0,0,0,0,0.134155744319675,-0.0911137248751432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205485785890842,0,0,0,0,0.185579330763111,0,0,0,0,-0.0713728692354183,0,0,0.00505184863362938,0,0,0,-0.00467837617646736,0,0
X000596.SZ,0,0,0,0,0.274711305180835,0.0400924039462309,0,0,0.0630309869074509,-0.0103944582386508,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104299673468615,0,0.139519884189699,0,0,0,0.0186329155787415,0,0,0,0,0,0.0667723913201066,0,0,0,0,0,0.108670553940332,-0.116729207653377,0,0,0.133430675113243,0,0,0.0915256850062087,0,0,0.0202385285396684,0,0,0,0,0.00112250241905598,0,0
