,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X600498.SH,X600487.SH,X000100.SZ,X000661.SZ,X600809.SH,X600867.SH,X600566.SH,X002456.SZ,X002179.SZ,X000625.SZ,X300146.SZ,X000596.SZ,X300142.SZ,X000157.SZ,X600177.SH,X002294.SZ,X002180.SZ,X300136.SZ,X600372.SH,X600089.SH,X600066.SH,X002506.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0450293088023531,0,0.645605728062038,0.146366879293347,0,0,0.0538712998097037,-0.0636268781827706,-0.0427791281482066,0,0,0,0,0,0,0,-0.07646386865237,0,0,0,0,0.0546501436935365,0,0,0,0.0170760280383685,0,0,0,0,-0.0225993996283226,0.13383327549185,-0.0070476751403541,0,0,0,0,0,0,0,0,0,0,0,-0.00532548622192615,0.0018303471185305,0,0,0.00949399540049909,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129297257261261,0.24770641510622,0,0,0.19169914884714,0,0,0,0.0670861030949857,0,0,0.0865445823126129,0.0860878186774573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161742236096331,0,0,-0.0100694174128266,0,0.0590117602654235,0,0,0,0,0,0
X002415.SZ,0,0.00859906607193338,0,0.0136069894929416,0,0,0,0,0,0,0,0,0,0,0,-0.0393098937144232,0,0,0,0.673000438039154,0,0.145899505186615,0,0.0862252712827186,0,0,0,0,0,0,0,0,0.150953891915043,0,0,-0.0615414283204931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525272728399,-0.00734240692291676,0,0,0.0655719081446401,0,0.0754244804425906,0,0
X600276.SH,0,0.0731200881566551,0.170919736480603,0,0,0,0,0.0299183785960721,0,0,-8.67361737988404e-19,0,0.0430837826308886,0,0,0.422363349112706,0,0,0,0,0,0.015647856035929,0,0,0,0,0,0,0,0,0.0262740466464577,0,0,0,0,0,0,0,0,0.0239975819755805,0,0,0,0,0,0,0,0.0130521408521349,0,0,0,-0.00418425769260676,0.0152485524114638,0,0,0,0,0,0
X000651.SZ,0.265844627556618,0,0,0,0,0,0,0,0,0,0,0,0.124612638139464,0,0,0.0598635476944663,0.105948227335491,0,0,0,0,0,0,0,0,0,0,0,0.0258446648606841,0,0,0,0,0.00406366481050267,0,0.100770464137602,0,0,0,0,0,0,0,0.0286814305516225,0,0,0,0,0,0,0,0.0190572056243397,0,0,0,0,0,0.204532545712227,0
X000858.SZ,0.133532458733858,0,0,0,0,0,0.0479915824580625,0,0,0,0,0,0.126415939071586,0.0716332385271523,0,0,0.0402427073921668,0,-0.0398670031512732,-0.0165774232019996,0,0,0,0,0,0,0,0.300041343516943,-0.0235928354309955,0,0,0,0,0,0.250715657173677,0,0,0,0,-0.0236231013416976,0,0,0,0.0664547777323594,0,0,0,0,-0.0274746804246303,0,0,0,0.0322156956580451,0,0,0,0,0,0
X002304.SZ,-2.77555756156289e-17,0,0,0,0,0.0360019381800412,0,0,0,0,0,0,0.335504294762167,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.299778931947627,0,0,0,0,0,0.112556573243298,0.327662530545862,0,0,0,0,-0.0325636582518426,-0.0243787746375883,0,0,0,0,0,-0.149579883294053,-0.0431724721548178,0,0,0.0518296982242727,-0.00652436898806465,0.0640220965441137,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0273047221800398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340722532050555,0,0,0,0,0.0148981825615634,0.198191395322673,0,0,0,0,0,0,0,0,0.119678147583527,0,0,0,0,0,0,0,0,0,0,0,-0.0270961041059154,-0.00712008525960759,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,1.73472347597681e-18,0.0977028403130799,0,0,0,-0.00784160125709809,0,0.16268583412027,0,0,0,0,0.0394947391844769,0,0,0.00393142220823873,0,0,-0.129746048199769,0,0,0,0,-4.33680868994202e-19,0,0,0,0.179473421134636,0,0,0,0,0,0,-0.0679521739205645,-0.0205303749081749,0,0,0.152101271862081,0,0,0,0.384944721510209,0,0,-0.0757477607121337,-0.0072119577562983,-0.0508988607749614,0,0,0,0,0,0
X000063.SZ,0,0,0.121538684262882,0,0,0,0,0,0,0,0.407970398416331,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.117520369828994,0.2150286447759,0,0,0,0,0,0.163165624936903,0,0,-0.102679894962453,0,0,0,0,0,0.0858232081876337,0,0,0,0,0,0,0,0,0,0,0,0.0338378693167935,-0.13662127883782,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0323499018131549,0,0,0,0,0,0.000896801806977813,0.048750869724928,0,0,0,0,0,0,0,0,-0.0249860330011792,0,0.731964751507204,0,0,-0.0179665289998402,0,0,0,0,0,0,0.135808889825219,0,0,0,0,0,0,0,0.183993117841103,0,0,0,0.124941633269693,0,0,0,0,0,0
