,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600271.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X002292.SZ,X000100.SZ,X600031.SH,X002236.SZ,X600118.SH,X002506.SZ,X600177.SH,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600089.SH,X002456.SZ,X002007.SZ,X000050.SZ,X002426.SZ,X000869.SZ,X002465.SZ,X600498.SH,X002508.SZ,X601877.SH,X002180.SZ,X600699.SH,X000981.SZ,X000977.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,-0.0612994372204736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21496407261915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853610631272392,0,0.400371458793493,0,0,0,0.0689032499422047,0.116681263490322,0.101357366589625,0.0388161155948085,0,0.0104102303926829,0,0,0,0,0,0,0.109623272578204,0,0,0,-0.033533273571195,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0756217349952424,0,0.142106201295662,0,0,0,-0.124821412478471,0,0,0.0678593620992029,0.153586629582332,0.071021022928178,0,0,0,0,0,0,0,-0.124230220584187,0.0994862658211842,0,0,0,0,0,0,0,0,0,0,0,0.10436374859862,0,-0.0323891353299902,0,0.0357832944751461,0,0,0,0,0.0069445741073683,-0.0424292322883971,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251440837039017,0,0,0,0,0,0.12488932839132,-1.38777878078145e-17,0,0.149375548465297,0,0.0276525132556398,0,0,0.111118070876252,0,0.0741278229016993,0,0.148351917199938,0,0,0,0,0,0.195282986969976,0,0,0.281305006725214,0,0,0.078136723054404,0,0,0,0,0,0,0.132578703207977,-0.139037076128583,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170457797600915,0.0898286383688561,0,0.0482921840698069,0,0,0,0,0,0,0,0,0,0,0,0,0.253531520404414,0.054463142150991,0,0,0,0,0.101337277272271,0,0,0,0,0,0.0169671286113613,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.131335468713378,0.0864198799579147,0.115248886855921,0,0,0,0,0,0,0,0,0.0477933574374842,0.0801697292904789,0,0.0428054656820815,0,0.0289891604938022,0.134241137810265,0,0.130715823892458,0,0,0,0,0,0,0,0,0,0.0618668047613317,0,0,0,0.113300725969065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.318150245176256,0,0.0319793755904624,0,0,0,0.177580055709941,0.192784947430739,0,0.123950919481844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173572840942476,0,0,0,0,0,0,0,0,0,0,0,0.00115824939210881,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0594022127253541,0,0,0,0,0,0,0,0,0.105668960640364,0,0,0,0.0796703549427566,0,0,0.0835084332801168,0.0366274577359806,0.249233166054358,0,0.129302839616478,0,0,0.0438950581500583,0,0,0,0,0,0,0,0.211208196469425,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0191720482526412,0,0.050629774927091,-0.00623347555338091,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.43767239346643,0,0.0296365066589596,0,0,0,0,0,0,0.0890128129257806,0,0.209163213722793,0,0.238809510451968,0,0,0,-0.100163561355546,-0.0774134500574985,0,0,0,0,0.139603692614365,0,0,0,0,0,-0.129868804818703,0,0,0,0,0.149637579395757,0,0,0,0,0.0201265423941121,0,0.139353899028132,0,0,-0.0279570239951211,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0263961680588589,0,0,0,0,0,0,0.077376346841742,0,0,0.121695429520259,0,0.07958186973285,0,0,0,0,0.00107353733609845,0,0.0996477002536271,0,0,0.384937745058401,0,0,0.00746373564917912,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460252307552587,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234276494739716,0,0,0,0,0.179117164637165,0.0142441992608516,0.10066838233498,0,0,0,0,0,0,0,0,0.118226788645227,0,0,0.073093252524194,0.152849035828666,0,0.218687412680518,0,0,0,0,0,0,0,0.195707226569311,0,0,0,0,0,0,-0.00409380885539736,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147215786427631,0.146158781234156,0,0.221617998380189,0,0.0537514561711565,0,0,0,0,0,0,0,0,0,0,0,0.198139785636118,0.00652531670414423,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374674300419861,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166749045130258,0,0.349900576989001,0,0,0,0,0,0,0.146964119288652,0,0,0,0,0,0,0,0,0.263481791140044,0,0.0678327745794915,0,0,0.013083563805051,0,-0.203779131220575,0,0,0,0,0,0,0,-0.0391815360656029,0.148974457431253,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.137673925177332,0,0,0,0,0,0.0375332573008406,0,0,0,0,0.141909356246607,0.0289614746510728,0.0329473876532156,0,0,0,0,0.0602053985916245,0,0,0,0,0,0,0.074761966192667,0.123058089862961,0,0.0351100202919707,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.065753275274619,0,0,0,0,0,0,0,0.0428587899692853,0.109389460366464,0,0.0212864949091817,0,0,0,0,0,0.0362575672463074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227684580595475,0,0.0899585333242285,0,0,0,0,0,0.00276459721879038,0,-0.0247071459082259,0,0,0,0,0.00287845753365601,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115532365501649,0,0.236396763658888,0,0.228973577584323,0.116890695470408,0,0,0,0,0,0,0,0,0.0596383459733568,0,0,0,0,0,0.114168062286669,0,0,0.00418011061888722,0,0,0.087799509655791,0,0,0,0,0,0,0,0,0.0203385215852903,-0.0194283572062495,0.0580725192813735,0,0,0,0,0
X300003.SZ,-0.224816748303796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284283067837504,0,0.0263248651023573,0,0,0,0,0,0,0.25083995137601,0,-0.0724541012950811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163540915037251,0,0,-0.0178046895053323,0.100949535539733,0.0901187133536535,0,0,0,0,0,0,0.0116495354252689,-0.0157947882867027,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276327854312258,0,0.165326441619218,0,0,0,0,0,0.105194524014804,0,0,0,0,0,-0.0114995194916028,0.195243772941813,0,0,0,0,0,0,0,0,0.0596330948459252,0.214033987343321,0,0,0.0616042213858628,0,-0.0108788214763335,0,-0.00583368957078607,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921721402396594,0,-1.73472347597681e-18,0,0,0,-0.0114063617424245,0.237745339412945,0,0.218089353846034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.163817190670811,0,1.73472347597681e-18,0,0,0,0,-0.21733737215764,-0.141013679409211,-0.10302649360956,0,0,-0.0308845490090655,-0.0134144495662064,0,-0.178714402252116,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236995448801398,0,0,0,0,0,0,0.108407667766813,0,0,0.0261341072631816,0,0,0,0,0.116544888918728,0.0275854765955564,0,0,0,0.0631569466222131,0,0.0864009847630231,0.20743560472382,0.101215182019424,0,0,0,0,0.0256766066145467,0,-0.00203111669553688,0,0,0,0,0,0.000393583596404671,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565843944585481,0,0,0,0,0,0.049548942183657,0.0506260230932356,0,0.0159288713886417,0,0.0364520599675802,0,0,0.168551111309006,0,0,0,0.197341112160435,0,0,0,0.0343541329629113,0,0,0,0,0,0,0,0,0,0,0,0.0218447298196926,0,0,0.00855864647111924,0,0,0,0,0,0,0
X002294.SZ,0,0,0.0104299215713243,0,0,0.2226588636553,0,0,0.0132019173746074,0,0,0,0,0,0.0958658601173664,0,0,0,0.140907959967746,0,0,-1.38777878078145e-17,0,0,-1.38777878078145e-17,-0.102547862825243,0,0,0,8.67361737988404e-19,0.0293800597649794,0,0,0,0,0,0.115146967935112,0,0,0,0,0,0,0,0.204398057845829,0,0,0,0,-0.0831687299566997,0,-0.019700918130404,0,0,0,0,0,0,0
X600089.SH,0,0.0584613432289049,0.0410788796275978,0,0,0,0,0.0207313480507198,0,0,0,0,0,0,0,0,0,0,0.0787449742236372,0,0.0331355226470469,0.135362054782157,0.2057094561046,0,0,0,0,0,0.131417030517694,0,0,0,0,0,0,0,0,0.103770437682825,-8.67361737988404e-19,0,0,0,0.112609837330602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00302156329531573,0,0,0,0,0,0.108509483191477,0,0,0.443284241181609,0.0292966443330102,0,0,0,0,0,0,0,0,0,0,0.00207979158756699,0,0,0,0,0,0.197576980314432,0.160280889890335,0,0,0.228517046664697,0,0.0342117287182454,0,0,0,0.106040654959121,0,0.132265297774694,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.119035909773209,0,0,0,0.107244309167672,0.0468664997298279,0,0,0,0.0199831634034808,0,0,0,3.46944695195361e-18,0,0,0,0.166959106524601,0,0.119762152740553,0,0,0,0,0,0,0,0.36468279748467,0,0,0,0,0,0,0,0,0.00204346486691055,0,0,0,0,0,0,0,0,0,0,0,0.126080138240987,0,0,0,0,0
X000050.SZ,0,0,0.0575867865156253,0,0,0,0,0,0,0,0,0,0,0,0.0801594844891826,0,0.0495868529731298,0,0,0,0,0,0,0.0271717789322952,0.0478325014399352,0.227025868814778,0,0,0,0,0,0,0.183114841413811,0,0,0,0.135253887353561,0,0,0,0,0,0,0,0.0700180420553225,0,0.00510851167117044,-0.00288027925061537,0,0,0,0.053314022132543,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0.157140509648726,0,0,0,0,0,0,0.120197837265888,0,0.0169258962484897,0,0,0,0,0,0,0,0,0,0.107298945894447,-0.103657741832567,0,0,0,0,0.0255293198394416,0.0204729557923134,0.0932243529535528,0,0.147216800033412,0,0,0,0.00247687623848732,0,0,0.00682255814354278,0.0706585311226933,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.295224209373089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20089189257916,0,0,0,0,0,0,0,0,0,0,0,0,0.104360210277375,0,0,0.0404566409039126,0,0,0,0,0.0218086749250559,0,0,0,0.0839719826848648,0,0,0.00413463369966276,0.00529757192355324,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0200894805993109,0,0,0.0774436916248484,0,0,0,0,0,0,0.194647123163071,0,0,0,0,0,0,0,0,-0.281752720016541,-0.428965288303427,0.491510093200213,0,0,0,0.0350646655912213,0,0.0517079590269502,0,0,0,0,0,0,0,0.137983812611479,0,0,0,0,0.221108656168381,-0.296048240954161,0,0,0,0,0,0
X600498.SH,0,0,0.274521766890266,0,0,0,0,0.0802633441761588,0,0,0,0,0,0,0,0,0,0.103877916053899,0,0,0,0,0,0.152774802386962,0,0,0,0,0.0897160560606044,0,0.0824202976978688,0,0,0,0,0,0.0767946686957822,0,0,-0.0191226593989279,0,0,0,0,0,0,-0.0718457505060856,0,0.0780177542133174,0,0,-0.0292320023093976,-0.025134641562642,0,0,0,0,0,0
X002508.SZ,0.0870473531351618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0918208199772729,0,0.0596331183131279,0,0,0,0,0,0,0,0.067029560873979,0,0,0,0,0,0,0.0980872777335446,0,0,0,0,0,0,-0.135699154411058,0,0,0,0,0,0,0.204879194409414,0,-0.100923437339263,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106916484006841,0,0,0,0,0.0231123857581588,0,0.0872670400173463,0,0.1568475984578,0,0,0,0,0,0,0,0,0.0404639508834878,0,0,0,0.217776999439378,0,0.0981945750047289,0.0702867220093566,0.112105494339646,0,0,0,0,0,0,0,0.120620855954102,0,0,-0.00969377946399435,-0.0168973293894055,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0712980305723606,-5.72663135436084e-05,0,0,0,0,0,0,0,0,0,0.0716855420364262,0,0,0,0,0,0,0.0119776722680485,0,0.0367284858712122,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801103038643757,0,0,0,0,0,0,0.0526397497998096,-0.0662355969808718,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,-0.0090340420472085,0.266351995616391,0,0,0,0.0278790337213269,0,0,0,0,0,0.00258282924607436,0,0,0.124166489462322,0,0,0,0.653548983997714,0,0,0,-0.521585189330034,0,0,0,-0.134103827310215,0,0,0,0,0,0,0.0954573039647567,0.0726912598366158,0,0,0,0,0,0,0,0,0,0,0,-0.08564462331328,-0.131796962632005,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,-0.0503281203461647,0.0420538956288794,0,0,0,0,0,0,0,0,0,0.0622614120985704,0,0,0,0,0,0.191007651922958,0,0,0,0,0,-0.0102067012626869,0,0,0,0,0,-0.0232830784615802,0,0,0,0,0,0,0,-0.0416549071440111,0,0.0711484098518131,0,0,0.151067678538001,0,-0.079813572113534,0,0,0.141461394902052,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0381712294748021,0,0,0,0,0.0442839889713165,0,0.0317239976439851,0,0,0,0.0802125246280485,0.0883305271464703,0.0551271120011012,0.272677763775583,0,0,0,0,0,0,0,0,0,0,0,0,0.0260400143954184,0,0.0762729138654649,0,0,0,0,0,0.0529769257178515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.770342590779241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457776342283369,0,0.186527904718279,0,0,-0.170547171369752,0,0,0,0,-0.173935654716056,0,0,0,-0.00644453669830845,0.309955790476511,0,0,0,-0.123401427211978,-0.249805148403232,-0.064486026305932,-0.0341127851978417,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.00393907820577362,0,0,0,0,-0.121438939367302,0,0,0,0,0,0,0,0,0.128886762759615,0,0,0,0,-0.0863117385031947,0,0.180983455497295,0,0,0,0,0,0,0.0212832491337044,-0.00796535716636472,0,0,0,0,0,0,0.0569177497998489,0,0,0,0,-0.143107561439758,0,0,0,0,0,0
Slope,0,0,0,0.836868089477442,0,0,0,-0.248667498928538,0,0,0.0314463955122308,0,0,0,0,0,0,-1.15467171153545,0,-0.0486632477431193,0,0,0,0,-0.528496251233796,0,0,0,0.524769836121175,0,0,-0.129763809303617,0,0,0,0,0,0,0,-0.551918421008716,0,0,0,0,-0.0425443240677836,0,0,0,0,0,0,0,-0.21714138103265,0,0,0,0,0,0
TED,0,0,0.0204806480826773,0,0,0,0,0,0,0,0,-0.21110757018782,0,0,0,0,0.0268996056886849,0,0,0.21723307169039,0,0,-0.21429586873334,0,0,0.505367667596197,0,0,0,0.211712774717635,0,0,0,0,0,0,0,-0.163146053227605,0,0,0,0,0,0.247723788257766,0,0,0,0,0.101370736864794,-0.289522309459088,-0.497322912927738,0.307089449827638,0,0,0,0,-1.64858670523966,0,0
RealEstate_excess,0.687811026735755,0,0,0,0,0,0,0,0,0,0,0.0934082034407666,0,0,0.0330991349362141,0,0.0611325148426959,0,0,-0.0891337633286653,0,0,0,0,0,0,0,-0.264961846009286,0,-0.0429574598070727,0,-0.0366974656727813,0,0,0,0,0,0,-0.05941348611665,0,0,0,0,0,0,0,0,0,0,-0.0410885911158692,0,-0.116476994157708,0,0,0.320393148848105,0,0,0,0
MKreturn,0,0,-0.0182226380755336,0,0,0,0,0,0,0.0469336313153644,0,0,0,0,0,0,0,-0.144494942658215,0,-0.172645706227963,0,0,0,0,0,0.0164208477332047,0,0,0,-0.0318170151402237,0,-0.242595977796478,0,0,0,0,0,0,0,0.0545742070972006,0,0.136902024297466,0,-0.0151121024650999,0,0,0,0,0,0,-0.122746933069958,-0.0150229331269334,0.0173634371377446,0.453933582822238,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0251579274034658,0,0,0,0,0,-0.0137044121904065,0,-0.00081234891889712,0.00722250130590244,0.00627201434813734,0,0,0.00269312165607795,0,0,0,0,0,0,0,-0.00510890527939467,0.00513137581872907,0,0,0,0,0,0,0,-0.016909225816588,0.00762230547928148,0,0.00579334956317291,0,-0.0145396726963921,0.00122811642920445,0,0,0,0,0,0.0052859891274346,0.00456273498100575,0.0344857152784859,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.00454785737458821,0,0,0,0,0,0,0,0,0,0,-0.0605639816362612,0,0,0,0,0,0,0,0,0,0.00113678977386422,0,-0.0172285091650226,0,-0.0143205472357904,0.0462502113309734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00341243039969633,0,-0.023157910115863,-0.0394558346069854,0,0.00697554727818401,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000279736926274094,0,0,0,0,0,0,0,0.00258243303822608,0,0,0,0,0.00495236270933205,0,0,0.00140847998240467,0,0,0,0,0,0,-0.0033041700627971,0,0,0,0,-0.00495875512086207,0,-0.00816107691289284,-0.00406322212473036,0,0,0,0,0,0,0,0.00647601397141074,0,0,-0.00784803482665589,-0.00943949460038139,-0.00729517330465772,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00143866780507828,0,0,0,0,0,0,0,0,0,0,-0.0254744912617213,0,-0.00615679489199412,0,0,0,0,0.00535110045241791,0,0,0,-0.0089529949057397,0,0,0,0.0277424129217773,0,0,0,0,0,0,0,0,0,0.0229801261191439,0,0.000845148836012481,0,0,0,0,0,0,0,-0.0248538421476865,0.0314133794341859,0,0.0516237578743127,0,0,0,0,0,0
