,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X003816.SZ,X600703.SH,X002371.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600089.SH,X600702.SH,X002180.SZ,X600460.SH,X002236.SZ,X000157.SZ,X000799.SZ,X600884.SH,X000733.SZ,X601799.SH,X002414.SZ,X600779.SH,X002007.SZ,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.501978404727982,0,0,0,0.0158307254651326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166265094163071,0,0,0,0,0,0,0,0.00901108943710234,0,0,0,0,0,0,0,0,-0.00888282902148632,0,0,0,0,0,0,0,-0.0449150765028134,0,0,-4.33680868994202e-19,-0.00657095358477482,0,0,0,0.0106844575592496,0,0
X000858.SZ,0.158391251154166,0,0,0.205558428660647,0,0,0,0,0.18718867897318,0,0,0,0,0,0,0,0,0,0,0.0771548510470025,0,0.133142511572172,0,0.0566683603341329,-0.066729010633755,0.183252186779141,0,0.0321005959596536,0,0,0,0,0.001060373089747,0.105591013495733,0,0,0,0,0,0,-0.0542538984050329,0,-0.017348521755137,0,0,0,0,0,-0.0546327536920489,0,0,-0.0101290290776978,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.247588626719457,0,0,0.239829647626115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001268450258104,0,0,0,-0.0117330984007266,-0.108033732551961,0,0,0.263380109318843,0,0,0.0474078124644772,0,0,0.0822110711657447,0,0,0,0,0,-0.0440995502457975,0,0,4.33680868994202e-19,0.0188763765510091,0,0,0,-0.0353870154877435,0,0
X600809.SH,0,0.404212348514062,0,0,0.0802017610736632,0,0,0,0,0,0,0,0,0,-0.134597566219071,0,0,-0.316461421828131,0,0,0,0,0,0,0,0,0,0,-0.226804806324372,0,0,0,0,0.102816608102048,0,0.0432877174611712,0,0,0.270496332821183,0,0,0,0.137072739571678,0.017021889900062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0405782219929759,0,0,0,0,0,0,0.169888139583178,0,0,0,0,0,0,0,0,0,0,0,-0.0201390540175049,0.439740370910335,0,0.13474364613565,0,-0.0641012087354723,-0.077321077545098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233053603241422,0.0428832593607902,0,0,0,0,-0.0436982963306966,0,0,0.0249277750190576,0,0,0,0,0.0689296442003077,0,0
X002475.SZ,0,0,0.0424776964851091,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.140300797416461,0,0.255227210750826,0.205902021617264,0,0,0,0,0.0369135135641658,0,0,0,0,0,0,0,0,0.023286602534808,0,-0.0734695906669397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132155617992283,0,0,0,-0.0316593184628795,0,0,0,0,0,0
X600276.SH,0,0,0.045965272314237,0,0,0.144826166504486,0,0,0,0,0,0,-0.0271095210048761,0,0,0,0,0,0,0,0,0,0,0,0.0968996852019568,0.0179866010661662,0.243036869367636,0,-0.0867828917282803,0.03050280071348,0,0,0,0,0,0,0,0,0,-0.140138834927502,0,0,0,0,0.212800060359123,0,0,-0.0995904855512872,0,0,0,-0.0189915324187994,0.0325110889379305,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.000556988297411951,0,0,0,0.0958449935854609,0,0.0276491984012765,0,0,0,0,0,0,0,0,0,0,0,-0.101241968439172,0.0561435510798931,0,0,0,0.0612666476735619,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.355747478444848,0,-0.0355107493766427,0,0,-0.0294961990753704,0,0,0,0,0,0,0,0,0.000257378147998369,0,0,0,0,0.0255891160683965,0,0
X002304.SZ,0,0.357734508694136,0.0879401049668376,0.205375559287555,0,0,0,0.145645668520994,0,0,0,-0.178693881733859,-0.0606448403687481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013706006746457,0,0,0,0,0,0,0,0,0,0,0,0,0.0195079543547999,0,0,0,0,0,0,0,-0.0642088613432989,0,0,0,0,0,0,0,-0.00503526009707044,0,0
X600104.SH,0.0551205129615662,0,0,-0.0702764120177752,0.113837532143637,0.0939855333611372,0,0,0,0,0,0.218429736487117,0,0,0,0,0,0,0,-0.0198728709926803,-0.150486595731108,0,-0.023429122522849,0,0.0472737088989309,0,0,-0.0481547053555802,0,0,0,0,0,0,0,0.110967402325777,-0.0277233052569438,0,-0.0673554494064696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102197622780604,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0794224681308638,0,0.285173051020733,0,0.0402215013673071,0,0,0,0,0.0026815470988921,0,0,0.0822878527851915,0,0,0,0,0,0,0,0,-0.244811530462444,-0.0983121264780732,0,0,0,0,0,0.0979102608208522,0,0,0.102288500791743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583632876941899,0,0,0,-0.0734678967921015,0,0
X600031.SH,0,0,0,0,0,0,0.045909260013027,0,-0.0307898283660347,0,0.0379130448262003,0,-0.022972763230232,0,0,0,0,0.295690678974864,0,0,-0.0596376045555541,0,0,0,0.00615865661256591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527067271807124,-0.00666050433019061,0,0,0.0540569542586556,0,0,0,0.0178439455463709,0,0.0183969261827682,0,0,-0.0384189007139661,0.0692717964065825,0,0,0,4.33680868994202e-19,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682406679365149,0,-0.0968652325054197,0,0.0360214137901199,0.124206162126865,0.109475700964959,0,0,0,0,0.22542566762982,0.060906772706173,0,0,0.129594114475681,0,0,0,0.0739113210590526,0,0.0227588011782299,0,-0.000263228875476289,0,0,0,0,0,0,0.0397554257141642,0.0342667354130532,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0361388644739284,0,0,0.00762212881451458,0,0,0,0.00265121363884868,0,0,0.0478241968752601,0,0,0,0,0,0,0,0,0,0,0,0,0.369550351344008,0,0,0,0,0,0,0,0,-0.0111109475765398,-0.00402954765790452,0,0,0,0,0,0,0,0,0,0,-0.00129230182488885,-0.0106362186196225,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.144175984387638,0,0.18668337345304,0,0,0,0,0,0.124066106457873,0.311585688360239,0,0,0,0,0,0,0,0,0,0,0,0.0348660137742246,0.211583601645067,0,0.0276112922230183,0,0.354711643784711,0,0,0.221337887230569,0,0,0,0.215221810662053,0,0,0,0,0,0,0,0,0,0,0,0.0821570293323964,0.275389122046472,0,-0.00165709050902003,0.00962480812384238,0,0,0,0,0,0
X300124.SZ,0,0,0,0.162619038219371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841535532570879,-0.108965192951619,0,-3.46944695195361e-18,0,0,0,-0.0748255521469992,0.14272098915004,0.0634688467872378,0.0749958777515138,0.249142532257715,0.196531022773724,0,0,3.46944695195361e-18,0.012610953373301,0,0,0.0113335893209995,0,0,0,0,0,0,0,0.0127152900931871,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.13144974357464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023387937714676,0,0,0,0.124112680359011,0,0,0.0916822299254668,0,-0.0257966386249385,0.190857734303379,0,0,0,0,-0.090258685080519,0,0,0,0,0,0,0,0,0,0,-0.0109869373085005,0,0,0,0,-0.0336672580587877,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.206008551308333,-0.0984307869061054,0,0,0.337879262707861,0,0,0.0748471762953664,-0.143786835348482,0.0411172674546605,0,0.0223074120198199,0.0459056178196698,0,0,0,0,0,0,0,0,0,0,0.199984323107905,0,0,0,0,0,-0.0549749694981533,0,0,0,0.00640434100248444,0,0.256267275469328,0,0,0,0,0.0646938662120685,0,0,0,0.00367550325914568,0.0233502084830231,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.16243542233242,0,0,-0.0186151734939888,0,0,0,0,0,0,0,0.0240302149402313,0,0,0,0.0774802718357315,0,0,0,0,0,-0.18235379354247,0,0.0346626378619417,0,0,0,0.0226965839731993,0.138527014770178,0.0366989134572661,0,0,-0.110824980983675,0,0,-0.0772286826924928,0,0,0,0,0,0,0,0,0,0,-0.0308748290814547,0.00461676413478311,0,0,0,0,0,0,0
X600703.SH,0,0.185478376478215,0,0.0500345655298576,0,0.106339762088608,0,0,0,0,0,0,0,-0.112809246808189,0.116300923632374,0,0,0,0,0,0,0,0,0,0,0,0,0.0248088198150752,0,3.46944695195361e-18,0,0,0,-0.251494004396541,0.268293076500051,0,0,0,-0.0940748093197688,0,0.199038121804765,0.00481393623690568,0,0,0,0,0.40685130976472,0,-0.107070354697154,0,0,0.0518715594022179,-0.100048431938893,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0129520108802558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336285335882356,0,0,0.0241812185867652,0,0,0,0.130754541983774,0.211690033107911,0,0.120376576664682,0,0,0,0,0.201073176859587,-0.128832888865147,0.467115650247136,0.226340625940081,0,-0.0336935962256896,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.157253352633399,0,0,0,0,0,0,0,0.0391658617864836,0,0,0,0,0,0,0,0,0,0.0594577465697857,0,0,0.0242998911518865,0,0.201286565476476,0.11829516986426,0,0,0.316013043815328,0.510023090715682,-0.117181971198354,0,0,0,0,0,0,0.00836600350907124,0,0,0,0,0,0,0,0,0,-0.122903443458036,-0.00835954655147886,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.146812709084128,0,0,0,0,0,0,-0.0644715800739786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194603248086585,0,-0.0952877076214044,0,0,0.00361178697011692,0,0.353963304535551,0,0,-0.105011158971372,0.0674156395707654,0,0,0,0.0435584984342157,0.233042211425928,0,0,0,0.046144549547981,0,0,-0.275997142995707,0,0,0,-0.0258134976842839,0,0,0,0,0.0709931487454133,0,0
X000596.SZ,0,0,0,0,0.357946248628685,0,0,0.00751658257051916,0,0,0,0,0,0,0,0,0,0,0,0.138370205374145,0,0,0,0,0,0,0,0,0,-0.073930979757212,0,0.0993128706835433,0,0.287805895559204,0,0,0,0,0.0212613469972043,-0.056103531122125,0,0,0,0,0,0,0,0,0,0,0,0.039174530225578,-0.0361090748822312,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.266724253716121,0,0,0,0,0,0,0,0,0.148671429470227,0,0.0358805709811112,0.132172676048361,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0367314934090296,-0.179013721296829,0,0,0,0.0347324066027666,0.166474693175057,0,0.0799755823558109,0,0,0,0,0,0.404425685254791,0,0,0,0,0,0,0.0176497311112986,0.072800498342781,0,0,0,0.0237031335387252,0,0,0,-0.038516567274008,0,0
X000661.SZ,0,0.187911598496408,0,0,0,0,0.0516346672111413,-0.17314389343869,0.155525568787599,0,0,0,0,0,0,0,0,0,0,0,0,0.203008989421271,0,0,0,0,-0.121040659815898,0.115570534572251,0,0,0,0,0,0,0,0,0.166798554701768,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0479207808629617,0,0,0,0,-0.0156958302709665,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836377899016567,0.356660068736109,0,0,0,0,0,0,0,0,-0.0197490441781838,0.0818669011717049,0,0,0.110184608381165,0.111384186079616,0,0,0,0,0,0,0.113207050740657,0,0,0,0,0,0,0,0.124519002142095,0.076993976480586,0,0.0593331345547018,-0.00851191188992836,-0.0750674984448275,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0785562800004813,0.0724469911661007,0,0,-0.261779082657004,0,0,-0.00407892083926184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122453267152007,0.128096334198102,0,0,0,0.105746579277438,0,0,0,0,0,-0.0860345853073845,0,0,0,0,0.105287283160999,0,0,0,0,0,-0.0162460787220433,0.242444022587998,0,0,0,0.0139180317497712,0.0895574006988752,0,0,0,0,0,0
X002179.SZ,0,-0.0539405993360729,0,-0.0794681199105699,0,0,0,-0.173409635144005,0,0,0,-0.062265236003111,0,0,0,0,0,0,0,-0.13016565124882,0,-0.0113547854612579,0.152766043122089,0,0,0,0.135108211477191,0,0,0,0,0.0639608265387971,0,0.0607044065243764,0.0125040759127723,0,0,0,0,0.0788775936393199,0.14806966313353,0,0.153449849907362,0,0,0,0,0.0027891243075774,0,0,0,0,-0.0630281745885021,0,0,0,0.110777685542808,0,0
