,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X600271.SH,X002236.SZ,X300142.SZ,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002506.SZ,X002179.SZ,X600498.SH,X600177.SH,X000625.SZ,X600867.SH,X600487.SH,X000977.SZ,X600183.SH,X000066.SZ,X002371.SZ,X600776.SH,X600066.SH,X300146.SZ,X600522.SH,X000050.SZ,X002129.SZ,X600089.SH,X600118.SH,X002049.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0354577805257839,0,0,0,0,0,0,0,0.184069612123304,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.033816378748849,0,0,0.15555840404663,0.136948575026054,0,0,0,-0.0271636016866448,-0.0144419566180801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315681131155205,0,0,0,0,0,0,-0.0259237191214405,-0.0280009025293226,0,0.0743577770849551,0,-0.0128950629376373,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0248318580702963,0,0,0.0823390586887198,0.22553212524471,0,0,0,0,0,0,0.271004499249712,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.182429241757274,0,0,0.0506821650667703,0,0,0,0,0,0,0,0,0,0,0,-0.0346017099815093,0,0,0,0,0.0277116736674308,0,0
X000651.SZ,0,0,0,0,0,0,0.102721931508388,0.0338344899859891,0,0,0.321743052594419,0,0,0.269147268280169,0.148566310456146,0,0,0.151282499075683,0,0,0,0,-0.0358794098972567,0,0,0,0,0,0,0.0277789299682509,0,0,0,0,0,0,0,0,-0.0616710113537796,0,0,0,0,0,-0.0822171256650767,0,0,0,0,0,0,-0.0227933760942773,0,0,0,0,-0.0138585363043672,0,0
X600104.SH,0,0.0123894251261087,0.183815616374113,0,0,0,0,0,0,0.0290227093296408,0,0,0,0.0381830186508784,0.0743011270079585,0,0,0,0,0,0,0,0,0,0,0.0509841683918813,0,0,0,0,0,0,0,0.212629258666823,0,0,0,0,0.0471942356944215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112367563468325,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167040243283208,0.028843630006442,0,0,0.145490240492254,0,0,0,0,0,0,0.258542047387578,0,0.194542041059089,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634145926965362,0,0,0.0013929959744935,0,-0.0615734877657269,0,0,0,0,0,0,0.00434712024644529,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0505904141515387,0,0.240947259633911,0,0,0,0,0,0,-0.0146279146883416,0,0,0.586843551300369,-0.0716759555792816,0.118051316011506,0,0,0,0,-0.0364958548680807,0,0,0,0,0.176946650179333,-0.111704751416959,0,0,0,0,0,0.000526973634255673,0,0,0,0,-0.0594942885381484,0,0,0,-0.00201856180661278,0,0,0,0,-0.000186449583745301,0,0
X002304.SZ,0,0.260942905400014,0.177038048165013,0,0,0,0,0,0,0,0.0107408088631379,0,0,0,0,0.151067492208255,0.100728463191514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898379186697804,0,0,0,0,-0.00500072100226712,0,0,0,0,0.00632663671005334,0,0,0,0,0,-0.0119769543943454,-0.0307083120544061,0,0,0,0.0206986551421864,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237677315061869,0,0,0,0,0,0,0,0,0,0,-0.083740201161928,0,0,0.30183699291508,0,0.128736991997485,0,0,0,0,0,0,0,0.233684498838635,0,0,0.284543518082264,0,0,0,0,0,0,0,0.0217012250840818,0,0,0.0160264993288337,-0.00486773195973525,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186315159102222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634023035113369,0.0799479785722274,0,0,0,0,0.0214900409329287,0,0,0.311411054469829,0.0415350953453695,0,0.0227353154497493,0.0989782701941592,0.090894734278916,0,-0.000168663356414111,0,0,0,0,0.0234019401000597,0,0
X000568.SZ,0,0.232382556936275,0,0,0,0.141114438338458,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0793238568577041,0.109850398331333,0,0,0,0.0642114083451842,0,0,0,0.0665683670741743,0,0,0,0,0,0,0,0,0.115109811816822,0.0946471685163309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037369500165334,0,0,0,0,-0.00611857425370758,0,0
