,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000100.SZ,X002241.SZ,X000338.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600372.SH,X600177.SH,X002456.SZ,X002085.SZ,X000157.SZ,X000066.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600522.SH,X600699.SH,X600867.SH,X002180.SZ,X000559.SZ,X002508.SZ,X600498.SH,X002292.SZ,X002074.SZ,X002426.SZ,X000623.SZ,X000550.SZ,X300136.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0107274272209596,0,0.0474034403987831,0,0,0.110293564292403,0.0355883179362502,0,0,0,0,0.141277019402554,0,0.0899688714889321,0,0,0,0.102897898084508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356230296006299,0,0,0,0,-0.00193028128356995,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0453049392660817,-0.0346125961909898,0.782930054973145,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955917563786465,0,-0.0135704621994936,0,0,0,0,0,0,0,0,0,0,0,0,-0.000623888310300831,0,0,-0.0339661075140873,0.110882216346134,-0.173993991452853,0,0,-0.0322303209991651,0.0322255322577284,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0399968926226249,0.138035229791847,0,-0.0203907466455283,0,0,0,0.111640784475686,0,0,0,0,0,0.0330056135942251,0,0,0,0,0,0,0,0,0,0.123173886054073,0.0449521751902889,0,0,0,0,0,0,0.101842722243744,0,0,0,0,0,0,0,-0.022481871731744,0.014898203143958,0,0,0,0,0,0
X000651.SZ,0,0.208026234864868,0,0,0,0,0,0,0,0.545159571228691,0.283859409814297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318228321345203,0,0.140058051156413,0,0,0,0,0,0,0,0,0.295243616157935,0,0,0,0,0,-0.00384970218320086,0.318540151294035,0,-0.271961839902437,0,-0.00760649637613648,0,0.0357196181021023,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.206797295624477,0,0,0.0554289584824641,0.0388905949595432,0.00704343980940214,0.302742550341198,0.00221493819471126,0,0,0,-1.38777878078145e-17,0,0,0,0.109716192595013,0,0,0,0.0562782119255615,0,0.0726832279159178,0,0,0,0,0,0.0460048171332128,0,0,0,0,0,0,0,0,0,0,0,0.0288249728343278,0,0,-0.000479871809778221,0.00804889133670837,0,0,0,0,0,0
X000725.SZ,0.0747571943753166,0,0,0.0227444881094682,0,0,0,0,0,0.265445359801157,0,0,0,0,0,0,0,0,0.280368822861611,0,0,-0.0518049532463703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461523287605691,0,-0.0250747248150944,0,0,0,0,0,0,0.0367752610135587,0,-0.180013598570467,0.0543936209884183,0,0.0259758853220413,-0.0355518989395936,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0190560662609292,0,0,0,0,0,0,0.152690288634535,-0.0133116560620819,0,0.102172927016947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638480102085841,0.0175693687426779,-0.0868679117280221,0,0,0,-2.16840434497101e-19,0.0117417249364786,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0182185865048752,0,0,0,0.0623242246411792,0,0,0,0.415007460318115,0.12820836133257,0,0,0,0,0,0,0,0,0,0,0,0.0407249621496282,0,0,0.058510723690179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723617508359927,0,0,-0.0594886972020331,0.00735101616882439,0,0,0,0,0,0,0
X000625.SZ,0.0124135356218964,0.189406473711125,0,0.135832960960218,0.144542474852785,0.0179103084772817,0,0,0,0,0,0,0.125958111397525,0,-1.73472347597681e-18,0,0,0,0,3.46944695195361e-18,0,0,0,0.0704683408904425,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119493644649853,0,0,0,0,0,0,0,0,0,0.0264825358935544,0,0,0,0,-0.0113510868629299,0,0,0,0,0,0
X000063.SZ,0.224441001109366,0,0,0.189227008792328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172869972760512,0,0,0,0,-0.0344273827799923,0,0.143500335442859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687816020018708,-0.224543864404511,-0.0598018146495717,0,0,0.0341426325656026,-0.0327396209491666,0,0,0,0,0,0
