,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X000100.SZ,X600741.SH,X600809.SH,X300003.SZ,X002241.SZ,X600183.SH,X300014.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X601877.SH,X002236.SZ,X000977.SZ,X000625.SZ,X300124.SZ,X000157.SZ,X002456.SZ,X002129.SZ,X002463.SZ,X300136.SZ,X300142.SZ,X002414.SZ,X600271.SH,X002180.SZ,X000066.SZ,X002179.SZ,X600118.SH,X600584.SH,X002008.SZ,X600498.SH,X002185.SZ,X002049.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.133413760852492,0,0,0.0548759457172881,0,0,0.0610835261783645,0,0,0,0.045853926184974,0,0,-6.93889390390723e-18,0.0889752919125108,0,0,0,0,0,0,0.424860747210491,0,0,0,0,0,0,0,0,0.0377183415689317,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0172436243403788,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.0811003391210891,0,0.326481130411408,0,0.102902067611238,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0733479624241002,0.200810071576811,0,0,0.0176085037755487,0,0,0,0,0,0,0,0,0,0,0,0.021601458587977,0,0,0,0,0,0,0,0,0,0,0,-0.00256731592035606,0,0,0,0.00888096328842637,0,0
X000568.SZ,0,0.289485074348857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309652787959199,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0462772970885264,0,0,0,0,0,0,0,0.0261438250668049,1.38777878078145e-17,0,0,0,0,0,0,0,0.161928878485465,0,0,-0.018012908765532,0,0,0,0,0,0
X600690.SH,0,0.0430376186888212,0,0.0823485935780643,0.00234021680796555,0,0,0,0,0,0.192306089279779,0,0,0,0,0,0,0,0,0.0997716968942337,0.0300910692392578,0,0,0.162942645593314,0,0.00910470121032396,0,0,0,0,0,0,0.0131419252079605,0,0,0,0,0,-0.139786664938645,0,0,0.0270384941227817,0,0,0,0,0,6.93889390390723e-18,0.0202499786108542,0,0,0,-0.0105395786872524,0,0,0,0,0,0
X000338.SZ,0,0.0962845710410752,0,0,0,0.162446231181926,0,0,0,0,0.300384820083153,0.0889303533432374,0,0,0,0,0,0,0,0,0.0220304711243576,0,0,0,0.00719773662633443,0,0.283422156710336,0,0,0,0,0,0.0501425015508913,0,0,0,0,0.12420365107934,-0.0580919310371592,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0221735077134315,0,0,0,0,0,0
X000661.SZ,0.104982065477866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841926482541331,0.106595797142494,0,0,0,-0.0543745721426584,0.146050326041643,0,0,0,0,0.207579514444017,0,0,0,0.0706213446585316,0,0,0.00599439081111419,0,0,0.0183139636314671,0,0,0.148016768020493,0,0,0,0,0.0438603319331278,0.018799620862171,0,0,0.014410029510883,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0770812361231355,0,0,0,0,0,0,0,0,0.0169293709353336,0,0,0,0.154279365773648,0.0474117465664404,0.00118363354116167,0,0,0,0,0,0,0.0116928218533402,0,0,0.0753547533159616,0.0924585127391706,0,0,0,0,0,0,0,0,0,0.440045434897248,0,0,0,0,0,0,0,0.0142202133919901,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.625054620128428,0,0,0,0,0,0,0,0,0,0,0,0,0.0173826723817519,0,0.0321399157676318,0.204756681596571,0,0,0,0,0,-0.0479709674496289,0,-0.0522985229472881,0,0,0,3.46944695195361e-18,0,0,0,0,0.111507999036447,0,0.0783558502321045,0,0,0,0.0360095507949327,0,0,0,0.0175912473353585,-0.00737704223826317,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.113269899302083,0.11135704514844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394716052429575,0,0,0,-0.030115343598344,0,0,-0.138410030122114,0.200655319399208,0,0,-0.0189394110325634,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.134612629439798,0,0,0,0,0,0,0.026678129369955,0,0,0,0.0300695247148747,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.395722822660007,0,0,0.0272045568825695,0,0,0,0,0,0,0.0468262157028468,0,0,0.195872818592012,0,0,0,0,0,0,0,0.0741613792700797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545883048550324,0.0129420487058873,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.148094596514566,0,0,0.23854887972737,0,0,0,0.0365376174787173,0,0.286305508957741,-0.0273363164515692,0,0,0,0,0,0.0417473691804197,0,0,0.234552428501174,0,0,0,0,0,0,0,0,-0.024754223984571,0,0,0,0,0.0678193614692174,0,-0.325998615966302,0,0,-0.281912936703579,0,0,0,3.22310804717896e-05,0,0,0,1.73472347597681e-18,0.0204393650949882,0,0,0,0.019757458967459,0,0
X002241.SZ,0,0,0,0,0,0,0.0754579785252447,0,0,0,0,0,0,0,0.00261233236756577,0,0,0.0776854121486198,0,0,0.161879182760758,0,0,0.161129061832818,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.152213673138497,0.180096203725127,0,0,0,0,0,-0.0191186835561288,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0509602170594738,0,0.0110790303686627,0,0,-0.212122223453778,0,0,0,0,0,0,0,0,0,-0.0373850478159205,0.0826193985566824,0,0,0,0,0.0229729802671257,0.0191554688137723,0,0,0,0,0.351930499834469,0.0798349197532381,0,0.0255590694199455,0.0938717887414469,0,0,0,0,0.164329861148242,0.131785330581598,0.209149462641707,0,0,0.017115793582551,0,0.0119914572006709,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.209119630138849,0,0,0,0,0,0,0.357187372796065,0,0,0,0.0879384045242673,0,0,0.343148030839192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335001621944296,0,0,0,0,0.270532101532931,0,0,0.210576225607518,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0200894930001591,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818063044067708,0,0,0,0,0,0,0,0,0,-0.0136936433066597,0.265905041911293,0.312898241184118,0,0.334516133468782,0,0,0,0.0370088329713315,0,0,0,0,0,0,0.0947714413601526,0,-0.17834635944933,0,0,0.029212411165156,0,0,0,0.0845578443365512,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0187161549377592,0.115507051121632,0.292276357013193,0,0,0,0,0.0455332303590418,0,0,0,0.248548359657081,0,0,0,0.0481178429641526,0,0,0,0,0,0,0,0,0.00157629733201815,0,0,0,0,0,-0.0588014967040812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080440522424256,0,0,0,0.0414252185525247,0,0
X002007.SZ,0,0,0.175293403914933,0,0,0,0,0,0.0679228105691875,0,0,0,0,0,0.458786597008295,0,0,0.0276782590942526,0,0,0.0451722383370957,0.0298367476101904,0,-0.0901190203180646,0.015416658123525,0,0,-0.0199170056205025,0,-0.102816123665122,0,0,0,0,0,0,0,0.0281919617074359,0,0,0,0,0,0.0616995499755792,0,0,0.0128876402366201,0,0,0,0,0,-0.0634928216099158,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0303772135927231,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.304340585762645,0,0,0,0.0223859686386933,0.049332810263635,0.14387442445554,0,0,0,0.00586262959671891,0,0,0,0,0.041701481680896,0,0,0,0,0,0.0744244594624807,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0627049717858151,0.0702479977979575,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0754818890605721,0,0,0,0,0,0.104406056377259,0.015118075818336,0,0,0,0,0,0,0,0,0.0896197676691847,0.0707363824295319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780988220860631,0.171941386226424,0.181567431479665,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109623861871227,0,0.180254980250836,0,0.164310532870397,0,0,0.0208268289330459,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0664359621411546,0.438720480623221,0,0.120855602456678,0,0.0382844097769478,0.02465509486083,0,0,0,0,0,0,-0.00498955156037906,0.072296249695751,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.127463576948894,0,0.120307427457984,0,0,0,0,0,0,0,0.0350695940165755,0,0,0,0,0,0,0,0.0561802902025252,-0.160605515898828,0,0,0,0,0.159942800058671,0,0,0,0.0343143251696498,0,0.39050795940043,0,0,0.0144320094481049,0,0,0.0399036683097283,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.121853768503332,0,0,0.00520908883640455,0,0,0,0,0,0,0,0,0,0,0,0.107026408640565,0,0,0,0,0,0,0.159648323719834,0,0.0685442771551874,0,0.100977334183757,0,0,0,0,0,0,0.027047278752022,0,0,0,0,0.146199872103846,0,0,0,0,0,0,0,0,0,0.061570618939068,0,0
X000157.SZ,0,0,0,0,0.0248854563140831,0,0,0,0,0,0.331811493744421,0,0.229493523935514,0,0.071859743233257,0,0,0.035188309315833,0,0,0,0,0,0.027704706338632,0,0,0,0,0,0,0.0903802828614802,0.0614563746990451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.195927005012371,0,0,0.196297539801729,0,0,0,0,0,0,0,0,0.195019469863188,0,0,0,0,0,0.0400822441782273,0,0,0.22394463478472,0.166313975262148,0,0,0,0.147853058189234,0,-0.00730819165006452,0,0,0,0,0.0224673960225205,0,0
X002129.SZ,0,0,0,0,0,0,0,0.255582792874936,0,0,0,0,0,0,0,-0.0481795505652431,0.201183279423422,0.242075083266335,0,0,0,-3.46944695195361e-18,0,0.0587279041809508,0,0,0,0,0.0380592528727317,0,0.067441572346923,0,0,0,0,0,0,0,0.0293555181259857,0,0,0,0,0.00401587760455257,0,0,0,0,0,0,0,0,0.00164360423513911,0,0,0,-0.00917711816583386,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396008788062456,0,-0.00601477286069352,0,0,0,0,0,0,0,0,0.0645860585028799,0,0,0,0,0.0151551209277277,0,0,0,0,0,0.18330747303278,0,1.73472347597681e-18,0.0382737144380127,-0.0398907370929041,0.282758703452167,0.125893063391282,-0.00770149221563722,-0.00285452276626425,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.164059418979044,0.165928886940944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100322704704516,0,0.0412054570260481,0,0,0,0,0,0.00827734572389118,0,0,0,0,0,0,0,0,0,0.161830571785032,0,0,0,0,0.0552407164422268,0,0.0939720696507767,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0.124903014578509,0,0,0,0,0,0,0,0,0,0,0,0.266925626109937,0,0,0,0,0,0,0,0.0629444601313457,0,-0.0255439396648046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211574142168761,0,0,0,0,0.0568670354568521,-0.107450322103122,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,-0.141355543272221,0,0,0,-0.0277984064876019,0.182596326240346,0,0.136128612730665,0,-0.161121854443564,0,0.149569143114937,0,0,0.168206931904731,-0.140121790459763,0,0,0,0.0324885457242607,0.116976254702394,0,-0.365125101314866,0,0.255843388414244,0,0,0,0,0,0,0,0,0,-0.102321973559388,0,0,0,0,0,0,0,-0.0340567200059866,0,0,0,0,0,0
X600271.SH,0,0.0110981883373442,0,0,0,0,0,0,0,0,0.136832374424039,0,0,0,0,0,0,0.161635097302367,0,0.165456683803053,0,0,0,0,0.0227986266859803,0,0,0,0,0,0,0,0.21754854903017,0,0,0,0,0,0,0,0.0366508429988168,0.0606639468163361,0,0,0,0,0,0,0.0197849842763511,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930542775797805,0,0,0,0,0,0,0.0362466530557891,0,0.144151056429558,0.0883950720031147,0,0,0,0,0.0446871504239409,0,0,0,0.087463410975297,0,0.155915334258437,0,0,0,0,0,0,0,0,0.0434107944090174,0,0,0.0726600506774303,0,0,0,-0.00929166941030375,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.0303765752920405,-0.177974458603311,0,0,0,0,0.0641702553419994,0,0,0,0,0.0765997365885156,0,0.105354513753911,0.0290451107986949,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.273980028658023,0,0,0,0,-0.0671614979358888,0,0,0,0,0,0,0,0,0,0.152568972654733,0.217093908201204,0,0,0.0559909644687971,0,0,0,0.115840933677777,0,0
X002179.SZ,0,0,0,0,0.00964655115196072,0,0.0499750896141215,0,0.116652437841691,0,4.33680868994202e-19,0.0921969501222561,0,0,0,0.0213978808131832,0,0,0,0,0,0,0,0.0241292902194529,0.0932746919025952,0.0222329546224003,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0486754530024597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0983318575311464,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.104270147848784,0,0,0,0,0,0.0332614389610127,0.139644517709546,0,0,0,0.02485216809833,0,0.18995413947932,0.130140955217209,0,0,0,0,0,0,0,0,0,-0.241109337021903,0,0,0,0,0,0,0,0,0,0,-0.0971106681734678,0.0158690507081815,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135745942138183,-0.0502176760898838,0,0.254609056472762,0,0,0,0,0,0.13541038119648,0,0.0318043689009926,0,0,0,0,0,0,0,0,0.0816208304110221,0,0.205249696203753,0,0,0,0,0.119489205755885,0.0842296647361121,0,0,0,0,0,0.130336149105637,0,0,0,-0.0951817760331084,0.0875973975795633,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.152717731083369,0,0,0,0.119001900914131,0,0,0,0,0,0,0,0,0,0,0,0,0.10712287876183,0.0402856779652031,0.074589351550048,0,0,0,0,0.157160280726974,0,0,0,0,0,0.0904074662221691,0,0,0,0.0381209034006267,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.300012150554523,0.0545161313234519,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.149016433036257,0,0,0,0,0,0,0,0,0,0,0,0,0.160509236793334,0,0,0,0,0.00159980667392641,0.0634339025243584,0,0,0,0,0,-3.46944695195361e-18,0.11566497325444,0.0113061369675401,0.201443304015863,0.0225413313781323,-0.0405079542627928,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0.0307307191638213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548933746354931,0,0,0,0,0,0,0.0838953242407516,0,0,0,0.0234816815388478,0,0,0.113752069800128,0,0,0,0,0,0,0,0.365869067266367,0,0,0,0.109232276388549,0,0,-0.00661718271470242,0.0203308860098877,0,0,0,0.130879959266117,0,0
X002049.SZ,0,0,0,0,0,0,0.0887119427683582,0,0,0,0,0,0,0,0,0,0,0.24289055559964,0,0.022263079510404,0,0,0.310614386599493,0,0,0,0,0,0.0235420892377221,0,0,0,0,-0.0349675405353764,0,0,0,0,-0.0101678868970967,0,0,0.179711367949603,0,0,0,0,0,0,0,0,0,-0.105177729154468,0.0895135423799043,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.00733282558598488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709296455966355,0,0.00145018013646869,0,0,0,0.097609855858685,0.0294302627992316,0.073617233528541,0,0,0.0584720089487703,0,0,0.0690836896486982,0,0,0,0.0612315645498454,0.325758993727037,0,0,0,0,0.044618700965613,0,0,0,0,0,-0.00313767505195134,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.103375742921782,0,0,-0.0520384319913715,0,0,0,-0.0253218829633997,0,-0.171077260142987,0,0.12480607244316,0,0.0335084558693885,0,-0.249459011986474,0,0,0,0,0,-0.125357512436175,0,0,0,0,0,0,0,0.0405833512311859,-0.111087508773144,0,0.371728848614054,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0830790618870629,0,0,0,0,0.452295699308849,0,0,0,0,0,0,0,0,0,0,0,-0.0991735108891126,0,0,-0.172800175742361,0,-0.182640539393551,0.205249230200226,0,0,0.0501448378320115,0,0,0,0,0.0383834353377119,0,0,0.138373409105663,0,-0.0386649912807436,0,0,0,0,0,0,0,0,0.438467316458376,0,0.290484779314335,0,-1.12109932418908,0,0
TED,0,0,0,0,0.0683710416771761,0,0,0,-0.453999944552065,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.249804435396045,0,0,0,0.341815656691043,0,0,0,0,0.465972286139001,0,0,0,0,0.368460683766282,0,-0.0788825418684334,0,0,0,0,-0.022267298843484,0,0,0,0,-0.18769355785309,0,0,0,0,0.895754649299686,0,0,-0.467569781800511,0,0.796372981634919,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0302548064354618,0,0,0,0,0,0,0,0,0,0,0,0,0.212574595587845,0,0,0.013123476614169,-0.0259063133091467,-0.0408689135199934,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061291420828132,0,0,0,0,-0.0126170094252419,0,0,-0.0612887276179403,0.0246207802598492,0.035735863711235,0,0.0310096312070279,0.00485750575929311,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.277191862418222,0,0,-0.0270526081075727,0,0,0,0,0,0,0,0,0.177058212160629,0,0,0,0,0.027052688652122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153644136032745,0,0,0.0627898816273189,0,0,0.322221552170197,0.0705955669359575,0,0,0,0,0.195894254918864,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660054592548709,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0528531105485617,0,0,0.122509982913241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557591526418172,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511265486149278,0,0,0,0,0,0,-0.102446137374075,-0.108963431802605,0.0184127098329555,0,0.0119931072278677,0,0,0,0
CarbonVol_Guangdong,0,0.00447079961818069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69977323353028e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.000505698576821561,0,-0.000341937335374212,0.00304052103157077,0,0.00169034942608878,0,0,0,0,0,0,-0.00269004320831375,0,0,0.00468394654413306,-0.00335626190984928,0,0,0,0.030256647870403,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00689730316908762,0,0,0,0,-0.000800642316023774,0,0.000904912510246949,0,0,0,0,0,-0.00262860482734638,0,0,0.000959209731753451,-0.00530433884722175,0,0,0,0,0,-0.00319403688667764,-0.00261099565028648,0,0,0,0,0,0,0,0,0,0,-0.00192738764613887,0,0,0,0,0,0.00793631272352906,-0.0121288648715174,0,0,0,-0.0408229126048437,0,0
