,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X002241.SZ,X000157.SZ,X601877.SH,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002007.SZ,X601799.SH,X002463.SZ,X000066.SZ,X002028.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.353940414870054,0.078706436789881,-0.00232347530872748,0.032335350479773,0.0671862777154726,0,0,0,0.100389010945988,0,0,-0.0734426919230186,-0.0954232809216609,0,2.16840434497101e-19,0.0141141312974337,0,0,0.0263231343992584,0,0,0,0,-0.0255972440043798,0,0,0,0,-0.0214573056591785,0,0,0,0.0621226352004002,0,0,0,0,0,0,0.0155423251222598,-0.0136845059171497,0,0,0,0,-9.33338662342262e-05,0.00579552542094577,0,0,0,0,0.022795051183753,0,0,0,0,0,0
X000858.SZ,0.127748779295202,0,0.54856829681813,0,0,0,0,0.0745681339377432,0.0226484665611215,0,0,0,0,0.00175130124635585,0,0,0,0,0.000463025822110085,0,0,0,0,0,0,0,0,0,0,-0.0111951804998991,0,0,0,0,0,0,0,0,0,0.0978709778204205,0,0,0,0,0,0,-2.16840434497101e-19,0.0647001616970019,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000568.SZ,0.460143395947642,0.260637478019884,0,0,0,0,0,0,0.0100671455505378,0,0,0,0,0,0,0,0.0602949298269295,0.105070251611431,0,0,0,0,0,0,0,0,0,0,-0.0345379399036514,0,0,0,0,0,0,0,0,0,0,0.259027238395481,0,0,0,0,0,0,-0.00517966209824559,0,-0.0528712929107057,0,0,-0.014946117151536,1.73472347597681e-18,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.197621497949953,0,0,0,0,0,0,0,0,0,0,-0.030868772911741,0,0,0.0502986173764629,0.0649187947682111,0,0,-0.103528211547065,0,0.15500848359626,0.0285713912981806,0,0,0.285408072647583,-0.0195201252579097,0,0,0,0,0,0.0249944573785517,-0.322296399007835,0.393573285729197,0,0.0419192638601146,0,0,0,0,0,0,-0.0914435941401011,0,0,0,0,0,-0.0356200997545302,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,-0.119434491485808,0,0.272622321074619,0,0,0,-0.0450009226215217,0,0,0,0,0,0.0477284275321438,0.112024788273408,0,0,0,0,0.15282811121584,0,0,0.137814455172945,0,0.0144464071364677,0,0,0,0,0,0.0251517608645913,0,-0.13322608766009,0,0.0844517958343383,0,0,0.173334014537254,0,0,0,0,0,0,0,0.0651274749885156,0.101326334213109,0.0719793212791458,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144236338946505,0,0,-0.283156720341302,-0.107606632587882,0.330869234408127,0,0,0,0,0,0.0938033972916987,-0.331339203424159,0,0,0,-0.254811619814805,0.0655601206350902,0,0,0,0,0,0.389902005767731,0.18613703605872,0,0,0,0,0,0,0,0,-0.0646922889831056,0,0,0.419701451518741,0,0,-0.00910158240560945,-0.0448448957918138,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0699537474783733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452727350087895,0.106438884100213,0,0,0.0976028627424359,0.0731544024811155,0,0.642427331459617,0,0,0.0937408816435608,0,-0.0714918742896726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743257709243386,0,0,0,0,0,0
X600690.SH,0,0.20280222767167,0,0.0382662441301674,-0.0515837463016283,0.0593466168282412,-0.0439212538881856,0,0,0.0917493891583255,0,0,0,0.0137705235644829,0,0,0.000428625717795871,0,0.0466392217727535,0,0,0,0,0,0,0,0,0,0,-0.00935753194382598,0,8.67361737988404e-19,0,0,-0.0132809923876789,0,-0.0246646041410203,0,0,0,0,0,0,0,0,0,-0.00408290225132659,0,0,0,0.186424357438363,0,0,0,0,0,0,0,0
X002304.SZ,0,0.236637494439971,0.211418006014121,0,0.0246100215314099,0,-0.0175321826441537,0,0,0,0,0,0,0.032726354365538,0,0,0,0.0132226571847573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144984419760708,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.436376718661101,0,0,0,0,0,0,0,0.0653961274509802,0,0,0,0,0.0933440924181617,0,0,0,-0.0426626394673683,0,0,0,-0.0414963374265529,-0.0382690140291628,0,-0.00839204583844265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203162696816318,0,0.0200765059512402,0.0460486153627463,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0121599219785374,0,0,0,0,0,0,0,0,0.216328632805159,0.0778165533613163,0.0964840003564807,0.219781499513247,0,0,0,0,0,0,0,-0.499943464594893,0,0.121331009215141,-0.0332948381781178,0,0,0,0,0.0550815879315218,0,0,0.189194738147491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513534221998838,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0290817680690716,0,0,0,0,0,0,0,0,0.151816481374559,0,-1.73472347597681e-18,0.15816070431776,0,-0.0161745800451207,0,0,0,0,0,0.0760460558473743,0,-8.67361737988404e-19,-0.0183985871064961,0,0,0,0,0,0,0,0,0,-0.00851232466995499,0,0.0886007227102412,0,0,0.109708039570159,0.0467743009587713,0,0,0,0,0,0.00765955866773567,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.326836111206784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017064764558492,0,0,0,0.550974227987289,0,0,0.220156207482822,0,0,0.170848941990686,0,0,0.223197600904439,-0.143965327609708,-0.0607269490789233,0,0.122212692854632,0,0,0,0,0.312625178671562,-0.420264884870776,0.03779610476356,0,0,0.113143773256065,0,-0.101368252119043,-0.0267291580350457,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0598234674335893,0,0,0.0195577311888347,0,0,0,0,0,0,0.110667698957288,-0.0801747064690917,0,0,0,-0.145845088542851,0,0,0,0,0,0.290126318565973,0,0.015890769097718,0,0,0,0,0,0,0,0.0446468095289734,0,0,0,0,0,0,0,0,0.129629360613423,0.0528828445315346,0,0,0,0.199833807389202,0,-0.00621153401346254,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660044975356157,0,0,-0.0154188524993736,0,0,0.00585073603071782,0,0,0,0,0,0,0,0.176874617859059,0.020108803825214,0.0339914699555182,0,0,0,0.0918080377155471,0,0,0,0,0,0,0,0,0,0,0,-0.03212109313962,0.0101270400594729,0.00820787658931257,0,0,0.127260963989591,0,0.0209081616205343,0,0,0,0,0,0
X000625.SZ,0,0,0.0315974157990494,0,0,0,0,0,0,0,0,0,0.136461542240159,0,0,0,0,0,0,0,0,0.00145355657014495,0,0,0,0,0,0,0.0282423810543808,0.16069762238617,0,0,0,0,-0.0269759306019745,0.0169868121340365,0,0,0.00336572652603795,0,0,0,0,0.169724202860083,0,0,0,0,0,0,0,-0.00526267014941823,0.00960571231303026,0,0,0,0,0,0
X002371.SZ,0,0,0.0429079801166241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356360025184268,0,-0.330965182855985,0.00446043734567894,0,0,0,0,0,0,0.126910243526652,0,0,0,0,0,-0.217789576154592,0,0,0,0,-0.0235190410604929,0.182133157082975,0.552510279640912,0,0,-0.352381756524703,0,0,0,0.0859693001689444,0,-0.112751520870215,0.125875371659609,0,0,0,0,0,0
X000596.SZ,0,0.194775924959554,0.2715970080595,0,0,0.0994938560799107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300547476081159,0,0,0,0,0,0,0,0,-0.100588555031963,0,0,0,0,-0.052107808187281,0,0,0,0,0.210578762655365,0,0,0,0,0,0.0023188546157771,-0.0483040345453656,0,0,0,0,0.0368306722199384,-0.00423276448583568,0,0,0,0,0,0
X600031.SH,0,0,0,0.0419172350032881,0,-4.33680868994202e-19,0,0,0,0,0.0866947045995083,0,0,0,0,0.0958057154963521,0,0,0,0,0,0.0978849352299178,0,0,0,0.0705533004927488,0.2010395168974,0,0.0458093419178187,-0.0299812388008073,0,0,0,0,0,0,0,-0.0622404157386246,0,0.0442224305594503,0,-0.172043700225463,0,0,0,0,0,0,0,0,0,-0.00263169969769884,0,0,0,0,0,0,0
