,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X000596.SZ,X002241.SZ,X000100.SZ,X300003.SZ,X002236.SZ,X601877.SH,X002371.SZ,X000157.SZ,X300124.SZ,X300014.SZ,X600183.SH,X000625.SZ,X002007.SZ,X000066.SZ,X002456.SZ,X002008.SZ,X300142.SZ,X600271.SH,X300136.SZ,X000977.SZ,X002179.SZ,X002463.SZ,X002129.SZ,X002180.SZ,X600584.SH,X600177.SH,X000050.SZ,X600066.SH,X002508.SZ,X600487.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.616443733047454,-0.00351785076702493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814835445280053,0,0,0,0.065863667831218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193355692059206,0,0,0,0,0,0,0,0,0,0,0.00297423791629842,0,0,0.00387100671910932,0,0,0,0,0,0
X600690.SH,0,0,0.106506331160824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15934541501616,-0.0921951183902028,0,0.214288777983561,0,0,0,0,0,0,0.0159291111112279,0,0,0,0,0,0,0,0,0,0,0.0606368129652649,0,0,0,0,0,0,0,0,0,0,-0.0507554025573636,-0.0239705258173889,0,0,0,-0.095016495729297,0,0
X000338.SZ,0,0,0,0,0,0,0.0874138191237202,0,0,0,0,0.338251482112578,0,0,0,-0.0842025220703071,0,0,0,0,0,0,-0.0653718267010548,0,0,0,0,0,-0.0945150069496643,-0.0624977233143538,0,0.270989283185691,0.229632995977238,-0.138960141433879,0,0,0,0,0,-0.0413662370669504,0,0,0,0,0,0,0,0,0,0,0,-0.0234683199621744,-0.0295270831676463,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0911753243794276,0,0,0,0,0,-0.0541753515262378,0,0,0.173795667242957,0,0,0,0,0,0.251511607758331,0.16589111965655,0,0,0.126984852275973,0,0,0,0,0,0,0,0.100148532471047,0,0,0,0,0,0,0,0,0,0,0,0.0406616889016624,0,0,0,0,0,0,0,0,0.0168838392290888,-0.0610305904368328,0,0,0,0,0,0
X600741.SH,0,0,0,0.085043439154397,0,0,0.201078424642686,0,-0.0467795233932666,0.0512925390509613,0,0,0,0,0,0,0,0,0,0,-0.0127330807288154,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0354820690315674,0.0920702833304744,0,0,-0.0240077018435351,0,0,0,0,0,0.125020076352042,0,0,0,0,0,0,0,0,0,0,0,0.041406003592354,-0.00187812926010047,0,0,0,0.0385696669809248,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0755964127042937,0,0,0,0,0,0.0599757811574212,0,0,0,0,0,0,0,0,0,0.123064970906049,0,0,0.0595754828109938,0,-0.207923765084018,0,0,0.236492784361226,0,0,0,0,0.117338916512216,0,0.272573011678882,0,-0.0748304917450434,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0214593747976333,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.00364569975887625,0,0,0,0,0,0.419531140066602,0,0,0,0,0,0,0.0878332108593621,0.0662527338296469,0,0.105824875362581,0,0,0,0,0,0.019684902410437,0,0,0,0.00461712084920425,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839480035504746,0,0,0,0,0,0.033624572806668,-0.0332383451973212,0,0,0,-0.0133049849774925,0,0
X000596.SZ,0.192851598547276,0,0,0,0,0,0,0,0,0,0,0.321198044415349,0,0.0362877969858587,0,0,0,0,0.0948729043563144,0,0,0,0.00716927763939594,0,0,-0.139840524242712,0,0,0,0,0,0,0,0,0,0,0,-0.0358602190544121,0,0,0,0,0,0.125064496790714,0,0,0.15022724068256,0,0,-0.00611031504419991,0,-0.0370108776549278,0.0241554168447816,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.00457919852236096,0,0,0,0,0,0,0,0,0.248230671206854,0,0.275895134379633,0,0,0,0,0.0908413888892467,0,0,0.151945109071754,0,0,0.0270137564609147,0,0,0,0,0.0290660305627895,0,0,0,0,0.043241824681948,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0309810152772247,0,0,0,-0.0331286528832982,0,0
X000100.SZ,0,0,0.0491906419851371,0,0,0,0,0,0,0.420683473812796,0.0675715474451538,0,0,0,0.180938939298376,0,0.0131951911644084,-0.0242378087684411,0,0,0,0,0,-0.0161569614349493,0,0,-0.301987877369798,0,4.33680868994202e-19,0,-0.0493721057745779,0,0,0,0,0,0.135376973757434,0,0,0,0,0,0,0,-0.136636889103301,0.394177450886066,0,0,0,0,0,0.0273380270572105,-0.00858263065705623,0,0,0,0.00295939647442463,0,0
X300003.SZ,0,0,0,0.0799397751657162,0,0,0,0,0,0,0,0,0,0.0337465334312735,0,0.0485850393480368,0,0,0,0.0679349258918922,0,0,0,0,0,0,0,0,0.0745468880611769,0,-0.0284310655407314,0,0,0,0,0,0,0,0,0,-0.104326337979339,0,0.230105503460312,0,0,0,0,0,0,0,0,0.068289809014494,-0.0373935854540975,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0626305712562054,-0.201819882532697,6.93889390390723e-18,0,0,-0.0136094432967857,0,0,0,0,0,0,-0.0779854900413437,0,0,0.0146601444820613,0.111245397427437,0,0,0,0,0,0,0,0.0329110354522866,0,0,0,0.0443536949823171,0,0,0,0,0,0,0.155990960859235,0.112989716762029,0,0.158492923944979,0.0392510234952638,0,0,0,0.0385727102749444,0,0,0,0.036506949402554,-0.00481333711746294,0,0,0,0.0622200279282146,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305676097234151,0,0,-0.077611077088816,0,0,0.0158190855356334,0,-0.0128163518156705,0,0,0,0,0,0,0,0,0,0,0,0.206702079141366,0,0,0.0906242224530154,0,0,-0.0759732903859474,0,0.0526047378291827,0,0,0.159367484332616,0,0,0.0299327330868409,-0.00951235469065396,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664125080069516,0,0,0.0495983027616863,0,0,0,0,0,0,0,0.012513472005245,0.0568785622341969,0,0.128552833735152,0.097852442242344,0.106954005299877,0,0,0,0,0.0549001520088094,0,0,0,0,0.268288902355586,0,0,0,0,0,0.0915507063464806,0,0.00927304966482909,-0.00863814884331221,0,0,0,0,0,0
X000157.SZ,0,0,0.0817045464684904,0,0,0,0,0,0,0,0,0.053166195161483,0,0.130684053321486,0.0459628760683659,0,0,0.0593824294309297,0,0.00699334300841407,0,0,0,0,0,0.0264510163640781,0,0,0,0,0,0.0921622080296342,0,0,0,0,0,0,0,0,0,0,0,0.0235808574661122,0,0,0,0.0672681640382195,0,0.0350146599455108,0,-0.00962978726233814,0.0106226420988483,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0108096556437102,0,0,-0.00449563821640094,0,0,0.0973309561744212,0,0,0,0,0,0.124911481894573,0,0,0,0,0,0,0,0.0265315264527384,0.0865663679059294,0,0,0,0,0,0.0426737199847757,0,0,0,0,0,0,0,0,0.0388724327979063,0.0289948534745769,0,0,0,0,0.107137658567144,0.0128532716132455,0,0,0,0,0.013295161133588,0,0,0,0,0.0419315244633986,0,0
X300014.SZ,0,0,0,0,0,0,0.385869877594959,0,0,0,0,-0.435855053709476,0,0,0,-0.219477290001041,0,0.219039516518792,0,0,0,0.211896914045584,0.190137601131019,0,0,0,0,0,0,0,0,0,0.156547399125474,0,0,0.26574401022931,0,0,-0.168772257218679,0,0,-0.0406121754097636,0,0,0,0,0,0,-0.0286112200273747,0,0,0,-0.0114478096799706,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10527627576099,-0.378118279306097,0.0448784922528226,0,0,0,0,-0.194904547230729,0,0,-0.134849459237578,0,0,0,-0.0603231012745758,-0.11096220768769,0,0,0.108937028579876,0,-0.0781164433069488,0,0,0,0.304841065375553,0,0,0.519322679806378,0,0,0.34482613564455,0,0,0,0,0.0927385593642948,0,0.012450744007641,-0.0329572654832427,0.0690176920870626,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.241372018802062,0,0,0.205542463598015,0,0.0155144466146249,0,0,0,0,0,0,0,0,0,-0.154359633578934,0,0,0,0.0469997747089827,0,0,0,0,0,0,0,0,0.150352363595343,0,0,0,0,-0.160893014391186,0,0,0,0.0327621779808954,0,0.0205324924556674,0,0.0205980782311275,0,0,0,0,0.132984197128879,0,0
X002007.SZ,0,0,0,0.0166945912636931,0,0,0,0,0,0,0,0,0,0,0.124469271526006,0,-0.196738618803054,0,0.32504017784437,0,0,0,0,0,0,0.0953253795287814,0,0,-0.123674354687756,0,0.113852604044005,0,0,0,0,0.196247376483063,0,0,0,0,0.159967356509327,0,0,0,0,0,0,0.10670524191755,0,0,0,-0.0562743417973441,-0.00548478155552675,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.321126318559063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645590208673398,0,0,0,0,0,0,0.0381385629840985,0,0,0,0,0.168478848169011,0,0,0,0,0,0,0.270911279821809,0,0,0,0,0,0,0,0,0,0,-0.0975432129154095,0.101110784659656,0,0,0,-0.0166664688062238,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042332295621084,-1.73472347597681e-18,0,0,0,0.216415148031608,0,0,0.0346747817934854,0,1.73472347597681e-18,0,0.0387826343964538,0,0,0.205493542511734,0,0,0,0,0.0216232470394111,0,0,0.110557681120452,0,0.273867598192757,0,0,0,0,0,-0.0451349561876547,0.0118796455703601,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.00195687746520564,0,0,-0.0836532755307327,0,0.0978938634205134,0,0,0,0,0,0.131362250426518,0,0,0.106947861943112,0,0.219299694433986,0.0602359206010742,0,0,0,0,0,0,0,0,0,0,0.184411547009429,0,0,0,0,0,0,0,0.0787264677921723,0,0,0,0,0,0.0259967961591779,-0.0276861327800971,0,0,0,-0.0217777909842567,0,0
X300142.SZ,0,0,0,0.0525194322432074,0,0,0,0,0,0,0.0225426669511616,0,0.681155008731896,0,0,0,0,0,0,-0.0598155521385099,0,0,0,0,0,0,0,0,0,-0.0324860953776123,0,-6.93889390390723e-18,-8.67361737988404e-19,0.178689434167281,0,0,0.0114630089352824,0,0,0,-0.164166784004782,0,0,-0.0192653730926337,-0.128411216831636,0,0,0,0,0,0,-0.00463567947100991,-0.0363370944033095,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057090375128118,-0.0703040792632462,0,0,0,0,0,0,0,0,0,0.293808287092243,0,0,0.0266112655555467,0,0,0,0,0.127931132967467,0.0363435041454183,0.0901751072333864,-0.030169144044844,0,0,0,-0.0156909365397506,0,0,0,-0.0335411855103734,2.16840434497101e-19,0,0,0,-0.0606809416879285,0,0
X300136.SZ,0,0,0.211767373672281,0,0,0,0.0255662943148557,0,0,0,0,0,0,-0.0141877998304072,0,-0.277268659894143,0,0,0,0,0.0681628571910829,0,0,0,0,0.210438354132526,0,0,0,0,0.0872224521658135,0,0.148929245725681,0.0314492373133727,0,0.0965649498349774,0,0,0.123106829603195,0,0,0.306184425721834,0,0,0,0,0,0,0,0,0,0,0.0128953018394024,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.154641417521964,0,0,0,0,0,0,0.167246834630958,0,-0.0764982770545034,0,0,0,0,0,0.25050971720488,0,0,0,0.0268124145094373,0.214865674826454,0,0,0,0,0,0,0.060620302392718,0,0,0.0911019967395574,0,0.149285168720733,0,0,0,0,0,0,0,0,0.0514070400535291,-0.0250703635412468,0,0,0,0.0204533344405863,0,0
X002179.SZ,0,-0.00652904182782798,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961283597960639,0,0,0,0,0,0,0,0,0.23303822558944,0,0,0,0,0.103560350662344,0,0,0,0.0515521647693997,-0.0357409130800434,0,0,0,0,0,0,0,0,0.0375870031036334,0.123469870398421,0,0,0,0.0751519880408233,-0.221764274602126,0.0827855033764996,0.0168203159098175,0.0114246685455934,-0.00495380933061803,0,0,0,0,0,0
X002463.SZ,0,0,0,0.0601421787164595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394925332584661,0,0.0130241639847754,0.286082346841504,0.0485109856430034,0,0,0.0502873764915861,0,0,0,0,0.17415892253418,0.111237969047911,0.00800374936135813,0,0,0,0,0,0,0,0,0.0142885099908268,0,0,0,-0.0178439384579188,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0759643878012164,0,0,0,0,0,0.0115135819930365,0,0,0,0,0,0,0,0,0,0.091309727524428,0,0,-0.0490105741353675,0.177065682132012,0,0,0,0,0.169084199105726,0,0.0289099263092243,0.0365833564015494,0.0835731228631852,0,0,0,0,0,0,0,0,0,0.0924017588022445,0,0,0,0,-0.00286968930675695,0,0,0,-0.0988030053435063,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142310284887423,0,0.407512524589504,0,0,0,0,0.0493081294924843,0,0,0,0,0,0,0,0,0.0262548641892997,0,0,0,0,0,0,0.0639882811459705,0,0,0,0,0,0,0,0,0.0114415873406538,0,0.155238756055065,0,-0.0356504665155563,0.0603715201670552,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0239499764389039,0,0,0,0,0,0,0,-0.0453139454496452,0,0,0,0.380721388568586,0,0,0,-0.00172854851829771,0,0.151694785215942,0,0.131342621597755,0,0,0,0.240453567376599,0,0,0,0.245023322819356,0,0,0,0,0,0.162798665931832,0.0150881642458819,0,0.138694796428057,0,0,0,0,0,0,0,0,0.0840603801268389,-0.05613461561448,0,0,0,0,0,0
X600177.SH,0,0,0.214666099988067,0,0,0,0,0,0,0,0.0045663875310323,0,0,0,0,1.73472347597681e-18,0,0.0415483717620345,0,0,0,0,0,0,0,0,0.00812433632214967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118781862741734,0,-0.0289488812225331,0,0,0,0,0.00589278709683409,0,0,0,0.00962486243183939,0,0,0,0,-0.0133230983087228,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40503838880224,0,0.232474944597698,0,0,0.0611117881070253,0,0,0,0,0,0.0250074522607569,0,0.0446754202326214,0,0,0,0.0295969165063501,0,0.129278094868948,0.0118388917078461,0.00856752370515337,0,0,0,0,0,0,0,0,0,0.00491042470860956,0,0,0,-8.67361737988404e-19,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.105120017397834,0,0,0.0732239942159305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177357282162373,0,0,-0.0915537201395023,0.0714036450445046,0,0,0,0,0,0,0,0,0,-0.0304795698913284,0,0.0249664313594229,0,0,0,0,0,0.0385621780562855,0,0,0.00789159481464725,0.0222629816438016,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.10091226351532,0,0,0,0.0848132720375067,0,0,0.128657326446685,0,0,0,0,0,0,0.0701216412084889,0,0,0,0,0.0736101555917422,0,0,0,0.268284361685946,-2.16840434497101e-19,0,-0.029631339442718,0,0,0,0,0,0,0,0,0,0,0,0,0.0917774953995109,0,0,0,0,0,0,0,0,0,-0.02311671547212,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.232406325101503,0,0,0.0503548826204016,0,0.0333377211549234,0,0,0,0.0201818919829225,0,0,0,0,0,0,0.103880354970471,0,0,0,0,0,0,0.0465224747193025,0,0,0,0,0,0,0.0305058177281108,0,0.0659654146798061,0,0,0.0526366051865816,0,0,0,0.00690362732179618,0,-0.0205448946129516,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.119484180900371,0,0,0,0,0,0,0,0,0,0,0,0,-0.406203442535089,0,0,0,0,0,0.426838467899061,0,0,0.130546306128725,0,0,-0.328139533306605,0,0,0.123733848799305,0,0,0,0.104429991776002,0.339876178065459,0,0,0,0,0,0,0,-0.0140955874310864,8.67361737988404e-19,0,0,0,-0.071053950199574,0,0
Change_TY3M,0,0,0,0,0,0,0.0287584161238132,0,0,0,0,0,0,0,0,0,0,0.0546986408200676,0,-0.026167206695317,0,0,0.0582672958832805,0,-0.0376727315434764,0,0,0,0,0.0552323558376666,0,0,0,0,0,0,-0.114615702858766,0,0,0,0.00140743570251138,0,0,0,0,0,0,0,0,0,0,-0.00221255048139983,-0.168301633942511,0,0,0,-0.207913809416521,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252347183688845,0,0,0,0,0,0,0,0,0.761563714588625,0,0,0,-0.0398340608565277,0,0
TED,0,0,0,-0.605757654778126,0,0,0,0,0,0,0,0,0,0,-0.127385412711843,0,0,0,0,0,0,0,0,0,0,-0.0682893356500945,0,0,0,0.418537557824798,4.33680868994202e-19,0,0,0,0,0,0,0,-0.228770703794515,0,0.367158372168152,0,0,0,0,0,0,-0.0182282955855768,-0.118310096519867,0,-1.04586590687235,0.12105554370457,0,0,0,0,-1.36478821935133,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0388240306240961,0,0,0,0,0,0.006083850507549,0,-0.00567832436756618,-0.0329579414828511,0.041583078811981,0.0229393116541725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959541694960167,0,0,0,0,0,0,-0.0281437124335273,0,0,-0.0821295943745637,-0.00501218202174426,0,0,0,0,0,-0.0112231250873191,0.0055456045062596,0,0,0,-0.0156185008139545,0,0
MKreturn,0,0,0.0435954302334613,0,0,0,0,0,0,0,0,0,0,0,-0.0834069189633513,0,0,-0.111421367801548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323323397116277,0,0.099739702992263,-0.0173740042567515,0,-0.0227082595421469,0,0,0,0,0,0,0,0,-0.0157522511881991,0.00609641353531007,0,0,0,-0.00882895507484038,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00034862705071555,0,0,0,0,0,0,0,0,4.26145491099067e-05,0,-0.000108702536128269,0.000977224740355132,0,0,-0.000399572347797578,0,-0.000273505355879224,0,0,0,0,0.000394627693188284,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0.00068015307201573,0.00404943512110415,-0.00221335865071981,0,0,0,0.00464402847369558,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0715475608498889,0,0.115746340280413,0,0,0,-0.102850260442508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754151577402642,0.121455160526757,0,0,0,0,0,0,0,0,0,0,0,-0.321164628910012,0,0,0,0,-0.0180047319124629,0,0,-1.48071706772867,0.00898122575433907,-0.619219886017565,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000750904143954567,0,0,0,0,0.000481953643758041,0,-0.00154215107726009,0,0,0,0,0,0,0,0,0,0,0.00243854785880522,0,0,0,0,0.00204264987841994,0,0.000298055453197067,0,-5.42101086242752e-20,0.00141749524167816,0,0,0,0.000247598168637335,0,0,0,0,0,0,0,0,-0.00320280610863158,0.000105255990866705,0,0,0,0.0148425099193321,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119097744364895,0,-0.00176257541070283,0,0,0,0,0,0,-0.00209041187347414,0,-0.00296240260244541,0,0,0,0,0,0,0,0,0,0,0,-0.000627728012156854,0,-0.0100373864676729,0,0,0,0,0,0,0.00278251348860798,-0.00181078594113662,0,0,0,-0.0207747904410664,0,0
