,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X600104.SH,X002371.SZ,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000977.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600741.SH,X600584.SH,X002180.SZ,X600522.SH,X600702.SH,X002074.SZ,X300142.SZ,X000733.SZ,X600460.SH,X300003.SZ,X000066.SZ,X002007.SZ,X002463.SZ,X002294.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.185294351160919,0,0,0.00815726879766507,-1.73472347597681e-18,0,0,0,0,-0.0631349547258364,0,0.0160504671508871,0,0,0,0.0532844627307719,0.053482219838673,0,0.0136436092764115,0,0,0,0,0,0,0,-0.00740050436709856,0,0,0,0,0,0,0,0,0,0,0.0482309490932131,0,0,0,0,0,0,0,0,0,0.040511052230695,0,0,-0.00893978760725745,-0.0663127011110501,0,0,0,0,0,0
X000858.SZ,0,0,0,0.180807040967974,0,0.0753902641501407,0,0,0,0,0,0,0,0,0,0,0.101989845947013,0,0.0690277523240979,0,0,0.0146452438959826,0,0,0,0.0229839481867053,0,0,0.00596041222707208,0,-0.0112343724786174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541677115435107,0,0,-0.0185010138680141,-0.0269023442733259,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.100698552690139,0,0,0,0,0,-0.0955968376030537,0,0,0,0,0.142696831207454,0,0,0,0,0.0081809773688206,0,-0.00869843844769877,0,0,0.170045337361772,0,0.0645365182950903,-0.013915907523499,0,0,0,0,0,0.198917416967675,0,0,0,0.160730765221304,0,0,0,0.0686712220909958,0.185125586138206,-0.0527255847765809,0,0,0.116677496742909,0,-0.0124561609135833,0,0,0,0,0,0,0
X000568.SZ,0,0.418658096893623,0,0,0,0,0,0.0253578104924562,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889182702705458,0,0,-0.0017983699444698,0,0,0.00820019709004717,0,-0.0284656531630917,0,0,0.194571893964739,0.104195162730335,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332013308003597,0,0,0,0,0,0
X600276.SH,0,0,0.0945277623005073,0,0,0,0.0691899117614968,0,0,0,0,0,0.187256828844082,0,0,0,0,0,0,0.0206210656651135,0,0,-0.0706011403951587,0,0,0.137155955426797,0,0.149382337248362,0,0,0,0,0,0,0,0.0151893973399977,0,0,0,0,0,0,0,0.157543097269887,-0.117583615630045,0,-0.188988013537423,0.208605010070957,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.189447962517804,0,0.0780031356058932,0.0239178554310783,0,0,0,0,0,0,0,0,0,-0.21552174277242,-0.0187414403483151,0.0781597850871756,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0763972056217341,0.0427646066317667,0,0,0,0,0,0,0,0,0,-0.104915998277138,0,0,0.392875373083269,-0.103251066078578,0.0978882621344503,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0636235689968242,0,0,0.190217158323878,0,0.113274528283901,-0.126736677922043,0,0,0,0,0.238852038682357,-0.538500709727845,0,0.20572070541035,0,0,0,-0.0918390513748198,0,0,0,0,-0.0561734386080108,0.0105292458904556,0,0.00938797037931495,0,0,0,0,0,0,0.0901250019383843,0,0,0,0.0605793892726577,0,0,-0.167131746984789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.124468802064475,0,0.153893996695333,0,0.0443808280424995,0.0670701382867297,0,0,0.0570317803406383,-0.0365978869228866,0,0,0,0,0,0,0,0,0,0,-0.0105222065810647,0,0,0,0,0,-0.0947231829372156,0,0,0,0.0209352602805035,0,0,0,0.0436192376024686,0,0,0.13210655743487,0,0,0,0,0,0,0,0.0230215545704601,0,0,0,0.0146025527796153,0,-0.0244339502791608,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215237847564346,0,0.0655706918748615,0,0,0,0,0.126757318269251,0,0.0713107832535243,0.0751443268097152,0,0,0,0,0.0122396895664542,0,0,0,0,0,0,0,0,0,0,0,0,-0.236412924560155,0,0,0.0120588909562814,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.141846149421132,0.129979048901283,0.00625575757237449,0.00948711984814526,0,0,-0.0997031839646293,0,0,0.284703991694282,0,-0.537421051758329,0,0,0,0,0,0,0.147168019444846,0,0.0411164047527174,0,-0.300213337883934,0,0,0,0,0.0438392936041746,0.0176627692915596,0,0.0125425605322641,0,0,0,0,0,0,0,0,0,0,0,-0.0495904541750704,0,0,0,0,0,0
X000063.SZ,0,0,0.160221413256727,0,0,0,0,0,0,0,0,0,0.24315311880523,0,0,0,-0.0976971677287501,0,0,0,0,0,0,0,0,-0.30344775053215,0,0.485489109004169,0,0,0.080017923257256,0,-0.208111817637438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385418722845008,0,0.296269546434517,0.0631453268743044,-0.0459615006172616,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.173304982221878,0,0,0.0243244170645818,0,0.0341303978628302,0,0,-0.0467810337714236,0,0.190327862027473,-0.0429034660768275,0,0,0,0,0.0538706064165077,0,-0.0188182791751385,0,0,0,0,0,0,0.378388549652894,0,0,0,0,0,0.0624517230932109,0,0,0,0,0,-0.0301375104118485,0,0,0.0136831069034703,0,-0.0620725211235987,0.0609125423645724,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0682926522090515,0,0,0,0,0,0,0,0,0,0,0,0.0879828534285227,0,-0.148519637555571,0,0,0,-0.172187129758785,0,-0.0131195852729238,0,0,0,-0.590803108091149,0.107667074413288,0.122258622118168,0,0.271777807207818,0,0,0,0.10500297414254,0,0,0,-0.0215529052618024,0,0,0,0,0.068453770385391,-0.0238338544705163,-0.131367814696671,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0327767253137037,0,0,0,0,0,0,0,0.0533605696830896,0.185415775715158,0,0,-0.138213878616746,-4.33680868994202e-19,0,0,0,0,0,0,0.211213180937061,0.0840499406398138,0.0884115137253016,-0.0675165604149407,0,0,0.045987278218587,0,-0.0409047961786852,0.00952012538590979,0,0,-0.0335331975847667,0,0,0,0,-0.073915531324424,0,0,0,0,0,0.000810771954614853,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0212100132182773,0,0,-0.00426646905021857,0,0.111951953445778,0,0.0110920906522559,0,0,0,0,0,0,0,0,0.0809970778082686,0,0.0171271948748297,0,0,0,0.01436117309762,0,0.0115975157341566,0.0542148691519569,0,0,0.170544146505579,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0112190664929221,0,0,0,0.110186331955017,-0.0225222595643325,0.012963473657882,0.100408077565392,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0360772455798958,0.0252442090500202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373124720835509,0,0,0.0678469521724442,0.374715607344098,0.0775038978900048,0,0,-0.0233163491765946,0,0,0,0,0.0244380827043611,0,0,0,0,0,0,0,0,0,0,0.0967244191452101,0,-0.00243891360224045,0,0.0387364220438561,-0.095422035632715,0,0,0,0,0,0,0
