,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X600703.SH,X000568.SZ,X000338.SZ,X600690.SH,X000661.SZ,X002371.SZ,X600809.SH,X000100.SZ,X600183.SH,X600741.SH,X300003.SZ,X002007.SZ,X300014.SZ,X000977.SZ,X002241.SZ,X000596.SZ,X002236.SZ,X601877.SH,X002129.SZ,X000625.SZ,X300142.SZ,X002463.SZ,X600498.SH,X300124.SZ,X000157.SZ,X002456.SZ,X600487.SH,X000066.SZ,X002179.SZ,X600584.SH,X600271.SH,X600118.SH,X300136.SZ,X600522.SH,X002180.SZ,X002049.SZ,X002414.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449966190978668,0.0806138502040022,0,0,0,0.0444919348491219,0.102716571390232,0,0,0,0,0,0,0,0.121138293550604,0,0,4.33680868994202e-19,0.0985085143709854,0,0,0,0,0.293976115973807,0,0.0375723051853719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204035596535608,0.0347425426507489,0,0.0776664634424038,0.105224277879897,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.182455092094535,0,0,0,0,0,0,0,0,0.199269327954861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0649607684833597,0,0,0,0,0,0,0,0,0.0301927967943188,0,0,0,0,0,0.0268613244309794,0,0.112418784989519,0.022446776820319,0,0,0,0,0,0,0,0,0,0.132007094290886,0,0,0,0.540291760621426,0,0,0,0.124426307453215,0,0.0333092193773283,-0.0110041132691497,0.0260079191811762,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X000568.SZ,0,0.0679426166526351,0,0,0,0,0,0,0,0,0,0,0,0,0.017379827944937,0,0,0,0.489413155302393,0,0.00961450906559198,0,0,0,0,0,0,0,0,0,0.130721063322233,0.0511229284216712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.296990601594347,0,0.0225320370063799,0,0,0.394537719809573,0.0515371032489597,0,0,0,0,0,0,0,0,0,0,0.06904258991329,0.198011162375201,-0.0230178608514875,0,0,0,0,0,0,0,0.0602560391218681,0,0,0,0,-0.0347077104940937,0,0,0,0,0,0,0,0,0.0881406502327251,0,0,0,0,-0.0719626045133175,8.67361737988404e-19,0,0,0,0,0,0
X600690.SH,0,0.280934568317863,0,0.0267214780311841,0,0,0.0331027707793402,0,0,0,0.108652132382303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15769665162926,0,0,0.0173598343454692,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.103536908853498,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168462532475633,0,0,-0.0219829047915274,0,0,0,0,0.0718195810861993,0,2.16840434497101e-19,0,0,0.209978255392709,0,0,0,0.168650293828981,0.0366463626631787,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.141450334220479,0,0,0,0.0430415369785109,0,0,0,0.00504947657325874,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0164911502335276,0,0.0918952854303246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249034559109803,0,0,0,0,0,0,0,0,-0.0754475093171342,0,0,0,-0.0453770151319086,0.226729964716794,0,0.0742767781423176,0,0.0322794759847446,0.166274191956008,0,0,0.0312541873036778,0,0,0,0.0228911253269917,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62243568774807,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.00864054065221516,0,0,0,0,0,0,0.0764985552665956,0,0,0,0,0,0,0,0,0.0314657726134153,0.0195713168543668,0,0.0633285001873793,0,0,0.00635418237300917,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.129847310138927,0,0.111639505761107,0,0,0,0,0,0,0,0.0861823204358355,0,0,-8.67361737988404e-19,0,0,0,-1.73472347597681e-18,0,0.0249387587221938,0,0,0,0.193433588937229,0,0,-5.42101086242752e-20,0,0,0,0.107546620377201,0,0,0,0,0,0.106076653581535,0,0,0,0,0,0.0368348496682873,0,0,0.0418606409123559,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.119539499771303,0,0,0,0,0,0,0,0,0,0.0144581540522873,0,0.0674422839380649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345881941983591,0.260238656224345,0,0,0,0,0,0,0.115541587095808,0,0.0111322053375231,0,0,0,0,0,0,0,0.0496873887379283,0.0191063642315428,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.279870718203654,0,0,0,0,0,0.0747052145105397,0,0,0,0,-0.0884700157282396,0,-0.00132872532118872,0.0456019486235757,0,0,-0.0137408049593141,0,-0.044314420794382,0,0.0466546133701686,0,0,0,0,0,0,0,0.270974803421954,0,0,0,0,0,0,0,-0.0116233501359173,0,0,0,0,0,0,0,0,0.0234321144814174,0,0,0,0.0591806346396034,0,0
X300003.SZ,0,0,0,0,0,0.21139149786289,0,0,0,0.111217983724842,0,0,0,0,0,0.110054127691463,0,0.13006406094633,0,0,0,0,0,0,0,0,0,0,0,0.247175625847,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.029779984899733,0,0,0,-0.0619975236196024,0,0,-0.377609911215831,0,0,0,0,0.0185782311922551,0.0673252873668149,0,0,0,0,0,0
X002007.SZ,0,0,0.0736480344657722,0,0,0,0,0,0,0.0934025599078872,0,0,0,0,0.497528491883943,0,0,0,0.0160971233688346,0,0,0,0,0,-0.0198410982666284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114913271650188,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110821207457947,-0.0585470492550274,0,0,0,0.0255508677350994,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202280116846484,0,0,0,0,0,0,0,0.329363477182635,0,0,1.38777878078145e-17,0,0,0,0.157836848606733,0.433907820502822,0,0,0,0,0,0,0,0,0,0,0,0.254889544857138,-0.0901487272066706,0,0,0,0,0,0,0.0203559495531654,0,0,0,0,-0.0956617717585128,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401302257103097,0,0,0,0.133577991450907,0,0,0.217349115356705,0,0.217863866860535,0,-0.046368783149338,0,0,-3.46944695195361e-18,0.139897881448042,0,0,0,0,0,-0.015651524397668,0,0,0,0,0,0,0,0.160002453621901,0.0995390951721716,0,0,0,0,0.0599469472171159,0,0,-0.0833201728436267,0.105304985740486,0,0,0,-0.0989943367987348,0,0
X002241.SZ,0,0,0,0,0,0,0.106445390000454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209368636281503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142440002662582,0,0.0672020442952548,0.194284590453923,0,0.0348816106198526,0,0,0.0209937986240302,0,-0.0312506775265247,0.00947703950362051,0,0,0,0,0,0
X000596.SZ,0,0,0,0.278608034611214,0,0,0,0.0348983854253769,0,0,0.170357979875155,0,0,0,0,0.0225256402971098,0,-0.0435545073297531,0.35785026783558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010629757983962,0,0,0,0.00494901796848611,0,0,0,0.0952403007808986,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.0913170367430903,0,0,0,0,0.0542555238330324,0,0.00359084740902491,0.0120385998348651,0,6.93889390390723e-18,0,0,0,0,0.133076667947009,0,0,0,0,0,0,0,0.0586854840454043,0,0,0,0,0,0.145437728552215,0.0171593664690649,0,0,0,0,0,0.0250958827510512,0,0.260663174044425,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.277760487500445,0,0,0,0,0.14450525095666,0.0531178084091801,0,0,0,0,0,0,0.0451924512570108,0,0,0,0,0,0.105044248193874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547442301080829,0,0,-0.0137964511934218,0.066699374733877,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.0418668716419583,0,0,0,0,0,0.384381787807903,0,0,0,0,0.18647079339349,0,0.057202195260781,0,0,0,0,0,0,0,0.146739834118435,0,0,0,0,0,0,0,0,0,-0.0547545343958677,0,0,0,0,0,0,0,0,0,0.074384117426164,0.0432616878494917,0.0593923859851912,0,-0.0276254459254458,-0.021557014603151,0,0,0,0,0,0
X000625.SZ,-8.67361737988404e-19,0,0,0,0,0,0,0.124033195811904,0,0,0.120491060979959,0,0,0,0,0,0.150984114394753,-0.115167727401459,0,0,0,0,0,0,0,0,0,0.15643837005224,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.178074201234122,0,0,0,0,0,0,0,0,0.0773643522727791,0,0.314180430806625,0,0,-0.015140495263061,0,0,0,0.0542763679265688,0,0
X300142.SZ,0.00614061859402652,0.441830607514275,0,0,0,0,0,0.0234540428109366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190955341416426,0,0,0,0.00865984945241059,0,0,0,0,0,0,-0.102379943346225,0,0,0.0938141264691539,0,0,0,0,0.0907275801828537,0,0,0,0.101622997421887,0,0,0,0,0,0,0,0,-0.0910528513340017,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.0364036275605478,0,0,-0.0381983077300095,0,0,0,0,0,0,0,0,0,0.43494614084161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175653493993379,0,0.0947857650112023,0,0.132552377291741,0,-0.0518475405072443,0,0,0,0,0.00230238306589414,0.0677530367246482,0.075219490426894,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.182481534664082,0,0.0721664840685834,0,0,0,0.0727830380899976,0,0,0,0,0,0,0.0987532227763841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053238919056127,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.282034671616435,0.0168809155904531,0,0,0,0.257955337733799,0,0.0468940668371905,0,0.0745357062075396,0,0.144192357807962,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0690202598774815,0,0.0962750644174039,0,0,0,0,0.0715749481449448,0,0,0,0,0,0,0,0.13937809094988,0,0,0,0,0,0,0.123803225692341,0,0,0.177742641558283,0,2.16840434497101e-19,0,0,8.67361737988404e-19,0,0,0,0.0121776756007303,0,0,0,0,0,0.0593040766696158,0,0,0.0210880597935164,0,0,0,0.101888276058968,0,0
X000157.SZ,0,0,0,0,0.0338035658801331,0,0,0,0,0,0.390579737974404,0,0,0.099981470287172,0.0771550839295059,0,0,0,0.0627966909586971,0,0,0,0,0,0.00667203404293372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174237153094364,0,0,0,0,0,0,0.0188423182479118,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0980373708696069,0,0,0.0658040287908591,0,0,0,0,0,0,0,0,0,0,0.204966705064939,0.109634066216537,0,0,0,0,0,0,0,0,0.0210720856796582,0,0,0,0,0.142527313101121,0.0810210521877497,0,0.252482827125276,0,0,0.0989098644031638,0,0,0,0,0,0,0,-0.00706032940717995,0,0,0,0.0368366433978578,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.206609633823463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168156202342106,0,0,0.213481234611829,0,0,0.0176636488848591,0,0.308431068513041,0,0,0,0,0,0,0,0,0,0.0755556586397826,0,-0.0236190298400393,0.0145958384411779,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.160878778291896,-0.00953570453853256,0.0992580563724565,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0980969449573798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36945244984314,0,0,0.106422693797026,0,0,0,0,0,0.237361992187177,-0.0576412042052437,0,0.0474554859347407,0.0132394622339525,0.0386174872370719,0,0,0,0.0198540131563145,0,0
X002179.SZ,0,0.0255488066138346,0,0,0,0,8.64169430025282e-05,0,0,0.0308123116314802,0.0234903166029773,0,0,0,0,0,0.00690857710558786,0,0,0,0,0,0,0,0,0,0.0133076170235437,0,0,0,0.0121381166166129,0,0,0,0,0,0,0,0.162960708974278,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.152831321699548,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.534406989005232,0,0,0,0,0.0783709846343189,0,0,0,0,0,0,0,0,0,-0.210861049784294,0,0,0,0,0,0.20209261783619,0,0,0,0,0,0,0,0,0,0,0,0,0.18731173333345,0,0,0.00824183987680799,0,-0.0115571657257939,0.0360861013833174,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0420674893319229,0,0,0.0867469419133985,0,0,0,0.056077313240489,0.0185191001580753,0.0357962983843247,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0.2587944060835,0,0.176767187162115,0.0893552880363324,0,0,0,0,0,0,0,0.070252187375303,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.0102481488275605,0,0.148915625209775,0,0,0,0,0,0,0.293474704631529,0,0,0.207807852499549,0,0,-3.46944695195361e-18,0.306716387227371,0,0,0,0,0,0.0405280181821114,0.0249175484518317,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.152528519992679,0,0,0,0,-0.150676191835182,0.0873516732548437,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0577198491432821,0,0,0,0,0,0,0,0,0,0,0,0,0.0322314917833111,0.219792067592117,0,0,0,0.0809771099954125,0,0.0400264868264339,0,0,0,0,0.0978217994852205,0,0,0,0,0,0.027311918086823,0,0,0,0,0,0,0,0,0.0614250387247263,0,0,0.120743343610921,0,0,0.0141115771910116,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.0560966238955974,0,0,0,0,0,0,0,0,0,0.021958059714624,0,0,0,0.0413252667454433,0,0.0540599121507057,0,0,0,0.0341108714527999,0,0,0,0.206997882633318,0,0,0,0.405815541016342,0,0,0,0,0,0,0,0,0,0,0.0688880594582276,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099439277842277,0,0.0870448774526822,0,0,0,0,0,0,0,0.0209233553950766,0,0,0.234443047097161,0.116347152723789,0,0,0.0402450934793651,0,0,0.0658764727121851,0.0391367981960526,0,0,0,0,0,0.018176564298932,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21413776507209,0.38039067489359,0,0,0,0,0.137623303416556,0,0,0.0565401898842704,0,0,0.0372429177398014,0,0,0,0,0,-0.056306476466529,0,0,0,0.0478070847435082,0,0,0,0,0,0,-0.095368321635119,0,0,-0.036207530916194,0.0646137675367879,0,0,0,0.0476957083463945,0,0
X002414.SZ,0,0,0,0,0,0,0,0.104612161789645,0,0,0,0,0,0,-0.152566772462543,0,0,0.0741838256465535,0,0.474113199253595,-0.00773051224635384,0,0,0,-0.129103041400355,1.73472347597681e-18,0,0,0,0,0.0961649108145625,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532748852795706,0,0,0,0,0,0.0108947877273897,0,0,-0.0183145909094278,0,0,0,0.0320704925714363,0,0
X002185.SZ,0,0,0,0,0,0,0.0630117422248238,0,0,-0.00336730214567827,0,0,0.150372015496262,0,0.0555225257724122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150003788764063,0,0.117472231407261,0,0,0,0,0.042032775127591,0,0,0,0.247030503948735,0,-0.0962223663479987,0.146058889697087,0,0,0,0,0,0,-0.0708365053293857,0.0695687540175078,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.214642863729016,0,0,0,0.0855044355475492,0,0,0.130176685663485,0,0,0,0,0,0,0,0.0848367878195656,0,0,0,0,0,0,-0.0442575045136347,-0.11815988138175,0,0,0,-0.408289593887616,0,0,-0.361235126665082,0,0,0.0809091865887949,0,0.0444731737675358,0,0,0,0,0,0,0,0,0,0,-0.00588303120120544,-0.0318110281213083,0,0.627279856213631,0,-0.0130593273053028,0,0
Slope,0,0,0,0,0,0,0,0,0.400187555915974,0,0,0,0,0,0,0,0.0560419117221613,0,0,0.108042255700273,0,0,0,0,-0.18474339091848,-0.26238314883345,0,0.175984874490214,0,0,0,0.117818080308667,0,0,0,0,0,0,0,0.165131673912904,0,0,0,-0.294588580851566,0,0,0,0,0.0940522867161638,0,0,0,0.445948128976029,0,0.277175327430422,0,-1.0355966533568,0,0
TED,0,0.746053804671565,0,0,0,0.631221592335686,0,0.184399936199005,0,0,0.487030237930374,0,0,0,0,0,0,0,0,0,0,0.402557679671138,0,0,0,0.38545381149338,0,0,0,0,0.184320338516793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.687993023461508,0,-0.897303527822509,0.337149097306256,0,0,0.620375212729498,0,0,0,0,0.786229327808559,0,0
RealEstate_excess,0,0,0,0,0,0,-0.012895245901138,0,0,0,0,0,-0.0041752145072608,0,0,0,0,-0.0319902279313137,0.136386223432301,0,0,0,1.73472347597681e-18,0,-0.0250341853445967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159141161737694,0,0,0,0,0,0,0,0,0,-0.0940211081349152,0.0437775060745462,0.0373538698358631,0.0109052115097661,0.00551952689164315,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.154968969878838,0,-0.30189084355648,0.0929982083176596,0,0,0,0,0,0,0.198930198108344,-0.053655128249205,0,0,0,0,0,-0.0724655348572993,0,0,0,0,0,0,0,0,0.00493099325121106,0,0,0,-0.0206406772851717,-0.0277922350072879,0,0,0,0.0637987813295736,0,6.93889390390723e-18,0,0,-0.000566710779501453,8.67361737988404e-19,0.256435318384808,0.0624820754040202,0,0,0,0,0.18489827518996,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660054592548709,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364880505681106,-0.0249474735034558,0,-0.018633659586183,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00136186257520397,0,0,0,0,-0.00643636469711169,0,0,0,0,0,0,0.0111512421284025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406635972854005,0,0,0,0,0,0,0,0.000165362531974422,0,-1.0842021724855e-19,0,-5.42101086242752e-20,0,0,-0.000995050814223828,0,-0.0012385801327293,0,0,0.00765749604929117,-0.00778673556469909,0,0,0,0.024452819188966,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000446956248682543,0,0,0.00363128027438787,0,0,0,0,0,0,0,0,0,0.00168654173344965,0,0,0,-0.00469175721380871,0,0,-0.00217237564964828,0,0,0,0,0,0,0,0,0,-0.00425339524509006,0,-0.000934461635647114,0,0,0,0,0.0033507999481168,0,0,0,0,-0.000237260781186928,0,0,-0.00763855975714103,0,0,0,-0.0495068195922268,0,0
