,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X000568.SZ,X002304.SZ,X600031.SH,X600690.SH,X300014.SZ,X600104.SH,X300124.SZ,X000725.SZ,X600703.SH,X002371.SZ,X000063.SZ,X000338.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X300142.SZ,X003816.SZ,X002049.SZ,X000661.SZ,X601877.SH,X000100.SZ,X002179.SZ,X000596.SZ,X600460.SH,X002074.SZ,X000157.SZ,X002414.SZ,X600584.SH,X600741.SH,X000799.SZ,X002007.SZ,X600183.SH,X600702.SH,X002236.SZ,X601799.SH,X600089.SH,X000800.SZ,X000066.SZ,X600779.SH,X300146.SZ,X600884.SH,X000977.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.205833707513344,0,0.0286984063328162,0,0,0.0922858745335593,0.110117319928687,0.0519822440901372,0,0.135636585339039,0,0,0,0,0,0,0,0,0.0369160768277926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944518102690012,0,0,0,0,0,0.0111582101038792,0,0,0,0,0,0,0.0170777422126563,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.114680912047921,0,0,0.341426922597428,0,0.0979609501658055,0,0.182706185172361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496635474061904,0,0,0,0,0,0,0,-0.240909786256926,-0.118910437257888,0,0.021999643297954,0,0,0.0200797470431689,0,0,0,0,0,0.0472890819548056,0.066626312523127,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0.0811195153262861,0,-8.67361737988404e-19,0.201440942499388,0,0,0.00862324181470372,0,0.0133593582760909,0,0.122614251034535,0,0.0550257850629138,0,0.015589864470878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494411646452784,0,0,0,0,0,0,0.00910467197049888,0,0,0,0,0,-1.0842021724855e-19,0,0.12032427106708,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.234835077965459,0.106711732260826,0,-0.0759383599118356,-0.0413622150948675,0,0.0780868456046828,0,0,0,0,0,-0.125703359703686,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.497937941154202,0,0,0,0,0,0,0,-0.0973967457348808,0.0263370571648723,0,0,0,0.0552683708211004,0,0,0.0908049652507903,0,0,0,0,0,0
X600276.SH,0,0.181502259300649,0,-0.0161073291607049,0,0,-0.236831910588758,0,0.104129141258075,0,0,0,0,0.185719835420625,0,0,-0.0169963083127799,0,0,0,0,0,0.0380362447029036,0,0,0.0532613597382623,6.93889390390723e-18,0,0,0,0,0,0.164403738652456,0.206735957425729,0,0,0,0,-0.259525984223801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.00868655651872279,0,0,0,0.127245010660042,0,0,0,0,0,0,0.159987701240317,0,0,0.0179276772963798,0,-0.0555001714930489,0,0,0.0384634819978469,0,0,0,-0.0754072929756198,-0.0591552069861955,0,0,0,0,0.0612799609187228,0,0,0,0.084694899500736,0,-0.0414323301648995,0,0,-0.00550591908528171,0,-0.0361358150443497,0,0,0,0,0,0.101771430506445,0,0,0,-0.0214602652508239,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0112379019006649,0,-0.0776693961986639,0.0682904342944873,0,0,0,0,0,0,0,0,0,0.122088757084783,-0.0162420835955239,0,0.138461040431793,0,0,0,0.0688255691797738,0,0.0485459348970512,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.207232806836024,0,0,0,0,0,-0.110044102960285,0,0.101921255285989,0,-0.00837494787334191,0,0,0,0,0,0,0
X000568.SZ,0,0.369548491281759,0,0.134305326858608,0,0,0,0,0.116891989012024,0,0,0.00958810636674777,-0.149112629428873,0,0,0,-0.0526372873370874,0,0,0,0,0,0,0,0,0,0,0,0,0.148962615801926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519852731149842,0,0,6.93889390390723e-18,0,0,0,0.0225362443365442,0,0,0,0,0,0
X002304.SZ,0,0,0,0.402102582240512,0,0,0,0.271053475794128,0,0.0299877625787295,0,-0.147429306920133,0,0,0,0.183332164671578,0.0191265974858842,0,0,0,0,0,-0.0296841958999392,0,0,0,0,0,0,0.139169604208108,0,0.0212719833515292,0,0,0,0,0,0,0,0,0,0,0,0,0.17919678820029,0,0,0,0,0.199310411492589,0,-0.125540028691684,0.0527824857832674,0,0,0,0,0,0
X600031.SH,0,0.0829860271506528,0,0,0.00176428911688821,0,0,0,0,0,0.0694675582494471,0.0343455808283362,0,0.0510670441145508,0,0.171558996340021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114100940697992,0,0.0618365618233816,0.0255035550858498,0,0,0,0,0,0.0226736162558036,0,0.0363463915922105,0,0,0,0,0,0.0123754779907386,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.218505681662638,0,0,0.16056775799362,0.0254457237638087,0.179238574620602,0,0.0135256366630679,0,0,0,0,-0.018092435098428,0,0,-0.0386321437780709,0,-0.0399194325258083,0,0,0,0,0,0,0,0,-0.0981567060153221,0,0,0,0,0,0,0,0,0,0,0,0.0773765288028863,0,0,0.0398635966846305,0,0.058004113325024,0,0,0,-0.0314473093823634,0,0,0,0,0,0,0
X300014.SZ,0,0,0.309105538790179,0,0.103533242283018,0,0,0,0,0,0,0,0,0.086030727022333,0,0.0409731682626645,0.103166946931737,0,0,0.0524166379630516,0.123905639864552,0.108166206172857,0,0,0,0.0462239069180525,0,0,0,0,0,0.218658494286815,0,0,-0.0546541236909193,0,0,0,-0.134524749988271,-0.0983940566686276,0,0,0.122842327217965,0,0,0,0,0.165594853699437,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0281056755605388,0.142831405050956,0,0,0,0,0,0,0,0,0.0106895881196601,0,0.123302803600005,0,0.0573982405063787,0,0,-0.00112324998769092,0,0,0.065427714665585,0,0,0,0,0,0,0.119482880020893,0,0,0,0,0,0,0,0,0.0198862488650985,0,0,0,0,-0.0525057939312765,0,0.040911391265594,-0.0182775672476943,0,0,0,-0.113845803946773,0,0
X300124.SZ,0,0,0.13519305431204,-0.0643672796817404,0,0,0,0,0,0,0,0.105674714721958,0,0,0,0.0942182458958783,0.093639233860718,0,0,0,0,0,0,0,0,0.145225881913626,0.0133002071782619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160392676203772,-0.123497454655013,0,-0.0907818783701104,0,0,0,0,0.0405674959209399,0,0.0280545885234837,0,0,0,0,0,0,0
