,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X600522.SH,X002241.SZ,X000661.SZ,X300142.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600460.SH,X300003.SZ,X600702.SH,X600884.SH,X600584.SH,X600487.SH,X002176.SZ,X000799.SZ,X601799.SH,X002414.SZ,X600563.SH,X002223.SZ,X000980.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0874718568740407,0.2675313706823,0,0,0.0797315480116664,-0.0274463165140235,0.105709995812493,0,0,0,0,0,0.0169880725669053,0,0,0.0827809446673693,-0.0794656346741822,0,0,0,0,0,0,0,0,-0.0391497009574694,0,0,0,0,-0.163378897789473,0,0.0650532284846707,0,0,0,0,-0.00833813253920782,0,0,0,0,0.0571449252793237,0.087558231181956,0,0.0145943683059512,0,0,0,0,0.0455049100643385,0,0,0,0,0,0,0
X000858.SZ,0.288871421489349,0,0,0,0.0906759673599236,0.277383561910303,0,0,0.0972454374894169,0,0,0.118727701371927,0,0,0,0,0.0581229536987962,0,0,0,0.0147681215428089,0,0,0,0,0,0.0626931241904983,0,0,0,0,0,0,0.0221244853981268,0,0,0,0,0,0.0319180243251627,0,0,0,0,1.73472347597681e-18,0.0323240407905707,-0.0309912551469064,-0.0925676747669593,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600809.SH,0.180327392782441,0,0,0,0,0.593101773704691,0,0,0,-0.016607299597237,0,0,0,0.121977685352323,0,0,0.0338782876832793,0,0,0,0,0,0,0,0,-0.126200946310349,0,0,0,0.0972562211596592,0.0749656781601423,-0.221931200628334,0,0,0,0,0,0,0.0307091140214967,0,-0.074996558032291,0,0,0,0,0,0,0,0,0,0,-0.0186490972176254,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0961750546142216,0,0,-0.0839573492906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218486026364157,0.00971066034611803,0.0940237040855408,0,0.00918349152085148,0,0,0,0,0,0,0,0,0.0546887845057416,0,0,0,0.137932612254217,0,-0.0262203698514456,0.0670263650900003,0.207818454887321,0.210972176948384,0,0,0,0,0,0,0,0
X600276.SH,0,0.0260047271230014,0,0,0,0,0,0,0,0,-0.108948987067774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15704569584955,0,0.0548359596434882,0.0694892272897069,0.110289840473052,0,0,0,0,0,0,0.0469565069327684,0,0,0,-0.0331685311375757,0,0.213775903817679,0,-0.00730774284398335,0,0.183948786589415,0,0,0.0125217318714057,0,0,0,0,0,0,0
X000568.SZ,0.397295285412917,0.0298972498859893,0.763182306725173,0,-0.0291310491335366,0,0.00173520247195317,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0860464179165734,0,0.0825167909220037,0,0,0,0,0,0,0,0,0,0,0,-0.0406249213001583,0,0,0,0,0,0,0,0.0338259262454427,0,0.0023695807730533,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.126906457777947,0,0,0,0.354562552737844,0.175585706502974,0,0,0,0,0,0.00709713258615082,0,0,0,0,0,0,0,0,0,0.105124219972977,0,0,0,0,0,0,0,0,0,0,0,0,0.0243679316404858,0,0,-0.0841358225498219,0,0,0,0.0812389114751909,0,0.065694067699786,0,0,-0.0604840263450864,0.0389648696543847,0,0,0,0,0,0
X600690.SH,0.0783490349941225,0,0,0,0,0.291681262467112,0,0,0,0,0,0.199060553459123,0,0.0073722868857274,0,0,0.0437115620512059,0,0,0,0,0,0,0.153672103901528,0,0.133655048935781,-0.0841662169378426,0.0377540390759551,0,0,0,0,-0.00827244748912755,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0436687159573662,0,0,-0.112690004815022,0,-0.012306965407061,0,0,0,0,0,0,0
X002304.SZ,0,0.332849821613034,0,0,0,0,0.0910200363449674,0,0,0,-0.13359460767242,0,0,0,0,0,0,0,0,0,0.0786845138465863,0,0,0,0,0,0.0420920423354961,0,0,0,0,0,0,0.059859931080593,0.0396134201882087,0,0,0,0,0.173902651737574,0,0,0,0,0,0.102662508436653,-0.12205591179515,0,0.0456797403337584,0,0,-0.0181385432101729,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.103838674562232,0,0,0,0.112723162699382,0,0,0,0.0100354014609684,-0.0795085375300671,0,0,0,0,-0.0450397510205313,0.0313619649079819,0,0.101576499957503,-0.128620143816427,0,0,-0.0247918938457136,0,0,-0.033726380579524,0,0.0793850477283643,0,0,0,0,0.260707786293672,0,0,0,-0.0345031234717639,0,0,0,0,-0.110366280580176,0.204707209161773,0,0,0,0,0,-0.12851396785634,0,0,-0.0663997075917563,0,0,0,0,0,0
X300014.SZ,0,0,-0.0728059708609319,0,0,0,0,0,0,0.0651831420064962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16295914790729,0,0.0402608022855416,0,-0.16972606572365,0,0.525261240491709,0,0,0,0,0,0,0,0.0517827032890856,0.0128335181036367,0,0,0,0.257888747922392,0,-0.0295872295551653,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0285387924408776,-0.0183714250021757,0,0,0,-0.0125125285604507,0.432938885744442,0,-0.0324611153994447,-0.0842569459928943,0,0,0,0,0,0,0,0.308416501765547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813961691809787,0,0,0,0,0,0,0.129999086274288,0,0,0,0,0,0,0,-0.0492904969521338,0,-0.0517852390829961,0,0,0.0182941943244406,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0249029254107228,0.0705328355419916,0,0,0,0,0,0,0,0,0.0223993078317313,0,0,0,0,0,0,0,-0.00883644056599005,0,0,0,0.119740937136525,0,0,0,0.0640814859099157,0.192956647737194,0,0,0,-0.0376920869426629,0,0,0,0,0,0,0,0,0,0,-0.0110987855171171,0,-0.0150415864460055,0.0265728305651555,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0382113252652394,0,0,-0.0729276860978727,0.175147668799479,0.0656196448055259,0,0,0,0,0.0148488619869168,0,0,0,0.0193219084361395,0,0,0,0,0.0854708116662743,0,0,0,0.0950486024167254,0,0,0,0.136509151400544,0,0,0,0,0.138715564815941,0.0480002467993511,0,0,0.175654834093519,0,0,0.103708744210612,0.132504211707806,0,0,0,0,-5.42101086242752e-20,-0.0266644267912099,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000892683967864398,0.158558398631853,0,0,0,0,0.00976057285165112,0,0,-0.105712514539104,0,0,0,0,0,0.0383175888371378,0,0.346607197807109,0,0,0,0,0.07718905799545,0,0,-0.0402886500933105,0.0248336473627116,0,0,0.00568504341017384,-0.0284205955937548,0,0.0325745792359244,0,0.026447194062268,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0173450435096955,0,0,0,0,0,-0.0529881914679099,0.0346886731871249,0,0,-0.0948383546042457,0,0,0,0.0229910391402509,0.00572652155818945,-0.00735007861411298,0,0,0.0525049790093011,0.035922040828486,0,0,0,0,0,0.149364342887392,0,0,0.0752881556164328,0,0,0,0.073234292727452,0,-0.0655191712847488,0.00954728250495392,0,0.0646354743127922,0,0,0,0.0111195952005214,0,0,0,0,0,0
X002371.SZ,0.0606159955121173,0,0.0270720669332268,0,0,0,0.243924849741512,0,0,0,0,0,0,0.262682185299763,0,-0.123695892486601,0,0,0,0,0,0,-0.176988831093914,0,0,0,0,-0.0816055896873264,0.113132340047027,0,0,0.673579130576758,-0.254785254110439,0,0,0,0,0,0,0,0,0,0,-0.0356135401311111,0,0,0,0,0,0.211470599090184,0,-0.0401573226883227,0,-1.03941741391443,0,0,0.921288017758053,0,0
X002049.SZ,0,0,0,0,0,0,0.07923353092852,0,0,0,0.0719815802446731,0,0,0,0,0,0.116187016278906,0,0.070110192198083,0,0,0,0,0,0,0,0,0,0,-0.0105647793527632,0,0.0913120848057404,0,0,0.117574069534649,0,0,0,0,0,0,0,0.0626614974890687,0,0,0,0.152268162162275,0.182884303128178,-0.119841644990514,0,0,0.0310880056679347,0.012954014549896,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.0724435499318257,0.0172666042107032,0,-0.0606748117764766,0,0.0345748365711202,0,0,0,0,0,0,0,0,0,0,0,0.0306911828904189,0,0,0,0,0,0,0,0,0,0,0.675361760930135,0,0,0,0.0367561104672095,0.009803715275125,0,0.00726419163051986,0,0,0,0,0,0,-0.0549075151383135,0.0694174265743991,0,-0.00706297013901166,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0774892183892718,0,0,0,0.182158875114625,0,0,0,0,0,0,0,0.0870995653986902,0,0,0,0,0,0,0,0,0,0,0.0485642097564718,0,0,0.0023860599337219,0.110901401944659,0,0,0,0,0,0,0,0,0.0175919512473452,0.130539857209262,0,0.0259857660153194,0,0.136704025854779,0,0,0,0,-0.0968954584972416,0,0,0,0,0,0
X000596.SZ,0,0,0.260500402149615,0,0,0.146209637262493,0,0,0.166371488645258,-0.389790774642112,0,0,0,0.187166888310863,0,0,-0.173546608406081,0,0,0.047635684715445,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.198172242047933,0,0,0,0,0,0,0,-0.0152782578809349,0,0,0,0,0.203310353675929,0,0,0,-0.00736964101142962,-0.0995703230685663,0,0,0,0,0,0
