,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X600271.SH,X600066.SH,X000100.SZ,X600118.SH,X002236.SZ,X000550.SZ,X601877.SH,X000581.SZ,X300124.SZ,X000623.SZ,X002475.SZ,X000800.SZ,X000568.SZ,X600582.SH,X002294.SZ,X000400.SZ,X002129.SZ,X600839.SH,X600177.SH,X000869.SZ,X000559.SZ,X002292.SZ,X002456.SZ,X000977.SZ,X000050.SZ,X600312.SH,X002007.SZ,X002465.SZ,X300003.SZ,X600252.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.220362549447315,0,0,0,0.111402773001395,0,0,0,0,0,0,0.543295350869646,0,0,-0.0757417964956568,0.127351775677943,0,0,0,0.0172187504414897,0,0,0,0,0,0,0,0,0,0,-0.0109387433306937,0,0,0.0641945682543996,0,0,0,0,-0.0665696961577549,0.20596634880911,0,0,0,0,0,0,0,0,-0.128107396632261,0,0,0,0,0
X600519.SH,0,0,0,0,0.109501516720098,0,0.160213597131883,0.103170396142871,0,0,0.21594520477651,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0937296090156196,0,0,0,0,0,0,0,0.0938006731700661,0,0,0,0,-0.0189700441409911,0,0,0,0,0,0,0,-0.101889668787824,0,0,0,-0.0869282442700463,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.290222319113935,0,0,0.0871120535193342,0.210884491009292,0,0,0,0,-0.0619306937626335,0,0,0.114680308631067,0,0,0.0416119573896396,0.0449454094227453,0,0,2.71050543121376e-20,0,0,0,0,0,0.147848117167682,0,0.0231067764864787,0,0,0,0,0,0,0,0.143184825768612,0,0,0,0,0,0,0.136871392945049,0,0,0,0,0,0,0,0,0,-0.00755781355276353,-0.0192907075783448,0,0,0,0,0
X002415.SZ,0,0,0.125655079539647,0,0,0.0901804083062094,0,0,0,0,0,0,0,0,-0.0223413787805426,0,0,0,0,0,0.190359252330051,0,0,0.223643236281342,0.00611901037251279,0,0,0,-0.0317842398231833,0,0,0,0,0,0.0315281291164095,0,0,-0.0991486064551256,0,0,0,0,0,0,0,0,0.0353675062258628,0,0,0,0,-0.00128553305383706,0,0,0,0,0,0,0
X000725.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0640022662411298,0.193938496985629,0,0.022719882189721,0,0,0.074546807736444,0,0.389091933726791,0.127530192045356,0,0,0,0,0,5.55111512312578e-17,0,0,0.0398403201725093,0,0,0,0,0,0.227263601693661,0,0,0,0,0,0,0,0,0.0462535083533752,0,-0.0613776678806683,0,0,0,0.00957041367471242,0,0,0,0,0,0
X000625.SZ,0.393010303547042,0,0,0,0,0,0,0.0329139460187632,0.160396106789972,0,0,0,0,0,0,0,0.0611770995155351,0.163214194480416,0,0,0,0,0.010496431653558,0,0,0,0,0,0.0668836654206117,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0677892094146541,0,0,0,0,0,-0.0185866233392499,-0.0210435911722674,0,0,0,0,0,0
X000858.SZ,0.0358138451040408,0.0735471852766462,0,0,0,0,0,0.0820686909530831,0.112578932027687,0,0.0345747359566029,0,0.237188043659213,0,0,0,0,0,0,0,0,0.0836932716406703,0,0,0,0,0,0,0,0,0,0.0427204093634239,0,0,0,0,0,0.0127953222712124,0.0589490408951893,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125124873109395,0,0,0,0,0,0
X002304.SZ,0.00674920787177164,0,0,0,0,0,0.560390131794575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463381640031991,0,0,0,-0.123906904059837,-0.0677447407914219,0,0,0,0,0,0,0,0,0,0.20477795582518,0,0,-0.0100626619113627,0,0,0,0,0,0,0,0.311499309282013,0,0.0160444791419337,0.00589495136255158,0,0,0,0.0769696586307711,0,0
X000063.SZ,0.0587395442873506,0,0,0,0,0,0,0,0,0.00718922904807908,0,0,0.0572946026634496,0,0.16896590115173,0,0.0382514479069113,0,0.0850888280721961,0,0.00680984110897212,0,0.0682768768166231,0,0,0,0,0.0994563699546833,0,0,0,0,0,0,0,0,0,0.217481767371796,0,0,0,0,-0.0398811669200178,0,0,0,0,0,0,0,0,-0.0262445181668423,-0.0182651542298833,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.0183752688625782,0,0.0705002159975731,0,0,0,0,0,0,0.967840405914582,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.00173629456836209,0,0,0,0,0,0,-0.0907241659959082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077633763549455,0,0,0,0,0,0
