,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000725.SZ,X000625.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000338.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600584.SH,X600522.SH,X601877.SH,X000800.SZ,X000977.SZ,X600418.SH,X002007.SZ,X600183.SH,X601799.SH,X002074.SZ,X002028.SZ,X600702.SH,X002463.SZ,X300142.SZ,X002294.SZ,X002456.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00233822867181713,0,0,0.280303884617388,0.0214310037942487,0,0,0,0,0.258123370685702,0,0,0,0,0,0,0,0,0,0,0.154265826199068,0,0,0,0,0,0,-0.0659106537715262,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0478987051591038,0,0,0.0179585546622907,0,0.367771280326385,0,0,0,0,0,0,-0.0861863439913113,0.0234580379715347,0,0,0,0,0,0,0
X000858.SZ,0.211386415490722,0,0,0,0,0,0,0,0,0,0,0,0,0.171394451125226,0,0,0,0,-0.0126389329796745,0,0,0,0,0,0,0,-0.0331159389654191,0,-0.0671204060772238,0,-0.0222125909341999,-0.0355929454964739,0,0,0,0,0,0.139926765375798,0,0,0,-0.127848851470808,0,0.0594834206741643,0.171285483253232,0,0.0844135157339145,0.0766591103845014,0,0,0,-0.0109328658250589,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0588548382518233,0,0,0,0,0,0,0,0,0,0,0.0910214516983313,0,0,0,0,0,0,0.0968159029613319,0,0,0.12413218637557,0,0,0,0,0,0,0,0,0,0,0.127265105046302,0.0371414687519609,0,0,0,0,0,0.0669349412971258,0,0,-0.0402287971938241,0.0245644137636079,0,0,-0.01304384349689,0,0,0,0,0,0,0
X000568.SZ,0.372801380418738,0,0,0,0.292903453554213,0.0329951289025904,0,0.0104567723924931,0.0194942202539124,0.0164871382350758,0,0,0,0,0,0.229844297605011,0,0,0.0354268323475474,0,0,0,0,0,0,0,0,0,0,0.0567775561816777,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0143136479760245,0,0,0,0.0429100711479554,0,0,0,0,0,0.0215963228952435,0,0,0,0,0,0,0
X600809.SH,0.0600151628760686,0,0,0.699528985102335,0,0,0,0,0,0,0,0.0743392123307341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119581677303632,0,0,0,0,0,0,0,-0.105300784645029,0,0,-0.0298508537678647,0,0,-0.124220029590675,0,0,0.0566770974067745,0,-0.0158288726045821,0,0,0,0,0,0.00823320392689546,-0.0320588082079046,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0118486619600452,0,0,0,-0.235168203674949,0,0,-0.123937027054148,0,0,0,0,0,0,0.12937608411717,-0.114756068009771,0,-0.179894738175892,0,0,0.255593623268793,0,0,0,0,0,0,0,0.0899629620579828,0,0,0,0.0088079289003157,0,0,0,0,0,0.57381970421566,0.0223927133325799,0,0,-0.0175536555683515,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.304288270853286,0,0,0,0,0,0,0,0,0.00699047427314876,0,0,0,0,0.274691487646142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160795638074666,0.266993664499563,0,0.0329903242612036,-4.33680868994202e-19,0,0,-0.137419926457101,0.166635994798775,0.101088923807645,0,0,0,0,0
X600690.SH,0.0951912261269356,0,0,0,0,-0.00236750474531061,0,0,0,0,0,0.0486202720264989,0,0.0304538636745136,0,0,0,0.219646675991703,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00933543914260962,0,0,0,0,0,0,0,0,0,0,0.0793869116335008,0,0,0.0432069731671331,0,0,-0.00902519869994359,0,0,-0.0114091494801751,0.0204964066295293,0,0,0,0,0,0
X000651.SZ,0,0,-0.116489762518998,0,0,0,0.12305907216929,0,0,0,0,0.183557957176306,0,0,0,0,0,0.265131955385011,0,0,0,0,0,0.0371752176833094,-0.0899655685542436,0,0,0,0,0,0,0,0,0,0,0,0.000671398253477924,0,0,0,0,0,0,0,0,0,0.148378479683178,0,-0.0632894882885594,0,0,0,-0.0149852915758159,0,0,0,0,0,0
X002304.SZ,0,0.0613902572633418,0,0,0.123713597172377,0,0,0.114052666593918,0,0,0,0,0,0.286443176396826,0.0434294055275333,0.0552270294038707,0,0,0.0240923641963132,0,0,0,0,0,0,0,0,0,0,0.0323983812211241,0,0,0,0,0,0,0,0.01889418914868,0,0,0,0,0,0,0.0688932624218948,0.0270359298373979,0,0,-0.136957369009417,0,-0.0457521303178151,0.00739609219259819,-0.00626586625704296,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0984855598114384,0,0,0,0,0,0.175424242565266,0,0,0,0,0,0.126847880094258,0.0198153704201016,0,0,0,0,0,0,0,0,0,0,0.156168948736631,0.0999219907845538,-0.0247594430352467,0,0,0.0363648701044016,0.0277037646832634,0.0382983596121757,0,0,0,0,0,0.00194160770889859,0,0,-0.0163528150514928,0,0,0,0,0.0113655398153981,0,0,0,0,0,0
