,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600271.SH,X002236.SZ,X002456.SZ,X000338.SZ,X002085.SZ,X600118.SH,X000157.SZ,X600177.SH,X002292.SZ,X600372.SH,X000559.SZ,X300124.SZ,X600867.SH,X002007.SZ,X002180.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X600089.SH,X600498.SH,X000981.SZ,X002074.SZ,X600522.SH,X601877.SH,X002426.SZ,X000550.SZ,X002508.SZ,X002465.SZ,X000050.SZ,X600566.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.194997476310447,0,0,0.0654486288664416,0,0,0,0,0,0,0,0,0,0.0786652810003337,0,0.107377037247541,0,0,0,0.0237105159305819,0,0,0,0,0.078696726368163,0,0,0,0,0.116812780145039,0,0,0,0,0,0,0,0,0,0.182325637230565,0,-0.0996710559119883,-0.0154193129395029,0,0,0,-0.0190062710738817,0,0,0.0179348164112753,0.00725978509710279,0,0,0,0,0,0
X600104.SH,0.0103287160963566,0,0,0.0538497998414973,0,0,0,0,0,0,0,-0.00820541469260995,0,0,0,0,0.0318585883718113,0,0,0.0196169835686913,0,0,0,0,0,0,0,0,0,0,0.217540021931761,0,0,0,0,0,0,0,0.126613563031509,0,0,0,0,-0.113764567344528,0,0,0,-0.167738512834943,0,0,0.0122265505768714,0.0173082557773046,0,-0.102959714991687,0,0,0,0
X002415.SZ,0,0,0,-0.015664827605272,0,0,0,0,-0.173286254009254,0,-0.122893037732934,0.121187441497746,0,0.236051466733158,-0.0249072788095722,0,0,0,0,0,0,0.132977357073309,0.0535536594280617,0,0,0,0,0,0,0,0,0,0.209889903776973,0,-3.46944695195361e-18,0,0,0,0.0641589235224744,0,0,0,0,0,0.272754710067212,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0539310920848501,0,0,0,0,-0.0602058391780966,0,0,0.00136233272738823,0,0.0617846277144507,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385474181058655,0,0,0,0,0,0.0432884899348182,0,0,0.184817637941084,0.111174353343762,0.0502504319242996,0,0,0,0,0,0,-0.052753439572314,0.0979536068462115,-0.0835389410565646,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146079454255376,0,0,-0.000154539506609481,0,0,0,0,0.00285281942032264,0,0,0,0,0.19048027156549,0,0,0,0.110181583260071,0,0,0,0,0,0,0,0.216309739293252,0.0941108528018376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363577559808973,-0.00672118584555378,0,-0.0190149650998594,0.0425740861441975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186469618487344,0,0,0.0141197410364335,0.0725924957264076,0.0737471773972469,0,0.0855369639125244,0,0,0,0,-0.12068621865237,0.262236230250416,0,0,0.0250525862751966,-0.0142154374900997,0,0,0,0,0,0
X002304.SZ,0.337340368783296,0,0,-0.00248943847147897,0.230708620097087,0,0,-0.0799334100045521,0,0,0,0,0,-0.027498906924295,0,0,0,0,0,0,0,0,0,0,-0.00497449203230905,0,0,0,0,0.0538893844354452,0,0,0,0,0,0,0,0,0.00573426192057289,0,0,0,0,-0.0108118530568793,0,0,0,0.0233701691880285,0.223750415392405,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0371280059842387,0.0753323859239496,0,0,0,0,0,0,0,0,0.068267896107379,0,0,0,0,0,0,0,0,0,0.0427820112494992,0,0,0,0,0.0624799832252062,0,0.0876343343491552,0.115145115350786,0,0,0,0,0.117274432072087,-0.0267100739315208,0,0,0,0,0,-0.0262831679056149,-0.0229831150393425,-0.0480112355570472,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0554932674302833,0,0,0,0,0,0,0,0.0153004104676033,-0.0918677363200857,0,0.0664121267976347,0,0,0,0,0,0,0,0,0,0,0,0,0.0991474433582324,0,0,0,-0.0253621760922406,0,-0.0298472016426742,0,0,0,0.0482955481307756,0.0265873197086915,0,0.0353660587745612,0.153314235161775,0,0,0,0,0,0,0,0.0703125974015942,-0.0221540569565163,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0397837290830789,0,0,0,0.143228718964011,0,0,0,0.0120142234672065,0,0,0,0,0.0484538073293137,0,0,0,0,0.176301327904486,0.0384236275000627,0,0,0,0,0,0.0647310785940118,0,0,0,0,0,0,0,0,0,-0.0710763026998009,0,0.0816498155369235,0,0,0.00633216758539553,0.145595257337346,-0.00106802347932255,0,0,0,0,-0.070441594143953,0,0,0,0,0,0,0
X600690.SH,0,0,0.0391563277960262,0,0,0,0,0,0,0.0763614162652156,0,0.0669592629637258,0,0,0,0,0.037329038630678,0,0,0,0,0,0,0,-0.0382369765426011,0.319191713620878,0,0,0,0,0.0799611357861974,0,0,0,0,0.155226121098553,0,0,0,0,0.043248076314058,0.106503525450422,0,0,0,0,0,0,0,0,0.0155560055552225,0.0606056361469377,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.14931913922228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317768688055667,0,0,0,0,0.0494232991628322,0,-0.00982579450115124,0,0,0,0.247983322353731,0.0592451325452864,-0.0323474930189287,0,0,0,0,0,0,0,0,-0.10852913854694,0,0,-0.0447090799773934,-0.0225921239995886,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.119995549442232,0,0,0,0,0.025625167554485,0,0.0306935020445825,0,0,0,0,0,0,0.0542258420893601,0,0,0,0,0,0.0709540960157317,0,0,0.0683620595385881,0,0,0,0,0.234206723544107,0.0132295416547752,0.0329304621103623,0,0,0,0,0.00490730057536468,0,0,0,0,0.0158237847639522,0,0.0119522677922795,-0.0412435289440683,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,-0.124050968378503,0.113219122706679,0,0,0.108194111292906,0,0,0,0,-0.0418815587811075,0,0,-0.253621711406282,0,0,0,0,0,0,0,0,0,0,0,0.139472029525165,0.0200511904981657,0,0,0.432751643279821,0,0,-0.0325757039647662,0,0,0.0255847692253037,0,0,0,0,0,0,0,0,-0.0175866987370291,0.0994646622128461,0,0,0,0,0,0
X000568.SZ,0.0112113887432095,0,0,0,0.41107769123208,0.0967086176468159,0.0161731556837234,0,0,0,0,0,0,0,0,0,0.0601371698838507,0,0,0,0.057043256000483,0,0.0563125893689608,0,0,0,0,0,0.107108502667933,0,0,0,0.0905466930663547,0,0,0,0,0,-0.00512625127277299,0,0,-0.0273636385430328,0,0,0,0,0,0,0,0,0,-0.0319452640536516,0,0,0,0,0,0
X600066.SH,0,0,0,-0.0430492007851527,0,0,0,-0.244193422231747,0,0,0,0,0,0.13881153568152,0,0,0.112686548887129,0,0,0,0.00934331798022256,0.214023356366851,0.00633288810009236,0,-0.0572823562410702,0,0,0,0,0,0,0,0,0.101674834177944,0,0,0,0,0.128797925706246,0,0.0853250406795811,0,0.117356178827191,0.0403905691269926,0,0,0,0,0,0,-0.0138293489894331,0,0,0,0,0,0,0
X002241.SZ,0,0.121868644488131,0.394797308069456,0,0,0,0,0.0595920232170144,0,0,0,0,0,0,0,0,0,0,0,0,0.105251934712944,0,0.109872171044242,0,0,0,0,0,0,0.100047085386028,0.30485361575182,0,0,0,0,0,0,0.239109611871451,0,0,0,-0.311197917451103,0,0.134461470091382,0,0,0.14910924335016,0.190758478968471,0,0,0,0.0476305495942379,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.11289481171214,0,0,0,0.00275462696031598,0,-0.187492357502385,-0.0810870431468604,0,0.14288315769587,0,0,0,0.320335976601242,-0.0305685851029382,0.0268694303606389,0,0,0,0,0,0,0,0,0,0.114461461521642,0,0,0,0,0.229622155008289,-0.0445318711935277,0,0,0,-0.108991962155652,0.0560123702049307,0,0,0,0,0,0,-0.0565297961482131,0,0.181837980389804,0,0,0,0,0
X600271.SH,0,0,0,-0.0584728219716508,0,0,0,-2.16840434497101e-19,0,0,0,0.0641947904406775,0,0,0,0,0.00896579673976106,0,0,0,0,0,0,0.0683290564160355,0,8.67361737988404e-19,0,0,0.137010337453066,0,0,-0.0107601634753149,-0.00919125782693767,0,0,0.0177419698841129,0,0.0369596040663131,-0.0512700465756706,0,0.100980974086415,0.000300040633457666,0,0,0,0,0.187383483972231,0,0,0,0.0254375858310693,-0.00970356671322912,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0672460049503926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143963388346985,0,-0.0181251444954614,0,-0.287429535720911,0,0,0,0,0,0,0.00928478602607048,0,0,0.346673325454336,0,0,0.109678946870837,0.0421661035646049,-0.277843632263125,0,0,0.0612949806775008,0,-0.324593855901379,0,0,0,0,-0.282449450937671,0,-0.13139284273011,0.229895729477617,0,0,0,0,0
X002456.SZ,0,0,0,0.123649041865384,0,0.0521252916438475,0,0,0,0,0,0,0,0,0,0,0.203176176006576,0.326204654127713,0,0,0,0.131779848567121,0.218835199381138,0,0,0,0,0,0,0.165410997096501,0,0,0,0,0,0,0,0,-0.0266150946177629,0,0,0,0,-0.109066018495706,0,0,0,0.116972614956097,0,0,-0.104782163648757,0.107965885757739,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0171574103338004,0,0,0,0.00726721254964293,0,0,0,0,0,0,0,0,0,0,0,0,0.0741615601510418,0,0,0,0.11276489320593,0,0,0.0540075679434364,0,-0.049793093771396,0,0.239976774482422,-0.0704666342262035,0,0.116913063846179,0,0,0,0.0167328579104835,0,0.0200127215699789,0,0,0.319919659234189,0,0,0,-0.242757649882577,0,0,-0.00717801996371188,-0.0612071637708253,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211709432168926,0,0,0,0,-0.257478449929112,0,0,0.0696338711359045,0,0,0.282314703999075,0,-0.0213155193988547,-0.227665006029687,0,0,-0.323581064904171,0,0,0,0,1.73472347597681e-18,0,0.170734857095816,0,0,0.263694035406637,0.0902463246296224,0,0,0,0,0,0,-0.0283182806240348,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.014442433620651,0,0,0.110098148498949,0,0,0,0,0,0,0,0,0,0.0100161867087439,0,0,0,0,0,0.546800020678472,0,0,0.0712966522790371,0,-0.0216507298411632,0,0,0.021858095228218,0,0.0715250283440726,0.0134538165368656,0,0.0934314492833945,0,0,0,0,0,0.0132225040593594,0,0,0,0,0.0137935773896785,0.0204349152145189,0,0,0,0,0
X000157.SZ,0,-0.235573874927447,-0.111728446807202,0.0708642968374902,0,-0.161791762997529,0,0,0,0,0,0.338242083116064,0,0,-0.0244899439785332,0,0,0,0,0,0,0.0462417857099783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261463951563435,0,0.184241663972924,0,0,0,0,-2.16840434497101e-19,0.0248268925121698,0,0,0,-0.0584810401890312,0,0,0,0.0188238815631802,0,-0.164469836933632,0,0,0,0
