,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600031.SH,X000661.SZ,X000063.SZ,X600809.SH,X003816.SZ,X600690.SH,X002241.SZ,X000596.SZ,X000338.SZ,X600703.SH,X002007.SZ,X000100.SZ,X300124.SZ,X300142.SZ,X300014.SZ,X002371.SZ,X600741.SH,X002049.SZ,X601877.SH,X002236.SZ,X300003.SZ,X000800.SZ,X000157.SZ,X002129.SZ,X002414.SZ,X600584.SH,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000977.SZ,X000066.SZ,X601799.SH,X600118.SH,X002456.SZ,X002294.SZ,X002185.SZ,X000050.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.187628784929864,0,0,0,0,0,0.176828096910157,0,0,0,0,0,0.0784157328564005,0,0,0,0.0407348025539981,0,0,0,0,0,0,0,0,0,0.0536435132361015,0,0,0,0,0,0,0,0.0256972727393703,0,0,0,0,0,0,0,0,0,0.103195674479578,0,0,0,0,0,-0.0105196344598974,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.217633849055764,0.00721305090663424,0,0,0,0,0.44023017164784,0,0,0,0,0,0,0,0,0,0,0,0.00776325324118943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175187097580358,0,0,0,0,0,0.0237122561510119,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0247610341486464,0.157526180627001,-0.0268703938327015,0,0.135978217756877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359044641333367,0,0,0.0352383160924148,-0.063012240212008,0,0,0.00241008736950122,0.0339793782870772,0,0,0,0,0,0,0.044308291998993,0,0,0.128056713877159,0,0,0,0,0,-0.0258098637671398,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356684524988693,0,0,0,0.040784949532048,0.0505949151025757,0,0,0,0,0,0.00283532660687913,0,0,0,0,0,0.0269972244687238,0,0,0,0,0,0,0,0.0023272916494958,0,0.0522129265860971,0.0249407567705192,0.0533799994664969,0.14424516157912,0,0,0.0145101257466009,0,0.0169582123137159,-0.0124923993876334,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262125889954216,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00503408849957216,0,0.0921127983382262,0,0,0,0,0,-0.0399830600119853,0.0655330209108583,0,0.0880409225044101,0,0,0,0,0,0,0,0,0,0,0.0770640644737974,0,0,-0.0059073654693387,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0499813279781426,0,0,0.146513910253631,0,0,0,0,0.0067964931912414,0,0,0,0.0406434763891121,0,0.146382795460779,0,0,0.00453906379797509,0,0,0,0,0,0.0341869386354265,0,0,0,0.0391835651553394,0,0,0,0,0,0,0,0,0,0,0,0,0.0565077987112686,0,0,0,0.0512418591470717,-0.0369288264185202,0,-0.0308126093429786,-0.0092589364979428,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0584078147115867,0,0,0,0.0190923086437474,0,0,0.12533637881006,0,0,0,0,-0.0286018233476171,0,0.0542661133176696,0,0,0,0.0157223732745436,0,0.0747610400142328,0,0,0,0,0,0,0.136752836602967,0,0,0,0,0,0,0,0.122347535217074,0,0,0,-0.0715144988529795,-0.0280385993928939,0.0136562830833172,0,0,0,0,0,0
X000568.SZ,0,0.605928037603691,0,0,0,0,0,0,0.128452709857622,0.0264440747323594,0,0,0,0,0,0,0.0118130669831576,0.0522910317688954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645706707263877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442810790961308,0,0,0.00101989142315107,0,0,0,0,0,0
X002304.SZ,0,0.283614797809902,0,0.107008755873504,0,0.0557214145147225,0,0.35853110108612,0,0.0210771473156178,0,0,0,0.0273544235192763,0,0,0,0,0,0,0,0,0,0.0584092534709592,0,0,0,0,0,0,0,0,0,0.00116555163908288,0,0,0,0,0,0.0875165551297097,0,0,0,-0.0500971181351844,0,-6.93889390390723e-18,0,0,0,0,0,0.00841382022235616,-0.0114623541689908,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.111680568573861,0,0,0,0,0,0,0.115904084216663,0,0,0,0,0,0.434743897333411,0,0,0,0.118806199058581,0,0,0,0,0,0,0,0.110699010045437,0,0,0,0,0.0449067933720913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553622050498756,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0713638427797973,0,0,0,-0.0632472861052259,0.0175210200681745,0,0,0,0,3.46944695195361e-18,0.380487815333305,0,0,0,0,0,0,0,0,0.100896856207586,0,0,0,0,0.342434501491351,0,0,0,0.0620617899161584,0.0165384056284415,0,0,0,-0.0603951762709149,0,0,0,0,0,0,0,0,0,-0.0443345269746162,-0.00849021079468444,0,0,0,0,0,0
X000661.SZ,0,0,0,0.377635935636101,0,0,0,0,0,-0.186723853297924,0,0,0,0,0,0,0,0,0,0,0.126082631910922,0,0,6.93889390390723e-18,0,0.118044237257171,0,0,0,0,0,0,0,0,-0.00594484153784247,-0.0679257142809217,0,0,0,0,0,0,-0.0322499774600838,0,0,0.0725119649729866,0,0,0,0.026853797901,0,0.0218781414864589,-0.0352213247353873,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.131311908751364,0,0,0,0,0,0,0,0,0,0,0,0.233501914799168,0,-0.0317938861823465,0,0.336489786496613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532236684584688,0,0,0,0,0.0414163235544008,0,0.309039360994983,-0.0315182819662532,0,-0.0693768873822505,-0.0068756387439297,0,0,0,0,0,0
X600809.SH,0,0.689344696558715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149250811072296,0,0,0.142617224194841,0,0,0,0,0,0,0,0,0,0,0,0,0.0308080804426696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525590853543221,-0.00319810102209122,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0203917315804235,0,0,0,0,0,0,0,0,0,0.00569045278946802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371412088049915,0,0.00239170164624308,0,0,0,0,0,0,0,0.126602341863901,0,0.0650540101100987,0,0,0,0,0.00736185970463801,0.00685793896756833,0,-0.00518945936165826,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.371700818997761,0,0,0,0,0,0,0,0,0,0.0833591217023173,0.14064397181405,0,0,0,0,0,0,0.0994623758102791,0,0.00106783870933149,0,0,0.0101454195798379,0,0,0,0.00175954279787325,0,0,0,0,0.0424880725943842,0,0,0.0324036698294018,0,0.102029650184031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.400942603655226,0,0,0,0,0,0,0,0,0,0,0,0.0224606308161912,0,0.00550269953155471,0,0,0,6.93889390390723e-18,0,0.0687053091940716,0,0.15627399945459,0,0,0,0,0,0,0,0,0.0161923681309934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131327202165428,0,0,0.0371624419232961,-0.0150154707692787,0,0,0,0,0,0
X000596.SZ,0,0.505439888565393,0,0,0,0,0,0,0,0,0,0,0,0.10184448005439,0,0.213256435168684,0.0585436132636289,0,0,0,0,0,0.182862742698806,0.022865277518293,0,0,0,-0.0139595466210759,0,0,0,-0.083318547364002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368193442192843,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.251883185577992,-0.0420000630276785,-0.0690812930383455,0,0.321838392472081,0,0,0,0,0,0.0226056837711009,0,0,0,0,0,0.117402077682139,0,0,0,0,0,0,0.0281443753369337,0,0.0776235366486654,0,0,0,0,0,0,0,0,0,0,0,-0.0211178616110521,0,-0.0118140507968204,0,0,0,0,0,0.0431887185803384,0.0122919033170598,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0706326189166058,0,0,0,0.0225737015128984,0,0,0,0.0866093545536859,0,0,0,0,0.0842768943410126,0,0,0,0,0,0,0,0.158554158702137,0,0,0,0,0,0.261773731452873,0,0,0.0557127026401636,0,0,0.00369459682873463,0,0,3.46944695195361e-18,0,0.0308440833366823,0,0,0,0,0.0290522964698697,0.00975550698721747,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.18569942262248,0,-3.46944695195361e-18,0,0,0,0,0,-0.130593998842546,0,0,0,0.357911003087295,0,0,0,0,0.175890723332203,-0.00955446336027019,0.192218387533456,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0935020381596266,0,0.0247065048319878,0.115754431443552,0,0.0746675019586932,0.0485363742657461,0,0,0,0,0,-0.0156902818275738,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.576161452909137,0,0.0639402423841947,0,0,0,0,0.0976169661179467,0,0,0.0101627582147225,0,0,0.0459333827864145,0,0,0,0,0,0,0,0,0.0930437751830632,0,0,0,2.71050543121376e-20,0.020394057260423,0,0,0,0,0,0,0,0,0.0158932049777309,0,0,0.212263203324966,0,0,0,0.0048187393799789,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421462398183958,0,0,0,0,0,0.0746462354382192,0,0.0424003717644122,0.0321048636797211,0,0,0,0,0,0.204211421853698,0,0,0.0249364621398339,0,0,0.189956342404352,0,0,0,0,0,0.168426452902773,0,0,0,0,0,0.0258279669055918,0.0257816209210744,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923619493436262,0,0,0,0.575628909466434,0,0,0,0.188350160285624,0,-0.168436434370695,0,0,0,0,0.500881331300577,0,0,0.12210959255339,0,0,0,0,0,0,0,0,-0.0940452067330555,0,0,0,0,0,0.123973479073586,0,0.0073797503941914,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0692102362828312,0,0,0,0,0,0.00715384605088288,0,0,0,0.025257564678537,0,0,0.0264024116733933,0,0,0,0,0,0.101627537029679,0,0,0,0.389931471423882,0,0,0.16770193238077,0,0.198341372146431,0,0,0,0,0,-0.14988389446645,0,-0.0535112129854922,0,0.0790068800557151,0,0,-0.00984912158996932,0,0,0,0,0,0,0
