,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X600584.SH,X002241.SZ,X000977.SZ,X601877.SH,X600522.SH,X600702.SH,X601799.SH,X000733.SZ,X002074.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X002028.SZ,X002463.SZ,X002180.SZ,X600183.SH,X600460.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.287180597528426,0,0,0,0,0.00531889191517136,0,0,0,0.240629947021292,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0835952261506145,0,0,0,0,0,0,0,0,0,0,0.0355882772190038,0,0,0.0209635172131093,0,0,0,0,0,0,0,0,0,0.0219592214494442,0,-0.0213723618626804,0,0,0,0.0295070193242919,0,0,0,0,0
X000858.SZ,0,0,0.307454957172947,0,0,0,0,0,0,0,0,0,0,0,0.047321269576259,0,0,0.108354147899211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292925469871875,0,0,0.0281487404315582,-0.176059135765255,0,0,0,0,0.222800829029242,0,0.00183835511663077,0.041747140330124,0.00489632265702939,0,0,-0.0154747850709597,0,0.0033734708695485,0,0,0,0,0,0
X000568.SZ,0.411189363595209,0.0827408561872844,0,0,0,0,0,0,0,0,-0.00908487785857839,0,0,0,0.275447519458244,0,0,0,0.0930544398204372,0,0,-0.0627627137428616,0,0,0,0,0,0,-0.0233192219082972,0,0,0,0,0,0,0,0,0.226929647139766,0,0,0,0,0,0,-0.0790115386400234,0.0383506584576899,0,-0.027346720060835,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0.234956809042253,0,0,0,0,0,0,0,0,0,0,-0.164153866606999,0,0,0,0.0216839669679438,0,0,0.115466394192699,0,0,0,0,0,0,0,0.0727762108981228,0,0,0,0,0,-3.46944695195361e-18,0,0,0.391428519642273,0,0,0,0,0,0,0,0.0793895783222851,-0.0696815705208089,0,0,-0.203676076929138,0,0,0.00296939370431018,0.0277232472984029,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454990224728767,0,0,0,0,0.0323144154483996,0,0,0,0,0,0,0,0.0519021630680414,0,0.247681941587594,0,0,0,0,0,0.0214477285904509,0,0,0.263952299743536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201018088745815,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515010310404002,0,0,0,-0.265030444011827,-0.0790052217860673,0,0,0,0,0,-0.149825443163772,0,0,0,-0.355637692233638,0,0,0.522184899201089,0,0,0,0,0,0,0.083643620774475,0,0,0,0,0,0.263238335921036,0.0978866917336754,0,0.172168376144705,0,0,0,-0.0102627759270469,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0129294193216907,0,0,0,0,0,0,0,0,0.0681002371590832,0,0,0.00218245595349495,0,0,0,0,0.0599365705030989,0,0,0,0,0,0,0,0,0,0.0110172172573349,0,0,0.0789815770258964,0,0,0,0,0.0530273619054758,0.0567665044304268,0,0.0148951289568689,0,0.0150049334117097,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0623349274820701,0,0,0,0,0,0,0,0,0,0.566017033691265,0,0,0,0.129226105397762,0,0,0,-0.151657031310553,0,0,0.240114617020676,-0.107577042500096,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051352354229951,0.000704333070936848,0,-0.135001484403618,0,-0.0720962179092089,0,-0.206083331749829,0.294705032914613,0.0555684676461082,0,0,0,0,0
X002304.SZ,0,0.43888956792121,0.0336223273566772,0.11887566343085,0,0,0,-0.021535188750479,0,0,0,0,0,0,0.0218423574848744,0,0,0.0371891315216264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205870829231321,0,-0.000507619140437196,0,0,0.0491417797485704,0,0,0,0,0,0,0,0,0.0110953606562179,0,0,0,0,0,0,-0.1569147861427,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0421552994976071,0.00229363383644547,0.110645908943818,0.0399615232628009,0,0,-6.93889390390723e-18,0,0,0,0,0,0.00451635808020466,0.166798782247515,0,0,0,0,0,0,0,0,0.302504708010144,0,-0.0706714049403389,0,0,0,0,0,0,0,0,0,0.0198875889457886,0,0,0,0,0,0,0,0,0,0,0,0.0280981140031854,-0.0222560164269319,0,0,0,0,0,0,0
