,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X600089.SH,X600584.SH,X000157.SZ,X600372.SH,X600703.SH,X000977.SZ,X600183.SH,X600066.SH,X600741.SH,X002236.SZ,X002028.SZ,X600522.SH,X600418.SH,X002049.SZ,X601877.SH,X002180.SZ,X002223.SZ,X000661.SZ,X000921.SZ,X000800.SZ,X600487.SH,X601799.SH,X002156.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0613953473552664,0,0,0,0,0,0.201177606831021,0,0.185244255514536,0,0,0,0,0,0,0,0,0.0253391934783036,0.112278928490821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582581138995484,-0.0161457453660186,-0.0102781016917727,0,-0.0139008944827136,-0.028917311865048,0,0,0,-0.0274662968393976,0,0,0,0,0,-0.0220282888486764,-0.0444708022323822,0,0,0,0.00345095203030258,0,0
X000858.SZ,0.214121179785662,0,0,0,0,-0.0194019332090987,0,0,0,0.385787039621254,0,0,0,0,0.0319880472574783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925934393054631,0,0,-0.000838076265049307,0,6.93889390390723e-18,0,0,0.0489889530813423,0,0,0,0,0,0.0509855839696605,0,0,0,-0.0123476052436002,-0.00809865834471115,0,0,0,0.0367566123354284,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911459233475612,0,0,0,0,0,0,0,0.150374670675035,-0.0761798430248067,0.481710526355542,0,0,0,0.0510838464046,0,0,0,0,0,0.0902557639903147,0,0,0.0113515945734575,0,0,0,0,0,0,0,0,0,0,0,0.00723590085136079,0.0161163698552139,0.0820070946730412,0,0,0.0902646556048287,0,0,0,-0.0540174384870334,0,0
X002415.SZ,0,0,-0.00355066197226371,0,0.0728587504984236,0,0,0,0,0,0,0,-0.19143985933302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0175584164222012,0,0,0,0,0,0.0318680644184015,0.0862414729124133,0,0,0,0,0,0,0,0.0147833181040888,0,0.153115778107968,0,0,0,0.00476818722155307,-0.136048623661743,0,0,0.0574954014341698,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0708055099130611,0,0,0,0,0,0,0,0,0,0.137169898562538,0.0644472940785147,0,0.0554886859445053,0,0,0,0,0,0,-0.103487321156342,0,-0.0313018122112979,0,0,0,0,0,0.0519816306146504,0,0,0,0,0,0,-0.00334786340712131,0.211997476252828,0,0,0,0,0.102242288287209,-0.20314221359046,0,0,0,-1.73472347597681e-18,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.247466229819881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151438024888169,0,0,0,0,0,0,3.46944695195361e-18,0.096717082923475,0,0,0,0,-0.113602808914451,0,0,0,0,0,0,0,0,0.123804251208263,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,-0.151016006035811,0.0180294997276222,0,0,0,0,0,0,-0.173371653828431,0,0,-0.0658997469346547,0.122977864909529,0,0,0,0,0.0560175265677941,0,-0.0392602154688441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00989545966555839,0,0,0,0,0,0.406023866099043,0,0,0,0,0.0181125509769056,0,0,0,0,-0.0852993524860606,0,0,0.0827655578352616,0,0
X600809.SH,0.241869392564997,0,0,0,0,0,0,0,0,0.122293654991742,0.0396044424596117,0,0,0,0,0,-0.0688034845151432,0,0,0.214366942894196,0,0,0,0,0,0,-0.0443981801005154,0,0,0,0,0,0.0320115980588369,0,0,0,0,0,0,0,0.0089475102415675,0.167147420845826,0,0,0,-0.059520059176944,8.67361737988404e-19,-4.33680868994202e-19,0,0,0,0,-0.000335345799461306,0.24835297017611,0,0,0.0103651836543717,0,0
X000651.SZ,0,0,0,0,0,0.134802769161025,0.082892088522062,0,0,0,0,0,-0.00956148458793056,0,0.171561885250929,0,0,0,0,0,0,-0.00903510335791733,0,0,0,0,0,0,0,0,-0.0091777856864055,0,0,0,0,0.00599480583226629,0,0,-0.0130627053536019,0,0,0,0,0.0971878159770175,-0.0793783287448192,0,0,0,0,0,0,0.0207682047571788,0,0,0,0,0,0,0
X000568.SZ,0.30865531679135,0.449238572271939,0,0,0,0,0,0,0,0,0.0857557816827518,0,0.0485014581714885,0,0,0,0,0,0,0.252999279921436,0,8.67361737988404e-19,-0.00346688469355847,-0.038783842501382,0,-0.0149215643297145,0,0,0,0,0,-0.0422385532275633,0.0731463518292108,0,0,0,0,0,0,0,-0.00740070666648307,0,0.0781548924703347,0,0,0,0,0,0,0,0,-0.0379134658234182,0,-1.73472347597681e-18,0,0,0,0,0
