,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X000063.SZ,X002371.SZ,X600104.SH,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X600584.SH,X600741.SH,X000157.SZ,X601877.SH,X000661.SZ,X600522.SH,X002180.SZ,X600702.SH,X000066.SZ,X002074.SZ,X002463.SZ,X300003.SZ,X600460.SH,X000733.SZ,X300142.SZ,X002007.SZ,X300146.SZ,X002156.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.223507603851123,0,-0.000738709358874441,0,0,0,0,0,0,-0.0581679882671896,0.0264431088091167,0,0,0,0,0.0365693012327165,0,0,0,0.0580308159607676,0,0,0,0,0,0,0,-0.00681359668037573,0,-0.00162002403273621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764236213343004,0,0,0,0,-0.0790066829332184,0,0,0,0,0,0
X000858.SZ,0,0,0.241582371657508,0,0,0.0674985562611111,0,0.0878919077590987,0,0,0,0,0,0,0,0,0.0560837946804978,0.0633011331802146,0,0,0,0.0225365475439142,0,0,0,0,0.00517097711711405,0,0,0,0,0,0,0,0,0,0,0,0.021277988946463,0.00793567918965049,0,0.00184025656590683,0,0.00625892942919117,0,0,0,0,0,0,0.00411873511150481,0,-0.0478505367789447,0,0,0,0,0,0
X000568.SZ,0,0.302903360550764,0,0,0,0,0,0.0727438311538548,0.00408889154640571,0,0,0,0,0,0,0,0,0.0289657682006002,0,0,0,0,0,0,0,-0.0732098779248022,0,0,0.115321310188708,0,0,0,0,0,0,0,0,0,0.0648248435101978,0,0,0,0,-0.0570249752470569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0649240271420399,0,-0.0998585600130058,0,0,0,0,0,0,-0.0119104005441141,0,0.237512712119906,0,-0.0576272343216381,-0.0119804564463138,0.204798335717479,0,0,0,0.250821293420852,0,0,0,0,0,0,0,0,0,0,0.0863950683119786,0,-0.183157531425838,0,0,-0.0975360100474151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0942000929434362,0,0,0,0,0,-0.0816249428586226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145149119319137,0,0.0382539045769787,0.0519127245751177,0,0.196025124634761,0,0,0,0,0,0,0,0.0535481916676744,0,0,-0.0610813598322486,0,-0.368864484595824,0,0,0,0,0,0,-0.00206640050549394,0,0,0.0405858847030717,0,0,0,0,0,0,0
X600809.SH,0,0,0.0326489424794386,0,0,0,0,0.249705075434923,0.0998478477835279,0,0,0,0,0,0,0,0,0,0,-0.156977786699064,0,0,0,0,0.0834343182408579,0,0,0,0,0,0,0,0,0,0,0,0,-0.181719837279644,0,0,0,0,0,0,0,0,-0.297401714026925,0,0,0,0.405318759326668,-0.0363868122974005,0.0526982198707311,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.106725604779818,0,0,0.564487665808521,0.215597093600174,0,-0.0282206114234543,-0.00156303590045161,0,0,0.227306504602447,0,-0.445830705808159,0,0,0,0,0,0,0,-0.0264421959982217,0.0010053297164151,0,0,1.73472347597681e-18,0.0587880615076863,0,0,0,0,0,0,0.0543567439488072,0,0,-0.230728706940854,0,0,0,0,0,0,0,0,-0.0281649842182259,0,0,0.0736305905379563,0,0,0,0,0,0,0
X002304.SZ,0,0.316095784954881,0.109188035213927,-0.00857097352992943,0,0.00924271613798681,0.0572741782801553,0,0.0696108597255248,0,-0.0133145311869156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114538944211184,0,0,0.0344083916014028,0,0,0,0,0,0,0.173339140671142,0,0,0.0282490035981075,0,0,-0.019199834122171,0,0,0,0,0,0,0,-0.0100249451825849,0,0,0,0,0,0
X000651.SZ,0,0,0.126219022581662,0,0,0,0.0296439056451577,0,0,0,0.0755939282758939,0,0,0.274257640231457,0,0,0,0,0,0,0,-0.502374934143264,0,0,0,0,0.00367026837713108,0,0.0624598143099555,0.158308656358823,0,0,0,0,-0.294341586100334,0,0,0,0.0223607293675817,0.0188662832029229,0,0.0468737968732944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.15213229619903,0,0,0,0,0,0,0,0,0.0444064993040411,0,0,0,0.148070297622031,0.0497314811745334,0.00358123484864597,0,0,0.0791496071628834,0,0.721583661272336,0.0871574279732335,0,0,0,0,-0.107946826313946,0,0,0,0,-0.0683575471753966,0,0,0,0,0.0327016311665501,-0.180822337216826,0,0,0,0,0.0318717098363848,0,0,0,0,0,0
