,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600118.SH,X600177.SH,X000157.SZ,X300136.SZ,X002007.SZ,X300003.SZ,X600372.SH,X600522.SH,X002008.SZ,X000981.SZ,X002294.SZ,X600867.SH,X600487.SH,X600699.SH,X600566.SH,X000066.SZ,X002074.SZ,X600809.SH,X300115.SZ,X000596.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0948096801995031,0,0,0,0,0,0,0.161275535737415,0,0,-0.0611939333708623,0,0,0,0,0,0.0410202205040213,0,0,0,0,0,0.0903229306470419,0,0,0,0,0.0711553858205317,0,-5.42101086242752e-20,0,0,0,0,0,0.150412788209295,0,0,0,0,0.0865601031932254,0,0.136334845751154,0,0,-0.00488422345950009,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0576513248141596,0,0,0,0,0,0.0383110566216377,0,0,0.401771059435974,0,0.318418414702452,0,0,0,0,0,0,0,0,0,0.00501252071464615,0,0,-0.199202908844974,0.00514057584685453,0,0,0,-0.0140209460401474,0,-0.0368303698171216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700506787003778,-0.0108167495433811,-0.00131714987164231,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0668449682643264,0,0,0,0,-0.165199431044006,0,0,0,0.396133257942889,0,0,0,0,0,0,0.290886962168125,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0112190613717794,-0.064271976046226,0,0,0.00640967680887393,0,0,0,0,-0.120090683864414,0,0,0.056838675516165,0,-0.174434428421627,-0.00529616917018398,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0556015184537281,0,0,0,0.0397027418217253,0,0.105273342354734,0.139185186536732,0,0,0,0.0152415269130437,0,0.150427883266806,0,0,0,0,0,0,0,-0.0204455819731414,0,0,0,0,0,0,0,-0.109828331730557,0,0,0,0,-0.0345287352454106,0,0,-2.16840434497101e-19,0,0,0.111587772351139,0,0,0,0,0.0130735401510463,-0.00831232766727534,0,0,0,0,0,0
X000858.SZ,0,0,0,0.136549929533411,0,0,0.0115121105201407,0,0,0,0,0,0.351464880208845,0,0.00398573639537483,0,0.0345623884910216,0,0,0.119522942976855,0,0,0.0242893802623269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110377485653182,0,0,0,0.0277650024032235,0,0,0,0,0.130923186760204,0,0,0,0,-0.00683196309409293,-0.00235984649360083,0,0,0,0,0,0
X000725.SZ,0,0,0,0.144152361925749,0,0,0,0,0,0,0,0.12285360323015,0,0.0790179561145173,-0.336276008064282,0.208408582555472,0,0,0,0,0,0,0,0,0.016531396681077,0,0,0,0,0,0,0,0,0.167739968869142,0,0,0,0,0,0.269074115063586,0,0,0,0,0,0,0.134068707094876,0,0.166203850969091,0,-0.069054353786361,0.046463731471401,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.173616934170405,0,0,0,0,0,0,0,0.352814662508885,0,0,0.0978441711915074,0,0,0,0,0,0,0.00480559642407235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370103875178169,0,-0.1740093936175,0,0.111085102008178,0,0,0.0994712884970824,0,0.0169801004744463,-0.0397133138888792,0,0.141904134062035,0,0.00736595549446925,1.0842021724855e-19,0,0,0,0,0,0
X600276.SH,0,0,0.021574697857757,0.0149505338266811,0,0,0,0,0,0,0,0.229800735471174,0,0,0,-0.0304852011241075,-0.0612360058489618,0,0,0,0,0.0288448117853344,0,0.0703150994708423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114238679911817,0,0,-0.00821152228384444,0,0,0,0.00743221996665997,0,0,0.00631955590169621,0.0194967599146066,-0.0369907921042827,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.181830798835479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370439721801251,0,-0.0408826336858419,0,0,0,0,0.0199657031797585,0,0,0.0429379191366725,0,0,0,0,0,0,0,0,-0.146456644079072,0.0336850520830532,0.133204126433865,0.0125235062018538,0,0,0,0.00432517206648125,-0.0086915213666442,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0250979253082284,0,0,0,0,0,0,0,0,0,0,6.12482593492595e-05,0,0,0,0,0,0,0.0175269282687715,0.146182254418581,0,-0.199076862012094,0,0,0,0,0.0134486743084674,0,0,0.0405676184250664,0,0,0,0,0,0,0,0,0.0181321640094816,0,0,0.1258735012792,-0.173180460608796,0.0351710910420477,0,0,-0.0122000600493345,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167400069001773,0,0,0,0,0,0.0239618674440866,0,0.181377200140171,0,0,0,0,0,0.0664840118895681,-0.030214205808838,0,0.385516255615268,0,0,0,0,0,0,0,0,0,0,0.0320419175995681,0,0,-0.075068776405808,0,0,-0.00957204116651164,-0.00112135220554825,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0971479662208769,0,0,0,0.021626417011996,0,0,0,0,0,0,0.00651938588799362,0,0,-0.097817117075805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183814631097106,0,0,0,0,0,0,0,0,0,0,0.00278362842789442,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.49401405546657,0,0,0,0,0,0,0.0182492667194086,0,0,0,0,0.0465795364622837,0,0,0,0,0,0,0.0861637481557949,0,0,0,-0.0379139700923179,0,0,0,0.0512580845236995,0,0,0,0.0241382845647231,0,0,0,0,0,0,0,-0.0318158456812532,0,0.208043077937966,0,0,0,0,-0.00954614525005711,0,0,0,0,0,0,0
X600741.SH,0,0.161788907907589,0,0.0685665096702155,0,0.138101858877561,-0.0334409192323986,0,0,0,0,0,0,0,0,0,0,0.022181641353483,0,0,0,0,0,0.0111423384700385,0,0,0,-0.0125664515862555,0,0,-0.0201331223849933,0,0,0,0,0,0.0230641496650301,0,0,0,0.0842457507397915,0,0.00296475097250004,0,0,-0.0445375093094577,0,0,0,0,0.00130932092241662,-0.0103865638873666,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147894440078577,0.0134540336663853,0,0,0.128453308526821,0,0,0,0,0.172313826743054,0,0,0.133231427305817,0,0,0.222926128355016,0,0,0,0,0,0,0,0.0098059254346481,0,0,-0.00954241541687919,-0.151238215702259,0,1.73472347597681e-18,0,0,0,0,0.0177853682128037,-0.0072072223716151,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0543728637415005,0,0,-0.0838397312610153,0,0.112098061812965,0,0,0,0,0,-0.0609081686775207,0,0,-0.237178412089074,0,0,0,0,0,0,0,0,0,0.541108675735717,0,0,0,0,0,-0.0495934889550709,0,0,0,0.139278500233511,0,0.123865431079453,0.120682169564341,-0.0295910953915226,0,0,0,0,0,0.0140920524809428,-0.0333874889599704,0,0,0,0,0,0
X002236.SZ,0,0,0,0.245485431481126,0,-0.00664761146826906,0,0,0,0.0612201010049834,0.331596260624104,0.330396100342418,0,0,0,0,0,0.170325521444899,0,0,0,0,0,0,0.197470484220128,0,0.14757830898027,0,0,0,0,0,0.352133968579561,0,0,0,0,0,0,0,0,0,0,0.0547575881835829,0,0.131625539996051,0.196594361950494,0,0,0,0.00158994277417451,-0.00990146270979253,0,0,0,0,0,0
X002241.SZ,0,0,-4.33680868994202e-19,-0.117569383220847,0,0.189455252308337,0,0,0,0.0311608949759577,0,0,0,0,0.300038496251333,0,0,0,0,0,0,0.29407811378406,0,0.129745226155777,0,0,0.177661855302133,-0.142134602672393,0,0,0,0.147015155768372,0,0,0,0,0.00704174757862836,0,0,0,0.0280113552186225,0,0.069428236330086,0.0846899405124938,0,0,0.142244736608727,-0.13467426126572,0,0,0.0344460493988238,0.00535172059235118,0,0,0,0,0,0
