,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X600741.SH,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X600809.SH,X300003.SZ,X002008.SZ,X300136.SZ,X600487.SH,X002508.SZ,X600089.SH,X002085.SZ,X600177.SH,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X300115.SZ,X600867.SH,X000050.SZ,X600372.SH,X000981.SZ,X600699.SH,X000559.SZ,X600566.SH,X002074.SZ,X600498.SH,X002179.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00890434061771071,0,0.197771500631345,0,0,0.00577668173006894,0,0,0,0.139548510072691,0,0,0,0,0,0,0,0,0,0,0,0,0.161683261965746,0.0141354554466391,0,0,-0.0070631984987287,0,0,0.0510441534023614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149642320727159,0,0.104747764349755,0,0,0,-0.00880698894619227,0,0,0,0,0,0
X600104.SH,0,0,0,0.182596814245432,0,0,0,0,0,0,0,0,0.0497597343716112,0.00648673675759712,-0.0632685683478357,0,0.327344811268463,0,0,0,0.261172079777654,0,0,0.0836792001961419,0,0.307248878363157,0,0,0,0,0,0.119448545619181,0,0,0,0,0,-0.0345884647215487,0,0,0,0,0,0,0,0,0.0463705278252823,-0.376500597796166,0,0.00665484134928184,0,0.00589543781084304,0,-0.00701871595753189,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0369604440556093,0,0,0.253439639411864,0.282552309151596,0.127198050535939,0.174542332585431,0,0,0.0148581510743144,0,0,0,0,0,0,0,0,0,0.0310103293402176,0,0,0.140504555247701,0,0,0,0,0,0,0,-0.0324449723518166,0,0,0,0,0,-0.13031386361535,0,0,0,0,0,0,0,0,0.0572318935467417,0,0,0,0,0,0
X000651.SZ,0,0.0997644722483704,0,0,0.202789852511117,0,0,0,0,0,0.191960414582697,0,0.0626645069525602,0,0,0,0,0.0971879125236187,0,0.0164878187712658,0,0,0,0,-0.0952060143864212,0,0,0,0,0,-0.0822623035742376,0,0,0,0,0,0,-0.0424016481641697,0.0324497778172798,0,-0.054570963076479,0,0,0,0,0,0,0,0,0,0.102724546839623,-0.00703972768892226,1.0842021724855e-19,0,0,0,0,0,0
X000858.SZ,0.169921384287685,0,0.206016863716899,0.0744983852975468,0,0,0.134121247169209,0,0,0,0,0.187287386684725,0,0,0,0,0,0.0407114174114058,0,0,0,0,0,0,0.0403788349176385,0.00620433980231236,0,-0.030637734964512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557819455149123,0.00273169072068467,0,0,0,0,0,0
X600276.SH,0,0.047098826086963,0,0,0.34240198264012,0,0,0,-0.053310459700085,0,0,0,0,0,-0.103854168404069,0,0,0,0,0,0,0,0,-0.15476381530814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852595705220128,0,0,0,0,0,0,0,0.119657615701283,0.047254964222153,0,0.0440430604071551,-0.0793479206579595,0.0211320622957962,-0.0103734840781798,-0.0695303440102625,0,0,0,0,0
X002304.SZ,0,0,0,0,0.391033976340503,0,0,0,0,0.0449054560927961,0,0.23135236706015,0,0,-0.00733088207701631,0,0.0544972618504306,0.0358122111401981,-0.164729405349123,0.0322111996537869,0,0,0,0,0.101200905879841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350666879280807,0,0,0,0,0,0,0,0,0,0,0,-0.0096719943831989,0,0,0,0,0,0,0
X000725.SZ,0,0,0.14234197634951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317351820542501,0,0,0,0,0.0526786427817355,0,0,0,0,0,0,0.270416039624928,0,0,0,0,0,0,-0.0261774303374162,0,0.159645551121152,0,0,0.0244334176999439,0,0,-0.0529089471468046,0.136381692413948,0.198327536575729,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0347383462139951,0,0,0,0,0,0,0.244109615034633,0,0,0.213838815033449,0,0.00842801317989329,0,0.0280848444262168,-0.0382114515368616,0,0,0,0,0,0,0.143071396138335,0,0.0528730570060918,0,0.0829844719320688,0,0,0,0,0,0,0,0.0265538797042244,0,0,-0.107534283519309,0,0.144195482522081,0,0,0.0818635232540197,0,0,0.140810584636514,0,0,0,-0.0169684469910891,0,0,0,0,-0.110218808415838,0,0
X600703.SH,0,0,0,0,0,0,0.224853598116693,0,0.255606615035415,0,0,0,0,0,0.298891441642056,0,0.0790869840511461,0.295089099706495,-0.0985095472911854,0,0,0,0.265589117537188,0,0,-0.157044907907463,0.0258123461457233,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182538357766737,-0.0357492691430989,0,0,0,0,0,0,0,0,0,0,0.00917471419320121,0.0412973123652817,0,0,0,0,0,0
