,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X300014.SZ,X003816.SZ,X002371.SZ,X002129.SZ,X000338.SZ,X002049.SZ,X002241.SZ,X000063.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000596.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X000157.SZ,X002180.SZ,X600741.SH,X600460.SH,X000733.SZ,X600884.SH,X600522.SH,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600584.SH,X002414.SZ,X600563.SH,X000800.SZ,X600779.SH,X000977.SZ,X002008.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.228069686866358,0,0,0.119492619493578,0,0.199811662546405,0,0.156788478430572,0,0,0,0,0,-0.0260980428139121,0,0,0,0,0,0,0,0,0,0,0.0474475106832045,0,0,0,0,-0.0640104269974756,0,0,0,0,0,0,0.0486496022209115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979116410838847,-0.0275054403076695,0,0,0,-0.0454539914841899,0,0
X000858.SZ,0,0,0,0,0.205937002302281,0,0.159386036649784,0,0.159321804228636,0,0,0,0,0,0,0,0,0,0,0,0,0.0686989029384578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055130803513584,0.0459595080811678,0.0765556633729109,0,0,0,0,0,0,0,0.0310190340511995,0,0,0,-0.0120417681208982,0.0118069731532224,0,0,0,0.00977775073210785,0,0
X002415.SZ,0,0,0,0.0362700203371813,0,0,0,0.098388093054948,0.0689207592453132,0,0,0,0,0,0.07172265468757,0.0247154672616743,0,0,0,-0.0393571271667119,0,0,0,-0.0158931410317912,0,0,0,0,0,0,0.0391619268630164,0,0.0645806346747184,0.0409584993384369,0,0,0,-0.0416123288082666,0,0.0387231338213656,0,0,0,0,0,0,0,0.280331020240864,0,0,0.0109637504013612,0,0.0170029064817393,0,0,0,0,0,0
X600809.SH,0,0.135309637858294,0,0,0.388797161211423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147567902980804,0,0.13143773640149,0,0.105695120919664,-0.188978757040023,0,0.00866017198783292,-0.137828604629713,0,0,0,0.045405009164565,0,0,0,0.15729866127122,0.0769354738182895,0,0,0,0,0,0,0,0,0,0,0.0411192702319032,-0.00982190757890711,0,0,0,8.67361737988404e-19,0,0
X000568.SZ,0.266022685566618,0.083248786874813,0,0.0797091367760973,0,0,0,0,0.0733146897770309,0,0,0,0,0,0,0,0.119643749198473,0,0,0,0.0625361307566721,0.0158160442376928,0,0.0641358922961562,0,0.0777558191780497,0,0,0,0,0,0,0.0350757147838581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465847969689745,0,0,0,0.00883280335429231,0,0
X600276.SH,0,0,0,0,0,0,0.235408533707029,0,0,0,0,-0.11213592587464,0,0,0,0,0,0,0,0,0,0.228413804363423,0,0,0,0,0,0,0,0,0.0782569184266407,0,0,0,0,0,0,0,0,0,0.132115629265481,0,0,-0.0341801797965039,0,0,0,0.0080176622116944,0,0.0991886908163367,0,0.0126587619102015,-0.0322829772402325,0,0,0,0,0,0
X600690.SH,0.121261477045693,-6.93889390390723e-18,0,0,0,0.0426750044431734,0,0,0,0,0,0.165629183854799,0,0,0,0,0.00249884284758898,0,0,0,0.0282844969653716,0,0,0,0,0.135687949643585,0,0,0,0,0,0,0,0,0,0,0,0.0769639672944821,0,0.0483656402201528,0,0,0,0,0,0,0,0,0.19825049142414,0,0,0,-0.00434120821948292,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.131677687963411,0,0,0,0,0,0,0,0,0,0.0170947354195145,-0.263012141183181,0.203610445401875,0.0333185500022034,0,0,0.449941723187996,0,0,0,0,0,0,-0.140911445499253,0,0,-0.00273568266469669,-0.04452845290391,0,0,0,0,0,0.0683140502049159,0,0,0,0,0,0,0,0,0,0,0,-0.00526123208764107,0,-0.0425412267482778,0,0,0,0,0,0,0
X002304.SZ,0.227944651669809,0,0,0,0.0091970349479595,0,0,0,0,0,0,0,0,0.0804936899489711,0,0,-0.102118251157517,0,0,0,0,0,0,0,0,0.281678327456736,0,0,0,0,0,0,0,0.306421846195759,0,0,0,0,0,0.237314373955236,0.00347556539734451,0,0,0,0,0,0,0,0,0,0,-0.00404398182435713,0,0,0,0,0,0,0
X600104.SH,0.0230992616126661,0,0,0,0,0,0,0,0.0516322557931399,0,0,0,0.0872936604817625,0,0,0.175695294877355,0,0,0.0468459863472376,0,0,0,0,0,0,0,0.0847212576174003,0,0,0,0,0.124179286119056,0,0,0,0.00248911170877474,0,0,0,0,0,0.0476882216103162,0,0,0,0,0,0,0,0,0,0,0.0175994605629458,0,0,0,-0.0162876484400144,0,0
