,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600089.SH,X002241.SZ,X600741.SH,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X600271.SH,X000581.SZ,X000623.SZ,X600066.SH,X002236.SZ,X000550.SZ,X000800.SZ,X000869.SZ,X000559.SZ,X300124.SZ,X002475.SZ,X002294.SZ,X600177.SH,X600839.SH,X002129.SZ,X000050.SZ,X000400.SZ,X002456.SZ,X002465.SZ,X600809.SH,X000977.SZ,X002007.SZ,X600252.SH,X300003.SZ,X002292.SZ,X600435.SH,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0293627357883421,0.00501888652013304,0,0,0,0.252929768754119,0.100320595397235,0,0,0,0,0,0,0,0,0.444796437738888,0,0,0,0.0434954593100924,0,-0.182224403492347,0,0,0.0787255996062852,0,0,0,0.0265537866355039,0,-0.00264190845892274,0,0,0.0300616617916414,0,0,-0.0966804359830579,0,0,0,0,0,0,0,0,0,0.0134079750430021,0.121233240591949,0,-0.0346983684408641,-0.00394981612491367,0,0,0,0,0,0
X600519.SH,0,0,0.0790713901216087,0,0,0.236193556319122,0,0,0,0,0.35936759705263,0,0,0,0,0,0,0,0,0,0.0571023200456485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105246543244432,0,-0.13320894852181,0,0,0,0,0,-0.0246632358627734,-0.01484756644889,0,0,0,0,0,2.16840434497101e-19,-0.0177931873338392,-0.0114201871417392,0,0,0,0,0
X000725.SZ,0,0.150868351194958,0,0,0,0,0,0.0422359336666323,0,0,0,0,0,0,0,0,0,0,0.432027284780423,0.00212993199376725,0,0,0,0.188784256987965,0,0.142174447979042,0,0,0,0,0,0,0,0,0,0.163362057603605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552464942821546,-0.00497217431100881,0,0,0,0,0,0
X000651.SZ,0.09672002545501,0,0.194666504336755,0,0,0,0,0,-0.0946747999131509,0,0.184161484049081,0,0,-0.0263197290840033,0,0,0.315858554816318,0,0,0,0,0.262467078192082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625384099312601,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517982654779291,0,0,0,0,5.38401028503823e-05,0,0
X002415.SZ,0,0,0,0.0128008555881791,0,0,0,0.0683337116355878,0,0,0,0,0,0,0,0,0,0,0,0.0232806263951029,0,0,0,0,0,-0.04505175295289,0.199878140239572,0.177648348917664,0,0,0.138331886734657,0,0,0,0,0,0,0,0.195338241227759,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311202214169245,0,-0.0131951580967607,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.203921019444184,0,0.0205587756941761,0,0,0,0,0.0358886629506222,0,0,0,0,0.319080868588605,0,-0.0334668199240752,0,0,0,0,-0.118025974675424,0,-0.188528407381444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435679158462827,0,0,0,0.0499585812145562,0,0,0,0,0,0.00913457093326172,0.0573045254857824,0,0,0,0,0
X000858.SZ,0,0.14116365374878,0,0.162920884739683,0,0.00397895005670562,0,0,0.0327586241461647,0,0,0,0,0,0,0,0,0.0989663465420645,0.0580314938892402,0,0,0,0.102081459266883,0,0,0,0,0,1.73472347597681e-18,0,0.0206682654763309,0,0.0277285256097096,0,0,0,0,0,0,0,0,0,0.0760608484753549,0,0,0,-0.0221998036086008,0,-0.049554900900783,0,0,-0.011326734058108,-0.0137897996126633,0,0,0,0.090543812137698,0,0
X000625.SZ,0.359526272687114,0,0,0,0,0,0,0,0,0.108715802671059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105940079006955,0,0.139137568065147,0.0227787350052959,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0927192347074392,0,0,0.00724964862905247,0,0,0,-0.0296519040282474,-0.00487139681218406,0,0,0,0,0,0
X600031.SH,0.0471887949304151,0,0,0,0,0,0,0,0,0.0670801852318384,0,0,0,0,0.809808881372788,0,0,0,0,0,0,0,0,0,0.0942838088817498,0.0170434649393518,0.151305333966066,0,0,0,0,0,0,0,0.0553049054009085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532370946099136,0,0,0,0,0,0
X000063.SZ,0.18460840744183,0,0,0,0,0.0299447874965742,0,0,0.0174745117592866,0,0,0,0,0,0,0,0,0,0,0,0.168173412179828,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0541346427415543,0,0,0,0.158481881101221,0.0225683085699875,0,0,0,0,0,0.00252927299625532,0,0.0406724500044647,0,0.0494144861841507,0,0,0,0,0,0.000538966701606027,0,-0.0213170112435997,0,0,0,0
X600690.SH,0,0.214727631479632,0,0.22389575400326,0,0,0,0,0,0,0,0,0.13231745575575,0,0,0.0671128952707235,0,0,0.15487390133636,0.0966834860579721,0,0.106916185353994,0,-0.162296461092304,0,0,0,0,0,0,0,0,-0.0282286668127952,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705437090850243,0,0.00436410100789233,0.0327784460675896,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0946584690319606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113507468361694,0,0,0,0,0,0.139222216815959,0,0,0.0231828120355514,0,0,0,0,0,0,0,0,0,0.180587504980193,0,0,0.0153850924152388,0.0298379291929654,0,0,-0.0459908854361365,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.00806150739505974,0,0,0,0.246740738833573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429414812327029,-0.0641809684511756,0,0,-1.73472347597681e-18,0,0,0.0415407602043498,0,0,0.0896421268272875,0,0.379226251640435,0,0.155671998043222,-0.058608878684128,0,-0.0986896808739851,0,0,0,-0.0136211658337326,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.206499203110504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217411494032433,0,-0.0224399668977299,0,0,-0.0325345439052358,0,0,0,0,0,0,0.0328957532790941,0,0,0,0.208520221259515,0,0,-0.139111379368051,0,0,0,0.244519299850892,0,0,-0.0175177897482073,0.0407545784127182,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.246690439265449,0,0,0,0.239274593385053,0.0260246919667932,0,0.240527345682682,0,0,0,0.0611351002273102,0,0,0,0,0,0,0,0,0,0,0,0,0.0774986941424426,0.000878997855742261,0,0.0584532561097453,0.0928042560162091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102431050568304,-0.029297990720688,0,-0.0536165346049128,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0219022559877499,0,0.037476692474072,0.0592446894766403,0,0,0,0.0300855125499525,0,0,0.108590156420288,0,0,0,0,0,0,0,0,0,0.190206643389555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828685781469038,0.0616648697410151,0,0,0,0,-0.00999497754629766,0.229773758534345,0,0.00214062029650288,-0.0262659464970164,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877924948694748,0,0.0327150095530303,0,0,-0.0214394428960887,0,0,0,0,0,0,0,0.172249608893296,0.0593097372781098,0,0,0,-1.73472347597681e-18,-0.0595723246800034,0.241951530445826,0,0,0,0,0,0,0,-0.00181596425437241,-0.0143444522844877,0,0,0,0,0,0
X600741.SH,0.148226736582386,0.0502976701409974,0,0,0,0,0,0,0.0237218431141343,0,0,0,0,-0.0532043548306823,0.0647956789552113,0.163200083162167,0,0,0,0,0,0,0,0,0,0.136742655291687,0,0,0.0543713786269052,0,0,0.0514992501212592,0,0,0,0,0.00383783620022192,0,0.014729998868497,0,0,0,0,0.0662922173968177,0,0,0,0,0,0,0,-0.0252248533140469,-0.0260484911480598,0,0,0,0,0,0
