,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X002463.SZ,X601799.SH,X000800.SZ,X600183.SH,X000921.SZ,X600066.SH,X002007.SZ,X002074.SZ,X002223.SZ,X600177.SH,X600460.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0943845027717697,0,0,0,0,0,0.187432191414394,0,0,0,0.0648215717218252,0.0736480853617902,0,0,0,0,0,0,0,0,0,0.024117242288246,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096380051903262,0,0.0364289676002942,-0.0585410501758912,0,0,0,0.0210736204820012,0,0,0,0.00293531641578,0.0270555889611646,0.0146311611384496,0,0,-0.0504317591665773,0,0
X300124.SZ,0,0,0.129701672911047,0,0,0,0,0,0,0,0,0,0,0,0,0.144279843304881,0.0690187432652028,0,0,0,0,0,-0.120558880639151,0.192517377937788,0,0,0,0,0.13915310134127,0,0,0,0,0.00390627080919961,0,0,0,0,0.206244493594932,0.210897598523505,0,0.0121738760648012,-0.0759595366580621,0,0,-0.313461127066236,0,0,0,0,0,0.00431135748062404,0.00208607946113705,0,0,0,0,0,0
X000725.SZ,0,0,0,0.160414214894935,0,0,0,0,0,0,0,-0.0375254183589832,0,0,0,0,0,0,0,0,0.412998487270491,0,0,0,0,0,0.201481536649509,0,0,0,-0.0370935542083716,0,0,0.0386950026214747,0,0,0,0,-0.0907180045613918,0,0,0,-0.0598218034924213,0,0,0,0,0,0,0,0,-0.024847482997523,0.0194070325175571,0.0106272553553091,0,0,0,0,0
X002304.SZ,0,0,0.181431120685081,0,0,0.410168585815428,0,0,0,0,0,0,0,0,0,0.0408650363233708,0,0.013963774407917,0,0,0,0,0.0324327900750033,0.0230846163287476,0,0,0,0,0,0,0.0553363175152859,0,0.0562280477000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106698978014761,0,0,0,0,0,0
X000338.SZ,0,0,-0.102800056543587,0,0.105490114363536,0,0.292954631590291,0,0,0,0,0,0,0,0,0.359146896387057,0,0,0,0,0,0,0,0,0,0,-0.273758698717886,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.125254806454374,0,0,0.0531804239280074,0,0,0,0,0,0.103329472363019,0,0,0,0.0688327378223224,-0.0412378072498219,0.0690311851345156,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0872327828075509,0,0,0,0,0,0,0.232651462733752,0,0,0,0.315027356954801,0,0,0,0,0,0,0,0.0460494690707658,0,0,0,0,0,0,0,0.146879259132444,-0.147001840203385,0,0,0,0,0.117516810377955,0,0,0,0.340048453907001,0,0,0,0,0,0,0,-0.15238202986051,0,0,-0.0119489455305483,0,0.132000840005554,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105389477912575,0,0,0,0,0,0,0.351118130677463,0,0,0,0,0,0,0,0,0,0,0,0.123274306756526,0,0.0201047967240573,0,0,0,0,0,-0.126557470911351,0,0,0.256105814655998,0,0,0,0,0,0,0,0,0,0.0170114498260849,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0141653734934234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164451952470956,0.0550128771713034,0,0,0,0.0873274553386464,0.0311558988832075,0.00660437874391905,-0.0147744633277745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600508990507724,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0101539301163241,0,0,0,0,0,0,0.12457831456222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250643190620716,0,0.247018089981863,0.185483286475222,0,0,0.103617952787177,0,0.0408382379892547,0,0.011208762586522,0,0,-0.0554396959573655,0,0.102163259328878,0,0,0.0372129708237078,0.118359659827529,0,-0.0211954695090602,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.381376062032565,0,0.259775702748522,0,0,0,0,0,0,0,0,0,0.0317752534031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263752662611505,0,-0.104606927257418,0,0,0,0.0522242476399867,0.0537579399623669,0,0,0,0,0,0,0,0.0706285906006624,0,-0.00915595804713343,0.00881961194656287,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0621872773163404,0,0,0,0,0,0,0.385523296937512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308966789829953,0.000701795908051205,0,0,0,0.106012546570638,0.0667288269084801,0.256848302812926,0.0417154377610233,0,0,0,0,0,0,-0.00693658459296312,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0367528534805977,0,0.0606607254740644,0,0,0,0,0,0,0.167711848529554,0,0,0,0,0,0,0,0,0,-0.0317573521378161,0,0,0,0,0,0,0.389570139445113,0.0399837488989872,0.0176442709186051,0,0,0,0,0.0996942892896083,0,0,0,0,0,0,0,0,0.00707501592243988,-0.00382044797742146,-0.0108025422960043,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,1.35525271560688e-20,-0.0665299329470298,0,0,0,0,0,0,0,0,0,0,0,0.184354975110761,0,0.223978642061989,0,0,-0.0346699786203331,0,0,0.130690306828372,0,0,-0.0485598104432955,0,0,0,0,0,0.326085875133852,0,0,0,0,0,-0.0368251700527214,0.0231123176077563,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.137425179050306,0,0,0,0,0,-0.230687356069085,0,0,0,0,0,0.198904076274688,0,0,0,0,0,0,0,0,0.203836460506316,-3.46944695195361e-18,0,0.0643916925268006,0,0,0.378511433275255,0,0,0,0,0,0,0,-0.414667948039837,0.0116702395064261,0.0698830277396804,0,-6.93889390390723e-18,0,0,0,0,0,0,0.134017344313657,0,-0.0308573432907976,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314625685996613,0,0,0,0,0,0,0,0.0546368765921545,0,0,0.0350109128977422,0,-0.0384987829643149,0,0.00159528825280255,0,0,0,0,0,0.0894445749331981,0,0,0,0,0,0.0390915790340785,0,0,0,0,0,0.222664316461983,0,0,2.16840434497101e-19,0.00559120026265666,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12584163526686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682818482370125,0,0,0,0,0,-0.115522409977194,0,0,0.0592770014392638,0,0,0,0.517167269102707,0,0.308538842439382,0,-0.0650150261393458,-0.0129723010490339,0.00322387958761403,0.0718157356272925,0,0,0,0,0
X002236.SZ,0,0,0.0555525339949437,0,0,0,0,0.169293153808262,0,0,0,0,0.321780835215628,0,0,0,0.228067371596365,0,0.192940429384678,0,0,0,0,0,0,0,0,0,0.0844114339316843,0,0,0,0,0.0760961001801385,0.0425225731232097,0,0,0,0.0893932059438847,0.0132256907378286,0.000776908332197535,0,0,0,0,0,0,0,0,0,0,0.0117968354615976,-0.0311961603458806,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0457244449378749,0,0,0.0787170272930052,0,0,0,0,0.0425061070365354,0,0,0.0727241339239651,0,0.132205620929335,0,0.0712316086151349,0,0,0.055515336759968,0,0,0,0,0,0,-0.00414606029618676,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.00636223325941826,-0.0411017482425589,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.374595708283162,0,0,0,0,-0.00143280707434499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587463613236606,0,0.044302459942332,0.113569888816803,0,0,0,0.0726858074445994,0,0,0.138265506965095,0,0,0,0,0,0,0,0,0,-0.0358824699184355,0,0,0,0,0,0,0
X600741.SH,0,0,0.0116939343088998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174245165381024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010664065443224,0.0730677336345267,0,0,0,0.020663868262599,0,0,0.0867352817969844,0,0.0734172811297626,0.186791543717083,0,0,0,0,0,0,0,0,0.00102511906547763,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423200653454794,0,0,0,0,0,0,0.490087443041821,0.0736121677216555,0,0,0,0,0,0,0,0,0.634871491598651,0,0,0.0979070330463882,0,0,0.152587748872501,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753375217425943,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.240239820564374,0.101246692833409,0,0,0,0,0,0,0,0,0,0,0.0287715340152923,0,0,0,0,0,0,0,0,0,0,0,0,0.255211048821606,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.123024653687534,0,-0.26156060742088,0.0389344587728315,0,0,0,0.195105501832199,0,0,0,0,0.0857510136562415,-0.0664551937637352,-0.0603234612695557,0.0184766547000496,-0.0775763273493204,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.147526748723588,0,0,0,0,0.0570789950665709,0,0.0667785389476877,0,0,0,0,0,0,0.0549819524098441,0,0,0.0817164504620264,0,0.0574464454053169,0,0,0.0553956170051191,0.0260180925311821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216088188027005,0,0,-0.00608956922332455,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.249015030498856,0,0,0,0,0,0,0,0.176358472632679,0,0,0,0,0,0,0.392423065804027,0.541497420041084,0,0.07176347566753,0,0,0,0.0668606326738488,0,0,0,0,0,0.0330631999272835,0,0,0,0.212974032912313,0,0,0,0,0,0,0,0,-0.0333259240853638,0.0410343491968733,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0240398292470209,0,0.125107337799829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304983814533716,0,0,0,0.218158889486084,0.0233853104268224,0,0,0,0,0.0667147736601019,0.0236552556550951,0,0.0833574454172033,-0.171646954709929,-0.0523059405271605,0,0,0,0,0,0,0,-0.020492234603789,-0.0123531265152837,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0201096631463662,0,0,0,0,0,0,0,0,0,0.035534306465947,0,0.136614103010292,0,0.134839070426681,0,0,0,0,0,0,0.386252695880072,0,0,0,0,0,0,0,0,0,-0.0678797945599761,0,0,0,0,0,0.0031703608676511,0,0,0.0328660832117743,-0.0299022453317273,-0.0178509567898403,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101702619166823,0,0,0,0,0,0.12265788884779,0.0372988515540182,0.0817855870868729,0,0,0.102707916868056,0.143829442213232,0,0,0.0495928439908563,0,0,0.0722547166858761,0,0.0194817123827145,0,0,0,0.0831903637119185,0,0,0.0635561178545871,0,0,0,0,0,0.11300337955961,0,0,0.0162276728687865,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203884458466789,0,0.00684568085591049,0,0.35781285907806,-0.123964906198426,0,0,-0.292805696594914,-0.0462704816573279,0,0,0,0,0.145886126147624,0,0,0,0,0,0,0,0,0,-0.0826526867216931,-0.21088620171316,0,0,0,0.29546147467598,0,0,0,0,0,0,-0.217415295677562,-0.00782483248087523,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.260256282886361,0,0,0,0,0,0,0,0,0,-0.00216887779237067,0,0,0,0,0,0,0,0,0,0,0.450308394192222,0,0,0.253410296598831,0,0,0,0,0,0,-0.196194471781719,0.287966118044838,-0.115960766774325,0,0,0,0,0,0,0,0.0386200479155506,0.00839866845343258,-0.0359929831871121,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.00512148477991612,0.139787381617963,0,0.117350868887306,0,0,0,0,0,0,0,0,-0.0479938598055073,0,0,0,0,0.0935819605613017,0,0,0,0,0,0.087131855031575,0,0,0,0,0,0,-0.217151923129125,0,0,0,0,0,0,0.0573620239212224,0,0.0352771042650018,0,0,0,0,0,-0.0371318857648449,0.0353879261136077,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.0826859313510728,0,0,0,0,0,0,0,0,0.211654296592366,0.0751803634709122,0,0,0,0,0,0,0,0,-0.00743638012708048,0,0,0,0.0506125296026647,0.274772605596427,0,0,0,-0.00477321497851607,0,0,0,-0.0588289253273402,0,0,0,0,4.33680868994202e-19,0,-0.125386508785268,0,0,0,0.337372876457244,0,-0.0400275394370192,-0.0025294992459373,0.0447054444009128,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0226348643562163,0,0.441164547438833,0,0,0,0,0,0.0971977189640877,0.170833944422907,0,0,0.14587878130839,0,0,0,0,0,0.193173242821484,0,0,0,0,0.0339837231200241,0,0,0,0,0,-0.0886664257405415,0,0.174776958939305,0,0,0,0,0,0,0.0453332374136925,0,0,0,0.176516902935449,0,0,-0.0131291642184114,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.225422718759616,0,0,0,0.0560290224607036,0,0,0,0,0,0,0,0,0,0,0,0,0.371029078154019,0,-0.0430123564546129,0,0,0,0,0,0,0,0,0,0,0.225183421441067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643705195138952,0.0853947533523123,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886297056381258,0,0.0131586418054872,0,0,0,0.0422249536054348,0,0,-0.0025339407201855,0,0,0,0,0,0.114152656173338,0,0.0145892868198461,0,-0.00827758135062884,0,0,0,0.166874617456524,-0.0422847122646699,-0.0486024790986118,0.165592964911806,0,0,0,0.403843608372567,0,0,0,0,0,0,-0.0391611533167094,0.0156531685920246,-0.16244235026698,0,0,0.225788940932916,0,0
X002007.SZ,0,0,0,0,0.333160959088804,-0.119535296729344,0,0,0,0,0,0,0,0,0,-0.066341704787804,0,0,0,0,0.341632413666652,0,0,0.00463465080843136,0,0,0,0,0,0,0,0.0242103653475463,0,0,0,0,0,0,0,0.00507697486270133,0,0,0,0.0819650923493599,0,0.210105809382189,0.222570050965113,0,-0.0921456704032889,0.0826099643018933,0,0.0273910037509246,-0.0273573468720015,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.0716325583030535,0,0,0,0,0,0,0,0.108966201379194,0,0,0,0,0,0,0,0.669057640570959,0,0,0,-0.0118047494340151,0,0,0,0,0,0,-0.188514218433681,0,0.217629427621171,0,0.0741872518091013,0,0,0.0973596351043647,0.166315959335945,0.0243159928404161,-0.02760778903577,0,0,0,0,0,0,0,0.0759974229526583,-0.0502167348935819,0.0379263892557574,0,0,-0.14886567244209,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0482168747779524,0,0,0,0.00348374548292996,0,0,0,0.0516283212970301,0,0,0,0.118586069053426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976274009763641,0.0831070414697973,0.132161344090431,0.0645185128766549,0.00658563358588595,0,0,0,0,0.13363793371087,0,-0.0431280299656389,0.018446481811784,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0603207802606669,0,0,0,0,0,0,0,-0.0196642422794773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199812740545249,0,0,0,-0.0471306790227953,0.136718030270511,-0.0115925409555164,0,0,0.0710667535518142,0,0,0.00782715295631694,0,0,0,0.307021384353618,0,0,0.00386697907156259,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094325871119481,0,0,0.0567024127258425,0,0,0,0,0,0,0.390889760784561,0,0,0.0589669573750079,0,0.0094419928581009,0,0,0.123485640151366,0,0,0.117188044579167,0,0,0,0.0932570017668519,0,0,0,0,0,0,0,0,0,0,-0.0276205442635502,0.033110783635396,0.186934890685553,0,0,0,0,0
X600060.SH,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108296435742435,0,0,0,0,0,0,0,0.0377457966800194,0,0.0474763359058313,0,0,-0.0503298534308544,0,0,0,0,0.0117003255604058,0.385580193938257,-0.0212037017057903,0.183513704375162,0,0,0.173983650468615,0,0,0.0136563823191149,0,-0.00299281543776215,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0859640455718438,-0.141167460192543,0,0,0.373200064176704,-0.00421513750332063,0,0,0,0.140444185270104,0,0,0,-0.0380123197358093,0,0,0,0,0,0,0,-0.336779741998191,-0.0476393848572756,0,0,0,-0.0831865100686881,0,0,0.119522488559829,0,0,0,0,0,0,-0.016200726082149,0,0,0,0,0.0512223573251978,-0.12185252243606,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.273221709131332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.923260321081862,0,0,0,0,-0.811998680022589,0,0,-3.46944695195361e-18,0,0,0,0,0.338024909123488,0,-0.0149449717923048,0,0.560058743710792,0,0,0,-0.0708255164009407,0.0440001520145533,0,0,0,0,1.56832968576138,0,0.824716523797192,0,0,0,-2.99711081569485,0,0
TED,0,0,0,0,0,0,0,0,0,-0.320737739669622,0,0,0,0,0,-0.0630431264327377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183247314488526,0,0.137391051199982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25018951569996,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0274454622630825,0,0,0,0,0,0,0,0,0,0,0.0390627022156269,-0.0672125340778299,0,0,0,0,0,0,0.0494527095291493,0,0,-0.032630947372788,0,0,-0.0508557562795727,0,-0.0904675057724533,0,0,0,0,0,0,0.140269679738211,0,0,0,0,0,0,-0.0223792045685249,0,0.547561985421927,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0103249331086225,0,-0.0515028003491611,0,-0.0218728348019086,0,0,0,0,0,0,0,0.0535977396498612,0,0,0,0,0,0,-0.0579700812849599,0,0,0,0,0,0,0,0,0.0701133276291958,0,0,-0.0133083103009242,0,0,0,0,0,0,0,0,0.0191803361365688,-0.0109747398057106,0.382358583929504,0,0,-0.00434235311549371,0,0
MKvol,0,0,0,0,0,0.000478937098493457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198933400586611,0,0,0,0,0,0,0,-0.000640380289273217,0,0.000164524890505247,0,0,0.00239838507913109,0,0,0,0,1.59260769021809e-05,0,0,0,0,-0.000335004416423379,0,0,0,0,0,0,0,0.00147473351401264,-0.00129680444147244,0.000715964458424041,0,0,-0.0125207601278451,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109389105574962,0,0,0,0,0,0,0,0,0,-0.0339939575206323,0,0,0,0,-0.0208504171197208,0,0,0,0,0,0,0,0,-0.0502000683848854,0,0,0,0,0,0.0441822461252222,0,0,0,0,0,0,0.193303462248533,-0.108586315240579,0.157197091752121,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043899277210237,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00138571013181946,0,0,0.00484959884865485,0,-0.00591507382832222,0,0,-0.00679718136203174,0,0,-0.000207796967066227,0,0,0.0074648669889798,0.010232185198118,0,0,-0.00877966236293676,0,0,0,-0.00866569410928428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148610565033185,0,0,0,0,0,0,0.00302774750964385,-0.00224792958066481,0.00482617143528832,0,0,0,0.0612823766214452,0,0
