,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600741.SH,X600271.SH,X002241.SZ,X000100.SZ,X002236.SZ,X600031.SH,X002292.SZ,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002456.SZ,X002085.SZ,X002007.SZ,X600867.SH,X002426.SZ,X300124.SZ,X600089.SH,X002294.SZ,X000869.SZ,X000050.SZ,X000981.SZ,X002508.SZ,X002180.SZ,X601877.SH,X002465.SZ,X600498.SH,X002179.SZ,X002008.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0879244057317476,0.189882737336388,0,0,0,0,0,0,0,0,0,0,0,0,-0.082389227488097,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0753409662556577,0,0,0.151047809376894,0,-0.0177896124088892,0,0,0,0,0,0,0,0.014367618739137,-0.0013881845349158,-0.0540012800568758,0,0,0,-0.0193721361571664,0,-0.0990932040111274,0.107627601540342,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0966007852120334,0,0.071164391015493,0,0.122823227149011,0,0,0.168449548162977,0,0,0,0,0,-0.0252569140091374,0.0188999638269831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597957016030691,0,-0.0170241533266528,-0.0107641756596049,0.0171863727303208,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.144794375199671,0,0,0,0,0.12164358617993,0,0,0,0.0307406600496904,0,0,0.0123028220113377,0,0,0.0315032793468035,0,0,0,0.0665787005633434,0.0632417337782991,0.094107788056264,0,0,0,-0.0652942938906582,0,0,0,0.0715589193276778,0,0,0.0716547345737149,0,0,0,0.0553078569264352,0.0167314220852248,0,0,0,0.0274007549239638,-0.0355211010645404,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-9.69078513401916e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221779904252734,0,0,0,0,0,0,0,-0.000164414689125254,0,0,0,0,0,1.00255966253503e-05,0,3.42293278155252e-05,0,-0.000521052452389093,0,0,3.31488087516045e-05,0.000323611269210665,0,0,-4.63587705442389e-06,1.57508375720458e-05,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.125047254316041,0,0,0,0.0142244490959569,0,0,0,0,0.0195088139712472,0.00215196083963104,0,0,0,0.0788683101573766,0,0,0,0,0.0195302664787746,0,0,0,0,0,0,0.0251311154129021,0,0,0,0,0,0,0,0.0724035149534733,0.110506802161904,0,0,0,0,0,0,0,0,0,0,0.00972989302907679,0,0,0,0,0,0,0
X002304.SZ,0.0549618806535329,0,0,0,0.673686460748269,0,0,0,0,0,0,0.13105213491261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654425467127435,0.0813469519010973,0,0,0,0,0,-0.0489460202460268,0.0429738969924259,0,0,0,0,0,0,0,0,-0.147909541525752,0,0,0,0,0.0274803907531702,0,0,0,-0.000441161828060069,0,0,0,0,0,0,0
X600276.SH,0,0.193165598296789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111162048976488,0,0,-0.0386037076877486,0,0,-0.0516209768134371,0,0,0,0,0.0652832462108382,0.00821283121244184,-0.0407487344255204,0,0,0,0,0,0,0,-0.00183595757896138,0,0,0,0,0,0.140120704479823,0,0,0,0,-0.0443285028437396,-0.00164320601345905,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922381714148085,0,0,0,0,0.0111106612595195,0,0,0,0.129580966510963,0.119875485626077,0.0214161140398716,0,0.120229675632116,0,0,0.100797724889107,0,0,0,0,0,0,0,0,0.0776595883219182,0,0,0,0,0,0,0,0,0.0150470681165034,0,0,-0.00731971950330055,0,0,0,0,0,0
X000625.SZ,0,0.0873403299792661,0,0,0.347439733777935,0,0,0,0,0.0167402148915977,0,0,0,0.0157007781508149,0,0,0,0,0,-0.055961296442185,0,0,0.0252737466389873,0,0,0.0602769957566496,-0.118298317355836,0,0,0,0,0,0,0,0,0.00628724347601311,-0.105243150570727,0,0,0,0.362956980415421,0,0,0,0,0,-0.0127051713733648,0,0,0,0,0.148833754715395,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.294833168528773,0,0,0,0.267107403886525,0,0,0,0,-0.0847222117413216,0,0,0,0,0.0560538220225232,-3.46944695195361e-18,0.229479197988087,0.180525756699585,0.144314371846072,0,0,0,0,0,0,0,0,0,0.018733424149109,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0202969064273233,0,0,0,0,0,0,0,-0.0730591398168916,0,0,0,0,0,0,0
