,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X300003.SZ,X600183.SH,X002007.SZ,X600741.SH,X002241.SZ,X000100.SZ,X300014.SZ,X300142.SZ,X000977.SZ,X300124.SZ,X000157.SZ,X601877.SH,X000625.SZ,X002129.SZ,X002236.SZ,X000800.SZ,X002463.SZ,X002456.SZ,X600584.SH,X300136.SZ,X600498.SH,X002049.SZ,X002414.SZ,X600118.SH,X002179.SZ,X002185.SZ,X000066.SZ,X600522.SH,X002223.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0.0792724914391765,0,0,0,0,0,-0.0793882700114173,0,0,0.02225607693928,0.0274037015738987,0,0,0,0,0,-0.147747563770488,0,0,0,0,0,0,0.166489301929243,0,0,0.0259229087002946,0,0,0,0,0.00205834074410899,0,0,0,0,0.0465043674006744,-0.0304265429256118,0,0,0,0,0,0,0.194426057803318,0,-0.0186258548850931,0,0,-0.00115095584242154,-0.0176028999637882,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0475322884683881,0,0,0,0,0,0,0,0.0250251397556991,0,0,0,0,0,0,0,-0.0373811045514113,0,0.152143367491287,0.0250244521377203,0.532450993064181,0,0.0618218851383708,0,0,0,0,0,0,0.048764147711758,0,0,0.0392599424754643,0,0,0,0,0,0.0958794798725396,0,0,0,0,0,0,0,-0.0105080369420109,0.00205506211444144,0,0,0,0,0,0
X000568.SZ,0,0.638939126592131,0,0,0.0316247285461253,0,0,0,0,0,0,0,0,0,0.0211061227285936,0.115841135552468,0,0.0117306968490189,0,0,0,0,0,0,0,0.0376053762923849,0,0,0,0,0,0,0.0518850057316857,0,0,0,0,0,0,0,0,0.0206107666476934,0,0,0,0,0,0,0,0,0,-0.0130999880225668,0.019378129436571,0,0,0,0,0,0
X000661.SZ,0,0,0.483501371520102,0,0,0,0,0,0,0,0,0.00507994100364625,0,0,0,0,0,0,0,0,0,0,0,0,0.0803227385920706,0,0,0,0,0,0,0,0.0823822579624037,0,0,0,0,0,0,0,0,0,0,0.0389691023556596,0,0,0,0,0,0,0,0.0295724237644705,0.00966276437146473,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0171544226249481,0,0.131598398941209,0,0,0.154824942252166,0,0,0,0.0563509107306659,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16794024002306,0,0,0,0,0,0,0,0,0,0,0,0.00890900385184769,0,0,0.132536321364091,0.102973861641438,0,0,0,0.0101086858392002,-0.00868189377197365,0,0,0,0,0,0
X600809.SH,0,0,0.0927605754292837,0,0,0,0,0,0,-0.0384157558762008,0,0,0.74488902895792,0,0,0,0,0,0.00714409977669331,0.0392866217278709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610497040190225,0,-0.039999761578005,0,0,0.129955021615008,0,0,0,0,0,0,-0.0111738787187768,0,0,0,0,0,0
X600690.SH,0,0,0,0.3368678324248,0.0334239289050889,0,0,0,0,0,0,0,0.116014895123997,0,0,0,0,0,0,0.0341880043454778,0,0,0,0,0,0,0,0.0858976881458843,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0219564210957799,0,0.0484198105671728,0,0,0,0,-0.0426329768277199,0,0,0.00777582570822322,0.0174034822182638,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513276888596962,0,0,0,0,0,0,0.176370824593048,0,0,0,0,0,0,0,0.0724158041433768,0,0,0,0.260617268724451,0.294784304258582,0,0.111533687499586,0,0.0885792636248582,0,0,0.0269322200819028,0,0.0329338453745627,-0.0660983370953519,0,0,0,0.0208840494844991,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.315043390498743,0,0,0,0,0,0.110213418976145,0,0,0,0,0,0.271930278734764,0,0,0.0204748818001979,0,0,0.0442665855789418,0,0,0,0,0,0,0
X000596.SZ,0,0.141187067852556,0,0.0546632674761214,0,0.0846377969609888,0.192123381205195,0,0,0,0,0,0.280240057002022,0,0,0.097793800984247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136236241578392,0.00778464408252848,0,0,0,0,0,0
X300003.SZ,-0.154175318473846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171394098719498,0,0,0,0,-0.154212478666351,0,0.477481233430848,0,0,0,0,0.198151062733536,0,0,0,0,0,0,0,0,0,0.176612340593032,0,0,0.340913317732701,0,0,0.0288183465097375,0.00671956146139556,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.129667167376368,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0764246012408773,0,0,0,0,0,0,0.0820811775605857,0,0,0.427869432901464,0,0.159658324989329,0,0,0.0294536095709567,0,0.0614631219297856,0,0,0,0,0,0,-0.0168879823252994,0.00111589562626285,0,0,0,0,0,0,0
X002007.SZ,0,0,0.131340734630295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241724897860311,0,0,0,0,0,0,0,0,0.237497821859197,0.105946067803014,0,0,0,0,0.144579210290557,0,-0.12583953167659,0,0.0503849023814037,0,0,0,0,0,0.0630890535825739,0,0.0133849544718336,0,0,0.10707826946664,0,0.121267479135534,-0.0036020021543515,-0.0122717826760116,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.272604565790437,0,0,0,0,0,0,0,0,0,0,0,0.0166003727193012,0.042343262399597,0,0,0,0,0.0156817091505825,0,0.164621136966921,0,0,0,0,0,0,0,0.365793297832172,0,0,0,0.00572998619129084,0,0,0,0,0,0,0,0,0.0402935930357536,0,0,0,-0.0191757548665347,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.116266641115134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102087122883581,0,0,0.0553055686776974,0,0,0,0,0,0,0,0,0,0,0,0.214881606623638,0.114588881307828,0,0,0,0.0057101891871077,0,0,0,0,0,0.469115224670204,0,0.0052219546385168,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0222204172054104,0,0,0,0.418045131022251,0,0,0,0,0,0.0483988970393553,0,0,0,0,0,0,0.0258396694493879,0,0.0846887156955328,0,0,0,0.0321269466188294,0,0.116099519314088,0,0,0,0,0.0125561890759086,0.0260597257120652,0,0,0,0,0,0,0.11349272409206,0,0,0,0,0,0.0240881493285805,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0670032475127052,0,0,0,0,0,0,0,0.378728772437437,0,0,0,0,0,0,0,0,0,0,0.25374055350498,0,0,0,0,0,0,0,0.155640461699924,0.171748458323141,0,0,0,0,0,0,0,0,0,0.0775990718477312,0,0,0,0,0,0,0,0.0187169480636396,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.267228099675351,0,0,0,0,0,0,0.0569430974545379,0,0,0,0,0,0.21528287791434,0,0,-0.0399615145684638,0,0,-0.0377696853435677,0.142749426831924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170123610239376,0,0,0,-0.018975945754639,0,0,0,0,0,0,0
X000977.SZ,0,0.128316193335205,0,0,0,0,0.486563209729928,0,0,0,0,0,0,-0.0453823978190024,0,0,0,0,0,0,0,0,0.361595242788135,0,0,0.24902878615193,0.064368980740007,0.0548539543785416,0,-0.230762593314949,0,0,0,0,0,0,0,0,0.03662693716088,0,0,0,-0.03037280899763,-0.0311708414909347,0,2.77555756156289e-17,0.161493850880262,0,0,0,-0.303612233659436,0.0154231598765175,0.00877663815737279,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0224218556069825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26430949401889,0,0.0587302737311796,0.0894364214843492,0,0,0,0,-0.192088623758728,0,0,0,0,0.0392948821860254,0.0506360172251354,0.00730175141621466,0.0445180027122073,0.0521290779003307,0,0,0,0,0,0,0,0,0,0.000775459904443448,0.00360099969227512,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.258868077438572,0,0,0,0.0346262967131355,0,0.129216106081784,0,0,0,0,0,0.129208324816968,-0.0412703815095121,0,0,-8.67361737988404e-19,0,0,-0.0997079323867489,0,0,0,0,0.165838579993763,0,0,0,0,0,0,0,0,0,-0.000117365425794532,0,0,0,0,0.0824607704795561,0.038939774821233,0,0,0.027957844896034,0.0252324582685921,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113425777654923,0.196944250882854,0,0,0.175117807884315,0,0,0,0,0,0,0.057493144769952,0.140422631074426,0,0,0,0,0.0980540460258122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154664849899365,0,0,-0.113841222774611,0,0,0.0148324574659753,-0.0166386413081241,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.29248564503736,0,0,0,0,0,0.10111209096638,0,0,0,0,0,0,0,0,0,0,0.0993154617840229,0,0,0.233177035458095,0,0,0,0,0,0,0,0,0,0,0.0720925768549182,0,0,0.0246031619627199,0,0,0,0,0,0,0,0,0,0.0711482358581899,0.0191900568860598,0.0156553993572543,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238879730032806,0,0,0,0,0,0,0.179924131440969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661761763171522,0,0,0,0.264959294687731,0,0,-0.04889517036047,0,0,0.0157553732901255,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.238243615450679,0,0,0.137268650978402,0,0,0,0,0,0,0,0,0,0,0,0.0394273543401971,0,0,0,0,0,0.0273312581359086,0,0,0.0631915684347815,0,0,0,0,0,0,0,0,0,0,0.150500338510271,0.0456494841878243,0,0.202287742418789,0,-0.0267320171629419,-0.0298379089510566,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.151200327044556,0,0,0,0,0,0,0,0,0,0,0.0798636580843233,0,0,0,0.253197225264025,0,0,0,0,0,0.186904199859103,0,-8.67361737988404e-19,0,0,0,0.110161591354211,0,0,0,0,0.0321735460301939,0,0,0,0,0,0.112406699027442,0,-0.0393840266282628,0,0,-0.0116356808319784,0,0,0.00456987661150531,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.00345655190779901,0,0,0,0,0.0527185721677667,0,0,0,0,0.137476155015083,0,0,0,0.297672119576586,0,0,0,0.0155525436953909,0,0,0,0,0,0,0,0,0,0,0,0,0.18361597780787,0.120353418528093,0,0,0,0,0,0,0.0167934893656564,0.0224861886168601,0,0,0,0.0068251230874172,0.0103476203666227,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340128014541997,0,0,0.00349656196946628,0,0.0852394573171137,0,0,0.232669388525427,0,0,0.0485227269637264,0,0,0,0,0,0,0.0429662139038217,0,0,0,0,0,0,0,0.13351345201224,0,0.0231045678932468,0,0.240028734186583,0,0,0,0.0181802460358907,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19479470623611,0.0263644217011099,0,0,0,0,0,0,0,0.331030148055427,0,0,0,0,0,0,0,0,0,0,0.00313059383741341,0,0,-0.0391792044513032,0,0.180626728180646,0,0,0.183406044303856,0,0,0,0,0,0.024132635833338,-0.0271377574494619,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.187025765172837,0,0.107296291951071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492416510961604,0,0,0,0.00424549589718097,0.23427364962939,0.098443897043498,0,0,0,0,0,0,0.103566811724156,0,0.0223298205047389,0,0,0,0.0145106932960388,0.0268630818103715,0,0,0,0,0,0
X600498.SH,0.121587175136226,0,0,0,0,-0.0131788101881094,0,0.0516365476214931,0,0,0,0.151281259535571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446005355200448,0,0,0,0,0,0,0.381653017541392,0,0.427765448279274,0,0,0,0,0,0,0,0,0,0,0.088764862188076,-0.000956457841747057,0,0,0.0227223033603542,0.0342347313579134,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18465745491273,0,0,0,0.173855612702785,0,0,0.143988621573231,0,0,0,0,0,0,0,0,-0.215890106652028,0.168387694513729,0,0,0,0,0.212920579756012,0,0,0.153314947936788,0,0,0.20037320396858,0,-0.0154673810728072,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.204414460550956,0,0,0,0,0,0,0,0,0,0,0,-0.192408453385605,0,-0.0837313392815196,0,0,0,0.227156649036869,-0.0644596348721023,0,0,0,0,0,0,0,0,0,0,0.0765581936906427,0,0,0,0.0863743227398459,0,0,0,0.0460258733938861,0.163262943215658,0.10826476248447,0.129880686935599,0,0,0.0263434012847727,-0.0521514212800211,0,0,0,0,0,0
X600118.SH,0,0,0,0,-0.0735488370634997,0,0,0,0,0,0,0.303860359308011,0,0,0.189125981689582,0,0,0,-0.100199339990955,0,0.153877351314896,0.183704770297256,0,0,0,0,0.217264092011444,0,0,0,0.0646852801668009,0,0,0,0,0,0,0.130894331067734,0,0,-0.233719627700613,0,0,0,0,0,0,0,0,0,0,-0.0149396177061191,-0.0831895908191145,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0898596923206575,0,0,0,0,0,0,0,0,0,0,0,0.0513855590650137,0,0,-0.115502280506038,0,0,0.0687294153158122,0,0,-0.0362789050563066,0,0,0,0,0.0448880485221701,0,0,0,0,0,0,0,0,0,0,0,0.0928447494214788,0,0,-0.00192993829389939,0,0,0.0212999828994932,0.0323478174042806,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.111917944844631,0,0,0,0,0,0,0,0,0,0.0269352098363085,0.102939433792966,0.00870447210468677,0,0,0,0,0,0,0,0,0.0342877207218462,0,0,0,0,0.160801068079824,0,0,0,0,0.29505262144234,0,0,0,0,0.198940513008396,0,0,0,0,0,0,0,0.000418221067945216,0.0876470415909592,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0567900761680032,0.284247461183307,0,0,0,0,0.098742402094136,0,0,0,0,-0.118130951068371,0,0,0,0,0,0.299885978205109,0,0,0,0.0377386886996762,0,0,0.126075823306544,0,0,0.0965461078230857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227116193798221,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0537906067772735,-0.148196559650752,0,0,0,0,0.0557882618622304,0,0,0,-0.0376943700638027,0,0,0,0,0,0.0342929694303293,0,0,0,0,0,0,0,0,0,0,0,0.311140540493113,0,0,0.0989956225761144,0.103939622136561,0,0.048432172399904,0.177020026979677,0,0,0,0,0,0,0,0,0,0,-0.00495945358906844,0.0244423234207728,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0.0597815081368679,0,0,0,0,0,0,0,0,0,0,0.0539000503840609,0,0.301590642341546,0,0,0.0131764114199382,0,0.110153073883284,0,0,0,-0.0164390636183586,0,0,0,0,0,-0.213264075386272,0,0.214814637676727,0,0,0,0,0.201883928925655,0,0,-0.0901394785076008,0,-0.295760149950352,0,0,0.00493563693710884,0.0140608053219656,0.0170520045856672,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.104177213298202,0,0,0,0,0,0,0,0,0.108981598059175,0,0,0,0,0,0,0.0489000238524549,0,0,0,0.146541167790349,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.247013981654012,0,0,0,0,0,0,0,0,0,0,0,0.00222810727253845,0,0,0,0,0,0,0
Change_TY3M,0,-0.125296553345297,0,0,0,0,0.055915364162243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584138960874486,0,0,0,0,0.0043517958893248,0,0,0,0,0.367077148045843,0,0,-0.378777991034807,0,0,0,0,0,0,0,0,0,0,0.000683192479806798,-0.221810282911618,-0.254129993932437,0,0,-0.0424932359398676,0.00581213344866323,0,0,0,0,0,0
Slope,0,0,0,0,0.137770145224101,0,0,0,0,0.29953059226253,0,0,0,0,0,0,0,0,0,0,-1.05250367745529,0,0,0,0,0,0,0,0,1.04191645468421,0.331381561703938,0,0,0,0,0,0,0,0,0.351920367446933,-0.836517157415838,0,0,-0.379120485331832,0,0.145559423584861,0,-0.151385762430792,1.12508420688952,0,0,0,0.131459806115604,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0311054528544213,0.0652722685995319,0,0,0,0,0,0,0,0,0,-0.297102799581074,0,0,0.114907023444742,0,0,0,0,0,-0.348905077295317,0.430334344230762,0,0,0,0,-0.745557022788861,0,0,0,0,0,0,0,0,0,0,0.563796108001359,0,0.596939252152107,0,0.126873998941561,0,-0.155984750628467,-0.232631833763424,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-8.67361737988404e-19,0,-0.0198325220288159,0,0,0,0,0,-0.00661092554512226,0,0,0,0,0,0.0786803927120634,0,0,0,0,0,1.73472347597681e-18,-0.000395700614749817,0,0.0104073607450882,-0.0801870938231868,0,-0.0131779367932623,0,0,0,0,0,0,0,0,0,0,-0.0763718653819472,0,0,0,0.00160007582926125,0.0764878922140322,0,0,0,0.0071801603097495,0.0193570447810219,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0758367747101444,0,-0.0635336162729235,0,0,0,0,0,0,0,-0.0310356402026453,-0.018805203600019,0,0,0,0.0550193945772692,-0.0728004256701177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119611355477743,0,0.171369437601358,-0.100862929526636,0,0,0,0,0,0,0,0.0537429017645993,0,0.0277841942672001,0.0245635248619344,0.0282942302059382,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178176097645606,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.012727121908877,0,0,0,0,-0.0107860730793451,0,0.00902634337519581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142944729747228,-0.00385170885420001,0,0,0,0,0,0,0,0,0,0,0,0.00367439347950515,0,0,-2.16840434497101e-19,0,-0.00569752448402051,0.00494649751829839,0,0,-0.00955193181149258,0,0,0,0,0,-0.0110675620667804,-0.0177184782330283,0.00931542912565638,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121706485054487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000411745654457471,0,0,0,0,0,0,0,-0.00103845542148964,0,0,0,0,0,0,0,0,0,-0.00588394957155095,-0.00103463190319261,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105979321254834,0,0,0,0,0,0,-0.00158617507265156,0,0,0,0.000949441683493113,0.0011628828653023,0,0,-0.00260800301899927,0,0,0.00515830506046733,-0.00121798830784151,0,0,0,0,0,0
