,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X002129.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X600418.SH,X000800.SZ,X002074.SZ,X002007.SZ,X600183.SH,X002463.SZ,X601799.SH,X300142.SZ,X600702.SH,X002028.SZ,X002180.SZ,X000733.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0236102486698371,0,0,0,0.204023846653985,0,0,0,0,0.255638096172774,0,0,0,0,0,0,0,0,0,0.0248605664381459,0.167458256632797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422118777058128,0,0,0,0,0,0.0201357169801287,0,0,0.494990157496786,0,0,0,-0.142727445683347,0.0109252696154515,0,0,0,0,0.146400721560406,0,0
X000858.SZ,0.175895682860453,0,0,0,0,0,0,0,0,0,0,0,0.106987831214425,0,0,0,0,-0.0161323248897861,0,0,0,0,0,0,0,0,-0.0802941434725035,0,6.93889390390723e-18,0,0,0,0,0,0.0532890698529446,0,0,0,0,0,0,0,0,-0.0812973521675004,0.0741254494884717,0.237884191291094,0,0.0251176727962421,0,0.149929316333818,0,-0.0111341397591959,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203276407619204,0,0,0,0,0,0,0,0,0,0.0945940121274142,0,0,0,0,0,0,0,0.112401207311012,0,0,0.02347162817437,0,0,0,0,0.0146083874215797,0,0,0,0,0,0,0,0.118214487305317,0.00525916410903396,-0.00678184748293714,0.0292688806454516,0,0,0,0,0
X000568.SZ,0.385785875570196,0,0,0,0,0.369265627628975,0,0,0,0,0,0.120205127915002,0,0,0,0.204623725779788,0,0.0278885473757612,0,0,0,0,0,0,-0.0295093825838684,0,0,0,0,0,0,-0.0434905846416288,0,0,0,0,0,0,0,0,0,-0.0300338479064349,0,0,0,0.0634423953713137,0.0054067733130121,0,0,0,0.100102029076147,0,0.0149898084564453,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.262524692493583,0,0,0,0,0,0,-0.078473321267164,-0.00660540045856469,0,0,0,0,0,0.149138260979043,0,0,0,0,0,0,0,0.240663399942092,0,0,-0.0725634961427538,-0.0951621989731816,0,0,0,0.0031256708081159,0,0,0,-0.0342984771292634,0,0,0,0,0.00972437186644094,-0.0323329815325444,0.312357156330044,0,-0.0038587765999231,0,0.00972628884730036,0,0,0,0,0
X600809.SH,0.264315395248845,0,0,0.341424427087114,0,0,0.0576841688614347,0,0,0,0,0,-0.0283531011653769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105131606600519,0,0,0,0.0470160193198835,0,0,0,0.00981633916809562,0,0,0,0,-0.114969117485597,0,0,0,0.0571279635753785,0,0,0,0,0.0501727973003023,0,0,0.0210885803588215,-0.0452902410330019,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.103850369752113,0.333590310773872,0,0,0,0,0,0,0,0,0,0,0,0.208946759110633,0,0,0,0,0,0,0,0,0.0462970980530476,0,0,0,0,0,0,0,-0.120973610893511,0,0,-3.46944695195361e-18,0.0924253940359392,0,0,0,0.363422440145321,-0.0456884416521315,0,0.0895598369296172,0,0,0.043203524007796,0,0,-0.109945107310644,0.137388706251199,0,0,0,-0.302249264835644,0,0
X600690.SH,0.136684627707779,0,0,0.0660416324523197,0,0,0,0,0,0,0,0.00550445524700582,0,0,0,0,0,0,0.0526584274448505,0.106315205220338,0.0557549362841396,0,0,0,-0.0107794467820673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438400109978015,0,0,0,0.0498011495322334,0,0,0,0,0,0,0,0.0167143620873278,-0.0306289054076055,0.0489631051629238,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0571676163531257,0,0.0664748684276327,0,0,0,0,0.215791702559901,0,0,0,0,0,0,0,0.171129536678541,0,0,0.0858494750427943,0,-0.111204729384563,0,-0.0665536981923922,0,-0.0954417000110016,0,0,0,0,0,0,0,0,0,0.00271371963075327,0,0,0,0,0,0.0302775363299373,0,0,0,0,0,0,0.0356795719848165,-0.0821406497318871,0.0130346855651839,0,0,0,0,0
X002304.SZ,0,0,0,0.185629750559986,0,0.0987530765617444,0,0,0,0,0,0,0.120190586883193,0,0,0,0,0.0994073480125573,0,0,0.193427195391308,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0979488525249513,0,0,0,0,0,-0.0466912796931291,0,0,0,0,0.00912764524578029,0,0,0.0826318431835823,0,0,0,0,0,0.00180558152387818,-0.0225449693674318,0,0,0,0,0,0
X600104.SH,0.0495957637979858,0,0,0,0,0,0,0.107428648782486,0,0,0,0,0.137308762382574,0,0,0,0,0,0.144710642396592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117987288580316,0.120957404688235,0,0,0,0.00593544978049721,0.0792412508463576,0,0,0,0,0,0,0,0,0,0,-0.0352201901283898,0,0.00335028238067526,0,-0.0211940804136471,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.325900529570483,0,0,0,-0.0722782465727227,0,0,0,-0.0750249486509543,0,0.279912236477377,0,0.0330500573176824,0,0.0215934779874501,0,0.0272909444346564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282235752312709,0.0779825256455138,0.00752451239733016,0,0,0,0,0
X000625.SZ,0,0.163304728057781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232975576457926,0,0,0,0,0,0,0,-0.0601760158304574,0,0.0124569250128545,0,0,0,0,0,0,-0.0112816453204573,0.346590621928806,0.123259169984865,0.546657250472297,-0.0747144734056721,0.269792763607392,0,0,0,0,0,0,-0.0790611771890466,0,0,0,0,0,0,0,0.000986790406010187,-0.187359115920782,0,0,0,0,0
X000725.SZ,-0.151523656728874,0,0.115502034760375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900218545442222,0.015164145920857,0,0,0.0411939469714865,0.254492047875056,0,0.437923933808605,0,0,-6.93889390390723e-18,0,0,0.0119351330124617,0,0,0.145582034121053,0,0,0,0,0.00989316303171128,0,0,0,0.0112744486413792,0,0,0,0,0,0,0,0,0,-0.00765588925100065,0.0397390594800764,0,0,0,-0.00781938685345271,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0205241003725693,0,0,0,0,0.0460650047472302,0,0,0,0,0,0,0,0.0470404972926671,0,0,-0.0160555120408475,0,-0.118580648388993,-0.0651221344971837,0.142623963882166,0,0,0,0,0,0.0482779680691914,0,0,0,0,0,0,0,-0.0206149001923366,0,0,-0.108131209788177,0,0.0183746863260925,-0.0147092049173885,0,0,0,0,0,0
X000596.SZ,0,0,0,0.384042531094141,0,0,0,0,0,0,0,0,0,0,0,0,0.00379369044520155,0,0,0,0,0,0,0,0,0,0,0,-0.0359421949311715,0,0.15163582822397,0,0,0,0.0425081779758872,0,0,2.16840434497101e-19,0,0,0,0,0.0367318034512915,0,0,0,0,0,0,0,0,0.00914698766416752,-0.022380931459931,0,0,0,-0.0236888966691738,0,0
X002371.SZ,0,0,0,0,0,0,0.219725664933948,0,0,0,0,0,0.183998652428388,0,0,0,0,0,0,-0.134232336985923,0,0,0,0.0230596530284026,0,0,0,0,0.142301743174418,0,0,0.348300177303331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0377937146993628,0.126869766719608,-0.0193778283467364,0.0168275773564403,-0.166675721433521,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0581496146754009,0,-0.0694184423050567,0,0,0,0,0,0,0,0.145194412088693,0,-0.442289992626077,0,0,0,0,-0.0732854435315608,0,0,0,0,0.0940099900773834,0,0,0,0,0,0,0,0.39461789142907,0,0,0,0,0.3133410902603,0,0,0,0,0,0.42218885476083,-0.0656340601790521,0,0,0.664978335670189,0,0,0.0158060782730015,0,0,0,0.265151643366891,0,0
