,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000568.SZ,X002475.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X002236.SZ,X601877.SH,X600703.SH,X600183.SH,X002007.SZ,X000100.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X000625.SZ,X002241.SZ,X002179.SZ,X600271.SH,X300124.SZ,X600867.SH,X600498.SH,X002008.SZ,X300014.SZ,X002463.SZ,X300136.SZ,X002506.SZ,X300146.SZ,X600177.SH,X002049.SZ,X002129.SZ,X600066.SH,X000977.SZ,X600487.SH,X000050.SZ,X002371.SZ,X000066.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.457853314228434,0.117594909164059,0,0,0.0295736026296008,0,0,0,0.0592397501917007,0,0,0,0,-0.0830897573696626,0,0.0291203901276574,0,0,0,0.0542698620934443,-0.0543753573568599,0,0,0,0,0,0,0,0,0,-0.0371043587625284,0.0345788842269754,0,0,0,-0.00135636737055063,0,0,0,0,0.0730488084699608,0,0,0,0,0,0,0,0.0508888185138359,0,-0.0174190797286312,-4.33680868994202e-19,0,0,0,0,0,0
X000858.SZ,0.0556449308193364,0,0,0,0,0,0,0,0.301726092599482,0.16395545695377,0,0,0,0,0,0,0,0.126338761175295,0,0,0,0,0,0,0,0,0,-0.01673221133641,0,0,0,0,0,0,0,0,-0.0663022782865829,0,0,0,0,0,0,0,0,0,0,0.106854434014183,0,0,0,-0.0212483111567895,0.00196514950984877,0,0,0,0,0,0
X000651.SZ,0,0.0540481918153619,0,0,0,0,0.130693210760475,0,0,0.173431942312703,0,0,0,0,0.108728593760274,0.147232762631885,0,0,0,0,0,-0.0237385176945764,0.0242633168382986,0,0.0306082387969889,0.0395530089003515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128600204194055,-0.0481597503533286,0,0,0,0,0,0,0.00428733242124763,-0.00140832462446403,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2227007504206,0,0,0,0,0.0830326504685363,0,0,0,0.207722039029735,0,0,0,0,0,0,0.145176820274087,0,0,0.00720366716518771,-0.0410565322464736,0,0,0,0,0.108872079237497,0,0,0,0,0,0,-0.0181282728894663,0.0204637061462803,0.012094675011729,-0.0172491632229955,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15023783756424,0,0,0.038747185780512,0,0,0,-0.0307686418197549,0.104567111706757,0,0.121817201381091,0,0,0.182010752986669,0,0,0,0,0,0,0,0.0486834433004028,0,0,0,0,0,-0.0406825905547147,0,0,0.0458260895613183,0,0,0,0,-0.0101358731279195,0,0,-0.017363783891008,0,0,0,0,0,0
X002415.SZ,0,0.209860954808963,0,0,0,0,0,0,0,0,0.0392832958364471,0,0,0,0,0,0.0770217963388881,0,0.563091697037434,0,0,0,0,0,0.0278850649736811,0,0,0,0.296150946068869,0,0,0,0,0,0,0,0.0130384934561199,0,0,-0.0100753567217514,0,0,0,-0.0198784473710368,-0.0426653690810806,0,0,0,0,0,0,0.0135050819251617,0,0,0,0,0,0,0
X002304.SZ,0,0.0630242160762752,0,0.0489501932992265,0,0,0,0,0.0968602153474968,0,0,0,0,0,0.160278771029159,0.11205743028385,0,0.112554777501565,0,0,-0.00371187335603588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771603214250434,0.0454262847846623,0,0,0,0,0,0,-0.019412364447783,0,0,0,0,0,-0.082653741233794,0,0.0456381832292426,-0.0339716772507488,0.0510089542296737,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.160576889647928,0,0.131446781587056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353262665136451,0.1072833486244,0.0261746516226867,0,0,0,0.0293600775589417,0,0,0,0,0.109691872239445,0,0.0441946927732006,0,0,-0.031156977017787,0.071360043481734,0,0,0,0,0,0
X000568.SZ,0,0.617786704549847,0,0,0,0,0.121498732157778,0,0,0,0.02002561611183,0,0,0,0,0,0,0,0.0327695440231171,0,-0.0824665255693613,0,0,0,0,0,0,-0.043589135862896,0,0,0,0,0,0,0.175464374934014,0,0,0,0,0,0,0,0,0,-0.0946223974740848,0,0,0,0,0,0,-0.00789601914179344,0,0,0,0,0,0,0
X002475.SZ,0,0.0431350585218598,0.494895709921879,0,0,0.325680440634961,0,0,0,0,0.0116380590067535,0,0,0,0.0863537068717862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138989699739047,0,0,0,0,-0.0851895932665774,0,0.17266053907208,0,0,0,0,0,0.145372653081672,0,0,0,0,-0.0105837993632897,0,0,0,0,0,0
X000063.SZ,0,0.0220296737786015,0,0,0,0,0,0,0.0189449098044642,0.075017961793715,0,0,0,0,0,0,0,0,0.249984132810535,0,0,0.0145421143926183,0,0,0,0,0,0,0.151368083304744,-0.114272956632214,0,0,0,0.665181911011572,0,0,0,0,0,0,0,0.10009459742129,0,0,0,0,0,0,0.0839799434667358,0,0,0.0224012703075065,0.103888579532419,0,0,0,0,0,0
