,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X002456.SZ,X600372.SH,X000157.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X600089.SH,X000981.SZ,X002294.SZ,X300003.SZ,X600699.SH,X600522.SH,X600867.SH,X000559.SZ,X002508.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X002074.SZ,X600498.SH,X002426.SZ,X600487.SH,X000623.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0723959710446489,0,0,0.0398223221966344,0,0.108826541374187,0,0,0,-0.0180511666115768,0,0.0912657506092874,0,0.0408211869715929,0,0,0,0.197336645850941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.164026884298762,0,0,0.0392077442528773,-0.0632407115175183,0,-0.0313925144186774,0.852633288423698,0,0,0,0,0,0,0,0,0,0,0,0.0226171279466246,0,0,-0.0703158761176951,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792636639707309,-0.0282328893577282,0,0,0,-0.0454172162842381,0,0,-0.0499806966243406,-0.000416001198351827,2.16840434497101e-19,0.0889306627376082,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100197606277659,0,0,0,0,0,0.0465670877801972,0,0,0,0,0,0,0,0,0.0663379133722369,0,0,0,0,0,-0.148799594542766,0,0.118972749188007,0.114103418345146,0,0,0,0,0,0,0.241032897319477,-0.0436142344331317,0,0,0,0,0,-0.0750363119083598,-0.00331254649554554,0,0,0,0,0,0,0
X000651.SZ,0,0.0505350544489979,0,0,0,-0.12599834427627,0,0,0,0.563964212391218,0.842177139883306,0,0,0,0,0,-0.127175789759006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248633142543073,0,0,0,0.0680878776215602,-0.0619878061295201,0,0.255581206292291,0,-0.0159779755348015,0.0158389929953384,0.0205518608662759,-0.0143646642811156,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0259723115820002,0,0.114853726620096,0,0,0,0.0442410132515117,0.061832772598603,0.274125483192367,0.0700387360248414,0,0,0,0,0,0,0,0.131188867809216,0,0,0,0,0,0,0,0,-0.0601031412388322,0,0,0,0,0,0,0,0,0,0,0,0,0.0353153545799911,0,0,0,0,0,0.00431437167986132,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.078027119037016,-0.118821157124321,0,0,0,0.0995431194829792,0,0,0,0,0,0,0,0,0,0,0,0.0283149267898634,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.014160657073249,0,0,0,0,0.156601503365423,0.00215634700734471,0,-0.104867803361029,0.0262566315915874,-0.0102998206963345,0,0,0,0,0,0
X000725.SZ,0,0,0,0.13482756836505,0,0,0,0,0,0,0,0,0,0,0.161230374477384,0,-0.154007212204994,0,0.218736740925898,0,0,0,0,0,0,-0.080956759116157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916613534287781,0.0401364843982716,0,0,0,0,0.00481585630311664,0.143686049478817,0,0.0282185961032129,-0.0484945134937947,0,0,0,-0.00213415125357071,0,0
X002304.SZ,0,0.129531986651371,0,0,0,0,0,0,0,0.076887995781596,0,0,0,0.261051797315525,0.0588432157451618,0,0,0,0,0.0160749269640141,0,0,0,0,0,0.061677548515882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591093229757862,0,0,0,0,0,0,0,-0.089044946091496,0.0059499684408044,0,0,0,0,0,0,0
X000625.SZ,0,0.115596660284388,0,0.0699532908770447,0,0,0.0389194073182723,0,0,0.0261889985042096,0,0,0.151836726069319,0.340784550881989,0,0,0,0,0,0,0,0,0,0,0,-0.0144889756439149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.050153511325836,0,0,0.26884523697416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232482291076047,-0.131182974804678,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0633354748744689,0.144772399765194,0,0,0,0,0,0,0,0.177700669607782,0,0.0959441885233064,0,0,0,0,-0.00697492960675535,0.0101005857728655,0,0,0,0,0,0
X600690.SH,0,0,0,0.213653788023107,0,0,-0.000992737615025245,0,0,0,0,0,0,0,0,0.0863189036053608,0,0,0,0,0,0,-0.137035372449381,0,0,-0.019505098448023,0.0744171500856076,0,0,0,0,0,0,0,0,0,0.0548607827556352,-0.0502308413562521,0,0,0,-0.0360706949616172,0,0,0,0,-0.0827268393758152,-0.019383719753753,0,0,0.00456637323449038,-0.00513558193378222,0,0,0,0,0,0
X600703.SH,0,0,0.00760148341311736,0,0,0.00820734523158197,0,0,0,0,0,0,0.275438716433,0,0,0,0,0,0,0,0.0936612944033218,0,0,0,0,0,0,0,0,0,0,0.234730721831739,0,0,0,0,-0.104193783476952,0,0,0,0,0,0,0,0,0,0,0,0.0125466402615611,0.281835615685956,0.0126898259289739,0.00288433347613758,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0340428916643908,0.123065667418162,0,0,0,0.0333147301969261,0,0,0.044382444032837,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824963349773777,0,0,0,0,0,0,0.128687264869662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192633883834336,0.00533456914352494,0.00574971887786285,0,0,0,0,0,0
X600741.SH,0,0.417691733832261,0,0,0.0473615423003475,0,0,0.0537309596360877,0.10049028464057,0,0,0,0,0,0,0.0400820743039256,0,0.134610951517112,0,0,0,0,0,0.110664974558424,0,0,-0.0683826079832038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745066879453623,-0.00283268893147546,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.558664602154569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851725166379427,0,0,0,0,0.0679812365474526,0,0.0605706493144368,0,0,0.00285990470675262,-0.00688114519430622,0,0,0,0,0,0
