,X600519.SH,X600104.SH,X000651.SZ,X000858.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600703.SH,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X002008.SZ,X600487.SH,X000596.SZ,X002236.SZ,X300124.SZ,X002007.SZ,X000100.SZ,X600809.SH,X002456.SZ,X002179.SZ,X600867.SH,X600566.SH,X000661.SZ,X600498.SH,X300146.SZ,X000625.SZ,X600066.SH,X000157.SZ,X300142.SZ,X002294.SZ,X600177.SH,X002506.SZ,X600089.SH,X002180.SZ,X000977.SZ,X000981.SZ,X600372.SH,X002241.SZ,X600522.SH,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0139810996679052,0.397225370434679,0,0,0,0,0,0,0,0,0,0,0,0,0.16358353018499,0,0,0,0,0.0340990423187906,0.0127000807648914,0,0,0,0.0747850134637213,0,0,0,0,0,0.0415226726730598,0,0,0,0,0,0,0,0,0,0.00997957385491315,0,0,0,0,0,0,0,0,-0.00545287385872418,0.00416608184696957,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.224387010684069,0,0,0.113368438102725,0,0,0,0,0,0,0.242798081120432,0,0,0,0,0,0,0.191171167698449,0,0,0,0.193542975832175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140741040026548,0.0149234855364021,-0.00180201712990771,0,0,0,0,0,0
X000651.SZ,0.299514571983061,0,0,0,0,0,-0.0055310625312679,0,0,-0.00959893353169591,0,0.0250328931454118,0.177885378867592,0,0,0,0,0,0,0.221277743662512,0,0,0,0.0708743344319041,0,0,0,0,0,0.0481148902062701,0,-0.0531883238356071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098325811524264,0.023686491131308,0,0,0,0,0,0
X000858.SZ,0,0.0952468952940347,0,0,0.0281425489843455,0,0.0806604965004241,0,0,0,0,0,0.329060325044694,0,0,0.0334176962454905,0,0.0405527137233481,0,0.00994491147938446,0,0.13894222511092,0,0,0,0,0.111170343214824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174685128702234,0.610611123449982,0,-0.0110337513291749,0,0,0,0,-4.33680868994202e-19,0,0,0.128480524072954,0,0,0,0,0,0,0,0,0,0.0393705880134998,0,0,-0.0241477822551599,0,0,0,0,0.174984336301249,0.0267665588319448,0.0760730450572098,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0361921976081084,0.0439365785836035,0,0,0.254048854599636,0,0,0,0,0,0.154877994021768,0,0.142217259858029,0,0,0,0,0,0.036866810215592,0,0,0.24348603097925,0,0,0,0,0.188176766637957,0,0,0,0,0,0,-0.0401601027001634,0,0,0.0268674165704172,0,0,0.0283985270070823,0.0300775241135919,0,0,0,0,0,0
X002304.SZ,0,0,0,0.586620556136661,0,0,0,0,0,0.191678443441112,0,0,0.460430104781623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199168245114792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170416817889022,0,0,0,0,0,0,0,0,0.0180297321225738,0.029862936528196,0,0.061815955191373,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0408849330322461,0,0,0,0,0,0.0506097678241278,0,0,0,0.187005367074696,-0.0671403529453846,0,0,0,0.416294530871874,0,0,0,0,0,0.0632457213235776,4.33680868994202e-19,0,0,0,0,0,0,0,0.158483645096721,0,0.165275957606619,0,0,0.153510562802244,0,0.0617699536544141,0,0,0,0.00650909141278644,0.0394913604314096,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.166813015342323,0,0,0.113255185746383,0,0.0440251009379224,0,0,0,0,0,0.366329682632091,0,0,0,0,0,0,0,0,0,-0.0558014682077674,0.167284632894877,0,0,0,0,0,0,0,0,0.124256137812946,0.0724590930070174,0,0,0,0,0,0,-0.0117939069899223,-0.0550977576747028,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196457972852516,0.156707925963081,0,0,0,0,0,0.358712496677022,0,0,0,0,0,0.129487135400078,0.164590793777488,0,0,0,0,0,-0.116159279023971,0,0,0,0,0,0,0,0,0.199389346406981,3.46944695195361e-18,0,0,0,0,0,0,0,0.0195778857028804,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.064149508768534,0,0.113378903242959,0,-0.0251868946274224,0,0,0,0,0,0,0,0,0.113964077070232,0,0,0,0,0,0,0,0,0,0,0.0583270425023981,0,0,0,0.0618182428493744,0,0.0131539185597736,0,0,0,0,0,0,0,0,0,0.109063309086672,0,0,0,0,0,0.00507012856366871,0.0323581970202521,0,0,0,0,0,0
X000338.SZ,0,0.17815813228212,0.239879299580509,0,0,-0.00262009979842464,0,0,0,0,0,0,0,-0.0483139352357489,0,0,0,0,0,0,0,0.032617849311483,0,0,0,0,0.225287597847565,0,0,0,0,0,0,0,0,0,0,-0.0204034262228597,0,0,0,0,0,0,0,0.077183783246368,0.0694763706303157,0.0237750315300873,0,0,0,0.00465456960975917,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.392052127149166,0,0,0.182026801922773,0,0,0,0,0,0,0.00361528610956349,0,0,0.145620790726881,0,0,0,0,0,0,0,0,0,0.139318997043371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.000693285985388599,-0.0161287032220441,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0450218270421862,0,0,0,0,0.166551840336802,0,0.103496402774487,-0.0397828575248981,0,0,0,0,0,0,0,0,-0.19093598695328,0.568969526384748,0,0,0,0.295092016737677,0,0,0,0,0,-0.00730352081033008,0,0,0,0,-0.0425292644957685,0.0815709050368982,0,0.0634119098357137,0,0,0,0,0,0.0203655931369039,0.0942501081520769,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0483971720229731,0,0,0.0465923470388631,0,0,0.0150618411738727,0,0,0,0,0,0,0.151961015118218,0,0,0.317169928199837,0,0,0,0,0.123153685452067,0,0,0,0,0.0986270177091518,0,0,0,0,0,0,0,0,0,0.008322031459698,-0.0231356061990509,0.257815854648856,0,0,0,0,0,0,0.00281134427200009,-0.00687592679416626,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0363013107091203,0,0,0,0,0.012247290202753,0,0,0.0977893333595338,0.00658902632891657,0,0.297176278335711,0,0,0.109348192824866,0,0,0,0,0,0,0,0,0,0,0,0,0.138917865180808,0,0.0607029467619297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.548292702474376,0,0,0,-0.157216240272728,0,0,0,0.170576904845235,0,0,0,0,0,0,0,0,0,0,0.160247037136425,0,0,0,0,0.173877588747051,0.218736547807256,0.00854480898311552,-0.069924846369359,-0.0228787431156506,0,0,0,0,0,0,0,0,0,0,0,0.0195683648472813,0,0,0,0,-0.0699171003702594,0.00382874490324393,0.0184877896801096,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.00982009022065594,0,0.169825300519098,4.33680868994202e-19,0,0,0,0.0542076801307005,0,0,0,0,0,0.172175326703592,0,0,-8.67361737988404e-19,0,0,0,0,0.0886797061145461,0,0,0.0662253608044854,0.0486665462868804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320928979285841,0,0,0,0,0,0,0
X600271.SH,0,-0.14335359678399,0,0,0,0,-0.0582418122782038,0,0,0.168739410041481,0,0,0,0,0,0,0,0,0,0,0,0,0.114499469172753,0,0.233225535672828,0,0,0,0.292238491054316,-0.11463360873038,0,0.0535797002598871,0,0,0,0,0,0.172393339599041,0,0,0,0,0,0.299458912524289,0,0.575613739127267,0,0,0,0,0.127907001422895,0,0,0,0,0,0,0,0
X002008.SZ,0,0.152521680423822,0,0,0.107606741443951,0,0,0,0,0.131531236520486,0.116980009011725,0,0,0.00980527687566663,0.176921640721924,0.100550153252402,0,0,0,0,0,0.0490541637403085,0,0,0,0,0.104064475191386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655252568861268,0,0,0.200416430349785,0,0,0,0,0.0392279229689333,0.0379239598398515,0.0331443799387086,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.377969659312771,0,0.177919080117821,0,0,0,0,0,0,0,0,0.197232303322684,0,0,-0.0932906842535214,0,0,0,0,0,0,0,0,0,0,0.146271119707901,0.0695171539659222,0,0,0,0,0,0,0,0,0.160037796179843,0,0,0,0,0,0,0,0,0,-0.0274817263202069,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.208978233400879,0,0,0,0,0,0.229553883162311,-0.0219514036088476,0,0,0,0,0,0,0,0,0,0,0,0,0.274563131257532,0,0,0.0213288053338656,0.0419545385563484,0,0.0836369016658946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172472561184324,0.00877580085149485,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.437470856186497,0,0,0,0,0,0,0,0,0,0.610400303843121,0,0,-0.0453796572618413,0.0160297727912747,0,0,-0.0360691774581031,0,0.175757955262618,0,0,0,0,0.00127042740157886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685946057262756,0,-0.248170184525283,0,0,0,0.0498155776418348,0,0.0617480337981369,0.0800061264237893,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.347982798904386,0,0,0,0,0,0,0,0.0254801473943772,0,-0.068634282065028,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0505400679717137,0,0,0,0.262417173584202,0,0,0,0,-0.0313249707634734,0.177300486085185,0,0,0.226499104459276,0,0,-0.105341419686223,0,0.0135143204756497,0.00422965813480753,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.437138128361518,0,0,0,0,0,0,0,0,0,0,0,0,0.00983375490197281,0,0,0.0646181651913238,0,-0.00205721077598525,0,0,0.0518529777874688,0,0,0,0,0.286048544456896,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.286084296877367,0,0,0,0.184116571094572,0,0,-0.0269298905174967,0,0,0,0,0,0
X000100.SZ,0,0.0943172943095814,0,0,0,0,0,0.414987906641485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611821764664081,0.101355333445607,0,0,0,0,-0.0174810083550454,0,0.0409066422722371,0.03416086327153,0,0,0,0.102761974701336,0,0,0,0,0,0.051083282571545,0,0,0,0,0,-0.00672461327489692,-0.0161888332383169,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0212330347533446,0,0,0.0428277658790702,0,0.199281597335762,0.217448512457344,0,0,0.237487315843977,0,0,0,0,0,0.477686479637372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261333683975298,0,0,0,0.0857233004478063,0.0445392111150396,-0.00698502055507874,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0279456438499028,0,0,0,0.404807615480653,0,0,0,0.32988399344172,0,0,0,-0.109153637030583,0,0,0,0.0718715950645227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122177378210461,-0.0051649275748316,0,0,0,0,0,0.4961876369786,0,-0.0042986964302577,0.0239065838158333,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0519079541359478,0,0,0,0,0,0,0,0,0.0401126317127543,0,0,-0.148997743225231,0,0,-0.0139994763497414,0,0,-0.0111518139054957,0,-0.0576843710204918,0,0,0,0,0,0.345646925109656,0,0,0,0,0,0,0.205752286152903,0.136664595414729,0,0.107616360878037,0,0,0,0,0,0.0333677915888602,0.0168292149133003,0,0,0,0,0,0
