,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300014.SZ,X002371.SZ,X600183.SH,X002007.SZ,X000157.SZ,X300124.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X002008.SZ,X000977.SZ,X300136.SZ,X000066.SZ,X600271.SH,X002179.SZ,X002180.SZ,X002129.SZ,X002463.SZ,X600584.SH,X600177.SH,X600066.SH,X000050.SZ,X002049.SZ,X002508.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273872770562814,-2.16840434497101e-19,0,0,0,0,0.068274216648479,0,0,0,0,0.066334149219035,0,0,0.0051000529991518,0.13102630087214,0,0,0,0,0.0450163510811224,0.207709309947491,0,0,0,0,0.116128010958783,0,0,0,0,0,0,0.0782025133219653,0.248178142301102,0,0,0,0,0,0,0,0,0
X600031.SH,0.0373993830711079,0,0,0,0,0,0.0193833646672524,0,0,0.193170076381626,0,0,0,0,0.0527311411389404,0,0,0,0,0.124158259050007,0.0913680176612778,0,0,0,-0.0315490044964711,0,0,0,0,0.3955521032932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410620188527054,0,0,-0.0209082014051513,0.0459981387843753,0,0,0,0.0328702970565223,0,0
X000568.SZ,0,0.732176985870303,-0.0105279964840525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070163191270137,0,0,0,0,0.0288724797547134,0,0,0,0,0,0,0,0,0,-0.00107847221296752,0,0.00838113552761417,0,0,0,0,0,0,0,0,0,0,0,0.00771990367874134,0,0,0,0.000840015980030684,0,0,0,0,0,0,0
X600690.SH,0,0,0.086714824512438,0.0157560172731725,0,0,0,0.038642898416699,0,0,0,0,0,0,0,0,0,0,0,-0.063682334936677,0.166724060380487,0,0,0.180243146335652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246444173572612,0,0,0,0,0,0,0,0,-0.067627439524001,-0.0136862379022979,0,0,0,-0.101206510788446,0,0
X000338.SZ,0,0,0,0,0,0,0.197208852574871,0,0,0.0550049532697926,0,0.352927455512603,0,0,0,-0.0674882257806615,-0.0459078760441663,0,0,0,0,0,0,-0.080892859671831,0,-0.0839277074240069,0,-0.132386651501571,0.249983142641772,0,0,0,-0.0674617703271713,0,0,0.0727735525909221,0,0.116758632961755,0,-0.243100383890384,0,0,0,0,0,0,0,0.0634251222663408,0.0688350797866456,0,0,-0.040421271077562,0,0,0,0,0.0182360396114334,0,0
X000661.SZ,0,0,0,0.0142531307023605,0,0,0,-1.73472347597681e-18,1.73472347597681e-18,0,0,0,0.256451041217075,0.256550555361958,0,0,0,0,0.412037251545427,0,0.10578344164949,-0.0992419064711128,0,0,0,0,0,0,0,0,0,0.0719143561294641,0,0.0109712839599089,0,0,-0.00852236206057314,0,0,0,0.00133774132430699,0.0318040109255572,0,0,0,0,0,0.0793253478523844,0,0,0,-5.42101086242752e-20,-0.00865450355971236,0,0,0,0.0718164491395814,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0544814492155497,0,0,0,0,0,0,0.0829314557950012,0,0,0,0,0,0,0,0,0,0.0386782233483255,0.082259493522086,0,0,0,0,-0.269575980276437,0.338847451628597,0,0,0.131319719580837,0,0,0,0,0,0,0.0918836153761256,0,0,0,0,0,0,0,0,-0.00618444595167092,0.0287545072909062,0,0,0,0,0,0
X600741.SH,0,0,0,0.00792585631578127,0.0841705486165673,0,0.119853619478924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00808064804700403,0,-0.0776262370229108,0,0,0,0.125027172057666,-0.0433769140728716,0,0.0845512990164811,0,0,0.021469086560973,0,0.168075862220726,0,0,0,0,0,0,0,0,0,0,0,0.0405978215577042,0,0,0,0,0.0433700457234977,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.230029460888793,0,0,0.0715845126145908,0,0,0,0,0.20076703750862,0,0,0.07497723375999,0,0.0434669836009652,0.00699649777579043,0,0.0675002321759273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227127205815562,0,0,0,0,0.03709947455218,-0.0492802532758872,0,0,0,-0.0453533001771397,0,0
X002241.SZ,0,0,0,0,0,0,0.324779980858377,0,0.0331342968473356,0,0,0,0,0,0,0.10163953223023,0.155751212146443,0,0,0,0,0.0931744078997288,0,0,0,0.0262997913990645,0.0926095070131898,0,0.0526430989297241,0,0,0,0,0,0.0811876415773736,0.216212652229508,0,0,0,0,0,0.0163727101492582,0,0,0,0,0,0,0,0,0,0.00853143664866733,0,0,0,0,-0.0100559944079868,0,0
X000596.SZ,0.119200208465697,0,0,0,0,0,0,0,0,0,0,0.34242400772336,0,0.0572071647791579,-0.0499742457832407,0,0,0,0.147528201542423,0,0,0,0,0.0408061872937839,0,0,-0.128064012152298,0,0,0,0,0,0,0,0,0,-0.0118927288570909,0,0,0,0,0,0,0.0360034366793437,0,0.151002402605417,0,0,0,0.0158815087027072,0,-0.041999724819693,0.0282358507161912,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.413276729469057,0,0,0,0,0,0.143906744522719,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.100557441849839,0,0,-0.178409295394225,0,-0.0594006191845842,0,0,0,0,0.115824046719185,0.0234635318204066,0.142892538307158,0,0,0.0553989854326163,0,0,0,0,0.35341965860064,0,0,0,0,0.0520293155440985,-0.0341301141363394,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0418055109060296,0,0.0511071917811753,0,-0.00977918369377156,0,0,0,0,0,0,0,0,0,0,0.0939359073949665,0,0,0,0,0,0.0430530026825542,0,0,0,0,0,0,0,0,0,0,0,0.0170668774589242,0,0.156160720555397,0.174402148784,0,0.131780617225798,0.0691712172083104,0,0,0,0,0.0725449491473622,0,0,0.0375834510219742,-0.0266546178436328,0,0,0,0.0251072607386996,0,0
X300003.SZ,0,0,0.0559657020056369,0,0,0,0,0,0,0.295903702045416,0,0,0.127717002358899,0.40419093680987,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544808037121744,0,0,0,-0.0707907004603443,0,0,0,0,-3.46944695195361e-18,0.0545590965162996,0,0,0,0,0,0,0,-0.232995320412505,0,0,0,0,0.419811780667249,0.0767056348731816,0,0,0,0,0.173416522715963,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946683500105131,0,0,-0.0152766315691584,0,0,0,0.0716641013161924,0,-0.0196389649609589,-0.0556276613382559,0.084372448990373,0,0,0,0,0,0,0,0,0.032564797306757,0,0,0,0,0,0.182174476168495,0,0,0,0,0,0,0.0499756156079257,0,0.0115019404867546,-0.00784197883896882,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.304062896015162,0,-1.73472347597681e-18,0,0,-0.440600913123994,0,0.0588672682450543,0,-0.277854926276152,0.263046815016303,0,0,0,0,0.181889172323222,0,0.155960355983671,0,0,0,0,0,0,0,0,0,0.157056866408781,0,-0.13704941967281,0,0.131568970710222,0,0,0.0303917424370832,0,0,0,0,0,0,0,0,-0.0209536235606266,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0177758814278116,0,0,0,0,0,-0.0415511720456969,0,0,0,0,0,0,0,0,0,0,0.0264485858191639,0,0.0678655063967664,0.228174173810923,0,0,0,0.0873379946766007,0,0,0.0136457652124585,0.0838779209812407,0.140542026964547,0,0,0,0.00162721166744539,0,0.279277304678772,0,0,0,0.123481196506979,0,0,0,0.0294833158560089,-0.025151323304232,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39193841947904,0,0,0,0,-0.1311905191443,0,0,-0.0894047653695624,0,0,-0.0912688326993658,0,0,0.214162052159835,0,-0.065968285441985,0,-0.0361288935252646,0,0,0,0.271300053138695,0,0,0,0,0,0.49390942772621,0.323898527856547,0,0,0,0,0,0.146957359310445,0.0249623450072263,-0.0556538955742528,0.0919407503090934,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0520330234413917,0,0,0,0,0,0,0,0,0,0,0.0152807063628478,0,0.0871200818878298,0,0.144079666336589,0,0,0,0,0,0,-0.252627412005271,0.093720781409502,0.0460411497939758,0,0,0,0.0575869695947284,0,0.281957927721123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275972286120466,0,0,-0.0514114367171037,-0.00664419736125555,0,0,0,0,0,0
X000157.SZ,0,0,0.102873738470124,0,0,0.148836430763765,0,0,0,0,0.0297535263953218,0.0964191441937856,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733938949158091,0,0,0,0,0,0,0,0.239157636874542,0,0,0,0,-0.00899957206511152,0,0,0,0,0.029937333975835,0,0
X300124.SZ,0,0,0.00660935665671671,0,0,0.0326191300084636,0,0,0,0,0.0745444984800278,0,0,0,0,0.0573128291744514,0,0,0,0,0,0,0.0950312211129042,0,0,0,0,0,0,0.0548606083957923,0,0.0428861839074063,0,0,0,0,0,0,0.0108382438876349,0,0,0,0,0,0,0,0.144527561993037,0,0,0,0,0.0054931169004681,0,0,0,0,0.0496193549960111,0,0
X000625.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.261313554651002,0,0,0.203416739055094,0,0,0,0,0,0,0,0,0,0,0,0,-0.15966530522596,0.0500559589811313,0,0,0,0,0,0,0,0.144156327452657,0,0,0,0,0,0,0,-0.161366400812,0,0,0,0.0216694452445184,0.0303269697848466,0,0,0.0228267789383532,0,0,0,0,0.136541528331143,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543164155977271,0,-1.73472347597681e-18,0,0,0,0.103398141449857,0.182475985701146,0,0.0424564729884134,0,0,0,0,0.162828617221338,0,0,0,0.0140140148672211,0,0,0,0,0.0402584543074214,0.0712781910445424,0,0,0.161716611967591,0.127198730985569,0,0,0,-0.0237207401404089,0.00524835931286884,0,0,0,0,0,0
X300142.SZ,0,0,0,0.101252509750264,0,0,-3.46944695195361e-18,0,-0.0144014469772303,0,0.0500675473976476,0,0.602018733057083,0,0,0,0,0,0,-6.93889390390723e-18,-0.0759991261374214,-8.67361737988404e-19,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.139598971128416,0,0,0,0,0,0,0,0,0,-0.169430614609303,0,-0.113382174146551,0,0,0,0,0,0,-0.0115686545774695,-0.0508148097817534,0,0,0,-0.0401282115527948,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444486911689296,0,0.0886391525631141,0,0,0,0,0.189673561360056,0,0,0.0483482688160816,0,0,0,0.222633847689268,0,0,0,0,0,0,0,0,0,0.172377068035361,0,0,0,0,0,0,0,-0.0565804007682707,0.0859371991571919,0.110445483023228,0,0,0,0,0.00918678424757641,-0.0209222784161712,0,0,0,-0.0308364451278715,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.186079709834661,0,0,0,0,0,0.0352968896516892,0,0,0,-0.123569933961196,0,0,0,0,0,0.051633823685938,0.242657582634308,0,0,0,0.0892610294023161,0,0.049288507189966,0.021608886677802,0,0,0,0,0,0.180360323168328,0,0,0.189294042012643,0,0,0,0,0,0,0,0.106451859612131,-0.0669910269639483,0,0,0,0,0,0
X300136.SZ,0,0,0.220126287956874,0,0,0,0,0,0,0,0,0,0,-0.0731441629252997,0,-0.196707830906501,0,0,-0.0661630165154743,0.255423932857733,0,0,0,0,0,0,0.182758195821453,0.0721566439369148,0,0,0,0.0601092332813021,0.00545676168749891,0.139975174782092,0,0.148127746302447,0,0.103401662542813,0,0,0,0.28517615381828,-0.00896602091143023,0,0,0,0,-0.0980443690841421,0,0,0,-0.0213257188718535,0.0317145298489032,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.210571316026391,0,0,0,0,0,0,0,0.219739376092678,0,0,0,0,0.00527285579584433,0,0,0,0.0504754492573464,0,0.0631826345100654,0,0,0,0,0,0.0302361792414741,0.143574901991008,0,0,0,0,0,0,0,0,0,0.247268367487401,0,0,0,0,0,0,0,0,-0.0968632286910473,0.107051046400094,0,0,0,0.00996354366152003,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107111060618458,0,0,0,0,0,0,0,0.0953736997996895,0,0,0,0,0,0,0,0.282211854915821,0,0,0,0.0565765372662577,0.141334272799579,0,0,0,0,0,0,0,0,-0.0549242379120588,0.0208665891948632,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0104614316907059,0,0,-0.0942066174325082,0,0,0,0,0,0,0,0.21333529144179,0.0446871963653825,0,0.0961150644456142,0,0,0,-0.0140611662365177,0,0,-0.0125570640705059,0,0,0,0,0.0277866217627672,0,0,0.004294310976678,0,0,0.148530883593114,0,0,0,0.0597401844611291,0.141270698210281,-0.221324982479924,0.0210895873445901,0.0050024470075254,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874334426885666,0,0.0526188344084853,0.251622448183343,0,0,0,0.131364888230515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454678957955474,0.143484906454199,0,0,0.0580300744730742,0.129304958727907,0,0,0,-0.0364275755970594,0.0358637033238403,0,0,0,-0.00414458743397259,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.0759462491123856,0,0,0,0,0.011519165773554,0,0,0,0,0,0,0,0,0,0.0912889705058517,0.177068604515669,0,0,0,0,-0.0490257652594821,0,0.169079889815678,0.0289120359080544,0,0,0.0835732999940319,0,0.0366002675302614,0,0,0,0,0,0,0,0,0,0.0924023120735357,0,0,0,-0.00286984473117839,0,0,0,-0.0988015193538941,0,0
X002463.SZ,0,0,0,0.0821039790179899,0,0,0,0,0,0,0,0,0,0,0,-0.0698254423601007,0,0,0,0,0,0,0,0,0.0493535937242821,0,0,0.419194010009798,0.0146734231102492,0,0,0.0589041911256451,0,0,0,0,0,0.248956964226031,0.0524990616086277,0,0.0556933422805867,0.148340565809823,0,0.0749215423150856,0,-0.0675517873469133,0,0,0,0,0,0,0.0227613049606488,0,0,0,-0.0223523460865627,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106466166472435,0,0,0.38946629514171,0,0,0,0,-0.0942906513214978,0.26156164637313,0,0,0,0.16000807833822,0.231282523972963,0,0,0,0,0.140636445160621,0,0,0,0,0,0,0.12741089263682,0.105128456353862,0,0,0,0,0,0,0,0,0,0,0.0707854281395603,-0.0474883841387538,0,0,0,0,0,0
X600177.SH,0,0,0.22243647281032,0,0.0142433902421708,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.021485640645787,0,0,0,0.0459388723686084,0,0,0,0,0,0.00987552542543408,0,0,0.0981793866212193,0,0,0.0170345460827717,-0.0105079468380523,0,0,0,0,0,0,0,0,0.0734606250328886,0,0,0,0,0,0,0,0,0.005191630463577,0.0123779789394397,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0973288310118625,0,0,0,0.0113614159393627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672158227373482,0,0.200459550085839,0,0.104477710082801,-0.0187750251677014,0,0,0,0,0,0,0,0.0928231839197649,0,-0.0802642915333907,0,0,0,0,0,0.0597851258866584,-3.46944695195361e-18,0,0.0104342915527287,0.0167145745435796,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407387569381714,0,0,0,0,0.408218563678505,0.28024319769347,0.0394735996352234,0,0,0,0,0,0.0845667792428373,0,0,0,0,0.0456841936589542,0.0245435408798171,0,0,0,0,0.00992651348376366,0,0.0312751354782763,0,0,0,0,0,0,0,0,0,0.00591768270238236,0,0,0,-0.0075712846076425,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.143400369931203,0,0,0,0,0,0,0,0,0,0,0,-0.376700350296512,0,0,0,8.67361737988404e-19,0.417741149004233,0,0,0,0,0,-0.336774614224077,0,0.196932983371183,0,0,0,0,0.151043599089372,0,0,0.329147324353604,0,0,0,0,0,0,0,-0.0133101444906151,0,0,0,0,-0.0763092471664204,0,0
X002508.SZ,0,0,0,0,0,0,0,0.309242842860843,0,0,0,0.0966407380430617,0,0,0.0543051562417671,0,0,0,0,0,0,0,0.083541812416255,0,0,0,0,0,0.116543211824526,0.0471814887703205,0,0.085044134001718,-0.0713578895072831,0,0,0,0,0,0,0.0415141223837063,0,0,0,-0.0852474609458668,0,0.221574610391286,0,0,0,0,0,0,-0.0309994592670399,0,0,0,-0.0642339477155775,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.196746821467319,0,0,0.0444012602870976,0,0.0551660816521609,0,0,0,0,0.0444530155972336,0,0,0,0.0450645908274935,0,0,0,0,0,0,0,0.0184192353381483,0,0,0.0689663777835293,0,0,0,0,0.0753195146752307,0,0,0,0,0,0.0917439160170449,0,0,0,0,-0.0343523588105578,0.018667899075308,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274237628935254,0,0,0,-0.0330607193102474,0,0,0.124165516738199,0,0,0.00842842246823341,0.0257208146290236,0,0.0207137408161737,0,0,0,-0.0306559356209756,0,0,0,0,-0.0822655619393912,0,-0.0304094192769112,0,0.0119946471859191,0,0,0,0,0,0,0,0,-0.0230222238382022,-0.140190542005659,0,0,0,-0.154186582971282,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252255722824195,0,0,0,0,0,0,0,0,0.761580740764091,0,0,0,-0.0398161204967705,0,0
TED,0,0,0,-0.152007120792589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874269334836011,0,0,0,0,0,0,0,0.430534587351191,0,0,0,0.141278708239561,-0.0673537670195214,0,0,-0.463617247939644,0,0.0811676489809585,0,0,-0.169438882289834,0,0,0,0,-0.149494207291621,0,0,-0.561497998939155,0,-0.228484611122907,0.129404561816221,0,0,0,0,-1.25166114648835,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0666287161938381,0,0,0,0,0,0,-0.0562970638144427,0,0.0823204457784328,0,0,0,0,0,0,0,0,0,-0.0246703720839502,0.0683846953982652,0,0,0,0,0,0,0,0,0,0,0,-0.0358182919880732,-0.0271676612421581,0,-0.0547891625781254,0,-0.00733250358368843,0,0,0,0,-0.0161968224302654,0.00449540908191618,0,0,0,-0.0226038253742201,0,0
MKreturn,0,0,0.0415797968153043,0,0,0,0,0,0,0,-0.0299014594020727,0,0,0,-0.0768844769887528,0.00138965386678261,-0.0901208544023802,0,0,0,0,0,0,0,0,0,-0.0235407279603644,0,0,0,0,0,0,0,0,0,0.0376527530179691,0,0,0.115106647663778,-0.0243484012906605,0,-0.0177701588106736,0,0,0,0,0,0,0,0,-0.0181911166587675,0,0,0,0,-0.0250290298085856,0,0
MKvol,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.000421508699198816,0,0,-0.000368688604652867,0,0,0,0,0,0,0,-0.000831194944568241,-0.00053011371696741,0.00119471384766055,0,0,0,0,-0.000559265505926136,0,0,0,0.000641507457463943,0,0,-0.000121885419675168,0,0,0,0,0.000416217152831975,0,0,0,0,0,0,0.00060182475967998,0.00390309253834341,-0.00242653974547383,0,0,0,0.0039644951237852,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.110975507251183,0,0,0,0,0,0,0,0,0,0,0,0,0.0608806735896,0,0,0,0.034232645552492,0,0,0,0.282568578481785,0,0,0,-0.00810943564848496,0,0,0,0,-0.2726795490723,0,0,0.157193944355316,0,-0.673393214151367,0,0,-0.0174838602223673,0,-0.802103993774466,-0.0725556839290619,-0.607882451896584,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.000458196556666667,0,0,0,0,0,0,0,0.00109244246387316,0,0.00201684565576711,0,0.00180915686534188,0,0,0,0,0,0,0,0,0,0,0,0,-0.000948820922409669,-0.00194550737782318,0.000240505555315609,0,0.00203887336450117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.87262554339099e-05,0,0,0,-0.00597383439401585,0.00389605144241355,0,0,0,0.0222633102952036,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00748455517476339,0,0,0,0,0,0.00286894820682536,0,0,0,0.000105665471416679,-0.00069586996419708,0,0,0,-0.0030977295334371,0,0,0,0,0,-0.00214528425572407,-0.00337132233695076,0,-0.000391388636182626,0,0,0,0,0,-0.00102282036617743,0,0,0,-0.0112267812474123,0,0,0,0,0,0,0.00338677654760753,-0.00337121945275459,0,0,0,-0.025658541922687,0,0
