,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600118.SH,X000100.SZ,X600703.SH,X601877.SH,X000623.SZ,X000559.SZ,X000581.SZ,X002236.SZ,X000568.SZ,X600066.SH,X600271.SH,X000550.SZ,X000800.SZ,X000050.SZ,X600177.SH,X002475.SZ,X300124.SZ,X002294.SZ,X600839.SH,X002465.SZ,X000869.SZ,X002129.SZ,X002456.SZ,X000400.SZ,X300003.SZ,X002007.SZ,X002292.SZ,X600435.SH,X600252.SH,X002038.SZ,X000977.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.203148951850258,0,0,0.134752607209463,0,0,0,0,0,0,0.587137609400558,0,0,0,0,0,0,0,0,0,0,0,0.0819859065010544,-0.202513790753108,0,0,0,0.0266087864644547,0,-0.083173556605534,0,0.0641788808186811,0.00117005048329148,0,0,0,0,0,0.123203023585183,0,0,0,0,0,0,0,-0.0117793953176208,0,0,0,0,-0.0215940417077962,0,0
X600519.SH,0,0,0,0.0239708360535677,0,0,0.353599234171106,0.145348744922013,0,0,0.240498441310323,0,0,0,0,0,0,0,0,0,0.226520295983277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238469040177791,0,0,0,0,0,0,0,0,0,-0.105797114753676,8.67361737988404e-19,0,0,0,0.0295839969857625,-0.0208180431610519,-0.0563305197797525,0,0,-0.0567203487772207,0,0
X000651.SZ,0.145346979589467,0,0,0.19328298625261,0,0,0,-0.00418515880999914,0,0,0.135844769591781,0,0.109854579228836,0,0,0,0.382815274901253,0,0,0,0,0.118469896557843,0.0259749386801256,0,0,0,0,0,0,0,0,0,0.0405610637934689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171637348248346,0,0,0,-0.0125152682556123,2.16840434497101e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.16820908112543,0,0,0,0,0.056384943704423,0,0,0,0,0,0,0,0.058169557383955,0.265981918534938,0,0,0.0758567651736304,0,0,0,0,0,0.213102159831839,0,0,0,0.188380240890418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211986699765639,0,0,0,0,-0.0222738699423053,-0.022151822644329,0,0,0,0,0,0
X002415.SZ,0,0,0.0372423766680558,0,0,4.33680868994202e-19,0,0,0,0.0082451922873771,0,0,0,0,0,0,0,0.178834925667269,0,0,0,0,0,0,0,0.208675969694806,0,0,0,0,0,0,0,0,0,0,0,0,0.1823652005138,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0763071979468206,0.0168634632353845,0,0,0,0,0,0
X000625.SZ,0.412711696009117,0,0.0322349084246824,0,0,0,0,0,0,0.161487982374639,0,0,0,0,0,0,0,0.0606788162811543,0.0139756281434181,0,0,0,0.0633826591580845,0,0,0.0447201114005122,0,0,0,0,0.0380406469685407,0,0,0,0,0,0,0.0766584077868939,0,0,0,0,0,0.0155795103429813,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0324355337364898,0,0,0,0,0,0
X000858.SZ,0,0.104340928845276,0,0,0,0,0,0.120591458116204,0.0588981650034772,0,0,0,0,0,0,0,0,0,0,0.00639634560879614,0,0,0,0,0,0,0.0475104814013511,0,0,0,0,0,0,0,0.0365947628014131,0,0,0,0.0979910516928165,0,0,0,0,0,0,0,0,0,0,0.12348557553301,0,-0.0299325124285717,0.0115439052934039,0,0,0,0.0680015530680317,0,0
X002304.SZ,0,0.0417020269881257,0,0.00309344337549024,0,0,0.0924174670349319,0,0.0477493056182376,5.29395592033938e-23,0,0,0,0,0,0,0,0,0,0.171996589341336,0,0,-0.0979944796071757,0,0,-0.10714275517595,0,0,0,0,-0.0140556922312963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.224007499353002,0,0.403364666652494,0,0.0107690781612948,0.0143902883627658,0,0,0,0,0,0
X600031.SH,0.265466299527481,0,0,0,0,0,0,0,0,0,0.142976125798104,0,0,0,0,0,0,0,0,0.0101164461502716,0,0,0.14316373622162,0,0,0,0,0.100340417083018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671619324817453,0,0,0,0,0,0,0.00267736636910783,-0.038148320198942,0,0,0,-0.00377618974801227,0,0
X000063.SZ,0.218294625757673,0,0,0,0,0,0,0.022776709308745,0.00290771469967663,0,0,0,0,0,0,0,0,0,0,0,0.182285544960132,0,0.0292907707865584,0,0,0,0,0,0,0,0,0,0.124228266661116,0,0,0,0.00948870985298704,0,0,0,0,0,0,0.0563977238323443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
