,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X002241.SZ,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X600177.SH,X300003.SZ,X600522.SH,X300136.SZ,X002294.SZ,X600271.SH,X000157.SZ,X002008.SZ,X002085.SZ,X002007.SZ,X600118.SH,X600089.SH,X600487.SH,X600566.SH,X600867.SH,X600699.SH,X600809.SH,X600372.SH,X000559.SZ,X300115.SZ,X002180.SZ,X000623.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00814118173361992,0,0,0,0,0,0,0,0.124916840431493,0,0,0,0.0141424269500984,0,0,0,-0.0717886420605268,0,0.0657335122249879,0,0,0,0,0,0,0,0,0,0,0,0,0.170786402075518,0,0,0.147706929196918,0.0336043481710026,0,0,0,0.125655025444175,-0.0596227229529026,0,0,0,0,0.367190147194115,0,0.0032940652410335,-0.0219813400194425,0,0,0,0,0,0
X600104.SH,0,0,0,0.113069057480718,0,0,0,0.0174703300889182,0.221777687335756,0,0.0604774941579834,0.128105064294616,0,0.328380265500347,0,0,0,0,0.0165236841594836,0,-0.0503688572312451,0,0.0510586078512582,0,-0.0997121349556413,0,0,0,0,0,0,0,0,-0.0901626887781443,0,0,0,0,0.0597718363096921,0,0,0,0,0,-0.0606489251559221,0,0,0,0,0,-0.0247861130002499,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0232031490854972,0.154703055423085,0.0714199867726277,0,0,0,0,0,0.146303503897751,0,0,0.189615437545489,0,0,0,0,0,0,0.078604209488374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223743812430551,0,-0.312165576883385,0,0,0,0,-0.0467420105520326,0,0,0,0.0025395375738852,0.0325460576809013,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0422254828096702,0,0.158782659575614,0.168891281182478,0.115277554982893,0.022540489222875,-1.73472347597681e-18,0,0,0,0,0,0.0384311062825029,0,-0.119434720608975,0,0.168212197640794,0,0,0,0,0,0.172060979967522,0,0,0,0,-0.0100763737294924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498498779280607,0.00264805370617332,0,0,0,0,0,0
X000858.SZ,0.116791343309208,0,0,0.0274650289491566,0,0,0,0,0,-0.00710812778859005,0,0,0.54938684452529,0,0,0.10194557519642,0,0,0,0,0,0,0,0.0923542896350496,0,0,0,0,0,0,0,0,0,0,0,0,0.0182463502471091,0,0,0,-0.000478207924492339,0,0,0,0,0,0,0,0,-0.0067773143436734,2.16840434497101e-19,0,0,0,0,0,0
X600276.SH,0,0.0359505995445175,0.102135890319958,0,0,0,-0.00745703102039322,0.0666412076912008,0.0234844253499967,0,0,0,0,0.00490232924002157,0,0,-0.184462473687382,0,0,-0.0691158888306149,0.0406366191445024,0,0,0,0,0,0,0,0,0,0,0,0.0223159049449082,0,0,0,0,0,0,0,0,0,-0.0812006006638503,-0.151905169925708,0,0,0,0,0,0.0114388547207141,-0.000643702243732494,0,0,0,0,0,0
X000725.SZ,0,0,0.439874530010021,0,0,0,0,-0.0512695915710779,0,0,0,0,0,0,0,-0.0193237238188503,0,0,0,0.0282238575772336,0,0,0,0,0,0,0,0,0,0,0.216918146621622,0,-0.0511886499581648,0.186202268385088,0,0,0.493201091119299,0,0,0.0423913752475455,0,0,0.0170565458959304,0,0,0,0,0,0,0,0.0328383502705683,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0836145665489479,0,0,0,0.407576256798924,0,0,0,0,0,0,0,0,0.138037347313633,0,0,0,0,0,0.0305967721536809,0,0,0.203081703638852,0,0,0,0,0,-0.0330501456483919,0,0,0,0,0.0877997853259062,0.228718306221198,0,0,0,0,0,-0.448589515476945,0,0,0.811540869309611,0,0,0.0260953819551297,0,0,0,0,0,0
X600690.SH,0,0.595529233219879,0,0.0610065124415674,0,0.026177174337971,0,0.0563939007269378,0,0,0,0,0,0.0317106323583982,0,0.0466089319825261,0,0,0,0,0,0.0687720152761932,0,0,0,0,-0.0584717629697317,0,0,0,0,0,0,0,0,0,0,0.0143172158163041,0,0,-0.0265319184603009,0.0188961343845972,0,0,0.12334480557746,0,0,0,0,-0.000737693824292321,-0.00309147697102431,-0.00329771079043632,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0692674805292939,0,0,0,0.0621894699670127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872291694102613,0,0,0,0,-0.185652005664017,0,0,0,0,0,0,0,0.0671343466772946,0,0,0,0,0.0777118626039805,0,0.268117024776623,0,0,-0.0236575683749102,0,0,-0.0136898429126494,0,0,0,0,0,0
