,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000568.SZ,X000338.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X300124.SZ,X002007.SZ,X002008.SZ,X000100.SZ,X600487.SH,X600498.SH,X002456.SZ,X000661.SZ,X600566.SH,X000625.SZ,X002179.SZ,X300142.SZ,X600867.SH,X300146.SZ,X600809.SH,X000157.SZ,X000596.SZ,X600177.SH,X002180.SZ,X600372.SH,X600089.SH,X002294.SZ,X300136.SZ,X600066.SH,X002506.SZ,X000977.SZ,X002241.SZ,X600522.SH,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.438512921388033,0.142040025691754,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551571333515252,0,0.0103783400890211,0,0,0.0926654556794111,0,0,0.0912668047201013,0,0,0,0,0.0400849746543741,0,0,0,0.228392143787243,0,0,0,0,0,-0.0486115991726957,6.93889390390723e-18,0,0,0,0,0,0.0228387652398765,0,0.0253851283245336,0,0,0,0,0,0,0
X600104.SH,0,0,0.095824605326226,0,0,0,0,0,0,0,0.0402534707642246,0,0,0,0,0.140812416386314,0.396875730573787,0,0,0.0809184584132392,0,0,0,0,0,0.0407524576336222,0,0.0899777782371746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164739481807516,0,0,0,0,0,0.000823089610127286,0.0473433910604385,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12026320623763,0,0,0,0,0,0.615810582275977,0,0,0.242919910132489,0,0.105085677957326,0,0,-0.0871724193608691,0,0.15875306245933,-0.0372927685896906,0,0,-0.00605365223222438,0,0,0,0,0,-0.0797356177106279,0,0,0,0,0,0,0,0,0,0,0.140135116619276,0,0.0170470981317558,0,0,0,0.0208393991164473,0.165873767703698,0
X600276.SH,0,0,0.143692054336692,0,0,0,0,0,0,0.0387091789251705,0,0,0,0,0,0.437372305185803,0,0,0,0,0,0,0.0248395224374891,0,0,0,0.00344918283188221,0,0,0,0,0,0.000591577399279591,0,0.0427783414680969,0,0,0,0.0320130961572655,0,0,0,0,0,0,0,0,0,0.088559488044361,0,0,0,0.0361336754057835,0,0,0,0,0,0
X000651.SZ,0.160346948997763,0,0,0,0,0.130571483917533,0,0,0,0,0,0,0,0.0579524115991173,0,0.136762994210041,0.0244467309417744,0,0,0,0,0,0.0385973750776792,0,0,0,0,0,0,0,0,0,0.00876762849496234,0,0,0,0.110634912675379,0,0,0,0,0.0434200618441717,0,0,0,0,0,0,0,0,0,0,-0.0145896027790433,0,0,0,0,0.114677276649912,0
X000858.SZ,0.207209237366827,0.0343618606529776,0,0,0,0,0.173150618052841,0,0,0,0,0,0,0.0825039942213395,0,0,0.0314197663445404,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0242371116419763,0,0,0,0,-0.0173479156727787,0.0387975475216142,0.232932567041449,0,0.064865781273216,0,0,0,0,0,0,0.114434537796143,0,0,0,0,0,0,0,0.0172249803292632,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.12607887619099,0,0,0,0.106482534728248,0,0,0,0.341047472540914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293531102268711,0,0,0,0,0,0.129932492544615,0.259376091906268,0,0.297947849395146,0,-0.223252065002656,0,0,0,0,-0.0170175368506544,0,0,0,0,0,0,0.0575755966993028,0,0.0449833310930353,0,0,0,0,-0.00681603362120939,0
X000725.SZ,0,0,0,0,0,0,-0.0615070297068252,0,0,0,0,0,0,0,0,0.025640834713911,0,0,0.0292487668778432,0,0,0,0,0.448365815008875,0.177963863102618,0.161494537369021,0,0,0.0635993991629555,0,0,0,0,0.0300512880993309,0,0,0,0,0,0,0,0,0,0,0.14586817056565,0,0,0,0,0,0,-0.0156895830352954,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.203174793348974,0,0,0,-0.0203440958046897,0,0,0,0.0829751552426565,0,0,0,0,0,0,0.268176336318329,0,0,0,0,-0.0316800033209529,0,0,0,0.0518748305826676,0,0,0.0462476778974564,0,0,0,0,0,0,0,0,0,-0.123625564870129,0.18224658279696,0,0.245098413404759,0,0,0,0,0,-0.0249903862945126,-0.0352831006971533,0,0,0,0,0,0
X000063.SZ,0,0,0.173836455738981,0,0,0,0,0,0,0,0.244004263489689,0,0,0,0,-0.0350481239366914,0,0,-0.0264390068252295,0,0,-0.0391558157235432,0,0,0.338472161655861,0.15678788150312,0.299994372428279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.326490443838064,0,0,0,0,0,0,0,-0.00168915787238457,-0.0690596380647468,0,0,0,0,0,0
