,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X000100.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X600271.SH,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600487.SH,X600498.SH,X600183.SH,X600177.SH,X600867.SH,X000977.SZ,X002241.SZ,X002371.SZ,X600066.SH,X300014.SZ,X000066.SZ,X000050.SZ,X600522.SH,X300146.SZ,X600118.SH,X600776.SH,X600372.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.157599858600934,0,0,0,0,0,0.157741027084524,0,0,0,0,0,0,0,0,0,0.0215079716816526,0,0,0,0,0,0.18159735073468,0,0,0,0,0,0,0,0,0,0,0,0,0.0253028696238498,0,0,0,0,0,0,0,0,-0.0459617309357482,0,0,0,0,0,-0.0392609339330058,0.00546130571216636,0,0.0939776695794885,0,-0.037269080676845,0,0
X000858.SZ,0,0,0,0,0,0.143749076095919,0,0,0,0,0,0,0,0.108097773298231,0,0,0.287849297929081,0,0,0,0,0,0,0.198319258516186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104741637609767,6.93889390390723e-18,0.0383538579187681,0,0,0,0,0,0,0,0,0,0,0,-0.0228583009048856,0.00306032986052634,0,0,0,0.0419338474956586,0,0
X000651.SZ,0,0,0,0,0,0,0.138972003168226,0,0,0,0,0.327711730816929,0.219646838117337,0,0.183482147657952,0,0,0.0867150571288279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726936601232731,0,0,0,0,0,0,0,0,0,0,-0.0105169452617531,-0.106397241619997,0,0,0,0,0,0,0,0,-0.0392119329308305,0,0,0,0,0,0
X600104.SH,0,0,0.0854896768535135,0,0,0.0194016495874017,0,0,0,0,0,0,0,0,0.202065491501209,0,0,0,0,0,0,0,0.0128548418475027,0,0,0.0613905579626633,0.120586910112821,0,0,0,0.251143835355816,-0.00865296259495491,0,0,0,0,0,0,0,0,0,0,0.0171607578449903,0,0,0,0,0,0,-0.0371428955861628,0,0.00315230337329228,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0572799062543434,0.163398599548239,0,0,0,0,0.0276440596394695,0,0,0,0.294232267030258,0,0,0,0,0,0,0,0,0.0438001591461264,0,0,0,0.0788689914729761,0,0.093646018117691,0,0,0,0,0,0,-0.0635588822817669,0,0.00779122788770005,0,0,0,0,0,0.00308075970169774,0,0,0,0,0.00200251167940916,0,0
X002415.SZ,0,-0.0366529200783733,0,0,0,0,0,0,0,0,0,0,0.383252060534903,0,0,0,0,0,0,-0.103106224453325,0,0,0,0.574480037113399,0,0,0,0,0,-0.0513629175304935,0.0631315023344111,0,0.11546908039017,0,0,0,0,-0.11752222149103,0,0,0,0,0,0,0,0.00156772372737703,0,0,0,0.0112374830094472,0,0.0122515121239184,0,0,0,0,0.0318038866771792,0,0
X002304.SZ,0,0.106853976194028,0.21593110817917,0,0,0,0,0,0,0,0,0.044373886005443,0,0,0,0.22422922814696,0.175235444752298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637190504823963,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466290969023414,0,-0.0426476247235841,-1.38777878078145e-17,0.0884810860724751,-0.0461498449446175,0,0,0,0,0,0,0
X000063.SZ,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974391082697111,0,0,0,0.0712125333946984,0,0,0,0,0,0,0,0.129423081797545,0,0,0,0.103920812754377,0,0,0.240584993279128,0,0,0,0,0,-0.0792179595609241,0.240049969812242,0,0,0,0,0,0.25073361241559,0,0,0,0,0,0,0,0,-0.0274724353523125,0,0
X000725.SZ,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0816567993277725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578991223577043,0,0,0,0,0,0.0506278375990878,0.00885822431659669,0.0347233330734462,0,0.184914750957934,0.27944124444704,0,0,0,0,0,0,0,-0.0249394225851085,0,0,0,0,0,0,0
X000568.SZ,0,0.174202964752168,0,0,0,0.0263763016797287,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0373041856164694,0.24415691419092,0,0,0.0552481921915148,0,0.00684193344311592,0,0.0293948784177785,0,0,0.0502890657586439,0,0,0,0.146901167364722,0,0,0,0,0,0,0,0.0901775322662435,0,0,0.0325639482208425,0,0,0,0,0,0,0,0,0,-0.0122109432250457,0,0,0,0,0,0,0
