,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X002456.SZ,X601877.SH,X600066.SH,X600487.SH,X300124.SZ,X000100.SZ,X600809.SH,X300003.SZ,X002241.SZ,X002508.SZ,X002294.SZ,X300136.SZ,X600867.SH,X600522.SH,X600271.SH,X600566.SH,X000050.SZ,X000157.SZ,X600089.SH,X000981.SZ,X600177.SH,X000596.SZ,X600498.SH,X002085.SZ,X600707.SH,X002179.SZ,X600699.SH,X300142.SZ,X002180.SZ,X000661.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.110010531687004,0,0,0.530449485410295,0.153955137496192,0,0.0710376087645469,0,0,0,0,0,-0.0575083960478462,0,0,0.0693412481770837,0,0,0,0,0,1.38777878078145e-17,-0.12964585444932,0,-0.0161108612776553,0,0,0,0,0,0,-0.0609227911925792,0,0.173051267314999,0,0,0,0,0,0.0385342807271051,0,0,0,0,0.101478469676596,1.0842021724855e-19,0,0,0,0,0.00119601656615462,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,-0.133052325110716,-0.164843517099025,0.311243054997788,0,0,0.0696361995615829,0,0.287791708978941,0.0226840043985058,0,0,0,-0.083679091589649,0.133888111955152,0,0,0,0,0,0,0,0,0,0,0,-0.0209419676526828,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0211945069377762,0.0133506628128299,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0563633541900254,0,0,0.292361540952188,0.139863757591831,0,0,0.0555826835060554,0,0.0928983956611337,0.0073281553376146,0.145595491746092,0,0,0.045325017454249,0,0.205253444797119,0,0,0,0.00173299698143141,0,0,0,0.120501258411073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022831362349465,0.0117918624389619,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.305528530389611,0,0,0,0.120557323872489,0.186009513058357,0,0,0,0.0944871072530585,0,0.0130845435022203,0.0589913771601859,0,0,0,-0.0418188694732191,0,0,0,0,0,0,0,0,0,-0.0643777742663709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796242782514813,-0.0338204109743198,0,0,0,0,-0.00509667679360726,0.090704710431526,0,0,0,0,0
X000858.SZ,0,0,0,0.39509084705079,0,0,0,0.154091015462068,0,0,0,0.501629344167433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413483167228804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120526133677223,0,0,0,0,0,0
X600276.SH,0,0,0.0393969537748891,0,0,0,0,0,0,0.0606264275465457,0.019104658156958,0,0,0,0,0,0,0,0,0,0,0,0.209020287034851,0,0,0.0219000777267027,0,0,0.270161656596364,0.0364873372488089,0,0.0596951614272679,0.0704864872964508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956728629025119,-0.00440926112001196,0.0947633956248797,0,0,0,0,0
X000725.SZ,0.0752957558009229,0,0,0,0,0,0,0,0.378870639236694,0,0,0,0,0,0,0.0291510268378621,0,0,0,0,0,0,0,0,0,0,0.164359677275768,0,0,0,0.0284137793895125,0,0,0.158616005193002,0.0262824708526725,0,0,0,0,0,0,0.11112327883013,0,0,0,0,0,0,0.0555077092595198,0.221817340793807,0,-0.0367297571988137,0.0416280336469585,0,0,0,0,0,0
X002304.SZ,0.253990374858854,0,0,0,0.101328589438319,0,0,0,0,0,0.00112561291936418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.161636184553112,0,-0.0118512448780889,0,0,-0.0819380167632351,0,0,0,0,0,0,0.314364500048937,0,0,0,0,0,0.0723631140998279,0,0,0,0,-0.01814479430775,0.0172415828282462,-0.221110134682728,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.405195574303333,0,0,0,0,0,0,-0.0597606679404131,0,0,0,0.0187124216157218,0,0,0.0267246969523839,0,0.231435436120189,0,0,0,0,0.0766007000111941,0,0,0,0,0,0.45777177134399,0.0736294770206756,0,0,0,0,0,0.0768885597349963,0.207357223108348,0.0943913592905721,0,0,0,0,0,0,0,0,0,0.0118309873792228,0,0,0,0,0,0
X600690.SH,0,0,0.0457512363015534,0,0.446590271044173,0.139954965557558,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0103587456473346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455808680373983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853843100026928,0,0,0,0,-0.00361672061214585,0.0155085862341499,0,0,0,0,0,0
X600703.SH,0,0,0.283075258857831,0,0,0,0,0,0,0,0,0,0,0.357365234077034,-1.38777878078145e-17,-0.208263511631698,0,0.0992373871590612,0,0,0.0195748086121685,0,0.00970054086842344,0,0,0,0,0,0,0,0,0,0.188374625301959,0.00739061220855872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24691558032421,0,0.00735014514742958,-0.0448046282011211,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.471131662189511,0,0,0,0,0,0,0,0,0.030013550791506,0,0,0,0.0392092205121109,0,0,-0.000729502137962478,0,0,0,0,0.0379355749623875,0,0.0379585718865544,0,0,0.0780055385543437,0,-0.0258759897237443,0,0,0,0,0,0,0,0.262252196649372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.428451264016936,0,0,0,0,-0.0897018215587034,0.231661277297004,0.302545919066039,0,0,0.214059156465536,0,0,0,0,-0.0301699867349197,-0.214513991078936,0,0,0,0,0,0,0,0,0.017477840254554,0,0,0.209935652960614,0,0,0,0,0,0,0,0,0,0,0,-0.153908302451909,0,0,0,0,0,0,0,0,0,0,0.0183000452038178,-0.305339678395406,0,0,0,0,0
X002236.SZ,0,0,0,0.433866258521702,0.139805625478522,0,0,0,0,0,0.158432432378161,0.0885265943104729,0,0,0,0.263741964082337,0.119254095884105,0,0,0.136511597745035,0,0,0,0,0,0,0,0,0,-0.0664230487128536,0.0470630837653507,-0.111685862123592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554078516384314,0,0,0,0.0101487551942497,-0.0149033928504563,0,0,0,0,0,0
X002475.SZ,0,0.111254421525879,0,0,0,0,0,-0.0938710991960219,0,0,0,0,0,0.022971993759139,0,0,0,0,0,0.363763813699315,0.148518759989182,0,0,0,0.0244930343902605,0,0,0.137786241697918,0,0,0.0266288569398256,0,0,0,0,0,0,0,0,0,0,0.026350272751848,0,0,0,0,0,0,0,0.021510568858175,0,0.0056207238984249,0,0,0,0,0,0,0
X000338.SZ,0,0,0.119872681787375,0.0849624985732909,0,0,0,0,-0.061133628141627,0,0,0,0,0,0,0,0.551405819580296,0,0,0,0,0.014930887992546,5.42101086242752e-20,0.0202335523617847,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.348622235724707,0,0,0,0.02270068499703,0,0,0,0,0,0,0,0,-0.0977027243155755,0,0,0,0,0,0.0283331535404347,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.118680156301436,0.115443216240037,0,0.0759199724206576,0,0,0.240054111905687,0,0.102365346537211,0,0,0,0,0,0,0,0.147427882013018,0,0,0,0,0,0,0.0837956499842112,0,0,0,0,0,0,0,0,0,0,0.186640065248426,0,-0.180881529121034,0,0,0,-0.0154898343849209,0,0,0,0,0,0
X002008.SZ,0,0,0.223318227812283,0,0.0601869492179463,0,0,0,0.184616871677717,0,0,0,0,0.124809083321649,0,0,0,0,0,0,0.0504217104385124,0,0.0557471608478227,0.17375862081057,0.10461942801747,0.0550872646557031,0,0,0,0.0847178043000816,0,0,0,0.118496513990099,0,0,0,0,0,0,0,0,0,0,0,0.253261805913364,0,0,0,0,0,0.0130766196584019,-0.00709951501429488,-0.315141058178868,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.101800740593039,0,0,0,0,0,-0.025095262643524,0,0,0,0,0.108313779824275,0.0847644500120068,0,0,-0.058151478050426,0,0,0,0,0,-0.0324705624993133,0.13706423222395,0.165484714531131,0,0,1.73472347597681e-18,0,0,0.0707400427968887,0.0294410112294616,0,0,0,0,0.0748384505350178,0,0,0,0,0,0,0,0,0.0755471478164797,0,0,0,-0.00114372472071569,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178516193688866,0.886388906494964,0,0.121776434602594,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.0126594904889292,0,0.26372495505504,0.115039941704852,0,-0.269325645210214,0,0,0,0,0,0,-0.112408754806645,0,0,0,0,0,0,0,0,0,0,-0.00932328014346357,0.0193051526327206,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.230652923061928,0,0,0,0,0,0,0,0,0.3676925487689,0,0,0,0,0,0.149374805517533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299572047199114,0,0,0,0,0.0101170103015553,0.0317157744122003,0,0,0,0,0,0
X600066.SH,0,0,0,0.0185059984421313,0,0,0,0,0,0,0,0,0.214538532498143,0.0307956056269882,0,0,0,0,0,0.156059691577766,0,0,-3.46944695195361e-18,0,0,0.0062828876546462,0,0,0,0,0,0.157923796394428,0,0.0525048414125689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233853774781554,-0.0200597034227354,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.181718641868372,0,0.311403852830667,0,0,0,0,0,0.137025018915142,0.121230001218578,0,0,0,0,0,0,0,0.109452566939127,0,0.291158721717864,0,0,0,0.0202710492596756,0,0,0,0.191872979754983,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00765185472215427,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.109280307276702,0,0,0,0,0,0,0.0352344482313848,0,0.137327714621988,0,6.93889390390723e-18,0,0,0,0,0,0,0.0857091704629591,0,0,0.12150284331967,0,0,0.0122416048468391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037076989531813,0,-0.00848978691081564,0,0,0,0,0,0,0
X000100.SZ,0,0,-1.73472347597681e-18,0,0,0,0.20992027431144,0,0,0,0,0,0,0,0.0978967689236813,0,0,0,0,0,0.0821151717055181,0,0.205421724966817,0,0,0,-0.107124201056375,0,0,0,0,0,0,0,-0.0199260878197199,0,0,0,0,0,0.127098452159503,0.19470513968527,0,0,0,0,0.0355973024792019,0,0,0,0,-0.00671521372773192,0.0152453572548944,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0886713737271137,0,0,0,0,0.217616011835836,0.508106851267499,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0438980582750674,0,0,0,0,0.056838229155979,-0.0396343844005355,0,0.435643786010569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783217985431712,-0.14180730498851,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.259339404945953,0,0,0,0,0,0,0,0,0.0823146206922089,0,0,0,0,-0.0665037203027168,0,0,0,0,0.23814861282444,0,0,0,0,0,0,0,0.0291533908859878,0.026831244382548,0,0,0,0,0,0,0,0,0,0.157670826273881,0,0,0.0553722881605342,0,0,0,0.0819610350843647,-0.112420132913175,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.0683777764019106,0,0,0,0.0843712430160581,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00569857366185348,0,0,0,0,0,0,0,0,0,0,0,0,0.245818517921435,-0.0120862317397624,0,0.19491838883822,0,0,0,0,0,0.0756702783478113,0,0,0,0,0.0421146725816443,0.110413795747836,0,0,0,0,0.0141174597418497,0,0,0,0,0,0
X002508.SZ,6.93889390390723e-18,0,0.0218679970306675,0.110717721700517,0,0,0.104070723907612,0,0,0,0,0,0,0,0,0,0,0,0,0.0247591953790389,0,0,0.0969620042720606,0.18587300725924,0,0.187863090872498,0.0388948794636825,0,0,0,0.0619693316594587,0,-0.080853607850702,0,0,-3.46944695195361e-18,0,0,0,0,0.151699354610892,0,-0.0962284808297779,0,0,0,0,0,0,0,0,-0.00700435182523009,0.00578950152527474,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.199022167000622,0,0,0,0.106431218249556,0,0,0,-0.153231531186359,0.0959511247472613,0,0,-0.0353225104233302,0,0.0836839100314909,0,0,-0.0280892201093324,0,0,0,0,0.0888614599983383,0,0,0,0,0,0,0,0,0,-0.0234055796831408,0,0,0,0,0,-0.211361866284358,0,0,0,0,-0.028587616826671,0.0146479325971042,0,0,0,0,0,0
X300136.SZ,0,0,0.359399047243187,0,0.0377923688935771,0,0,0,0,0,0,0,-0.161855611358706,0,0.268590309416593,0,0,0,0,0.7268584409598,0.0589097390665795,0.115213131494923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22356325246304,0,0,0,0,0,0,0,0,-0.516107279941494,0,-0.0300373429422948,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.122097239551998,0,0,0,0,0,0,0,0,0,0,0,0,0.0941284904335876,0.317008892387425,0,0,-0.0565522371991599,0,0,0.290352249510017,0,-0.0519235026000987,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.090465077348735,0,0,0,0,0,0.150243094151503,0,0,0.0240412602101317,-0.0435155953794912,0,0,0,0,0,0
X600522.SH,0.190390357209427,0,0,0,0,0,0,0,-0.0186845686544735,0,0.0619850887674912,0,0,0,-0.0142583740081545,-0.0610878529020297,0,0,0,-0.0122804372675195,0.0906864496718971,0,0,0,0,0.0728339041529412,0,0,0,0,0,0,0,0,0,0.0974813786399497,0,0,0,0,0.0786868127071733,0,0,0,0,0,0,0,0,0.27714464233707,0,0.0080811327771605,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.163595151379185,0,0,0,0,0,0,0,0,0,0.125550058207292,0.202515051484408,0.212364310336751,0,0,0,0,0.0739520749285327,0,0,0.0151909082151559,0,0,0,0,0,0,0,0.173451402801007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043814855949343,-0.0415768877419954,-0.220995477729161,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0582916199329711,0,-0.120037233613577,0,0,0,0,0,0,0,0,0,0,-0.0813487062485828,0,0,0,-0.057201278135244,0.152586979589216,0,0,0,0,0,0,0,0,0,0.260509986374537,0,0,0,0,0,0.0400538320552957,0,0.183090948745156,0,0.179516662478116,0,0,0,0,-0.00820937112111061,0.000514288584169932,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453699424883965,0,0,0,0,0,0.0529682102395753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865379655304968,0,0,0,0,0.180199675277356,0,0.00409638345885859,2.77555756156289e-17,0,0.424279296625502,0,0.0247533290955522,-0.0136288706874813,0.0275205027294706,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0616014217795905,0,0,0,0,-0.015140848450882,0,0.0817649066066237,0,0,0,0,0.0251762699777491,0,0,0.0676549067888792,0.0643847856845456,0.0412929887232417,0,0,0,0,0.0151475780218044,0,0.0671307985891937,0.0512009504939719,0,0,0,0,0,0,0.0277366419350961,0,0,0,0.0701256314278552,0,0,0.217578455337066,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0317802379470944,0,0,0,0,0,0,0,0,0.268268314532886,0,0,0,0,0.0260820931009377,0,0,0,0,0.0774571362149107,0.0759676264230313,0.0889297968199642,0,0,0,0,0,0,0.00962522079913427,0.0649072110256875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965760059594827,0,-0.0103736459895912,0,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.105966418098265,0,0,0.103986163174144,0,0,-0.0794879560232077,0,0,-0.0149492561106507,0,0,0.0647857296722306,0,0,0,0,0,0,0,0,0,0.115938996845254,0,0,0,0,0,0.0198305721090615,0,0,0,0,0,0,0,0,-0.0831896307947957,0,0,0,0,0,0,0,-0.00848828429125507,0,0,-0.0193231339678357,0.00911840656384749,0,0,0,0,0,0
X600177.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.274572874838892,-0.00677974718357806,0,0,0,-0.0175143613445471,0,0,0,0,0,0,0,-0.0251193248637289,0,0,0,0,0.184788828711689,-0.182255007422203,0,0,0,-0.0324269875824399,0,0,0.228207992792482,0,0,0,0,0,0.0960896466384189,0,0,0,0,0,0,0.0601605088877116,0,0,0,-0.0319884845241608,0,0,0,0,0,0
X000596.SZ,0.159165348489011,0,0,0,0.324954828205816,0,0.155678219114508,0,0,0,0,0.0958736499655602,0,0,0,0,0,0,0,0,0,0,0,0,0.0167334793408951,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876321100743618,0,0,0,0,-0.0131313510227898,0.16686716850664,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.165228395356785,0,0.164680719381168,0,0,0,0,0,0,0,0,0.0453593047292054,0,0,0.0779216866501617,0,0,0,0,0,0.134659968345421,0.118285149147461,0,0,0,0,0.189701954915349,0.0971543975423299,0,0.250907057554051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139811652979491,0,0,0.0317493752974471,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.160298893884714,0,0.376263145875465,0,0,0,0,0,0,0,-0.130310325523219,-0.265618099510428,0,0,-0.0029705957544453,0,0,0,0,0,0,0,0,0.0332524566455975,0,0,-0.0991862163254446,0,0.244464230948079,0,0,0,0,0,0,0,0,0,0.142507190750081,0,0.0252898094196898,0.14013731965281,0,0,0,0.0355810577493711,-0.0504683567441062,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0356312318579872,0,0,0.0729286186880865,0,0.0132873722045024,0,0.0311180748123616,0.0449991537815548,0.0254154988214126,0,0,0,0,0,0,0,0,-0.0748416388575659,0.086750047550729,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00343676743963251,0,0,0.223693983903094,-0.0266086666766952,0,0,-0.0179771202199996,0.0255120185658011,0,0,0,0,0,0
X002179.SZ,0,0,0.0568384953191596,0,0,0,0,0,0,0,0,0,0.131980869677717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112676157466631,0,0,0.0613367575283793,-0.0737339737637305,0,0,0,0.105212907835436,0.0291979994048361,0,0,0,0,0,0.106415643315245,0.194655870365008,0,0,0,-0.0214204414097174,0.115380566168025,0,0.140849591443766,0,-0.0184276928252415,0.021611553717723,0,0,0,0,0,0
X600699.SH,-0.211651587533962,0,0,0,0,0,0,0,-0.0554667973035025,0.044584041947941,0.0345745602957751,0,0,0.000751327906237245,0,0,-0.066659233675588,0.137334277923983,0,0,0.0664910095760217,0,0,0,0,0,0,0,0,0,0.0488912946487166,0,0,0,0,0,0,0,0,0,0,0,0,0.114438470989577,0,0,0.17790292687468,0,0,0,0,6.81904639394308e-07,0,0,0.029699519482712,0,0,0,0
X300142.SZ,0,0.604975035771157,0,0,0.0194768800709108,0,0,0,-0.0476605909102439,0,0.11556555220957,0,0,0,0.0685565322120122,-0.318335262065348,0,0,0,0,0,0,0,0,0,0,0,0.173747233256612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211472637069238,0,0,0.423028881584454,0,0,0,0,0,0,0.00144322391457315,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0396124785215602,0,0,0,0,0,-0.046139661123607,0,0,0,0,0,0,0,0,0,0,0.00347529625651438,-0.00842454545185088,-0.269881838761698,0.241857335590362,0,0.0120034128347026,0.0979977579359355,0.281125131533082,0,0,0,0,0,0,0,0.179730733009018,0.0452210365805951,0,0,0,0,0,0,0,0.0498695786446127,0,0,0,0,0,0,0.00525710055042923,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.042888547177362,0.0741817582245673,0,0,0.0129576737248203,0,0,0,0.219116161276466,0,0,-0.196697528831094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532174555697114,0,0,0,0,0,0,0,0,0,0,0,-0.199191738994053,0,0,0,0.0483335039594368,0,0,0,2.16840434497101e-19,-0.0271055190690336,0,0,0,0,0,0
X600584.SH,0,0.122088876226122,0,0,0,0,0.14796924336149,0,0,0,0.31746219703236,-0.295741363613137,0,0,0.173564821104697,0.143791238641864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261719977812017,0,-0.0652754568127753,0.31349980882388,0,0,0,0,0,0.00208122116895291,0,0,0.352848451442983,0,0,0,0,0,0,-0.0332157026696288,0.0415452812316518,0,0.0613848956266022,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.214623600331379,0,0,0,0,0,0,-0.155204044204255,0,-0.109458763119107,0,0,0,0,0,0,0.0595069808028929,0,0,-0.054106505287854,0.0167154832003257,0.0773118870655761,0,0,0,0.077716068698894,0,-0.0349971492601616,0,0,0,0,0,0,0,0,0,0,0,-0.170912132634388,0,0.149680281828849,0.0667704967714982,0,-0.0258537386689532,0,-0.106254520356537,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11542812156404,0.0435498438257229,0,-0.0632616549399673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192863235904709,-0.214831633551387,0,0,0,-0.328600559311631,0,0,1.35682734591183,0,0,0,0,0,0
TED,0,0,1.38777878078145e-17,0,0,0,0.453986039045777,0.144439054239273,0,0,0,0,0,0.198943472833927,0,0,0,0,0,0,0,0,0,0,0,0.358372339942427,0,0,0.352286663837163,0,0,0,-0.677634841455521,-0.204985652787391,0,0.701091764658577,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.859378187876818,0,0,0,0,0,0,0
