,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000100.SZ,X600271.SH,X600031.SH,X600372.SH,X000157.SZ,X600089.SH,X000338.SZ,X002241.SZ,X002236.SZ,X002475.SZ,X002292.SZ,X600741.SH,X000559.SZ,X600066.SH,X002129.SZ,X300124.SZ,X600582.SH,X600177.SH,X601877.SH,X600839.SH,X300003.SZ,X002456.SZ,X600435.SH,X000016.SZ,X000568.SZ,X002465.SZ,X002294.SZ,X002008.SZ,X000550.SZ,X000800.SZ,X600498.SH,X002498.SZ,X000623.SZ,X600060.SH,X000977.SZ,X000869.SZ,X600198.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.124918258391334,0,0,0.0215141626727714,0.0421979084387324,0.0527678030593138,0,0.133788064551211,0,0.0308635932276094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194427873919059,0,0,0,0,0,0,0,0.0493066437188134,0.00798941016134639,0,0,0,0,0,0,0,0,0,0,0,0.0134695856070275,0.00777143237469736,0,-0.0673818990820701,0,0,0,0
X600104.SH,0,0,0,0,0.0604055933656728,0,0.175715820717296,0,0.0467706139916077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276402379519285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594797828306159,0,0,0,0,0,0,0,0,0.00138859652546308,0.0407953596846177,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.13599769802294,0,0,0,0,0,0,0.193715326306771,0.157726120971054,0,0,0,0,0,0,0,0,0,0,0,0,0.000400728308620948,0,0,0,0,0,0,0.0402804523702839,0,0,0,0,0.0670647435490315,0,0,0,0,0,0,0,0,0,0.0671455534221731,0,0.091600965860023,0,0,0.00921312750299837,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0523264804373321,0,0,0,0,0,0.0531183169091332,0,0,0,0.0977440037391832,0,0,0,0,0,0,0,0.0257964939072415,0,0,0,0,0.0148663221533244,0,0,0,0,0,0,0.446061841219532,0,0,0,0,0,0.0451658883831344,0,0,0,0,0,0.00985308461970908,0,-0.0228757167810918,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.121542838345759,0,0,0,0.138203387682738,0,0,0,0.187823746490662,0,0,0,0,0,0.0320359271291702,0,0,0,0,0,0,0,0.0928727576698801,0,0,0,0,0,0,0,0,0,-0.0824748643881671,0,0,0,0.0550905789382149,0,0,0.079730094271441,0,0,0,-0.00310603208430037,0.0217475624072723,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0561670630831192,0,0,0.307908750362297,0.137324188689196,0,0,0.000116641685028401,0,0,0,0,0,0,0.00377762783438707,0,0.0423717999216545,0,0,0,0,0.01259532041351,0,0,0,0,0,0,0,0,0,0.0233237145917979,0,0,0.49573449998626,0,0,0,0,0,0,0,0,0,0,0.0850834027322023,0,0,0,0.00875285115899409,0,0,0,0,0,0
X002304.SZ,0,0.286974447305717,0,0,0,0.248467862548721,0,0,0,0,0,0,0,-0.0233733925446201,0,0,0,0,0,0,0.113803866612728,0,0,0,0,0,0,0,0.0464629932685052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186744267951073,0,0.0236312270283171,0.0472398603616578,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0197880533107197,0,0,0,0,0,0,0.0359897823094195,0,0,0,0.205121879824718,0,0,0,0,0,0,0,0.132718169425383,0,0.0768698250749287,0,0,0,0.203821794282082,0,0.0218076455809817,0,0,0,0,0.050547140410293,0,0,0,0.0198398137866716,0,0,0,0,0,0,0,0,0,0,0.0269042589409514,0,0,0,0,0,0
X000063.SZ,0.0842571872201555,0,0,0,0.00148622389110223,0,0,0,0,0.197128748316828,0,0,0,0,0.0815118486489812,0,0,0,0.397648416332456,0,0,0,0,0,0,0,0,0,0,-0.042329635701176,-3.46944695195361e-18,0,-2.77555756156289e-17,0,0.0823982055150983,0,0,0,0.0592911108075825,0,0,0,0,0,0.0980845075073887,0,0,0.035173018974142,0,-0.0462018932978188,0,-0.0116736520641972,-0.0407570347054042,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0387556705924413,0,0.0435610446550944,0,0,0,0,0,0.138085024897752,0,0,0.0628652137734009,0,0,0,0,0,0,0,0.14151493672116,0,0,0,0,0,0.0964681599512644,0,0,0,0,0,0,0.156958290697526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707718422694452,0,0,0,0,0,0
