,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X002236.SZ,X600089.SH,X000100.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X002294.SZ,X002129.SZ,X600271.SH,X000568.SZ,X600066.SH,X002456.SZ,X002292.SZ,X600435.SH,X300124.SZ,X000400.SZ,X300003.SZ,X000869.SZ,X000800.SZ,X002049.SZ,X600839.SH,X000977.SZ,X002038.SZ,X600566.SH,X000623.SZ,X002008.SZ,X600177.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0434668304637641,0,0,0,0,0,0.00458664090951677,0,0,0,0,0,0,0.397800559359573,0,0,0,0,0,0,0,0.0335109475938945,0,0.0496672021413648,0,0.00565489279642597,0,0,0,0.0229088850571523,0,0,0,0.202017095145874,0,0,0,0,0,0,0,0,0,0.0416067912862411,0,0,0,0,0.00152300584357987,0,0,0,0,0,0
X600519.SH,0.176686387217776,0,0,0,0.0178426922287091,0,0.144763472747496,0.101691516785641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591018122560974,0,0,0,0,-0.0213229064249919,0,0,0,0,0,-0.0398866690688864,0,0,0,0,0,0,-0.0146471692402569,0,0,0,0,0,0,0,0,-0.0106201905579489,-0.000758803429825108,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694264886907284,0.0594578228961006,0.178367958770617,0,0.0428411419261565,0,-0.0085804748964335,0,0,0.0702337384302875,0.0954137659265207,0.165581840939375,0,0,0,0,0,0,1.38777878078145e-17,0,-0.101967538784815,0,0,0,0,0,0,0,0,0,0,0.0306508048602617,0,0.0091247352143013,-0.0057793605642177,0,0,0,0,0,0
X000651.SZ,0.046006624977868,0.106521717839499,0,0,0,0,0,0,0,0,0,0.14964221750127,0,0.073466324289081,0.064008377878145,0,0,0,0,0,0.032182524366995,0,0,0,-0.00730160790617191,-0.0626038749473981,0.0592259420923214,0,0,0,0,0,0,0,0.146699260905627,0,0,0,0,0,0,0,0,0.180237894369964,0,0,0,0,0,0,0,0.0531416261213761,-0.0751175505969197,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0391399001064013,0,0,0,0,0,0.0587692899353137,-0.0140037472956309,0.317253447441947,0,0,0,0,0,0,0,0,0,0,0.0118702099990917,0,0,0,0,0,0,0,0,0.0502546551007642,0,0,0.171876242629792,0,0,0.167851702395067,0,0,0.173477062995656,0,0,0,-0.0165137974091935,0.0331840902811961,0,0,0,0,0,0
X000625.SZ,0.414186576413684,0,0,0,0,0,0,-0.0256598294064665,0,0,0,0,0,0,0,0,0.232236178526213,0,0,0,0,0,0.0283731407126845,0,0,0.0107280252839395,0,0,0,0,0,0,0.072010601519271,0.0779459914246852,0,0,0,0,0,0,0.0794453835281257,0,0,0.0339822098370804,0,-0.0714585371198888,0,0,0,0,0,-0.00748502716377224,-0.0132913401938686,0,0,0,0,0,0
X000858.SZ,0,0.0741459826365972,0,0,0,0,0,0,0,0,0.0520125457763378,0,0,0,0,0,0,0.236571457165759,0,0,0,0,0,-0.00497800985482381,-0.00773504111631343,0,0,0,0,0,0,0.0249807177062679,0,0,0,0,0.110321067983521,0,0,0.118397619923226,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213526009924664,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.121690177715596,0,0,0,0,0,0,0,0,0,0,0.0855304128868987,0,0,0,0,0,0,-0.0948711762793519,-4.33680868994202e-19,0,0,0,0,0,0.266163188000257,0,0,0,0,-0.0513738436297096,0,0,0.122771191304564,0.096017109019663,0,0,0,0.249829372363281,-0.103260838048208,0,0,0,0,0,0.0318357559038831,0,0.298697489292735,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013400976956068,0,0,0,0.0189661720690812,0,0,0,0,0.133468026692622,0.0583603725755108,0,0,0,0,0,0,0,0,0,0,0,0.0416216860251368,0,0.00764675996556348,0,-0.110317619306129,-0.0373585708533388,0,0,0.000343251596850082,0,0,0.0949504283430069,0,0.0161831338900461,0.00193501458898997,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0180994373226653,0.0222425987673815,0,0,0,0,0.0260371025086499,0,0,0,0,0,0,0,0.0778463912153258,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00352449340308277,0,0,0,0.194843687222008,0,0.00643472444424901,0,0.0385090071513617,0.0684731787666797,0,0,0,0,0,0,0,0.0873968247311248,-1.73472347597681e-18,0,0,0,0.00570344546611786,0,0,0,0,0,0,0
