,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X600372.SH,X000157.SZ,X002292.SZ,X002236.SZ,X600066.SH,X000338.SZ,X002241.SZ,X002475.SZ,X600741.SH,X600089.SH,X000559.SZ,X601877.SH,X002129.SZ,X600177.SH,X000547.SZ,X000016.SZ,X600839.SH,X600435.SH,X000568.SZ,X002465.SZ,X300124.SZ,X300003.SZ,X600582.SH,X002294.SZ,X600252.SH,X002456.SZ,X002276.SZ,X000066.SZ,X002179.SZ,X000550.SZ,X002007.SZ,X000581.SZ,X000800.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.193725965137231,0,0,0,0.0958409203315666,0,0,0.0726359747961985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969693597306803,0.068764257916628,0,0.0390243308662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161514408703244,0,0,0,0,0,0,0.000663924062576812,0,0,0,0,0,0,0
X600104.SH,0.402447919465107,0,0,0,0,0.043524454238357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200007106057187,0,0.0713942369572272,0.01944433127827,0,0,0,0,0,0,0,0,0,0,0,0,0.0329987450526508,0.0810388144670872,0,0,0,0,0,0,0,0,0,0,0,-0.00489980801475179,-0.111486671203243,0.018656667613549,0.0271074914808495,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0517194279619465,0,0,0,0,0.129188501145857,0,0.087000191372532,0,0,0.105676308498812,0,0,0,0,0,0,0,0,0.0316587703518414,0,0,0,0,0,0.00232963600748938,0,0.349186264504846,0,0,0,0,0,0,0,0,0,0.043721410941485,0,0,0,0,0,0,-0.0181298609727568,0.00860561071197976,0,0,0,0,0,0
X002415.SZ,0,0,0,0,-0.0182714314054054,0,0,0,0,0,0,0.207458538341862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208733920534955,0,0,0,0,0,0.184923883822535,0,0,0,0,0,0,0.0217753724786092,0.00810818708810933,0,0,0,0,0.039894137708363,-0.0686373707763373,0,-0.0115103676640084,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0696825455425274,0,0,0,0,0,0,0,0.121312973457876,0,0.159502477438506,0,0,0,0.181747195009926,0,0,0,0,0,0,0,0,0.0583109080556746,0,0,0,0.0449046720123263,0,0,0,0.00720845712933458,0,0,0,0,0,0,0,0,0,0,0,0,0.0973054676468073,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.289431546333084,0,0,0,0,0.396054907721121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160843840709651,0,0,0,0,0,0,0,0.0712356221361243,0,0,0.0526875616745283,0,0,0,0,0,0,0,0,0,0,-0.0672047658308584,0.0130319711013951,0.0204130630287334,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.209048811625228,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0688643171188208,0,-0.0260535244617713,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.161253223320073,0,0,0,0,0.537286683982549,0,0,0,0,0,0,0,0,0,0.0395680435003759,0.00842288993313717,0,0,0,0,0,0,0.0121669415345763,0,0,0,0,0,0
X600276.SH,0,0,0.105805093958705,0,0,0,0,0,0,0.143175732985426,0,0.13464453538399,0,0,0,0,0.0280060936234096,0,0,0,0.0376085877964847,0,0,0,0.113080270107018,0.0685341827768188,0,0,0,0.0806252036432799,0,0,0,0,0.0454838620022897,0,0,0,0,0.103445239637117,0.0570271766976407,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0102470654701109,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1243218854035,0,0,0,0,0,0,0,0,0,0,0,0,0.184027616795057,0.327945240210156,0,0,0,0,0,0,0,0,0,0.149222478631418,0.0196263181074416,0,0,0,0,0.0129666895937106,0,0,0,0,0,0,0,0,0,-0.0212985682037793,-0.0232217014946794,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.07408341986309,0.0153838370088554,0,0,0,0,0,0,0.130534199103187,0.0330636639400427,0.0658224163776301,0,0,0,0,0,0,0,0.207495225736784,0,0.00553355614070075,0,0,0,0,0,0,0,0.144008757566063,0,0,0,0,0.0210213971426008,0,0,0,0,0,0,0,0,0.0137857631585797,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0397733542759391,0,0,0,0,0,0,0,0,0.0816791160575534,0,0,0.0893423050762299,0,0,0,0.0216268832353508,0,0.0610347988548668,0,0,0.0115266025507802,0,0,0,0,0,0,0,0.0990942014975416,0,0.146696629178083,3.46944695195361e-18,0,0,0,0,0,0,0.0442410873572864,0,0,0,0.0542445190080762,0,0,0.0306178269714564,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448605088072313,0,0,0,0,0,0,0,0.171881707005215,0,-0.0426295059017039,0,0,0,0,0,0.0747980316756575,0.303844792231715,0,0.164309841116157,0,0,0,0,0,0,0,0.00893572160621866,0,0,0,0,0,0,0,0,0.0283989127724834,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.248694630894025,0,0,8.67361737988404e-19,2.16840434497101e-19,0,0.0441758305016204,0,0,0,0,0,0,0.0740593402797361,0,0.186840076968427,0,0,0,0.00496880455923255,0,0,0,0,0,0,0.031615872029242,0,0,0,0,0,0,0,0,0,0,0.045893119717493,0.0280704941688732,0,-0.010817430665924,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.193217507209452,0,0,0,0,0,0.0559428080740715,0,0,0,0,0,0.061044674123863,0,0,0,0,0,0,0,0,0,0,0,0,0.0831271611325419,0,0,0,0.17132768397218,0.217887555458449,0,0,0,0,0,0,0,0,0,-0.0261536537613366,-0.0350688199208573,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170561057929845,-0.0105072019692315,0,0,0,0.182849265189109,0,0,0,0,0,0.0218115575146288,0.0857828791999834,0,0,0,0.0232609634560161,0.160772970727247,0,0,0.0791166652731342,0,0,0,0,0,0,0,-0.0298190621724509,0.0489220445903987,0,0,0,0.184276662081943,0,0,0.00383119415751334,0,0,0,-0.00667851562594242,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0127344285123861,0,0,0,0.128376576554558,0,0.00340140386968572,0.00238396105179786,0,0,0,0,0,0,0,0,0,0,0.134497634461637,0.266416796994217,0,0,0,0,0,0,0,0,0,0,0.0574272370559289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110456196626839,-0.00837224695371708,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.277341214232228,0,0,0,0.186151303423201,0,0,0,0,0,0,0,0,0,0,0.171791033457605,0,0,0,0.134337395485388,0,0,0,0,0,0.0129880876400158,0,0,0,0,0,0,0,0.143673610107371,0,0,0,0.0785522050920485,0,0,0,-0.0174928609811922,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0366190182142742,0,0.340843956564768,0,0,0.0389455176500721,0,0,0.491838917209056,0,0,-0.0123887614622057,0,0,0,0,0,0,0,0,0,-0.0324361363047398,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0370374836551332,0.012095802066119,0,0,0.0520616403050629,0,0,-0.0282143556390851,0.0396938752116375,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0211836670940997,0,0.0480270792152016,0,0,0,0,0,0,0.00527857123035937,0,-0.0711033246733011,0.0146980024900433,0,0,0,0,0,0,-0.0240282588466096,0.00989391657431658,0,0,0,0,-0.00895219953737608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311886898154146,0,0,0,0,0,0,0,0,0.0193393382687375,-0.0281913098593878,-0.0228451445403148,0,0,0.0980950724215583,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150183909573792,0.0851398771140609,0,0.043675486092995,0,0,0,0,0,0,-1.38777878078145e-17,-3.46944695195361e-18,0,0,0,0,0.0719090855337033,0,0,0,0,0,0,0.211782382720337,0.18968903553222,0,0.0542924807870419,0.00676136876076524,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.280630449379798,0,0,0,0,0,0.0949068158882537,0.12079724348184,0,0,0.123702134959335,0,0,0.337671230761379,0,0,0,0,0,0,0,0,0,0,0.0344399382793648,0,0,0,0,0,0,0,0,0,0,0,-0.11623941173037,0,0,0,0,0,0,-0.0102672458781389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0266097125038618,0,0.15614332436482,0,0,0,0,0.0711653264299058,0.0820948765263636,0.00837244422533241,0,0,0,0.182777716406791,0,0,0,0,0,0,0,0,0.0349823087121769,0,0,0,0,0,0.124902779371059,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12542523034819,0.0124600699713354,0,5.42101086242752e-20,0.00981597439453092,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.119056773597704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483910866895039,0,0,0.10062407196014,0.158023177857893,0.0356524180790395,0,0,0.176708629480685,0,0,0,0,0,0,0.227089755655027,0,0,0,0.0141106066155253,0.00909433425688828,0,0,0,0,0,0
X002475.SZ,0,0,0.194214168983266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20253983510729,0,0,0.055688381963473,0,0,0,0,0,0.151622744118169,0,0,0,0,0,0,0,0,0,0.0977489157099935,0,0,0.127402515616988,0,0,0,0,-0.0582394448528134,0,0,0,0.0215607565845309,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.206599715640131,0,0.0401680219871654,0,2.16840434497101e-19,0,0,0,0,0,0.230405799197684,0,0,0,0,0,0.0322315082607608,0,0,0,0,0,0.00871436224369314,-0.00112922406650205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829858718201829,0,0,0.2386947066439,0,0,0,-0.00892855508442127,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.343469283915462,0,0,0,0,0,0,0.00360805801528142,0.175596931979115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364547228448579,0,0,0,0,0.158597125133881,0,-0.00472309334187123,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.050050230075234,0,0.241254525952695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212607336892641,0,0.185335025335665,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0323325394136653,0,0,0,0,0,0,0,0.120710309393526,0,0.00463666733642632,0,0,0,0,0,0,0
X601877.SH,0,0.00564989792451717,0,0,0,0,0,0,-0.00480445110925584,0,0,0,0,0,0,0.0149835159569466,0.0186836898726397,-0.00165322499552894,0,0,0,0,0,0,0,0,0,0,-0.0317365654567741,-0.0234231472638179,0,0,0,0,0,0,0,0,0,0,0.00243200461602423,0,0,0,0,0,0,0,0,0,0,0.0146750003683695,-0.0175518388491624,0,0,0,0.0750112489894081,0,0
