,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X000661.SZ,X002180.SZ,X000733.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X000157.SZ,X600702.SH,X600460.SH,X601799.SH,X600487.SH,X000799.SZ,X300003.SZ,X002236.SZ,X600584.SH,X600563.SH,X002414.SZ,X600372.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.106553679158444,0,0,0,0,0,0,0,0.0226322717304183,0,0,0,0,0,0,0,0,0,0.0570291797915396,0.192653900964297,0,0,0,0.388458378047656,0.0467015616276445,0,0,0.0785401010301393,0,0,0,0,0,0,0,-0.0614674497737566,0,0,0.105107618265615,0,0,0.00728763997719226,0,0,0,-0.156656578328335,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0335573334742595,0,0,0,0,0,0,0,0,0.244501635793904,0,0,0,0,-0.113258725132277,0,0,0,0,0,0,0,-0.108071766363718,0,0.0223704683066971,0.378738764479511,0,0,0.0386252125359462,0,0,0,0.0033558720825676,0.0752837075401684,0,0,0,0,0,0.224190664489831,0,0,0,0,-0.0428560178550865,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0379468219502818,0,0,0,0,0,0,0,0,0,0,0,-0.0963460490274823,0,0,0,0,-0.138119577404097,0.275954145526963,0,0.149423060619202,0,0,0.151463589382559,0,-0.0625271002143807,0,0,0,0,0,0.677935774381818,0,-0.00989495797086202,0,1.38777878078145e-17,0,0,0.0549965771350075,0,0,0,0,0,-0.0217304629702995,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.264176634197276,0,0.124426440902809,0,0,0.124621083240156,0,0,0.00302641982546191,0,0,0,0,0,0,0,0,0.184239293387276,0,0,0,0,0,-0.0446596789501823,0,-0.114467460120258,0,0,0,0,0,0,0,-0.00504999655552095,0,-0.0437592387020988,0,-0.109679437927898,0,0,0,0,0.328397919751133,0,0,-0.0108201698816115,0.018192012459351,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.108770015757147,0.0589586746371447,0,0,0,0,0,0,0,0,0,0,0,0,0.113249588587993,0,0,0.0309751997262352,0.0851116534870516,0,0,0,0.314147665174494,0,0,0,0,0,0,0,0.0695343028637185,0,0.138153486976581,0,0,0.0780695797684508,0.0719181778986082,0,0,0,0.0150646084158558,-0.0364328449110056,0,0,0,0,0,0
X000596.SZ,0,0.0121889466267137,0.0581391100330982,0,0,0.239484830685214,0,0,-0.0794942853004806,0,0,0.0958958085861143,0.00273906151903065,0,0,0,0,0,0,0.047403458583098,0,0,0.248960899637154,0,0,0,0,0,0,-0.02797523492451,0,-0.059529796725888,0,0,-0.287592083393038,0,0,0,0.335760953517763,0,-0.0368752614722991,0,0,0,0,0,0,0,0,0,0,0,-0.0119086902625307,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0886723990830126,0,0,0,0,0,-0.100920400869927,0,0,-0.0470786745033595,0,0,0,0,0.216821794781,0,0,0,0,0.0341891583135228,0,0,0,-0.039138550693357,0,-3.46944695195361e-18,0,-0.023264387086125,0,0,0,0,0.000948439829393861,0,-0.016603280317345,0,0,0,0,0,-0.0382006648267325,0,0,0,0,0.0714195930790682,0.0255564262478046,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.124465184171208,0,0,0.157626473945859,-0.00908279252278932,0,0,0,0,0,0,-0.0233348352006801,0,0,0,0.00122949149616606,0,0,0,0,0,0,0,0,0,0.242862815761735,0,0,0.0956062472404911,0.0580509093144473,0,-0.0638413746693007,0.13008402138626,0,0,0.228295299142106,0,0,0,0,0,0,0,0,-0.0262702312728142,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0299680508231933,0.00757566607456614,0,0,0,-0.0161808244918903,0,0,0,0,0,0,0,0,0.0577841468745756,0,0,0.181860180788456,0.0324809377627482,0.00973150115115972,0,0,-0.0663883375843638,0,0,0,-3.46944695195361e-18,0.0673551135065154,0.32679899189508,0,0,0,0,-0.0382817331383226,-0.0243878390707623,0,0,0,0,0,0,0,0.0302829060671149,0,0,0.0134691658334326,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0334561490830784,0.184019459861292,0,0,0.115312688908893,0,0,0,0,0,0,0.15438691713298,0,0,0,0,0,0,0,0,0,0,0.149276363008188,0,0,0,0,0.0177947652861449,0,-0.0796584068486709,0,0,0,0,0,0.219452372555347,3.46944695195361e-18,0,0,-0.0304406264364602,0,0.0595118924942002,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0470452242457114,0,0,0,0,0,0,0,0,0,0,-0.0933481032276392,0,0.104502164591805,0,0.173824194141203,0,0,0,0,0.0016432165467344,0,0,0,0,0,0,0,0,0.468206887031982,0,0,0,0,-0.0402180217815934,0.0572186815287968,0,0.0737025308154873,0,0,0,0,0,0,0,0.009431924263843,-0.0368098402444064,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0824836832023463,0,0,0,0,0,0,0,0.000477215349135832,0.186243581162037,0,0,-0.0150970626841825,0,0,0.196617831374498,0,0,0.0480521314092587,0,0,0.0712627307667129,-0.0748704068225804,0,0,0,0,0,0,0,-0.0834159940544578,0,0,0.330384417067802,0.118008678132317,0,0,0,0,0,0.00579042537917584,0.00905711055207572,0,0.0473487458143712,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0195647832604273,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0280072404556089,0,0,0,0.215943571933526,0,0,0,0.0346876318833141,0,0,0,0.0204970412698233,0,0,0.159626340855419,0,0,0,0,0,0.105232819898723,0,0,0,0,0,0,0,0,-0.0690051182157846,0.107731756589178,0.0718884780724839,0,0,0,0,0,0,0,0,0.0614495538554323,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.415353460329709,0,0,0,0.0997006579872979,0.201367844016156,0,0,0,0.0251862123784711,0,0,0,0,0,0,0,0.0614992242951854,0,0,0,0,0,0,0,-0.072487709456436,0,0,0,0,0,0,0,-0.161957500907044,0,0,0,0,0.080826190808957,0,0,0,0,0,0.0550769024507129,0,0,0,0.0734000163248362,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.123779278654955,0.0155624254374597,0.0772399399043759,0,0,0,0,0,0,0.00819944639767242,0,0,0.263792761649579,0,0,0,0,0,0,0,0,0,0,0.0313746886267551,0,0,0,0,0.149373568405175,0,0,0,0,0,0,0,0,0.214337313621131,0,0.0179571344782019,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0695610247195148,-0.355989276810913,0,0.367719553518244,0,0,0,0,0,0,0,0,0.198288926886002,0,0,0,0.0410843330913322,0.0596929695879525,0,0.198153233941811,0.0544415590074803,0.262295814568127,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743974460516518,0.080494957693292,0,0,0,0.0501930559512743,-0.00518507856267615,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.209210567426115,0,0,0,0,0,0,0,0,0.0133612344894407,0,0.374266501983884,0,0,0,0,0,0,0.213664255837011,0,0.0888733067042607,0,0,0,0,0,-0.158723215794202,0,0,0,0,0,0,0,-0.252066321626772,0.260898778834141,0,0,0,-0.140010118815213,0.0645242484701385,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0315564501061473,0,0,0,-0.0916637759071763,0,-0.0148297719768273,0,0.100245376124915,0,0,0,0,0,0,0,0.157160477876665,0.0824488399972106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627056891041404,0,0,0,0,0.265303181063039,1.73472347597681e-18,0,0,0,0.082049477738792,-0.0291535699680939,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.181976103931239,0,0,0,0.0319796627356336,0,0.166334346002047,0.268299265799223,0.11857663721529,0,0,0,0,0,0,0,0,0,0,-0.288250416985166,0,0,0,0.020181165108679,0,0,-0.0622776808583217,0,0,0,0.0863621610989481,0.164513658677687,0,0,-0.0697943328457229,0,0.581914475172803,0,0,0,-0.1416770339488,0,-0.515593074740237,0,0,0.0700508336601615,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.190097233484544,0,0,0,0,0,0,0,0,0.0351231845394798,0,0,0,0,0,0.0519135119822342,0,0,0,0,-0.0596747833520523,0,0,0,0,0,-0.462852400755742,0,0.0501198386448771,0,0,0,0,0,0.0802404887869193,0.176719012824226,0.0733072596809023,0,0,0,0.472050711196436,0.0399032102138702,-0.258938597935689,0,0,0,0.0487369233582162,0.0284495792043144,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.236280363424386,0,0,0,0,-0.0903128596718565,0,0,0,0,0,0,0,0.0605346723237163,0,0,0.27976574425995,-0.0422123892204924,0,0.139503211578206,0.164150188069913,0,0,0,0,0.0108195708421224,0,0.0768134351775141,0,0,0.14603783356405,0,-0.00166491250390508,0,-0.0210529428292027,-0.0802537824157797,0,0,0,0,0,0,0.0477062074717894,0,0,0,-0.0149055732605615,0,0,0,-0.0112006317182838,0,0
X300142.SZ,0,0,0,0,0,0,0,0.455094023840611,0.0293672453214209,0,0,0,0,0,-0.106198450672462,0,0,0,0,0,0,0,0.0655771140762177,0.13953427361225,0,0,0,0,0,0,0,0,0,0,0,0,0.00267786387901721,0,0,0,0,0,0.0947016184831316,0,0,0,0,0.251428596935544,0,0,0,0,0.00122263861314258,0,0,0,0.0740157380332251,0,0
X601877.SH,0,0,0,0,0.058070931800547,0,0,0,0,-0.0304302633458256,0,0,0,0,0,-0.0176866674143737,0,0,0,0,0,0,0,0,0,0.280861317570591,0.161969890180032,0.0927566201427621,0,0,0,0,0,0.0673122481374228,0.0793900327009615,0,0,0,0,0,0,0.00530883324030716,0,-0.0622234308135246,0,0,0.138534134369592,0.0745103698824277,0,0,0,0.00585532636292337,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.426035810051395,0,0,-0.172393041065934,0,-0.109613678055528,0.231911564736905,0,0,0,0,0,0.344469466534701,0,0,0,0,0,-0.0338095257444838,0,0,0,0,0,0.180600761109008,0.288213722250349,0,0.159369929586066,0,0,0,0.160654723860649,0,-0.0946620050479782,0,0.0549404030509398,0,0,0,0,0,0,0,0.0371867958826824,0,0,0,0,0,0,0,-0.16448958264201,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.396352882830494,0.0349317476339649,0,0,0,-0.0872462542588237,0,0.0379574769714058,0,0,0,0,0,0,0,0,0.0389132777079827,0,0,0,-0.1109563324029,0,0.0200354069229552,0,0,0,0,0,0,0,2.16840434497101e-19,0.0679964640709841,0,0,0,0,0.063500455607221,0.0380162680259992,0,0.00182076037509651,0,0.0282081585079657,-0.0403092427038193,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0224106135069213,0,0,0,0,0,0,0,0.116318142952154,0.0469717910955626,-0.221654985465664,0,-0.00114627029938967,0,0,0.515214857006876,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0259084314277757,0.0390193416885581,0,0,0,0,0,0,-0.0881735282091489,0,0,-0.0656683066064138,0,0,0,0,0,0.10189972923518,0,0.0435911463964465,-0.0325921921665478,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0.0439361779750446,0,0,0,0.0130354975102664,0,0,0,0,0,0.0735491703232492,0,0,0,0,0,0,0,0.151080715259841,0,0.219060747206541,0,-0.0103389324380074,0,0.043405598994586,0,0.098640266139565,0,0.0308437683766867,0,0,-0.119205157972614,0,0,0,0,0,0,0.00449604895082574,0,0,0,0,0,0.0993187194708884,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0436524595772914,0,0,0,0,0,0,0,0,0.036202774897956,0.0830847550977958,0,0,0.389408024636689,0,0,0.0622370105647118,0.032437147649823,0.0186750453123676,0,0.0326028954634881,0,0,0.00141066571968292,0.0674191903005,0,0,0,0.0119435668161029,0,0,-0.0778413399223427,-0.0160356698082686,0,0,0,0,0,0,0,0,0,0,0,0,0.00156637856681666,0,0,0,0,0,0
X600702.SH,0,0,0,0.686786027424941,0,0.116545320296939,0,0,0,0,0,0.0686989509440517,-0.0292452802970676,0,0,6.93889390390723e-18,0.0630605087393734,0,0,0,0,0,0,-0.0419923770556127,0,-0.101553407737417,0,0,0.0538294899021626,0,0,0,0,0,0,0,-0.0420302778941797,0,0,0,0,0,0.51983633957184,0,0,0,0,0.153415417146579,-0.416342165228126,0,0,0,0.0231529062503027,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.400113418339548,0,0,0,0,0,0,0,0,0,0,0.226090776010605,0,0.0319691350138526,0.0411395440071212,0,0,0.0297710179152899,0,0,0,0,0,0,0,0,0,0,0,0.192769742581798,0,0,0,0.0343142478979085,0.051975570689785,0.0776786362013619,0,0,0,-0.0687011224816661,0.0338256639343438,0,0,0,0.042612805411558,0,0
X601799.SH,0,0,0,0,0,0,0,-0.00355112627862296,0,0,0,0,0,0,0.253383189000206,0,-0.017790433275287,0.0584942246930848,0,0,0,0,0.0796811099163916,0,0,-0.0551928518937694,0,0,0,0,0,0,0,0.0547094325269606,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.113190976708274,-0.0335978116752873,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.182372423793389,0,0,0.147674695381148,0,0,0.11747955501895,0,0,0,0,0,0.164246069353112,0,0,0,0,0,0,0.470092458228757,0,0,0,0,0,0,0,0,0,0,0,0,0.176593041332903,0,0,0,-0.365953946085433,0,0,0,0,0.143627351474022,0,0.0188082662700094,-0.000607180543374859,0,0,0,0,0,0
X000799.SZ,0,0.0776619179002593,0,0,0,0,0,0,0,0,0,0,-0.0409359522411125,0,0,0.055175335970489,0,0.0806651774035303,0,0,0,0,0,0.00205259407790279,0,0,0.0497635290866853,0,0,0,0,0.106742279164921,0,0,0,0,0.09851185182718,0,0.480353187833429,0,0,-0.0353222461157218,0,0,0,0,0,0,0,0,0,0,0.0189955823537077,0,0,0,0,0,0
X300003.SZ,0,0,0.0665209749140738,0,0,0,0,0.198206212770907,0,0,0,0.0780916039517714,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0323366726056295,0,0.00811567732463445,0,0,0,0,0.0557060956006164,0,0,0,0,0,0,0,0.10080977659246,-0.0380983804048279,0,0.224000828532712,0,0,0,0,0.0171138252241408,0,0,0,-0.039051027778844,-0.00391455379057739,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.183101415997835,0,0,0,0,0,0,0,-0.00504479116233445,0,-0.0415087916321306,6.93889390390723e-18,0,0,0,0.0422576757674338,0.122532167344476,0.266336471238109,0,0,0,0,0,0,0.00269563034836255,0,0.0719229302377213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130418587664196,0,0,0.00580594799871858,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.101042113016775,0,0,0.209842166609522,0,0,0,0,0,0,0,0,0,-0.0175656909519599,0,0,-6.93889390390723e-18,0.0382999082638358,0,0,0,0,0,0.077168827922832,0,0,0,0,0,0,0,0,0,0,0,0.511471478751433,0,0,0,0.00689772327057843,0.300672078827706,0,0.00800395327597233,0,0,0,0,0,0.00794358811720737,0,0,0,0,0,0
X600563.SH,0,0,0,0,0.128972367819062,0,0,0,0,0,0,0.138222176412836,0,0.0719805588001267,0,0,0,0,0,0.339322966478922,0,0,0,0,0,0,0,0.193525001797054,0,0,0,0,0.371396808931744,0,0,0,0,0,0,0,0,0,0,0.0621489301994651,0,0.141230082143612,0,-0.0065196281308426,0,0,0,-0.20604944370516,-0.0108132977893357,0,0,0,0,0,0
X002414.SZ,0,0,0,-0.0424460079429124,0,0,0,0,0,0,0,0.0376986807767798,0,0.260866188519228,0.246716690916235,0,0,0,0,0,0,0,0,0.228136616591834,0,0,0,0,0.00886130623685368,0,0,0.128022318709467,0,0,0.345731529002083,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0922668093245507,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734996658850291,0,0,0,0,0,0,-0.030263665829598,0,0,0.0222116721401791,0,0,0,0,0,0,0,0.0158676864340376,0.12843153303729,0,0,0,-4.33680868994202e-19,0.139303695320269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646385562632997,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0062295788862773,0,0.0356679995457721,0,0,0,0,0,0,0.0786502077754936,0,0,0,0,0,0.0174500960776073,0.275439841892595,0,0,0.0471374875758309,0,0,0,0,0,0.0874751253109229,0.140767240456269,0,0.0489463417336531,0,0,0,0,0,0,0,0,0.251574978275511,0,-0.125379714108801,0,0,0,0,-0.0430668910883535,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.132116139896593,0,0,0,0,0,0,-0.105447324007452,0,0,0,0,0,0,0,-0.0115127957684309,0,0,-0.0389296624650017,0.00889565905533434,0,0,0,0,0,0,0,0.0144953832838647,0,-0.0992967784102001,0,0,0,0,0,0.115389229458463,0.0842339760497697,0,0,0,0,0,0,0,0,0,0,-0.187896118415888,8.67361737988404e-19,0,0,0,0.0294286242797884,0,0
Slope,0,0,0,0,0.0222701366981802,0,0,0,0.056540664590467,0,0,-0.125178959916958,0.0376580353656452,0,0.00527819838734085,0,0,0,0,0,0,0,0,0,0,0,0,0.114411417907457,0,0,0,0,0,0.0473393901930064,0,0.266547960822401,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.169714283953131,0,0,-0.104808563187814,0,0.139116096912762,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.231829178940226,0,0,0,0,0,0,-0.0879770515749837,0,0,0,0,0.364388565867134,0,0,0,0,0,-0.136566226014554,0,0,0,0,0.0345379830277939,0,0,0,0,0,0.183976497105751,0,-0.0450044413267148,0,0,0.071316806066477,0,-0.106520625522322,0,0,0,0,0,0,-0.227895784504555,0.151984780443374,0,0,0,0,2.56289337997709,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0691735772514016,0,0,0,0.0033705512591865,-0.0707190430343937,0,0,0,0,0,0,0,0,0,-0.0781341073912391,0,0,0,0,0,0,-0.00329041544118053,0,0,0,0.0858262382070791,0,0,0,0,0.0325658524521436,0,0,-0.0749614754887286,0,0,0,0,0.0951216776867794,0.105198639358592,0,0,0,0.069451960030219,0,0,0.230415568782437,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0788761235122768,0,-0.0312771219196102,0,-0.04869830137596,0,0,0.0183670957722327,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0724367531119956,-0.00826786272501104,-1.73472347597681e-18,0,0,-0.0404892617795717,0,0,0.0267535852840844,0,-0.0172597052846927,0,0,0,0,0.0843240710196666,0,0,0,0,0,0,0,0,0.0111665500687,0.352832561348017,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000634173466095178,0,0,0.00289972862240698,0,-0.001207791703723,0,0,0,0.000530100517464006,0,0,0,0.00384817660772339,-0.000450353079161821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301018715938232,0,0,0,0.00123935550344602,0,0,0,0.0438146908486126,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0682105690744137,0,0,0,0,0,0,0,0,-0.0327847180190542,0,0,0,0,0.0547602419559094,0.00834049754012315,0,0,0,0,0,0,0,0,-0.00427996407427632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444475000089563,0,0,0,0.0373323601975792,-0.0953544721882544,0.153129161174996,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00980228639433337,0,0,0.000931613417281847,0,0,0,0,0.00565361384760095,0,0,0,0.00249351259651368,0,-0.00507781688106019,0,-0.00556053062677051,0,0,0,0,0,0.00447077075133923,0,0,0.000861921480338945,0,0,0,0,0.00282021511013532,0,0,0,0,0,0,0.00518421232359807,0,0,0,0,0.0070164719726885,0,0,0,0,0,-0.0198286182395016,-0.0184685334593364,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.000369089025193921,0,0,0.00168015887840866,0,0,0,0,0,0,-0.00539772598138302,0.001709740139006,0,0,0,0.00334474738489684,0,0,0,0,0,0,-0.00290064382370292,0,-0.00119631046440509,0,0.000650314989064492,2.16840434497101e-19,-0.000313956831255504,0,0,0,0,0,0,0,0,0.00466820769009186,0,0,0,0,-0.00098486625636774,0,0,0,0,-0.00160632742927413,-0.0074880059579479,0,0,0,0,0,0
