,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000596.SZ,X000100.SZ,X600809.SH,X000661.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X300142.SZ,X000157.SZ,X002007.SZ,X600487.SH,X002456.SZ,X600498.SH,X600776.SH,X002506.SZ,X600867.SH,X600177.SH,X600066.SH,X000977.SZ,X002241.SZ,X000050.SZ,X300146.SZ,X600089.SH,X002179.SZ,X600522.SH,X002508.SZ,X600118.SH,X002371.SZ,X002180.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0.12632540139461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.1367906392988,0,-0.0189539309869615,0,0.0653104186695481,0,0,-0.0712136930622312,0.219441925431304,0,0.157744632110661,0,0.0150246791285328,0,0,0,0,0,0,0,0.0468467418283645,-0.0240347027709885,0,0,0,-0.0781599284844112,0,0
X000568.SZ,0,0.512397116875013,0,0,0,0,0.069964812820227,0,0,0,0,0,0,0,0.0572485355815924,0,0,0,0.0200380339874462,0,0,0,0,0,0,0.0465575844226629,0,0,0,0,0.00603594437711521,0,0,0.0113882857826274,0,0.0624931299327457,0,0,0,0,0,0,0,0,0,0.0343253070927244,0,0,0,0,0,0.00489351358597717,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.375784489906197,0,0,0,0,0,0,0,0.124841219613211,0,0,0,0,0,0,0,0,0,0,0.0213927390679594,0,0,0.184147966439284,0.131800070310039,0,0,0,0,0,0,0,0,0.0242318311305767,0,0,0,0,-0.00844383980320982,0,0,0.092778544977185,0,0,0,0.00124566644728912,0,0.216267649543925,0,0.0200683847569381,0,0,0,0,0,0,0
X601877.SH,0,0.0337106370909354,0,0,0,0,0,0,0,0.0628469921682535,0,8.67361737988404e-19,0,0,0.139665833387433,0,0,0,0.0464185036807734,0,0.128902875580066,0,0,0,0,0,0,0,0,0,0,0,0.0738905914145082,0,0,0.078031506190475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138011514593394,0,-0.000232501693050548,-0.016398412367426,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0902944116519516,0,0,0,0,0,0,0,0,0,0,0.107002811594336,0.0833342616675132,0.0760834545867364,0,0,-0.0568653868096395,0,0,0,-0.173454278266334,0,0,0,0.761057642975729,0,0.126103889535495,0,-0.139895587387981,0,0,-0.060694771630778,0.0884942010830051,0,0,0,0,0,0,0,0,0,0,0,0.0596364835321239,0,0,0,0,0.0136978640060336,0,0
X600271.SH,0,0,0,0,0,0,0,0.162650181084133,0.120621831892115,0,0,0,0,0,0,0,0,0,0,0,0.0330553673340185,0,0.0268302929102503,0.265698794618072,0,0,0,0,0,0,0,0,0,0,0.0472294187484939,0.0521709231258923,0,0.039787548380785,0.0575014943259454,0,0,0.0464187979954109,0,0.16281823545896,0,0,0,0,0,0,0,0.00768164847973072,0.00934976712631987,0,0,0,0,0,0
X000596.SZ,0,0.14263842366097,0,0,0,0,0,0,0,0,0,0,0,0,0.000347247354770547,0,0,0,0,0,0.369330333662145,0,0,0,0,0,0,0,0,0,0.0525363060601073,0.099778236969444,0,0,0,0.0518201207065909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655073438505342,-0.0380614150239301,0,0,0,0,0.0502749310502627,0,0
X000100.SZ,0,0,0,0,0,0,0,0.13910043055537,0,0,0,0,0,0,0,0,0,0.0948862299417779,-0.0283430834574928,0,0,0,0,0.230245704860672,0,0,0.426457555284819,0,0,0.0734765470765816,-0.0190898509771914,0,0,-0.0240149410500105,0,0.0473384800994225,0,0,0.0249215986524758,0,0.108077668527752,0,0,0,0,0,0,0.0582966856385083,0,0,0,0.00172259214136957,0,0,0,0,0,0,0
X600809.SH,0,0.448383973558308,0,0,0,0.010904329365833,0.181769555638785,0,0.039840339473691,0,0,0.0711515864887246,0,0,0,0,0,0,0,0,0,0,0,0.0200625273768676,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214436400177029,0.000244886664505435,0,0,0,1.0842021724855e-19,0,0
X000661.SZ,0,0,0,0,0,0.209095267586367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288683338650859,0,0,0.0124693662114313,0,0,0.035027655474782,0,0,0,0,0.104066807438055,0,-0.0482936248237389,0,0.0611029594004384,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0758583462854573,0,0,-0.0596172390920296,0,0.0802048191039441,0,0,0,0,0,0,0,0
X002236.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0623746500009085,0,0,0,0,0.0175454353118681,0,0,0.0293374612369891,0,0,0,0,0.183572094774705,0,0,0.00773550932306462,0,0,0,0.112094776745657,0,0.00570993390185415,0,0,0,0,0.0530693244537218,0,0,0,0,0,0,0,0,0.00652683202112251,0,0,0,3.46944695195361e-18,0.0398209088909135,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0620345324032154,0,0,0,0.087508674438004,0,0,0,0,0,0.00335272545148011,0,0,0,0,0,0.0053952221198897,0,0,0,0,0,0.0236005828493267,0,0,0,0.0248568556504073,0,0,0,0.0336738605568976,0,0,0,0.050777928504597,0.0044019064822389,0,0,0,0,0,0,0.226223030240253,0,0,0,0.485899567455357,0,0.0177580176106077,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0907680458046968,0.026335524174941,0,0,0,0,0,0,0,0,0,0,0,0.0632571021901933,0,-0.0380859653427146,0,0,0,0,0,0.192893215691246,0,0,0.187081822885808,0,0,0.113683384610106,0,0,0,0,0,0,-0.0144068490482928,0,0,0,0,0,0,0,0,0,0,-0.0318991726847607,0.0690179252149652,0,0,0,0.0415356559611448,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0186762525381276,0,0,0,0,0.289474715613073,0,0,0,0,0,0,0.0244656832776053,0.0021499779699035,0.0982067024136123,0,0,0,0,0,0,0,0.384509591780137,0,0,-0.0435863499295949,0,0.0219105598807165,0,0,0.0742772613231144,0,0,0.10454506975716,0,0,0,0,0,0,0,0,0,0.0152779054015323,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0660228142300569,0,0,0.0693712368343367,0,0,0.102210559847292,0,0,0.10948271998708,0,0.251922861323488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728588533527088,0,0,0,0,0.178849369385895,0,-0.000268951418933628,0,0,0,0,0,0.0514290048750341,0,0,0,0,-0.0549486199727142,0,0,0,0,0,0,0
X300142.SZ,0,0,0,1.73472347597681e-18,0,0,0,0.157839491873681,0,0,0,0,0,0,0,0,0,0,0.0326925524755707,0.00527701289027696,0,0,0.0169356432047382,-0.0108055585084333,0.101961645453593,0,0,0,0,0.0746025397107851,0,0,0,0,0,0,0,0,0.136217457157084,0,0,0,0,0,0,0,-0.0512475679981444,0,0,0,0,0.0174598543756846,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.0132608491763286,0,0,0.0856106076613434,0.108221706698258,0,0,0,0,-0.0844819157188531,0,0,0,0,0,0,0.144855778882562,0,0,0.00958790795650544,0.028035367005494,0,0,0,0.0668507274733773,0,0.0584707945057042,0.0958501249849255,0,0.127484891849901,0.0426240741145362,0.0235082887991634,0,-0.0234937333611576,0,0.074130657851777,0,0,0.0592416559438948,0,0,0,0,0,0.0256619360354795,0,0,0,0,-0.0255684645203505,0,0
X002007.SZ,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.028567896559487,0,0,0,0,0,0,0.177668592772716,0,0,0.119396461938566,0,0,0,0.022268199680239,0,0,0,0,0,-0.00289733948803454,0,0,0,0,-0.055471823298313,0,0,0,0,0,0,0.100077288984562,0,0,0,0.375877993285744,0.0960671269907247,0.0438754959095967,0,0,0,0,-0.0280384434852996,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301228109923035,0,0,0,0,0,0,0,0.0556554108072589,0,0,0.54460952377996,0.0732589021031746,0,0,0,0,4.33680868994202e-19,0,0.0447693919274224,0,0,0,0.39411124082016,0,0,0,0,0,0.0721348516213851,0,0,0,0,0,0,0,0
X002456.SZ,0,-0.0540298439824723,0,0,0,0,0,0,0.159053437472992,0,0,0,0,0,0,0,0.207862956844557,0,-0.0600412099231635,0.28753684470465,0,0,0,0,0.313447074043447,0.182167833529586,0,0,0,0,0,0,0,-0.145522620614438,0,0,0,0,-1.38777878078145e-17,0,0,-0.00625065086597635,0,0,0,0,0,0,0,0,0,-0.0125030652143463,0,0,0,0,-0.0408456398649619,0,0
X600498.SH,0.0599264991848101,-6.93889390390723e-18,0,0,0,0.00808616531388694,0,0,0.234196731551817,0,0,0,0,0,0,0,0,0,0,0,0.0454463093731686,0,0,0,0,0.0816623967581678,0,0,0,0,0.21088910347288,0,0,0,0,0.0351501439605099,0,0,0,0.0644378106711497,0.045118026493725,0,0,0,0,0,0,0,0,0,-0.0903356617559356,-0.0205089119220346,0.014400067376288,0,0,0,0.0115911361001284,0,0
X600776.SH,0,0,0,0,0,0,0.299647262997016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11812763839656,0,0,0.365820789536026,0.00460276675709354,-0.266861379171103,0,0,0,0,0,-0.404402281245456,0,0,0.290236572318775,-0.200248990081543,0.235224910947995,0,0,0,0,0,0,0,0,-0.204478962271819,0,0,0.100888686123853,0,0,0,-0.0691876305426781,0,0
X002506.SZ,0,0.0126902145421491,0,0,0,0,0,0.105364918426491,-0.127394263552121,0,0,0,0,0,0,0,0,0,0,0.0401167103484041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190587602278239,0,0,0,0,0.121440341591916,0,0.0646156416727611,0,0,0,0,0,0,0.0534504658253024,0,0,0,-0.038796604085932,0.0134160985022432,0,0,0,0.0270113425409861,0,0
X600867.SH,0,0,0,0,0,0,0,0,-0.0399636956886601,1.73472347597681e-18,0,0,0,0,0.0570241985582177,0,0,0.00227441182548813,0.140845170520514,0,0,0,0,0,0,0,0.445757527976652,0,0,0,0,0,0,0,0,0,0,0.0244288829862676,0,0,0.191195606036173,0.371594671381414,0,0,0,0,0,0,0.242024577378531,0.0902609100983461,0,0.144447906919764,-0.170878514485245,0,0,0,-0.0527362568721899,0,0
X600177.SH,0,0,0,0,0,-0.0891329321459121,0,0,-0.0499718580073751,0,0,0,0,0,0,0,0,0.146519609809255,0,0.137696408834179,0,0,0,0,0,0,0.15227376011632,-0.0916302609348497,0.102362278363419,0,0,0,0,0,0,0.154813487636206,0,0,0,0,0,0,0,0,0,0,0.0890779394392419,0,0,0,0,0.0125469198034653,-0.0205208828342202,0,0,0,-0.0698653852770314,0,0
X600066.SH,0,0,0,0,0,-0.213327796750544,0,0.260830636414169,0,0,0,0,0,0.132773258163894,0,0,0,0.143065624340213,0.144323771628741,0,0,0,0,-0.111599192724527,0,0.0718900643374065,0,0,0,0,0,0,0,0.0518549475467667,0,0,0,0,0.0691134317446786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503205492527214,0.096695491965008,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.185221566718777,0,0,0,0,0,0,0,0,0.173710011656938,0,0,0,-0.0664259064240669,0,0,0.306407745619198,0,0,0,0.0477093735930219,0,0,0.287880287307048,0,0.044627746276912,0.0239128772901058,0,0,0.0947857476656751,0,0,0.0585190665332351,0,0,0,0,0,0,0,0,0,0,-0.0399331935659418,-0.047793398460016,0,0,0,0,0,0
X002241.SZ,0,0,0.0738847828879824,0,0,0.0422885809753683,0,0.103280600929835,0,0.0434162902855159,0,0.0356193249283262,0,0,0,0,0,0,-0.0358640070804938,0,0,0.0572423126066486,0,0,0,0.122569674259789,0,0,0,0,0,0.0321651727919584,0,0.105646293271128,0,0,0,0,0.118371802539967,0,0.0925109344665491,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0378629634033316,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.116465055854582,0,0,0,0,0,0,0,0.161227576324979,0,1.38777878078145e-17,0.106230703227722,0,0.228781406137078,0,1.38777878078145e-17,0,0,0,0,-0.0132714289724669,0,0,0,0,0,0,0,0.0347731922122719,0,0.337298359794447,0,0,0,0,0,0,0,0,-0.293046119510825,0,0,0.00518766430349363,0,0,0.254392290685373,0,0,-0.0530349669107307,0,0,0,0,0.137127855478549,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.122462007901005,-0.0654952262413827,0,0,0,0.115108997698531,0,0,0,0,0,-0.0915631767158341,0.255384002828764,0.0493798454849366,0,0,0,2.16840434497101e-19,0,0,0,0,0.0582497725035324,0,0,0,0,0.141031863139968,0,0,0,0,0,0,0,0,0,0.0996830890670749,0,0,0.273321566592429,0,0,0.00184499686601853,-0.00144851213153366,0,0,0,0,0,0
X600089.SH,0,0.0859105603331569,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0643084716674595,0,0,0,0,0.0340631851173423,0.159620586283496,0,0,0,0,0,0,0,0,0.0658604739719776,0.0268962192287544,0,0,0,0,0,0,0,0.0293667648003708,0,0.0682644073232438,0.114850686757096,0,0.0491734952951592,0,0,0.0212022820278069,0,0,0,0,0,0,0,-0.00250316061645448,0,0,0,0,-0.020060614010118,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0360144912033481,0,0,0,0,0,0.0777447731211823,0,0.130076086864514,0.00578814529427974,0,0,0,0,0,0,0,0,0,0,0,0,0.112550232212851,0,0,0,0,-3.46944695195361e-18,0,0,0.0673972278322229,0,0,0,0.162781865054648,0,0,0,0.23441638495933,0.064299217369729,0,0,0,0.0102377026317321,0,0,0,0,-0.12419198616364,0,0
X600522.SH,0,0,0,0,0,0.0658654950126071,0,0,0.132183428093149,0,0,0,0,0,0,0.0833543559261888,-4.33680868994202e-19,0,0,0.0213673242754426,0,0,0,0,0,0.0190423274474376,0.0357569990659251,0,0,0,0.193588919886364,0,0,0.0260096327648997,0,0.0385979401341884,0,0,0.00807100428610194,0,0,0,0,0,0,0,0,0,0,0,0,0.0165453956162735,0.0177210275205101,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.138299069748499,0.31181200399812,0,0,0,0.205599009969402,0,0,0,0,0,0,0,0,0,0,0,0,0.0345630787348071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356525236994937,0.0193545937035184,0,0,-0.0430496962286833,0.0581706743727021,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0242535378864837,0,0,0,0,0,0,0,0.0113467170182464,0.144235899821457,-0.116822810297486,0,0,0,0,0,0,0,0.0601721803715725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171062488591914,0,0,0.252033845914338,0.181917012648501,0,0,0.259519240248416,0,0,-0.11635364725327,0.00898705958488396,-0.047294736529697,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.25902504955082,0,0,0,0,0,0,0,0,0.111813702938825,0,0,-0.110027667546154,0,0,0,0,0,0,0,0,0,0,0.0302445519269629,0,0,0.575790607786294,0,0.00113713558587105,0,-0.053217436812854,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00722493821720337,-0.0389603914933404,0,0,0,-0.0272945524522444,0,0
X002180.SZ,0,0,-0.0935697232138667,-0.0114254119706504,0,0,0.175621996061376,0,0,0,0,0,0,0,0,0,0,0.138216311869084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919447184788282,0,0.074872788012931,0,0,0,0.0751346585523028,0.0582442239102525,0,0,0,0,0,0,0.303882107732064,0,0,0,-0.00515260474926302,0.00358912744864688,0,0,0,-0.0974734490408589,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115934104894914,0,0,0,0.0182293676473895,0,0.041283123795138,0,0.44759582851821,0,0.0448268501238805,0,0,0,0.367514379373204,0,0,0,-0.0417145874305444,0,0.0291885971291418,0,0.0847195066558191,0,0,0,0,0,0,0,0,-0.0640306812891021,1.73472347597681e-18,0,0,-0.0687831033026388,0,0.000782957860191901,0,0,0,0,0,0
Change_TY3M,0,0,-0.143137829617801,0,0,-0.0354287312229125,0,0,0,0,0,-0.395486134989653,0,0.275918904051022,0,0,0,0,0,0,0,0.141242496368384,0,-0.0255844869853658,0,0,0,0,0,0.169506968993794,0,-0.0602397260338185,0,-0.0559259293517117,-0.00659491478528127,0,0,0,0,-0.181292827066831,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866647289210805,0,0,0,0.0827817075759123,0,0
Slope,-0.368080275485923,0,0,0.385990761712102,0,0,0,0,0,0,0,0,0,0,0,0,0.0462175139372157,0,0,0,0,0,0,-0.0768157218849822,0,0,0,0.462431917923454,0,0,0,0,0,0.0724480822933496,0,0.0403053586658279,0,0,0,0,0.172997174894425,0,0,0,0,-0.140380881212637,0,0,0,0,0,0,0.769175467017921,0,0,0,0.687268627682412,-5.29040111310169,0
TED,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.109741867562975,-0.629787119471683,0,0,0,0,0,0,0.174384704405277,0,0,-0.117799224384354,0,0.492904380433993,0,0,0,0,0,0,0,0,0,0,0.174166143356694,0,0,0,0.428337106338135,0,0,0,0,0,0,0,0,0,-0.070052260377205,0.366521768542507,0.016291097912906,-0.192422152175371,0.154728348010926,0,0,0,0,0.11821899552771,0,0
RealEstate_excess,0,0,0,0.0867433156265688,0,0,-0.0159733774032116,0,0,-0.0219848786813133,0,-0.0908865621316624,0,0,0,0,-0.00117796913059047,0,2.16840434497101e-19,0,0,0,-0.110402354632488,0,0,0,0,0,0,0,0,0,0,0.00287523088672609,0,0,0,0.00909553107917403,0,0,0.0802655591677719,-0.0077336079255724,0,0,0,0,0,-0.049272948326608,0,-0.017229568548092,0,-0.00918323078232387,0.0170459449327529,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937804002846708,0,-0.0171642041711478,0,0,0,0,0,0,0,0,0,0,0,0,0.0702417197415576,0,0.0897796641055791,0,0,0.0318634196732184,-0.0427433457290075,0.0421774282116859,0,-0.149726524002178,0,0,0,0,0.0241439009807885,0,0,0.0242419307525474,0,-0.0557222065769035,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-8.52198471232018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262986537873127,0,-0.00239132047315515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000651816048811425,0,0,0,0,0.0232698096200296,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00323864352508294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381453146016792,0,0,0,0,0,0,0,0,-0.0125047829138835,0,0,0,0,0,0,0,0,0,0.071428828169937,0.097620885227014,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137737455476276,0,0,0,0,0,0,0,0,0,-0.00636126924430732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100839110989174,0.00418413431058407,0,0,0,-0.00938689188637256,0,0
CarbonVol_Hubei,-0.00258303275981412,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187000505162311,0,0.00562812225342741,0,0,0,0,0,0,0,-0.00070260865134266,0,0,0,0,0,0,0,0,-0.000587412035000635,-0.00737086703737296,5.42101086242752e-20,0,0,0,0.0156784052352894,0,0,0,0,0,0,0,0.00029816819866866,0.00241652931776153,0,0,0.00437330329870767,-0.00521570801810014,0,0,0,0,0,0
