,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600177.SH,X600031.SH,X002236.SZ,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002456.SZ,X000050.SZ,X300124.SZ,X002007.SZ,X002074.SZ,X600867.SH,X002180.SZ,X002426.SZ,X002294.SZ,X600089.SH,X002249.SZ,X000981.SZ,X000869.SZ,X002049.SZ,X600699.SH,X002465.SZ,X600498.SH,X002508.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901536438148656,0,0,-0.0575773701576949,0,0,-0.0538771878674073,0,0,0,0,0.40085840121007,0.0270475946417382,0,0,-0.0379405795621675,0,0,0,0,0,0.0574366166747931,0,-0.105559707101057,0,0,0,0,-0.139231565303714,0.15781992512468,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.16336975718479,0,0.165238465778118,0,0,0.0733329032170036,0,0,0,-0.0253413123996814,0,0,0.00257452177017356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406304248511392,0,0,0,0,0,0,0,0.0379563268486947,0,0,0,0,0.0886846617039936,-0.0346279998655585,0,0.0468012302750249,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0873460031615428,0,0,0,0,0,0.0902386614883484,0.0494091011278853,0,0,0,0,0,0,0,0.0244931785475354,0,0,0,0.0770940512534646,0,0.0545775229280279,0,0,0,0.0373741252923769,0,0,0,0,0,0.140281429289112,0,0,0,0,0,0,0.0485929636163872,0,0,0,-0.0161400017432597,-0.020361912044565,0,0,0,0,0
X000858.SZ,0.155442896797392,0,0,0,0.234556434999748,0,0,0,0,0.0408439290887208,0,0.0584911514574962,0,0,0,0,0,0,0,0,0,0,0,0,0.0547373327022563,0,0,0,0,0,0,0,0,0.0200922748399935,-0.0380731296906842,0,-0.0978193679816786,0.0551590922565996,0,0,0,0.0582794140550321,0.0967959963344413,0,0,0,0,0,0,0,0.00653066195233254,0,0,0,0,0,0,0
X002304.SZ,0.157132903853001,0,0.0363821213703761,0.398746130225486,0,0,0,0,0,0,0.21255856400901,0,0,0.0913569609718227,0,0,0,0,0,0,0,0,0.0638885121877231,0,-0.0969280505215274,0,0,0,0,0,0.00580758472419528,0,0,0.133876743277461,0,0,-0.0192841832903763,0,0,0,0,0,0,0.117732490876131,0,0,0,-0.085216241980824,0.037739607667307,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.29939540741172,0,0,0,0,0,0,0,0.0425190002037677,0,0,0,0.134928110541113,0,0,0,0,0,-0.00628903222406381,0,0,0,0,-0.0226241692414059,0,0,0,0,0,0,0,-0.0744383604841574,0,0.0704420397583368,0,-0.0539717614368013,0,0,0,0,-0.0193532793643427,0,0.0434019612958507,0,0,0.255857084198172,0,-0.00633557379910682,0,-0.0227124677238557,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118896948282325,0.00585779701129328,0.106795157812705,0,0,0,0,0,0,0.129692578928015,0.0784217392602619,0.0390870900132862,0,0,0,0,0,0.0250695909342554,0,0,0.0127622433730836,0,0,0,0,0,0,0.0381604167006834,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000625.SZ,0,0.0277134118536846,0,0.362800868180008,0,0,0,0,0.00354830123907813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563390083112588,-0.117423633843668,0,0,0,0,0,0.33545137440157,-0.167963482241179,0,0,0,0,0.0350017241232112,0,0,0,0,0,0,0,0,-0.0213784552561814,0,0,0,0.150338211716303,0,0,0,0,0,0,0
X000063.SZ,0,0,-0.125600935151505,0.22937723597698,0,0,0,0.227070205764836,0,0,0,0,0,0,0,0,0,0.214572200078185,0.255088726137724,0,0.254277500336112,0.109676826219054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231988502244234,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712045717001379,-0.0192859067789547,0,0,0,0,0,0
X600690.SH,0,0,0.0164360834701667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141908773147914,0,0,0,0,0,0,0,0,0.0149051434379931,0,0.0095473610323204,0,0,0,0.00506324845736634,0,0.458527124360844,0,0,0.0981678370522645,0,0.04393203059867,0,0,0.0476334280039025,0.0491376330078297,0,0.00133425691334838,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.057854679788033,0,0,0,0,0,0,0,0,0,0,0.120783429976391,0.175364424065853,0,0,0.0705580651438576,0,0,0.0718693156044756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349579391469638,0,0,0,0.101939272785391,0,0,-0.0212460903921886,0,0,-2.16840434497101e-19,0,0,-0.00696925022813859,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.337369354858668,0,0,-0.256592193544181,0.084628573744391,0,0.196364580650176,0,0,0,0,0,0,0,0,0,0,0,0.107800212842931,0.087899385920709,0,0,0,0,0.00732270026885604,0.0521571190118153,0,0,0,0,0,0.0219353092513849,0,0,0,0,0,0,0,0.073631335988291,0.303839699363745,0,0,0,0,0
X600741.SH,0,0.120009328606117,0,0,0,0,0,0,0,0.0758380500070091,0.189023626354042,0.0823279951165607,0,0,0,0,0,0,0.0793009004869035,0,0,0,0,0,0.000639427009840862,0,0,0,0,0,0,0.109134807243349,0,0,0,0,0,0.0116422567347031,0,0,0,0.0869958807750952,0,0,0.0388520511323759,0,0,0,0,0,0.0109529767251825,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0230043773932957,0,0,0,0.07592123841159,0,0,0,0,0,0.0279440578769556,-0.0172001850690433,0.140218691677495,0,0.0132188012526374,0,0,0,0,0,0,0,0,0,0,0.150480589359663,0.0250175351538222,0,0,0,0,-0.0250239575794843,0,0,0,0,-0.299485211671213,0,0.0655045299234634,0.0213596229596956,0,0,0,0,0,0,-0.0545144292383316,0,0,0,0,0,0
X000100.SZ,0,0,0.034066631513199,0,0,0,0.291979401931439,0,0,0,0,0,0,0,0,0,0.0520824103727706,0,0,0,0,0,0,4.33680868994202e-19,0.0575857410747298,0.0304814972768602,0,0,3.46944695195361e-18,0,0.0460680629713636,0,0,0,0,0,0,0,0,0,0,0.0313868152030392,0.0090954600462291,-0.00763771553205699,0,0,0,0,0.104141243161381,0,-0.00889949436642691,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0116898940481556,0,0,0,0,0,0,0,0,0.218637389801498,0,0,0,0,0,0,0,0.0823786070473179,0,0,-0.0298594529946459,0.0566598879829772,-0.055413317814655,0,0.0223000205168053,0,0.10692856481413,0.283742627054133,0,0,0.159619873492348,0,0,0,0,0,0,0,0,0,-0.305412859474999,0,0,0.0201734139391615,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249533178616314,0,0,0,0,0.0450955018457426,0,0,0,0.10472074792159,0.027689204759453,0,0,0.142621517099399,0,0,0.153992109433854,0.070990734201571,0,0.109295119924251,0,-0.0993987874679243,0,0,0,0.206772803735493,0.00529106148465167,0,0.0470702892004359,0.0674183473501167,0,0,0,0,0,0.0445270334343465,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.104618629521533,0.0636881986036571,0.0346012277902918,-0.0133950571343614,0,0,0,0,-0.0199773674380598,0,0,0.0423795427335834,0.25171041951115,0,0,0,0,0,0,0,0,0,0,-0.0707974124950222,0,0,0.150371434808894,0,0,0,0,0.216832533312798,0,0,0,-1.73472347597681e-18,0,0,0,-0.202903343523337,0,0,-0.00791653934538803,-0.0121888253710389,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.025021177210012,0,0,0.210642796428093,0,0,0,0,0.0789182342457871,0,0,0,0,0,0,0,0,0.0386875001988182,0.114774207139635,0.183895487497954,0,0,0,0,0,0,0,0,0.0357275250082165,0.00367115840887819,0,0,0,0.102073884132522,0,0.15156743411838,0,0,0,0,0,0,0.00769777309477209,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.193618835286615,0,0,0,0,0,0,0,0,0,0,0,0,0.299714594139312,0,0,0,0,0,0.0899872875963992,0.251452413762366,0,0,0,0,0,0,0.0364768690927876,0,0,0,0,0,0,0.0235619037771545,0,0.02988786717959,0,0,0,-0.0212135668365821,0.0307502558638076,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240117569098005,0.110266132507076,0,0,0,0,0,0.0616397233519261,0.104437671001321,0,0.0616863050213001,0,0,0,0,0.0792486069369125,0,0,0,0,0,0,0,0,0,0.0485589331805154,0.0721572414224813,0,0.0911094903174472,0,0.0593303310996319,0,0,0.0660566376798364,0,0,0,0,0,0,0,0,0
