,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X002456.SZ,X600271.SH,X601877.SH,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X002085.SZ,X600089.SH,X002007.SZ,X000981.SZ,X300003.SZ,X002508.SZ,X002294.SZ,X600867.SH,X600699.SH,X000559.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X300136.SZ,X600498.SH,X000623.SZ,X002426.SZ,X002074.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0570377168274282,0,0,0,0,0,0.0144560415668403,0,0,0,0.165409659660388,0,0,0,0,0,0,0.19495588290796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659956809334795,0,0,0,0,0.0193912333189047,0,0,0,0,-0.00758784135563558,0.00760736177611293,0,0,0,0,0,0
X600104.SH,0,0,-0.0798521082823773,0,0,-0.0821311487828864,0,-0.0623820459052272,0,0,0,0,0,0,0.76914879274847,0,0,0,0,0,0,0,0.100500313848751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297905666088436,0,0,-0.1252048731058,0,-0.117933925677481,0,-0.00980316790787716,0,-0.0511787685101384,0,-0.095821338548005,0,0.00180696526181053,0,0,0,0,0,0
X002415.SZ,0,0,0,0.158159624010991,0,0,0,0.017713462108398,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0132437777909965,0,0,0,0.146764936887518,0.0393428191887189,0,0,0,0,0,0,0,0,0,0,0,-0.149114048885277,0,-0.0847378274408456,0,0,0,0,0.111024334307661,-0.0596444383087638,0.175984121264168,0,0,0,0,0,0,-0.00364158452045387,-0.0101339104390494,0.00660576791602067,0,0,0,0,0,0
X000651.SZ,0,0.198032998120782,0.192590078215631,0,0,0,0,0,0,0.283885614113854,0.669153208065462,0,0,0,0,-0.142030531657063,0,0,0,0,0,0,0,0,0,0.334419630720751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185039532225699,0.0701138661662778,0,-0.129670921303817,0.0101512757998122,0.301111761587366,0,0,0,0,0,0.0164356671726182,0,0,0,0,0,0
X000858.SZ,0.0998994713559672,0,0,0,0,0,0,0,0.00250209456664574,0,0,0.0875598193718329,0,0.239957493143243,0.06282271333342,0,0,0,0,0.0343867716733435,0,0,0,0,0.109832399945344,0,0,0,0,0,0,0,0,-0.0562781199204785,0,0,0,0,0,0,0,0,0,0.114415511353813,0,0,0,0,-0.0159935422963387,0,0,0.00780906569962557,0,0,0,0,0,0
X002304.SZ,0,0.121530055764135,0,0,0,0,0,0,0,0.0963602490372084,0,0,0,0.103064543096241,0.244623021563896,0,0,0,0,0,0,0,0.0644900234002912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214384799033907,0,0,0,0.0610460361225551,0,0,0,0,0,0,0,-0.0992014300238536,0.00432520888829411,0,0,0,0,0,0,0
X600276.SH,0,-0.0124492998310235,0,0,0,0,0,0.0420483545554484,0,0,0,0.216693272125502,0,0,0,0,0,0,0,-0.0872926067120817,0,0.0617133545359521,0,0,0,0,0,-0.0208258666324279,0,0,0,0,0,0.0204108455865114,0,-0.0497467575600167,0,0,0,0,0,0.0278170482811111,0,-0.0149702559251456,0,0,0,0,0,-0.115668663495755,0.0228744567561783,-0.00200396171095086,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0895401119957106,0,0,0,0,0,0.0953776477389713,0,0,-0.0449619435009026,0.285066680079804,0,-0.370134727522621,0,0,0.314943234594146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884644299115122,0,0,-0.0488872488488492,0,0,0,0,0,0,0.209873244226948,2.16840434497101e-19,0,-0.0254508571713502,0,0,0,0,0,0
X000625.SZ,0.0495533500990419,0,0,0.04565832007489,0,0,0,0,0,0,0,0,0.136021831351755,0,0.496899668813818,0,0,0,0,0,0,0.0336629843330708,-0.0321316417718621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050343627049766,0,0,0,0,0.00304429533120533,-0.00480607037584513,0,0,0,0,0,0
X000063.SZ,0.0651827791038997,0,0,0.229223445913528,0,0,0,0,0,0,0,0,0,0,0,0,0.0696840976169952,0,0,0,0,-0.157590835399928,0,-0.204281632878746,0,0,0,0,-0.0658758302075623,0,0,0,0,0.0126292600403531,0.124538282351767,0,0,0,0.0364947889763113,0,0,0,0,-0.0674998855729157,0,0,0.135516739136199,0.108627153261182,0,0,-0.00104844389224386,0.00777348574474647,0,0,0,0,0,0
