,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X300124.SZ,X002304.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X002179.SZ,X300014.SZ,X000100.SZ,X600089.SH,X600703.SH,X002241.SZ,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X002463.SZ,X600183.SH,X002007.SZ,X600522.SH,X002028.SZ,X000800.SZ,X600460.SH,X300142.SZ,X601799.SH,X002074.SZ,X002294.SZ,X600418.SH,X002223.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.200669827488816,0.199058531835186,0,0,0,0,0,0.0735329810092415,0.259816394721497,0,0,0,0,0,0,0,-0.211574709921333,0,0,0,0,0,0,0.0384963088906199,-0.0845526353371318,0.083111249786041,0,0.0560749305372895,0,0,0,0,-0.0925074962726429,0,0.00215214077282338,0,-0.0687301450962155,0,0.307194536831622,0,-0.0499406586209571,0,-0.0252926337084301,0,0,0,0.0147009851173545,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0226036147616936,0,0.00687237960273506,0.385939290403293,0,0,0,0.0457840186955039,0,0,0,0,0,0,0,0,0.0648516828836113,0,0.0717497794327213,0.166395964361054,0,0,0,0,0,0.0139897281572555,0,0,0,0,0,0,0.0351436624074838,0,0,0,0,0,0,0.0459867006127159,0,0,0,0,0,0,0,0.00321390534344684,0,-0.0267857395835992,-0.00146591627546141,0,0,0,-0.0834861940747961,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0477303680733731,0,0,0,0,0,0,0.0668283132153075,0,0.0280803687522784,0,-0.111797091373989,0,0,0.0697413896191255,0,-0.0912083664666328,0,-0.0361030528189884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348756158907444,0,0,0,-0.0567973194202179,0,0,0,0,-0.0163863505103202,0.00338401478429881,0,0,0,0,0,0
X600104.SH,0.234940626151026,0,0,0,0,0.0269827234209658,0,0,0,0.0130105540562366,0.115454598365005,0,0,0,0,0,0,0,0,0,0,-0.0581292856261008,0,0,-0.00716341700223731,0,0,0,0,0,0,0,-0.0958472876584864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024831460297559,0.0928458294031881,0,-0.014242298753016,0,0.00863933217417433,0.0232479528739272,0,0,0,0,0,0
X000725.SZ,-0.249292554779806,0,0,0,0,0,0.00515046987485959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579772434591342,0.615473423097364,0,0,0,0,0,0,0,0.324849984571949,0,0,0,0,0,0.0740164413367184,0,0,0,0,0.0922213858422952,0,0,0,0,0,0,0,-0.0317597207671266,0,0,0.0055810601450749,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0990413370176473,0,0,0.108140265115846,0,0,0,0,0,0,0,0,0,0,0,0.113259363987449,0,0,0,0,0,0,0,0,0,0.250746523235258,0,0,0,0,0,0,0,0,-0.124610816040715,0,0,0,0,-0.0287977121579545,0,-0.0187769865179419,0,0.0128127599866555,0,0.0246741248599122,-0.0193750561233973,-0.1227509138267,0,0,-0.00977952324094992,0,0
X000338.SZ,0,0,-0.094609786537804,0.325764249943379,0,0,0,0.243815585963168,0,0.317338313151359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27268204277553,0,0,0,0,0,-0.0878092238276484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310494808036216,0,0.0124711300761641,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.4426547143481,0.0941232981914685,0,0,0,0.0790108006427394,0,0,0,0,0,0,0,0,0,0,0,0,0.066413487848249,0,0,0,0,0,0,0.235802943720522,0,0,0.0327632871756056,0,0.0172442232391396,0,0,0,0,-0.0642237915913696,0,0,0,0,-0.116961722432225,0,0,-0.0643881754311019,0,0,0,0.00902099259370135,-0.00403132014082399,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408330733949012,-0.175331102587413,0,0,0,0,0.04600624013452,0.152898174196272,0,0,0,0,0,0,0,0,0,0.0331375346718998,0,0,0,0.0963058485232476,0,-0.0194213066978669,0,0,0,0,0.0647511635081938,0,0
X600031.SH,0,0,0.157411193057776,0,0,0,0.0743711558171592,0,0,-0.0193528752371406,0,0,0,0,0,0,0,0,0,0,0,0,0.137870848849187,0,0,0.0278453004316769,0,0.0430371407371916,0,0.221195227429408,0.354994598842978,0,0,0,0,0,0,0,0,0.114736136418482,0,0,0,0,0,0,0,0.0661638893612858,0,-0.0282118078972225,0,-0.0314149109482548,0.0207909411575931,0,0,0,0,0,0
X002179.SZ,-0.334704934787492,0,0.481839378821599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625260905526024,0,0,0,0.0471289046202159,0,-0.19041713626365,0,0,-0.449692942428015,0,0,0,0,0,0,0,0.197989263771709,0,0,0.118814930926524,0,-0.144260484154267,0,0.0062606933795752,-0.0318079633676966,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110535266991874,0,0,0,0.157150901481086,0,0,0.0987515634122002,0,0.0271062328120103,0,0,0,0,0,0,0.384487010902484,0,0,0,0,0,0,0.0347131869334291,0,0,0,0,0,0,0,-0.171790972580888,0.0581398099865768,0.0801004818585645,0.240864560080286,0,0,0,0,0,-0.0168763557224221,0.0378650694564556,0,0,0,0,0,0
X000100.SZ,0.076215145114632,0,0,0,0,0,0,0,0,0.0940812050427223,0,0,0,0,0.554832895231694,0,-0.0153509979290086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133285423830998,0,0.12039073051283,0,0,0,0,0.00258178861733729,-0.243659009704992,0,0,0.0155841585798012,0,0,0,0,0,0,0,0,0.0301878081047417,0,0
X600089.SH,0,0,0,0,0,0,-0.125261827922408,0,0,0.058308878496842,0,0,0,0,0,0.0971347896688767,0,0,0,0,0,0.025457329132049,0,0,0,0,0,0,0,0,0,0.0240815542233421,0,0,0.0995672388969281,0.28348288002259,0,0,0,0,0,0,0,0.0752516540828507,0,0.133151495332127,0,0,0,0.0692680153643796,0,0,0.0180345224934861,0,0,0,0.0432311488001119,0,0
X600703.SH,0,0,0,0,-0.135686092747982,0,0,0,0,0.0293943262413833,0,0,0,0,0,0.0264824625943017,0,0,0.0962614014682562,0,0,0,0,0,0,0,0,0,0.00227547472477382,0.103261667546349,0,0,0.0834564151464656,0,0.10973157854839,0,0,0,0,0,0,0,0,0.0850023651368292,0,0,0,0,0,0.371964259412929,-0.306057612188045,-0.0395674277781139,0.0298835506861621,0,0,0,0.0369179137700171,0,0
X002241.SZ,0,0,0,0,0,0,0.122123882513788,0,0,0.00964021994947199,0,0,0,0,0,0.0180064084201096,0,0,0.0400581918433412,0,0,0,0,0,0,0,0,0,0.0506093392173936,0,0,0,0.210901581959198,0,0,0,0.150367300996192,0.176797134608974,0,0,-0.0138452047176841,0,0,0,0,0,0,0,0,0,0,0,-0.019736740261156,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0752934135348234,-0.0379571052855356,0,0,0,0,0,0,0,0,0.16055993267727,0,0.0585081849003938,0,0,0,0,0,0,0,0,0,0,0,0.0400574699156307,0,0.0383051515253924,0,0,0,0,0.0471906827491255,0,0,0,0.0438730660275306,0,0.0884378968730992,0,0,0,0,0,0,-0.0114155921017852,0,0,0,-0.0177159678304229,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.184770072368594,0,0,0,0,-0.00783068669424982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2234572943595,0,0,0,0,0.0883170609059112,-0.0306784994955912,0,0,0,0,0,0.202082926392788,0,0.281532670376823,0,-0.0299648421646251,0,0,0,-0.0017606673924156,0.0267318807818268,0,0,0,0.0741228003172863,0,0
X002236.SZ,0,0,0,0.100970714516633,0,0,0.0887465239313271,0,0.128972718166229,0.0576071760114947,0.131753333744173,0,0,0,0,-0.0734021597102635,0,0,0.448200281716814,0,-0.0383409305284238,0.0857313134268683,0,0,0,0,0,0,0,-0.207430740345673,0,0,0,0,-0.0369911903628894,0,0,0,0.207867196960378,0,0,0.0876885404060767,0,0,0,0,0,0,0,0,0,0.0133219705566143,-0.0149782563508828,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0479175541827126,0,-0.0553380179886096,0,0,0,0,0,0,0,0,0.303646284240435,0,0,-0.0501676505081895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867845759754052,0,0,0.116758752293611,0,0,0,0,0,0.167229119311065,0,0.0535587164492624,0,0.0334998095045416,0,0,-0.121804510066435,-0.000387773775838736,0.0023556063397876,0,0,0,0,0,0
X000157.SZ,-0.0371089943800551,0,0,0,0,0,0,0,0.0289634265909107,0,0.146900215722083,0,0.0412563338909847,0,0,0,0,0,0,0.269072074596594,0,0,0,0,-0.172414539670072,0,0,0.152939731683938,0.0316101123115298,0,0,0,-0.000235164141918849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00679298561369617,0.00898567911381179,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0637930206948506,0,0,0,0,0,0,0,0,0.0256249206791321,0.302768768631978,0,0,0,0,0.281932430864897,0,0,0,0,-0.280742585008201,0,0.160615922669425,0.144236885083508,0,0,0,0,0.391090228400017,0.0276070637312501,0,0,0,0,0,0,0,0,0,0,0,0,0.0443325474412834,0,0.0799212622307039,0,-0.0956840820164296,-0.0020790585189762,0,0,0,-0.201652848848212,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0598742846602233,0,0,0,0,0,0.0158193265275917,0,0,0.0164043364267152,0,0,-0.0501100248787576,0,0,0,0.00570291573576507,0,0,0.0977659711341974,0,0,0.107936938527163,0,0,0.0610273984491513,0,0,0.068326374685145,0,0,0,0,0.299109600410549,0,0,0,0,0.0121938400182231,0,0.124994854640185,0,0.015733681521376,-0.0173887080289915,0,0,0,0,0,0
X600741.SH,0.0960397559596133,0,0,0,0,0,0,0,0,0.0323761437677658,0,0,0,0.0454623284045237,0,0,0,0,0,0,0,-0.310742407247824,0,0,0,-0.0404438818049912,0,0.0779333777756666,0,0,0,0.0157328307729088,0,0,0,0,0,0,0,0.0729054231146685,0.0219725691976058,0.129952239565119,0,0.18816251229962,0.329570594550716,0,0,0,0,-0.0481219729862393,0,0,-0.00563905577400273,0,0,0,0.0078780843432124,0,0
X000977.SZ,0,0,0,0,0,0,-0.041926118817579,0,0,0,0,0,0,-0.255560830498024,0,0,0,0,0.442851781522965,0,0,0,0,0,0,0.0749312102703419,0.280487380734121,0.275333329415448,0,0.0575334594911043,0,0,0.0517735128540759,0,0,0,0.639382637911278,0,0,0,0,0,0,0,0,0,0.0342677964002391,0,0,-0.0849412436300969,0,-0.0168727709165402,-0.024924784434106,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.118273233387532,0,0,0,0,0.220292055154089,0,0,0.0468630460074725,0,-0.0444810374645995,0,0,0,0,0,0,0,0,0,-0.0652011502663985,0.16466112829133,0,0,0.095913221801328,0.0748958982033741,0,0.111418663023871,0,0.0231078960457166,0,0,0,0.00401235401860213,-0.0103694686910871,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151565733387613,-0.137107458043005,0,0,0,0,0.125724302154703,0,0,0,0,0,0,0,0,0,0,0,0,0.21843389021856,0,0,0.180563314787739,0,0,0,-0.0411615864185669,0,0,0,0,0,0,0.216513550121421,0,0,8.67361737988404e-19,0.0435982603888512,0,0,0,0.0688339690501566,0,0
X600183.SH,0,0,0,0,0,0,0.135153090983937,0,0,0.0560145914467747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111573061108444,0,0,0.024750577992448,0,0,0,0,0.0856410885657098,-0.00351327605408836,0,0.0580242397440243,0,0,0,-0.0401309863500052,0,0,0,0,0.252709412730877,0,-0.0726605839255934,-0.0416159373344785,0,0,0.0118403554568438,-0.0465883001347666,0,0,0,0,0,0
X002007.SZ,0,0,0,0.352549154006708,0,-0.0360089333032851,0,0,0,0,0,0,0,0,0,0.0355844903481882,0,0,0,0,0.129890582299084,0.00122890113351337,0.0879051594662063,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0798528859529807,0,0,8.67361737988404e-19,0,0,0,0,0,0.00105909819201087,0,-0.128248988826752,0,0,0.108573572330897,0.109001374185826,-0.0672052163861576,0,0,0,0.0542860220441095,-0.0685116540886478,-0.117475826785882,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355623238429344,0.356713944025407,0,0.193556886871854,0.0628319721736212,0.0214282238581661,0,0,0,0,0,0,0,0,0,0,0,0,0.113303122423012,0,0,0,0,0,0.0421659991843092,0,0.154554325239904,0.0798622652125841,0,0.0983308923814168,0,0,0,0.0282504775024032,-0.0133985342500272,-0.0336033027649465,0,0,0,0,0
X002028.SZ,0.158874328637715,0,0.0772151253684605,0,0,0,0,0,0.0588959032435946,0,0,0,0,0,0,0.0724730395837906,0,0,0,0,0.0717813604997841,0,0,0,0,-0.235131270491323,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0848415357126464,0,-0.0470706377687384,0.226677890420108,0.0504936996458572,0,0.0402388219336777,0,-0.0214492307984474,0.113981046019158,-0.0515669168460588,0.068020412228583,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20157340055166,0,0,0.160336484018741,0,0,0,0,0,0,0,0,0.00436194153786532,0,0,0,0,0,0,0,0,0.0392826772618253,0,0,0,-0.504025586004705,0,-0.113959511355884,0,0,-0.0121050981874482,0,0.066842620370942,0,0.224528327060034,0,0,0,0.0333745618909082,0.0136685525277981,0,0,0,0.0585533661000667,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.113517400147349,0,0,-0.051827603685368,0,0,0,0,0,0,0,0,0,0,0,0.0954652956291177,0.060785884267026,0,0.052320632268952,0,0,0,0,0.405844316184736,0,0.0327640512735633,0,0,0,-0.127948085126181,0.0506121333239797,0,0.0371995107069624,0,0,0,0.0348243695375383,0,0.0249755373347081,0,0,0,-0.0234009856673643,0.0351641643609731,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.141740704322592,0,0,0,0,0,-0.0437959763830226,0.16297143580309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275391764862736,0,0,0.411992780079047,0,0,0,0,0,0.438097862096828,-0.022832603017508,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386667922748163,0,-0.0624020006822752,0,0.00856404712894802,2.71050543121376e-20,0,0,0,0,0,0
X601799.SH,0.0125354388267534,0,0,0,0,0,0,0,0.0581823483809863,0,0,0,0,0,0,0,0,0,0,0,0.046457901337097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00549143850069129,0,0,0,0.350880224543941,0,0,0,0,0,0,0,0,-0.0337457428374717,0,0.00943395002196915,0.00443284778338826,-0.249467350162716,0,0,0,0,0
X002074.SZ,0.0525901976141728,0,0,0,0,0,0,0,0,0.213029795970802,0,0,0,0,0,0,0.0466534583649665,0,0,0,0,0.305266413096435,0,0,0,-0.0110741401530241,0,0.146827671268554,0,0,0,0,0,0,0,0,0.0420125362123748,0.204278322133525,0,0,0,0.0573854728019783,0,0,0,0,-0.0189174041953641,-0.0353758745278661,0,0.0811177377710472,0,0.0206444893483547,0,0,0,0,0.00112623048179107,0,0
X002294.SZ,-0.091986673626385,0,0,0.288269167485706,0,0,0,0,0,0,0,0,0,0,0,0.0142910313996851,0,0,0,0,0,0,0,-6.36070108053048e-05,0,0,0,0,0.0758261099414826,0,0,0,0,0,-0.000318183604425619,0,0,0.256294200886559,0,0,0,0.0252052167901086,0,0,0,0,0,0,0,0,0.115807561824944,0,-0.0476166903890873,0,0,0,0,0,0
X600418.SH,0,0,0,-0.352644244907856,0,0,0.155441055098607,0,0,0.365634765625648,0,0,0,0,0,0,0,0,0,0.014937591626773,0,0,0.0270898966071867,0,0.123174956145337,0,0,0,0,0,0,0.112142972190992,0,0,-0.0630946621358046,0,0,0,0,0.299940701224917,0,0.579681515703136,-0.442331518901506,0,-0.233174019253858,0,0,0,0,0,0,-0.12381719167432,0.130947665184195,0,0,0,-0.365064743231108,0,0
X002223.SZ,0,0,-0.166576999522029,0,0,0,0.109705745616163,0,0,0,0,0,0,0,-0.137989160759372,0.14952492909508,-0.0518685506389943,0,0,0,0,0,0,0,0,0,0,0.0875472631705411,0,0,0,0,0,0,0,0,0.112072443578453,0,0,0,0.0391990969536247,-0.00871016547612924,-0.0810631807099565,0,0.0865360574784943,0,0,-0.0617011408264871,0,0,0,-0.0196564605024458,0.012896552084122,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,2.77555756156289e-17,0,0,0,0.500334075613171,0.0107235303495888,0,0,0,0,0,0,0,0,0.335762751853321,0,0.245884665208393,0,0.0415484761496228,0,0,0,-0.226859666534805,0,0.075454070611444,0,0,0,0,0,0,0,-0.210628627202575,0.00990169304593722,0.0429393062757382,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082462638107,0,0,0,0,0.0563701471531586,0,0,0,-0.1630968987219,0,0,0,0,0,0,0,0,0,0,0,0.0221418667808974,-0.286171960018265,0.161808224615219,0.202938210109765,0,0,-0.293236438631948,-0.125507271617733,0.0687022509327055,0.0797821773855721,-0.0865960058375868,0,-0.042734867381875,0,0.0163779378583624,-0.0586269707573469,0,0,0,-0.211844079244532,0,0
Slope,0,0,0,0,0,0,0,0,0,0.350354913944287,0,0,0,0,0,0,0.481875725335929,0,0,0,-0.411134919261671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130472444651218,0,0,-0.380359435760895,0.227877110111225,0,0,0,0,-0.205532090220618,-0.673499252199534,0,0,0.259221618274915,0,0.694537649436301,0,0,0,-2.66049560433827,0,0
TED,0,0,0,0,0,0,0.0644701814725632,0,0,-0.0828526124338343,0,0,0,0,0,0,0,0,0.13010584066094,0.206935319999185,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0914525540822023,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193150752336114,0,0,0,0,0,0,-0.060931831205875,0.69703992229233,0,0,0,0,0.638558880438221,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0110631348032236,0.0471143468036207,0,0,0,0,0,0,0,0,0,0,0,0,0.0394677776971623,0,0,0,0,0,-0.0641088397067946,0,0,-0.0102219411105746,0,0,0.0219162390961812,0,0,0,-0.0621215902424284,0,0,0,0,0,0,0,0,-0.0577450467946532,-0.0777499187522832,0,-0.0385402876782827,-0.00442458656954651,-0.0104371428215649,0,0,0,0,0,0
MKreturn,0,0,0.0436584619611934,0,0,0,0,0,0,0,0.0902765098820437,0,0,0,0,-0.115046844204404,0,0.0834155475685143,0,0,0,-0.12471033150046,0,0,0,0,0,0,0.0548297818483134,0,0,0,0,0,0.00630103654887788,0,0,0.075485534530985,0,0,-0.051134737597211,0,0,0,0,0,-0.0465742575844005,0,0,0.0385235247513233,0,-0.0070070021792709,-0.00608325505357893,0,0,0,0,0,0
MKvol,0,0,0,0,0.000148397349706035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119069692495502,0,0,-0.000746387095715474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198635083106553,0,0,0,0,0,0.00186436349063671,0,0.00145067933184371,-0.00118169542653176,0,0,0,-0.00794696448891447,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.10320394163126,0,0,0.0499313718873988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014901945652005,0,0,-0.042586048135605,0.0997249716383391,0,0,0,0,-0.29655438287525,0,0,0.0624557609498137,0,0,0,0,0,-0.224297745436101,0,0,0,-0.30057912989374,0.211174683685516,0,0,0,0,0,0
CarbonVol_Guangdong,0.0038846549565852,0,0,0,0,0,0,0,0,0.00151471622930214,0.00336416254432114,0,0,0,0,0,0,0,0,0,0,0,0,0.0172791084107166,0,-0.0054555982892342,0,0,0,0,0,0,0.0107737335310766,0,0.00618321390560119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446059788330184,-0.00492070333013206,-0.00745049837148707,0.00909368749368551,0,0,0,0.004245574778146,0,0
CarbonVol_Hubei,-0.00066389757492683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170696278193727,0,-0.009173670500076,0,0,-0.00374367591604704,0,-0.000140603551303812,0.0023196318185744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014776807185849,0.0128387157989759,0,0,0,0.0519924129833447,0,0
