,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600066.SH,X000100.SZ,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X002475.SZ,X600177.SH,X000800.SZ,X000623.SZ,X600582.SH,X000568.SZ,X300124.SZ,X002294.SZ,X000559.SZ,X000400.SZ,X002129.SZ,X600839.SH,X000869.SZ,X002456.SZ,X002292.SZ,X600312.SH,X000977.SZ,X002465.SZ,X000050.SZ,X002007.SZ,X300003.SZ,X600435.SH,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.226579421808397,0,0,0,0.112777705303379,0,0,0,0,0,0.564151099835195,0,0,0,0.122909166129599,0,0,-0.0445404928222619,0.0255894686545833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184805580504495,0,0,-0.0821833608009971,0,-0.0333087165332906,0,0,0,0,0,-0.13112136477052,0,0,0,0,0
X600519.SH,0,0,0,0,0.0432597274515444,0,0.0370345809863907,0.21417514945794,0,0,0,0.240738236937169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052445131362352,0,0,0,0,0,0,0.131268468105471,0,0,0,0,0,3.46944695195361e-18,0.0460526142562915,0,0,-0.0655879673659048,0,0,0,0,0,0,-0.13073366488817,0,0.0154443877006973,0.00376177260265543,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.137833974283779,0,0,0,0,0,0,0,0,0.0603232535246955,0,0.220925987215412,0,0,0,0,0,0,0.157984318652302,0,0,0,0,0,0,0.043989628162237,0,0.00243074183841841,0,0.0187332912945795,0,0,0,0.0671449540954697,0.0263959894430927,0,0,0,0,0.0506899738594722,0,0,0,0,0,0,0,-0.0414756829796266,-0.0330691918058855,0,0,0,0,0,0
X002415.SZ,0,0,0.0147227395032159,0,0,0.18138119214289,0,0.0649490329362683,0,0,0,0.153360074157405,0,-0.00246401591342464,0,0,0,0,0,0.039666832638559,0,0,0,0.0439971345962918,0,0.315113693424154,0,0,0,0,0,0,0,0,0,0,0.0882505356352485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036588819081624,0,0,0,0,0,0
X000725.SZ,0,0,0.0157766538956257,0,0,0.118725097298398,0,0,0,0,0,0,0,0,0.239565771463392,0,0,0,0,0,0.115583145842757,0.0072254183815127,0,0,0,0,0,0,0.159640123365031,0,0.0356992772656236,0.0956234351795073,0.110708494944038,0,0,0,0,0,0,0,0,0,0,0,0.119525578792569,0,0,0,0,0,0,0,0.0161363690724631,0,0,0,0,0,0
X000625.SZ,0.353823132011099,0,0,0,0,0,0,0.0702346769761159,0.235548527653117,0,0,0,0,0,0,0.153137163057247,0,0.0148941585466713,0,0,0,0.024166592101641,0,0,0,0,0,0,0,0,0.0652680816659338,0,0,0,0,-0.00442548411424864,0,0,0,0,0,0,0,0,0,0,0.0880787014207272,0,-8.67361737988404e-19,0,0,0,-0.00251884672246714,0,0.151956354722666,0,0,0,0
X000858.SZ,0.00503143039828684,0.0750978725011759,0,0,0,0,0,0.0359330529710975,0.106223536581535,0,0,0,0.260760503323021,0,0,0,0,0,0,0,0.143616505090337,0,0,0,0,0,0.0132219110960278,0,0.035490722223639,0.00393057664762048,0,0,0,0,0,0,0,0,0,0.058979706168818,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106751057788889,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.357103773561981,0,0,0,0.186929987380601,0,0,0,0,0,0,0.0543886704845885,0,0.118539664021892,0,0,0,0,0,0,0.0925525849954408,0,0,0,0,0,0,-0.00428514810457681,0,0,0,0,0,0.0927512523940279,-0.0265630774549364,0,0,0,0,0,0,0,-0.0397200168275239,0,0,0,-0.00881092528951013,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0114429711185722,0,0,0,0,0.0944718805431263,0,0,0.0997906622991681,0,0.0517811476852569,0,0,0,0.12369391019521,0,0,0,0,0,0,0,0,0,0.260850562457557,0.040242293134614,0,0,0,0.0526905014856106,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0108909110849361,0,0,-0.0337794263605291,-0.0210896667244854,0,0,0,0,0,0
X600031.SH,0,0.0912792901468935,0,0,0,-0.0728366953037843,0,0.0583852706057455,0.0310131524125971,0,0,0,-1.38777878078145e-17,0,1.01742809977155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540242577844885,-0.0529848465244074,0,0,0,0,0,0,0,-0.0161006364147206,0,0,0,0,0,-0.0260173108239976,-0.00348328661155829,0,0,0,0,0,0
