,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X300014.SZ,X002371.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X600460.SH,X600741.SH,X000100.SZ,X600089.SH,X300142.SZ,X000661.SZ,X002180.SZ,X002074.SZ,X600522.SH,X600702.SH,X600884.SH,X000157.SZ,X000733.SZ,X002236.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X600563.SH,X000977.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.536916553088771,0,0,0.0156633201404102,0,0,0.119080069206628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769572312058109,0,0,0,0,0,0,0,0.00671616560872704,0,0,0,0,0.0775996397735026,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.035345953275498,0,0,0,0,-0.0054268539307418,-0.0109194524111008,0,0,0,0,0,0
X000858.SZ,0.205646963844486,0,0.0592558255865765,0,0.142569833023446,0.0411496443531271,0,0.066800605595642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832049289979173,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0370221420879476,0.106957697041258,0,0,0,0,0.0834849560514325,0,0,0,0,0,0.0124428851783661,0,0,0,0.0119711617811426,-0.0108105627945548,0,0,0,-0.00845321260946901,0,0
X002415.SZ,0,0,0,0,0,0.126255302207214,0,0,0,0,0,0,0,0,0,0.0363054462258853,0,0,0,0,0,0,0,-0.021420473759117,0,0,0,0,0,0,-0.177404411749552,-0.00669706129004857,0,0.0741893823331901,0,0,0,0,0,0,0,0,0,0,0,0.0772397275432594,0,0.109330579775963,0,0,0,0.0206024412932212,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.143550912742626,0,0,0.0385225048467937,0,0,0,0,0,0,0,0,0,0,0,0,0.111571378718045,-0.279561403802237,0,0,0,0,-0.147333513753401,0,0,0,0,-0.127285440409141,0,0,0,0,0,0,0,0,0,0.227866406923572,0,0,0,0.090295811736747,0,0,0,0,0.0617405511592758,0.00695899700538421,0,0,0,0,0,0,0
X000568.SZ,0.565547331795837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793680753406481,0,0,0,0,0,0,0,0,0.148132207207922,0,0,0,0,0,0,-0.0258079527868375,0.0312615039046016,0,0,0,0,0,0,0,0,0,0.0762075730221356,0,0.0271243457830208,0,0,0.0108520828054509,0.0246325143009513,0,0,0,0.0327667996785277,0,0,0,0,0,0,0
X002475.SZ,0.156453317047646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307646626286759,0,0,0.186356008960173,0,0.0109822959386211,0,0.117988978983972,-0.0253227891803715,0,0,0,0,0,0,0,0,-0.0158599070985025,0,-0.0845919231021743,0.0354121401759683,0,0,-0.158895232418328,0,0,0,0.0808906432445659,0,0,0,0,0,0,0,0,-0.058203032862358,0,0,0,0,-0.0398265871614423,0,0
X600276.SH,0.0864263986599544,0,0.0481333402043772,0,0,0,0,0,0.24978270410968,0,0,0,0,0,-0.0982463482243371,-0.0216465899365658,0,0,0,0.309017536136081,0,0,0.00446743990212232,0,0,0,0,0,-0.0599486773787623,0,0,0,0,0.0733032697809801,0,0.0417636144904317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270290702612974,0,0,0,-0.0403293799332769,0,0
X002304.SZ,0,0.12668480684481,0,0,0,0,0,0,0,0,0,0,0,0,0.0517681857537053,0,0,0,0,0,0,0,0,0.160553777522723,0,0,0,0,0,0,0,0,0,0,0,0,0.0445904237890826,0,0,0,0,0.10424082938363,0,0,0,0.0743103982089195,0,0.0721134660884522,0,0,0,-0.0244142302100261,0.0355970903127599,0,0,0,0.00724973503485782,0,0
X600690.SH,0,0.0747903887658859,0,0,0,0,0.178062330758412,0.0528728950741131,0,0,0,0,0,0.089374975289102,0,0,0,0,0,0,0,0.148325538517868,0,0.0694506476519667,0,0,0,0,0,0,0,0,0,-0.0463520701328049,0.136469837081404,0.109764369410414,0,0,0,0,0,0,0,0,0,0.0941675068051226,0,0,0,0,0,0,0,0,0,0,-0.00190411746568847,0,0
X000651.SZ,0,0,0,0,0.00531391362731594,0,0,0.0471152745035503,0,0,0,0,0.141174556306511,0.0734729470502118,-0.0265337887994434,0,0,0,0,0.288728874423997,0,0,0,0.0382078651460626,-0.0975819937407664,0,0,0,0,0.0531342702808544,0,0,0,0,0,-0.0309446011434745,0,-0.0122150596985948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978694323273449,0,0,0,-1.0842021724855e-19,0,0
