,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X600031.SH,X000568.SZ,X003816.SZ,X600809.SH,X600703.SH,X000338.SZ,X600690.SH,X002371.SZ,X002241.SZ,X300014.SZ,X000100.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X300003.SZ,X300124.SZ,X002129.SZ,X600183.SH,X600741.SH,X002049.SZ,X600584.SH,X000977.SZ,X000625.SZ,X002236.SZ,X000157.SZ,X000800.SZ,X601877.SH,X002456.SZ,X300136.SZ,X002414.SZ,X002179.SZ,X000066.SZ,X002463.SZ,X600118.SH,X002185.SZ,X002008.SZ,X000021.SZ,X002180.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.138590304019493,0.0840946803017583,0,0,0,0,0,0.0943166610631375,0,0.0503857925986048,0,0.0459719826050755,0,0,0,0,0,0,0,0,0,0.0997211254664541,0,0,0.0838007594578585,0,-0.0284259224344685,0,0,0.0212387367478235,0.056573606196609,-0.0516769924271316,0,0.0164320908937788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322830803025063,0,-0.0039277802590721,0,0,0,0,0,0,0
X000858.SZ,0.157222937044602,0,0,0,0,0,0,0,0.0622300107580992,0,0,0,0.20720810860308,0,0.229506033344325,0,0,0,0,0.0648671499006244,0,0,0,-0.0188066563327937,0.12967526157554,0,0.00839083237302772,0.0283882660039443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13136423177834,0,0,0,0,-0.0436513477928001,0,0,0,-0.00606965125141218,0.00870605950906967,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0474132889045544,0,0.339612509907891,0,0,0,0.0360985999609762,0,0,0,0.0161753006711819,0,0,0,0,0.0439701976688048,0.153621790595323,0.0524635800830776,0,0,0.236372971927233,0,0.0922816541243695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024854760241999,0,0,-1.0842021724855e-19,-0.0180419350882111,-0.00905438103846492,-0.0169719847581077,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0330174131771753,0,0,0,0,0,0,0.286030088079448,0,0,0.014652991950053,0,0,0,0,0,0,0,0.0410883158250423,0,0,-0.0558705380467425,0,0,0,0,0,0.125841220313866,0,0,0,0,0,0.0236057454310713,0,0.0635118903746177,0.00926024246803203,0,-0.0418816172240549,-0.00958265057693943,-0.0181175463965344,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.304095527675138,0,0,0,0,0,0.285289265214739,-0.00501242754154297,0,0,0,0,0,0,0,0,0,0,0,0.0312020723134939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978260514943183,0,0,0,0.0609275192302962,0,0.00683404431223174,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0164905091394803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164621253034134,0,0,-0.0401510613175258,0,0,0,0.184292591545495,0,0.0636312197160375,-0.0165062209644046,0.0207379032024009,-0.0324521882416112,0,0,0,0,0,0,0,0,0,0,0,0.0509266191096614,0,0.426995999928369,0,0,-0.00363414896140394,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.142841897529292,0.0625193121548676,0,0,0,0,0,0.0470121879710562,0.100889944084992,0,0,0,0,0,0,0.0878790164819925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146753938637527,0,-0.00521903574511816,0.0820999712063353,-0.0183188597595358,-0.00915388468092161,0.0227225019586456,0,-0.0476963672304851,0,0,0,0
X000063.SZ,0,0,0,0,0.0875831144613523,0,0,0,0,0,-0.114796555919818,0,0,0,0,0,0.0651661794666504,0,0.148429734258891,0,0,0,-0.123098176867463,0,0,0,0,0,0,0,-0.0961856271116522,0,0,0,0.0689472618815071,0.0808194370306146,0,0,0,0,0,0,0,0,0,0,0.243818451841012,0,0.116875455858173,0.129636629851727,0,0.0265134512690571,-0.0356356943007403,0,0,0,0,0,0
X002304.SZ,0,0.403386341768482,0,0,0,0,0,0,0,0,0,0,0.0800481370900595,0,0,0.0655473384097276,0,0,0.0207929267296537,0,0,0,0,0,0,0,0,-0.0937542914955782,0,0.0701453886752231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362482704971239,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0218538212234233,0,0,0,0,0,-0.0808995949286127,0,0.0170821054015446,0,0,0,0,0.406113765724251,0,-0.123540970705203,0,0,0,-0.0212572543513732,0,0.154503094251953,0,0,0,0,0.0643943905075067,0,0,0,0,0,0,0.159407258655205,0,0,0.0263098809739761,0,0,0,0,0,0,0.00180389152146727,0.0117438078490743,0,0,0,0,0,0
X000661.SZ,0,0,0,0.169514986872085,0,0,0,0,-0.0928712852314166,-0.0818093851058435,0,0,0,0,0,0,0,0,0.0973749255832908,0,0,0,0,0.141723761338844,0,0,0,0,0,0,0,-0.112015785804937,0,0,0,0,0,0,0,0,0,0,0.114820589189691,0,0,0,0,0,0,0,0.0435910318486173,0.00291112737848514,-0.0015933687366051,0,0,0,0,0,0
