,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X002456.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600487.SH,X600066.SH,X000100.SZ,X600809.SH,X002241.SZ,X002294.SZ,X600867.SH,X600271.SH,X300136.SZ,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000157.SZ,X000981.SZ,X000596.SZ,X600498.SH,X600177.SH,X600707.SH,X002179.SZ,X000661.SZ,X600699.SH,X002180.SZ,X300142.SZ,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.402810533999533,0,0.039048425482433,0.0400015610807146,0,0,0,0.0807970124832494,0,0,-0.126206558630532,0,0,0,0,0,0,0.063158914020528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18220403538727,0.0553049958446171,0,0,0,0,0,0,0.128203487382608,0,0,0,0.00585952914842905,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.196607935466277,0,0,0,0.24356687722501,0.32570412058088,0,0.00883826867974438,0,0,0,-0.148409285315923,0,0.164393927344083,0,0,0,0,0,0,-0.0239025345302077,0,0,0,0,0,0,0,0,0,0,-0.000440136047161949,0,0,0,0,0,0,0,0,0,0,0,0,-0.00561437565732155,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0738530070606335,0,0,0,0.0552875142862016,0,0.135296031366911,0,0,0,0,0.20567805015191,0.055437924194358,0,0,0,0,0,0,0,0.291961070929739,0,0,-0.0175917412373493,0,0,0,0,0.110740776395989,0,0,0,0,0,0,0.247332751647689,0,0,0,0,0.0212464099645712,0,0,0,0,0,0,0,-0.00511196043157411,0,0,-0.0728072189139704,0,0,0,0
X000651.SZ,0,0,0,0,0.289496421377957,0,0,0,0,0.164419639000279,0,0,0,0,0.0537852188442673,0,0.042987506646509,0.0493994950305636,0,0.0341474785752652,0.0427151728713397,-0.0281639567835355,0,0,0,0,0,0,0,0.0675570523611253,0,0,0,0.142937876087621,0,0,0,0,0,0,0,0,-0.088554352115605,0,0,0,0,0.178944572571538,-0.0645973301135604,0,0,0,-0.00823159503330755,0,0,0,0,0,0
X000858.SZ,0.22203898891225,0,0,0.340365312390114,0,0,0,0.0489329740835498,0,0,0,0.385155171005894,-0.013122857465665,0,0.0874031240690861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546476750779141,0,0,0,0,0,0,-0.00117458903206377,0,0,-0.0515971984637094,0,0,0,-0.0657555471875256,0,0,0,0,0,0,-0.0135620169318396,0,0,0,0,0,0
X600276.SH,0,0,0.02996453278815,0,0.0377146150539213,0,0,0,0,0.155948487375757,0,0,0,0,0,0,0,0,0,0,0,0,0.00484157739892259,0.345125637860418,0,0,0.051864333198945,0,0,0.0213975115770385,0,0,0,0.107997089778198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810652134925458,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.131140474637135,0,0,0.233992633679241,0.00736778623303725,0,0,0,0,0,0.100076876703995,0,0,0,0,0,0,0.0833679468586442,0,0,0.134101530667948,0,0,0,0.123882844305715,0.152168278794903,0.0273660468805927,0,0,0,0,0,0,0,0,0,0,0,0,0.119535491254481,0,0,0,0,0.119764496307583,0,-0.0405993722428635,0.0534486347574121,0,0,0,0,0,0
X002304.SZ,0.248928180000818,0,0,0,0,0.0952685235770183,0,0,-1.0842021724855e-19,0,0,0.078897469803866,0,0,0,0,0,0,0,0,-0.0482906481337173,-0.0570921889066236,0,-0.0601965494443589,0,0,0,0,-0.0145082700377481,0,0,0,0,0.365164050886007,0,0,0,0,0,0.192551895832251,0,0,0.0114786527502161,0.0444381541455376,0,0,0,0,0.0606525550412842,0,0,0,-0.0125047759855957,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.0277537613404246,0,0.348393499144665,0,0,-0.174906121318467,0,0,0,0,-0.0716764707070794,0,0,0,0,-0.0964051587607911,0,-0.0317212180811966,0,0.48872727508961,0,0.177900982410391,-0.20748679158245,0,0.0506271544315693,0,0.276029306359032,-0.0469217220642839,-0.0375150494452499,0,0.199294312147181,0,0,0,0,0.271056464416587,0,0,0,0,0,0,0,0,0,0,0,0.00842422970512587,0.0045849690940227,0,0,0,0,0,0
X600690.SH,0,0,0,0.225473754252779,0.192376028441585,0.0734350480398089,0,0.00230835954125989,0,0,0,0,0.194129455865243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661962182697633,0,0,0,0,0.114404238850101,0,0,0,0,0,0.0189409661986323,0,0,0,0,0,0,0,0,0,0,0,-0.0215036470860529,0.0203991248784221,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.125957292951146,0,0,0,0,0,0,0,0,0.0245414883836215,0,-0.240974957733391,0,0,0,0.171741167806403,0,0.0539307051568735,0.173832512023984,0.20776886624609,0,0,0,0,0,0,0,0,0.534028854405125,0,0.027746122784657,0,0,0,0,0,0,-0.217984787924116,0,0,0.0353038428479688,0,0.0608033363203306,0,0,0.272711498263326,0,0.00395164583790653,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0951068567343994,0.377395058859899,0,0,0,0,0,0,0,0,0,0,0.0505784608248529,0,0,0,0,0,-0.0913498238860123,0,0,0,0.0523546973120468,0.146006104125876,0,0,0,0,0.0316976940188092,0,0,0,0.034432141376113,0,0,0,0.275676236951442,0,0,0,0,0.071904693609468,-0.0683976699845292,0,0,0,-0.113624961468703,0,-0.00815352372614708,-0.00119310345653924,0,0,0,0,0,0
X600741.SH,0,0.671214535367135,0,0,0,0,0,0.0353733180938917,0.0392626192404218,0,0,0,0,0,0,0,0,0,0,0,0.0867371783819297,-0.000547727558594084,0,0,0.047931060639521,0,0,0,0.0930675507164048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635847629723647,0,-0.143413031419505,0.149549533333565,-0.285366342621683,0,0.00466422496329184,0.000322504062770027,-0.0299275545870395,0,0,0,0,0
X002475.SZ,0,0,0,-0.0162307862518148,0,0,0,0,0,0,0,0,0,0,0.0364689923436624,0,0,0,0,0.369523537292334,0,0.137020514619716,-0.0814350769689777,0,0,0,0,0,0,0,0,0.042383358769321,0,0,0,0,0,0,0,0,0,0,0,0,0.0209482263454928,0,0,0.0534742860238668,0.0101813654821466,0,0,0.0132656186897804,-0.0112518542632844,0,0,0,0,0,0
X002236.SZ,0,0,0.255859231304531,0.0294254004030303,0.345737110753042,0,0,0,0,0,0,0,0,0,0,0.280059238461776,0.00821494810177522,0.322303315836663,0,0.304933962512999,0.186474269215146,0.0771870868406707,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.186630098609863,0,0,0,0,0,0,0.0577457559722733,0,0,-0.0357469063316226,0,0,0.0382772625419944,-0.0454270301986739,0,0,0,0,0,0
X000338.SZ,0,0,0.171845436630006,0.0406942613195054,0,0,0.156938610231069,0,0,-3.46944695195361e-18,0,0,0.00807703783730073,0,0.0134064424524251,0,0.471209600142207,0,0,0,0.0438930238754193,0.00249684838127699,0,0,0,0,0,0,0,0,0.103509904100017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408137773552247,0,0.109635567367555,0,0,0,0,-0.0107191935977189,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.068679292567954,0,0,0,0,0.189738277792833,0,0,0,0.106783298411484,0,0.0718925140261872,0.271929664537318,0,0,0.156636751067963,0,0,0.0737149590484408,0,0,0,0,0,0,0,-0.0301301616720323,0,0,0,0.138763213231176,0,0.00731878886934085,0,0,0,0,0,0,0,0,-0.143306115103973,0,0,0,0,0,0,-0.00916601913321853,0.021768796336844,0.148499079691986,0,0,0,0,0
X002008.SZ,0,0,0,0,0.070084981683571,0,0,0,0,0,0,0.0871035299912206,0,0,0.0430192994521102,0,0,0,0,0,0,0,-0.206245343721415,0.150502915299693,0,0.223872460382278,0.0395869030744575,0,0,0,0.344926935786729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566397364232003,0,0,0,0,0,0,0.0112419380767137,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.00292996659182448,0,0.0456644561624056,0,0,0,0,-0.0553417166685472,0,-1.73472347597681e-18,0.208014839930918,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.160058097805001,0,0,0,0.0182488832850775,0,0,0,0,0,0,0,0,0,0.0998913255278023,0,0,0,0.104736933201115,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0.197787558448169,0,0,0,0,0,0,0,0,0,0,0.78437245434235,3.46944695195361e-18,0,0.369265738961573,0,0,0,0,-0.0317393226511969,0,0,0,0,0,0,0,0,-0.0410573057139587,0.267178404166796,0,0,0,-0.100362765514003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177921060954961,-0.0171657468887465,0.0295453888625384,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.100105440400509,-0.0458708227577729,0,0,0,0,0,0,0.0541859470629819,0.178867542725486,0,0.134287709495325,0,0,0,0,0,0,0,0.0288189749214114,0,0,0,0.0319936136020091,0,0.042163027094217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737014402534046,0,-0.0226813015282488,0.0202848794542567,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.177624440908208,0.00498892988608866,0,0,0,0,0.0731957894547399,0.0436739616886271,0,0,0,0,-0.201057310637436,0,0,0.0847962428584901,0.198904738843302,0,0,0,0,0,0,0,0,0,0.041341819441298,0.021299405027053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120130274285511,0,0,-0.0119429206221082,0,0,0,0,0,0,0
X300003.SZ,0,0,0.184295730480569,0,0,0,0.192139052919924,0,0,0,0,0,0,0,0,0.196826081344384,0,0,0,0,0,0,0,0,0,0,0.184651515442705,0,0,0,0.0463250419555892,0,0,0,0.0635157088164387,0.0488751746190846,0,0,0,0,0,0,0,0,0,0,0.08867082876511,0,0,0,0,-1.0842021724855e-19,0.0370590212722673,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.416368525691556,0,0.232547646177489,0,0,0,0,0,0,0.0712306332128531,0,0.084396141321741,0,0,0,0,0,0,0.0932272112605198,0,0,0.0534646642081396,0,0,0,0,0,0.377636376402899,0,0,0,0,0.0863582918172825,0,-0.121681905683821,0,0,0,0,0.0173029555197394,0.00585944071146772,1.38777878078145e-17,0,-0.0113903887038623,0.000665600072510726,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126793706568366,0,0,0,0,0,0,0,0.0280906025632696,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0582649416774177,0.0344475238558582,0,0,0,0,0,0,0.0703860171613542,0,0,0,0,0,0,0.144026113250558,0,-0.0513700997959953,0.0904276579433252,0,-0.0245141252992879,0.0199104430689178,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0186661372773016,0,0.217481755878182,0,0,0,-0.0853258374987318,0,0,0.20156156939169,0,0.0456542006428544,0,0,0.0163877058743885,0,-0.0546019695473526,0.0929259983013382,0,0,0,0,0,0,-0.0445771414273068,0,0,0,0,0,0,0,0,0,0,0.00964033010756671,0,0,0,0,0,0.147396079346297,0,0,0,0.012643275656821,-0.00361058531090587,-0.0633576524068038,0,0,0,0,0
X600809.SH,0,0,0,0,0.382689146408848,0,0,0,-0.34347260769251,0,0.01013586006553,0.247959334500172,0,0,-0.0318930300331101,0,-0.0778162764092329,0,0,0,0,0,0,0.491790031743697,0,0,0,0,0,0,-0.323626597773743,0,0,0.0154397586655643,0,0.42163560278716,0,0,0,0,0,0,0,-0.105829115570765,0,0,0,0,0.112742611254117,0,0.267071733613551,-0.0224832750412007,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440373373495185,0,0,0.0216414707756589,0,0,0,0.03652677610849,0,0,0,0,0,0,0,0,0,0,0.218888744627759,0,0,0.0848741993025836,0,0,0,0,0.17637798368665,0,0,0,0.0944016318298395,0.0615590521624395,0,0.0923318014374097,0.149558932099944,0,0,-0.025264856360233,0.0321367669507333,0,0,0,0,0,0
X002294.SZ,0,0,0,0.327717929385634,0,0,0.0353657009151797,0,0.252853253377266,0,0,0,0,0,0,0,-0.0739083159411472,0,0,0,0,0,0.111047806398283,0,0,0,0,0,0,0,0,0,0,0.072822764978566,0,-0.114912549372327,0,0,0,-0.0683123217501446,0,0,-0.0653155320714661,0,0,0,0,-0.33402903630667,0.180256684378186,0,0,-0.000965372135896585,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0534015312545856,0,0.253226542379676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230661424652897,0.111262802150852,0,0,0,0,0,0,0,0,0.295921551998003,0,0,0,0,0,0,0,0,0.0321638737037538,0,0.147166164693661,0,0,0,-0.0750249680268588,0,0,-0.0029860767341573,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.237825808536896,0,0,0,-0.0789521269913074,0,0,0,0.0176246468708153,0.00371656833172598,0,0.164335448331067,0.216653433118397,0,0,0.244583908771284,0,0,0,0.128700402540729,0,0,0,0,0,-0.155629336254151,0,-0.204869546598248,0.246318196718419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201044899572759,0,0,-0.014403170338903,0.0417319069508745,-0.205153204471335,0,0,0,0,0
X300136.SZ,0,0,0.223462696182995,0,0,0,0,0,0,0,0,0,0,0.24076565131092,0.152800781403558,0,0,0,0,0.743022944641946,-0.292285426411482,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0629120183584909,-0.225397660811508,0,0,0,0,-0.0220068497882997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457935971044676,0,-0.141056180800186,0.14394551762468,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.17098456113199,0,0,0.202762050276132,0,0,0,0,0,0,0.056694688966361,0,0,-0.0159621844385661,0,0,0,0,0,0,0,0,0,0,-0.0711361614731753,0,0,0,0.411924660428962,0,0,0,0.0208653885456547,0,0,0,0,0,0.156675020423861,0,0,0,0,0,0,0.00681444189039586,0,0,0,0,0,0
X002508.SZ,0,0,0,0.501591650334367,0,0,0.025200485411406,0.0642316681812176,0,0.0653947507180437,0,0,0.113010445608028,0,0,0,0.321472872888674,0,0,0,0,0.313415972068479,0,0,0,0,0,-0.126273426094322,0,0,0,0,0,0,0,0,0,0,0,0.160108973716931,0,0,-0.107536261561528,0,0.475953883089445,0,0,0,0,0,0,0.0764586266403932,-0.138929432251547,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.136765758508853,0,0,0,0,0,-0.0323343893480784,0,0.0715413281444439,0,0,0.00694946796583442,0,-0.016817814964796,0.203255146804987,0,-0.0334881580774437,0,0,0,0,0,0.0668959294688584,0,0,0,0,0,0,0,0,0,0,0,0,0.206658350559762,0,0,0,0.212541163669902,0,0,0,0,0.00298658371472161,0,0,0,0,0,0
X000050.SZ,0,0,0.00132504790301555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618516198716912,0,0,0.105045244782937,0,0,0,0.155072180885244,0,0,0,0,0,0.0598248768123969,-0.115358298128101,0,0,0,0,0,0,0,0.774344744222222,0,0.257687956926637,0,0,-1.38777878078145e-17,0.0876531812059007,0.0458387755536741,0.29740349144145,0,0.0295168668242804,0,0,0,0,0,0,0
X600089.SH,0,0,0.0083985824796311,0,0,0,0.061638626868891,0,0,0,0,0,0,0,0,0.210887855477946,0.0591241751998252,0,0,0,0,0.0632885214284667,0.112499842358257,0,0,0,0.0699738009425625,0,0,0,0,0,0,0,0,0.0410444712155233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130447787676932,0,-0.0399555374191246,0.0399326746898406,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0377346312607093,0,0.0355436356656516,0,0,0,0,0,0,0.102898787303311,0,0,0,0,0,0,0.0212717344348596,-1.73472347597681e-18,0,0,0,-0.00215287797663069,0,0.0169466071905743,0.0422542803861082,0.0366393254045215,0,0,0.056029168471272,0,0.189768201414551,0,0,0,0,0,0,0.0955735996962963,0,0,0,0.0427505384965433,-0.00824813322741599,0,0,0,0.000773121262428824,0,0,0,0,0,0
X000981.SZ,0,0,0.0575429749743319,-0.0542948900655216,0,0,0,0,0,0,0,-0.136415239115617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278348820560259,0.163407514703426,0,0,0,0,0,0,0,0,0,0,0,0,-0.118251752212213,0,0,-0.0537092990666752,0,0,0,0.0324123009359885,0,8.67361737988404e-19,0,0,-0.0316994667142423,0.0250813834655255,0,0,0,0,0,0
X000596.SZ,0.196047364718929,0,0,0,0.419764740786267,0,0,0.073370882008153,0.095005641280477,0,0,0,0,0,0,0,0,0,0,-0.0231217315347309,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.244066872495158,0,0,-0.201027007300567,0,0,0,0,0.00030861750923169,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0563938587933419,0,0,0,0,0,-0.0366279462033657,0,0,0.325069977023421,0,0,0,0,0,0,0,0,0,0.0707191633479017,0,0,0.209814681090229,0,0,0,0.0393532507767382,0.18266474616535,0,0,0,0.0177082026098042,0,0,0,0.0124116671581589,0,0.0973737463571105,0.0652994544073189,0,0.00914847602233148,0,0,0,0,0,0,0,0,0,0
