,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X600177.SH,X300003.SZ,X300136.SZ,X600522.SH,X600271.SH,X000157.SZ,X002008.SZ,X002007.SZ,X002085.SZ,X002294.SZ,X600118.SH,X600089.SH,X600487.SH,X600867.SH,X600566.SH,X600699.SH,X600809.SH,X600372.SH,X000559.SZ,X300115.SZ,X000623.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0353565081718681,0,0,0,0.0603043739107697,0,0,0.132075650174826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146594265386412,0,0.0152096812826381,0,0,0.285537206775877,0.0395666211428147,0,0,0,0.235980910034811,0,0,0,0,0,-0.0992246707216937,0,0.0253013767897581,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.190640133001479,0,0,0,0.00567832731444809,0.171442572171429,0,0,0.152944342483792,0,0.288130189937486,0,0,0,0,0,0,-0.0394212830024854,0,0.0294583159771168,0,0,0,0,-0.0419918439579999,0,0,0,0,0,-0.0398485018736037,0,0,0,0,0,0.0133104763154429,0,0,0,0,-0.0898435694853812,0,0,0,0,0,-0.0281180286728635,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0426524142574636,0.133350416159,0.0693634373598342,0,0,0,0,0,0.123483793975201,0,0,0.202700686720353,0,0,0,0,0,0,0.0868447301732753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202836785127958,-0.304948349173749,0,0,0,0,0,-0.038631774702963,0,0,0,0.0344660564114749,0,0,0,0,0,0
X000651.SZ,0.057635905325782,0.0322949185352974,0,0,0,0,0.0417256660922719,0,0.153571433403999,0.164854316157982,0.0978861394843628,0.00426562520144508,0,0,0,0,0,0,0,0.0446819584169102,-0.10093850696788,0,0.17828037594292,0,0,0,0,0.120384701760839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948497553856398,0.00238447079752087,0,0,0,0,0,0
X000858.SZ,0.117875971256573,0,0,0.026399900559176,0,0,0,0,0,-0.00691053243016525,0,0,0.548990283712638,0,0,0.102112594099706,0,0,0,0,0,0,0,0.0923146247248221,0,0,0,0.000678235615536087,0,0,0,0,0,0,0,0,0.0180696155840822,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684052974534682,0,0,0,0,0,0,0
X600276.SH,0,0,0.0860086442818967,0,0,0,0,0.0740514508688699,0.0340691522188241,0,0,0,0,0,0,0,-0.199791064490582,0,-0.0752512694548249,0,0.0277894369443324,0,0,0,0,0,0,0,0,0,0,0.0282267001884005,0,0,0,0,0,0,0,0,0,0,-0.06697415859162,-0.130990814430849,0,0,0,0,0,0.0122738508259093,-0.000820312856280921,0,0,0,0,0,0
X000725.SZ,0,0,0.397583122989384,0,0,0,0,-0.00241469279736486,0,0,0,0,0,0,-0.0404891063868489,0,0,0,0,0,0,0,0.00697059530288318,0,0,0,0,0,0,0.218418406310809,0,-0.0588417358980037,0,0.207468188679981,0,0,0.477982398060452,0,0.122847818386472,0,0,0,0.0933433380034127,0,0,0,0,-0.039969674548384,0,0,0.0250462544994769,0,0,0,0,0,0
X002304.SZ,0,0.231375862555909,0,0,0,0,0,0,0.423500087443501,0.0982166595130676,0,0,0,0.628712032268689,0,0,0,0,0,0,0,0,0,0,0,0,0.0984322521152899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48574104696359,0,0,-0.255598709462079,0,0,0,0,0.0451699283516172,0,0,0,0,-0.342618173722532,0,0
X600690.SH,0,0.524927675636563,0,0.00216759219002757,0,0,0,0.0833201271623012,0,0,0,0,0,0.088922874604108,0,0.0847087229928851,0,0,0,0,0,0,0,0,0,0,-0.0905674368098298,0.0413812979403525,0,0,0,0,0,0,0,0,0,0.0424254941218869,0,0,-0.0222343668971334,0,0,-0.138864861172206,0.0521323447098514,0,0,0.0757766034312383,0,-0.00312084400044492,-0.0110372645791413,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0648075851738281,-0.0177535775234756,0,0,0.077768714696325,0,-0.00666143983867881,0,0,0,0,0,0,0,0,0,0,0,0.057056196449468,0,0,0,0,0,0,0.028902845697038,0,0,-0.145741178706123,0,0,0.083899809649537,0,0,0,0,0.0830792532063375,0,0.253661410053189,0,0,0,0,-4.33680868994202e-19,-0.0147653411840248,0,0,0,0,0,0
