,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X600741.SH,X002007.SZ,X600183.SH,X002371.SZ,X000100.SZ,X000596.SZ,X000977.SZ,X002241.SZ,X300014.SZ,X000625.SZ,X601877.SH,X002236.SZ,X000157.SZ,X300142.SZ,X300124.SZ,X002463.SZ,X002129.SZ,X600498.SH,X002223.SZ,X002179.SZ,X002456.SZ,X600271.SH,X000066.SZ,X600118.SH,X300136.SZ,X600487.SH,X600584.SH,X600177.SH,X002414.SZ,X600522.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.215787254926807,0,0,0,0,0,0,0,0,0,0,-0.0554600100137501,0,0,0,0,0.244726528414694,0.0664651976410056,0,0,0,0,0,0.086898752512791,0,0,0.13296143429449,0,0,-0.0997351777155526,0,0.196323932898113,0,0,0,0.0238325972912048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300960173255618,-0.0221519492994034,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.178750602374847,0,0,0,0.0346433228553647,0.343318396552117,0,0,0,0,0,0,0,0,0.020399577418363,0,0.278188207192014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0863511230462071,0.0128476088335673,0,0,0,0,0,0,0,0,0,0,0,0,0.0762977466790177,0.0510993797166669,-0.00105536536710975,0.0667018722446137,0,0,0,0,0,0,0.0160497827193464,0,0.122511383024566,0,0,0,0,0,0,0,0,0,-0.033175041692904,0,0,0,0,0,0.0122535639604851,0,0,0,0,0,0,0,0,0,-0.00438796818781874,0,0,0,0,0,0
X000651.SZ,0,0.0206288196176934,0,0,0,0.050193039310524,0,0,0,0,0,0,0,0.235381601053094,0.153953938316445,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00565666801925521,0,0,0,0,0.00137011698473571,0,0,0.208696790273089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143047326574801,0,0,0,0,0,0
X002415.SZ,0,0.0618152435933876,0,0,0,0,0.117612740343851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095679192433105,0.0105715687846273,0,0.167221038781471,0,0,0.0458075487666649,0.0569449432819882,0,1.73472347597681e-18,0,0,0,0,0,0.0313806362059107,0,0,0,0.196477537805638,0.0105899998611831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272702533409432,0.18549596377825,0.0071192227081298,0,0,0,0.223417586480271,0,0,0,-3.46944695195361e-18,0.0260890582904345,0.118527047095221,0,0,0.000653544613347965,0,0,0,0,0,0,0.0403656256188135,0,0,0,0,0,0.0161265441647433,0,0,0,0,0,0,0,0,0,-0.00420769603619465,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.33255510455118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171842530916577,0,0,0.0116566302257139,0,0,0,0.233448635392047,0.0287843799034088,0,0,0,0,0,0,0,0,0,0.0296441485629723,0,0,0,-0.0674681580113275,0,0.255922052758381,0,0,0,0,0,0,0,-0.022780808918455,0.0228314758465321,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.117615919499402,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0590849491852587,-0.0790440859027825,0,0,0,0,0.222176942179285,0.0835540152537791,0,0,0,0,0,0,0,0.519231003094407,0,0,0,0,0,0.0216429073812004,0.0853975081062473,0,0,0,0.00112087915538751,-0.214946903696984,0,0,0,0.0509843711828251,0,0,0,0,0,0
X600031.SH,0,-4.33680868994202e-19,0,0,0,0.0157575434585528,0.0807348351972828,0,0,0,0,0,0.0534732821987042,0,0.0677124359550367,0,0,0,0,0,0,0,0,0,0.0806155169482966,0,0,0,0.0839358991878321,0,0,0.458112813020263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0929204290282607,0,0,0,0,0,0,0.0783972249346022,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0707061422871662,0,0,0,0,0,0,0,0,0.141656653923095,0,0,0,-0.0683733726375845,0,0.017356015172829,0,0.149880052223223,0,0,0,0.0597807389550785,0,0,0.0675424899878088,0,0,0.0781706938760229,-0.0124013931831656,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0711682070852007,0,0,0,0,0.0758205130661819,0,0.00666438922423622,0,0,0,0,0,0,0,0,0.501868169263365,0.0135196884497863,0,0,0.00535949716067221,0,0,0,0,0.0672693186096294,0,0,0,0.00747756010445045,0,0,0.0379066321045635,0,0,0,0.0666103209589324,0,0,0,0,0,0,0,0.00801993644986436,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.129956210696335,0.191498121805041,0.0775006078289761,0,0,0,0,0,0,0,0.0832752480257763,0,0.0878873198391288,0,0,0,0.17807765264754,0,0,0,0,0,0,0,0,0,0,0,0.0282966981406209,0,0,0,0,0,0,0,0,0,0,0.0117159052163111,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162895581345169,0,0,-1.38777878078145e-17,-0.0328262330205175,0,0.167637166120592,0,0,0,0.23461468591766,0.197223341934566,0,0,0.0154124829232504,0,0,0,0,0,0,0,0,0,0.131335173245469,0,0,0,0,0,0,0,0,0.0166140198300754,-0.0211718263577447,0,0,0,0,0,0
X000568.SZ,0,0.305228901782962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381879171188239,0,0,0,0.0537923062690267,0.0128643506744716,0,3.46944695195361e-18,0.0071857933637457,0,0,0,0,0,0,0,0,0,0,0,-0.0186380865165973,0,0,0,0,0,0,0.036316134548409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.187224934061979,0,0.0218827788136627,0.308309921151861,0,0,0.202643393138091,0,0,0,0,0,0,0,0,0.196133261758985,0,0,0,0,0.0198324709656839,0,-0.0212079602028369,0,0,0,0,0.183320685524657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716192072498305,0,0,0,0,0,0,0
X600690.SH,0.00478538078875978,0.106687821138043,0,0,0,0,0,0,0.0032008412210743,0,0,0,0,0,0,0,0,0.114077528310417,0,0,0,0,0,0,0.0641191046874671,0,0,0.150240623578479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167285764097573,0,0,0,0,0,-0.038944776245829,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.00244820234426597,0,0,0,0,0,0,0,0,0,0,0,0.0230608461022371,0,0,0,0,0,0,0,0,0,0,0,0,0.0807872372805275,0,-0.0145421783985368,0,0.061927265539552,0,0,0,0,0,0.593957141714665,0,0,0.184115540412161,0,0,0.0189360370719561,0.022894069284091,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609524269494755,0,0,0,0,0,0,0.0306614287546465,0,0,0,0.0347670844221836,0,0,0,0,0,0,0,0,0,0,0.105959182360882,0,0,0,0.0165156981644718,0,0.0332985174886741,0,0,0,0.013609463797975,0,0,0,0,0.0126532174507229,0.042319321953597,0,0,0,0,0,0,0
X300003.SZ,0,0,0.245733741657396,0,0,0,0,0,0,0,0,0,0,0,0.109233486751131,0,0.0839667617368915,0,0,0.0508947320923888,0,0,0,0,0,0,0,-0.0606389857455656,0.275237950156465,0.0458037718919566,0,0,0,0,0,0,3.46944695195361e-18,0.0117095843809005,0,-0.166060687577423,0,0,0,-0.132397878229576,0,0,0,0,0,0,0,0.106272576373557,0.0508728532840765,0,0,0,0.0791281518879006,0,0
X600741.SH,0,0,0,0,0,0.309426893821378,0.324680703564943,0,0,0,0,0,0,0,0.0216439402595054,0,0.0480128364866783,0,0,0,0,0,0,0,0,-0.188213447637468,0,0,0,0,0,0,0.190364663528015,0,0,0,0.0158539854320043,0,0,0.0553532743625302,0,0,0,0,0,0,0,0,0.0222515371712765,0,0,-0.0110915683063032,0.0267733238896959,0,0,0,0.0592046027063692,0,0
X002007.SZ,0,0,0,0,0,0.0232026949719541,0,0,0,0,0,0,0,0,0.533853268089067,0,0,0,0,0,0,0,0,0.0281451742848112,0,0,0,-0.00359987856316973,0,0,0,0,0,0,0,0,0,0.089266097263959,0,0,0,0,0.0305655891359245,0,-0.0596497107197492,0,0,0,0,0,0,-0.00926439575193094,-0.0579825669937695,0,0.116123818379815,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0427927198862226,0,0,0,0.0832758204576897,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0718204400440702,0.0803487531622867,0,0,0,0.00677436328825907,0,0,0,0,0,0,0.476107663884334,-1.38777878078145e-17,0.151089345842969,0,0,0,0,0,0.0137235380537072,0,0.0228192651668456,0.050746844191437,0,0,0,0.0236893008936901,0,0,0.011646373166395,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0134419536433724,0,-0.0167954561337484,0,0,0,0,0,0,0,0.212353933500219,0,0,0,0,-0.102667950532495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288051162307464,0,0,0,0,0,-0.0448621449194851,0,0.343715598526402,0,3.46944695195361e-18,0,0.0627095685705385,0,0,0,0.0365626976795604,0.0312946865234144,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.201040082741082,0,0,0.264641838878629,0,0,0,0,0,0,0,0,0,0,0,0.189460513929965,0,0,0,0,0.0196891176523276,0,0,0,0,0,0,0.0105614861380631,0,0,0,0,0.127668113736741,0,0,0.122540863100459,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0130263677863732,0,0,0,0,0,0
X000596.SZ,0,0,0,0.207129536668987,0,0.459135596869503,0,0.0982717904212823,0.0732111524385888,0,0,0,0,0,0,0.0390181087109867,0,0.0258848070525835,0,0,0,0,-0.044131753731171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863961281203365,0,0,0,0,0.00477003924456099,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.0622416123802915,0,0,0,0,0,0,0,0.436358401340072,0.111796478153361,0,0,0,0,0,0,0,0,0,0.0247935560033796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174370936898012,0.292575444258571,0,0.0967868672629716,0,0,0.00920154011810841,0,0,0,0,0,-0.0951339010012609,0.0465504287631433,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0844184561189013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174068842012152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940659357234885,0.317312487335088,0,0.151563442676216,0,0,0,0,0,-0.0358810255182879,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14814802990063,0,0,0,0,0,0.0515189864382341,0,0.348016046289513,0,0,0,0,0,0,0.119033155215714,-0.0452673862692188,1.73472347597681e-18,0,0,0,0,0.338357576337882,0,0,0,0,0,0,0,0,0.0163635041204021,0,0,0,0,-0.191577381507282,0,0
X000625.SZ,0.0503865953455099,0,0,0,0,0.130188889797245,0,0.199826443509683,0,0,0,0,0.140179039980265,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198836500989516,0,0,0,0,0.0850968707066966,0,0,0,0,0.170513666835391,0,-0.0205380793614188,-0.00875598839063127,0,0,0,0,0,0
X601877.SH,0,0,0,0.311466648710538,0,0,0.0807654333204674,0,0,0,0,0,0.0614197573520443,0.0992257035784615,0,0,0,0.131245094636696,0,0,0,0,0,0.100413809759932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201823920029878,0,0,0,0,0,-0.0555976911298566,0,0,0,-0.0396674060002041,0,0,0,-0.0244507643020601,0.0463766206908067,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0987992584956089,0,0.0187564166405653,0,0.119725332034136,0,0,0,0,0,0,6.93889390390723e-18,0.0161232794587874,0,0,0,0,0.0544550634607424,0,0,0,0,0,0,0,0.0796476671030004,0,0,0,0,0,0.0529711006380442,0,0,0.100729804249156,0,0,0,0.029268204331667,0.220352158412351,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000157.SZ,0,0.00222056336034212,0,0,0,0,0,0,0.3991282216349,0,0,0,0,0,0,0,0,0.135545642015,0,0,0,0,0.00272589471108201,0,0.0162010189684809,0,0,0.00589839972824281,0,0,0,0,0,0,0,0,0,-0.0347650513353193,0,0,0.203176536287591,0,0,0,0.0488629931039434,0,0,0,0,0,0,0.0128668985314566,0,0,0,0,0,0,0
X300142.SZ,0.139893307117751,0,0,0,0,0,-0.0202006463105336,0,0,0,0.0609736612889143,0,0,0.339934934103942,0,0,0,0,0,0,0.0196753030441823,0,0,0,0,0,0,0,-0.113935196893743,0,0,0,0,0,0,0,0,0,0,0,0,0.113100232075843,0.0491228374678005,0,0,0,0,0,0.137297459060694,0,0,0,-0.0678812048021654,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.102323494103178,0,0.230818362669022,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0728323049342078,0,0,0,0,0,0,0,0.0060962654001266,0.116872366773467,-0.0277711997950566,0,0,0,0.0895639536897306,0,0,0,0.074219983674467,0,0,0,0,0,0.0303764348839868,0.00551316976438845,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303431240043952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862993191671078,0,0,0.210484772527465,0,0.123279151770081,0,0,0,0.10586812729822,0,0,0,0,0.0754047742442785,0.00665593177251714,0.0129244000986284,0,0.0115062292215785,0,0,0,0
X002129.SZ,0,-0.00537096758037042,0,0,0,0,0.0511361266041701,0,0,0,0,0,0,0,0,0,0.331463451605267,0,0,0,8.67361737988404e-19,0.0399706783573683,0.0824338117755837,0.328370044599821,0,0,0.0170252906766242,0,0,0,0,0,0,0,0,0,-0.0642235227134241,0,0,0,0,0,0,0,0,0,0,0,0,0.207275076773864,0,-0.117966543603907,0.00557385364395817,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.205513904408194,0,0,0,0,0,0.0358682520882166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171688480680898,0,0,0,0,0,0,0,0.000181198426830098,0,0,0,0,0,0.362862551252986,0,0.243190673261887,0.0125082192799666,0.0607999643228659,0,0.0164212813481326,0,0,0,0
X002223.SZ,0,-0.19877645406328,0,0,0,0,0.215543414638764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16523531969147,0,0.0352543698646709,0,0,0,0,0,-0.19973339794536,0,0,0,0,0,0,0,0,0,0,0.0716391679853566,0,0,0,0,0,0,0,0.25369174393781,-0.114950182380112,-0.218931974516492,0,0,0.00895578047277111,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554963914276765,-0.0335470265317496,0.0355098484810141,0,0,0,0,0,0,0.0386354193608909,0,0.119020482931048,-1.38777878078145e-17,-0.001857892817901,0,0,0,0,0,0.108866336575787,0.128246225700253,0,0,0,0,0,0,-0.0387352964068648,0.0163334286366442,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.100983545213745,0,0,0,0,0,0,0,0,0,0.178244717568337,0,0,0,0,0,0,0.0807665214499286,0,0,0,0,0,0,0.031490233217954,0,0,0,0,0,0,0.0243998879502252,0,0.148099855974006,0.182804437841228,0.303700731646931,0,0,0,0,0,0.00863611833661526,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.000470814384835733,0,0,0,0,3.46944695195361e-18,0.0988179545407679,0,0,0.0657415726918714,0,0,0,0,0.0942931513150893,0.00399179060990001,0,0,0,0,0,0,0,0.16289247313206,0,0,0,0,0,0,0,0,0,0.238650076477282,0,0,0.107683110523634,0,0,0,0.0545217535041923,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.123680755247439,-0.0449608792697016,-0.0608235840754244,0,0.237238774151061,0,0,-0.0661220486490519,0.0682669115542504,0,0,0,0,-0.0253005272417316,0,0,0,0,0.0539402732114368,0,0.0870069653908657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000834128730041427,0,0.179018322892531,0.035209471435427,0,-0.0375797863176444,0.213386955477253,0.220783095776258,0.00595180348020759,0.071159321888465,0.00838354947778171,0,0,0,0.133400073888223,0,0
X600118.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243832364813485,0,0,0,0,0,0,0,0.319613002304578,0,0,0.132011304508916,0,0,0,0.269490813753416,0,0.0728638733584991,0,0,0,0,0,0,-0.0339315747754694,0.184310515490235,0,0.0577169720583018,0,0,0,0,0,0,0,0.046276076772178,0,0,-0.130652221070965,-0.151551310735177,0.0304944497846664,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0744363302759097,0,0,0,0.00211782510038712,0,0.00186697161478792,0,0,0,0,0,0,0,0,0.141539243538621,0.0611396615415016,0.0069296333561266,0,0,0,0.0469365744836543,0.161537832622774,0,0,0,0,0,0,0,0,0,0,0.199816989661108,0,0,0.0760401456381176,0,0,0,0,0,0,0,0,0.0214079450191041,0.0105413475897854,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139177710318837,0,0,0.144150331536504,0.075653384142966,0,6.93889390390723e-18,0,0,0,0,0,0,0.0461150646585122,0,0.0959468957190392,0,0,0,0,0.0470053779159046,0,0,0,0,0,0,0.565681054595861,0,0,-0.0646623192832382,0.0583418193365631,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.514971834067845,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.119779989176261,0,0,0,0,0,0,0,0.0137472819631638,0,0,0,0,0,0.0655885003998954,0,0,0,0,0,0,0,0,0,-0.0171693930293998,0.00696609757702324,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.1736914321868,0,0,0,0.212052045775889,0,0,0,0,0,0,0,0,0,0,0.0252441055538899,0.1196347891828,0,0,0,0,0,0,0,0,0,0,0.00171944138926527,0.09045925166713,0,0,0,0,0,0,0,0,0,0,0,0.116520821923376,0,0,0,-0.00461040018214226,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189631923504458,0,0,0,0,0,-0.0242145424106877,0,0.0196252335617413,0.534424762597963,0,0.094229285255131,0,-0.0328311846810037,0,0,0,0,0,0,0.0958108170290885,0,0,0.175492678097957,0,0,0,0,-0.0997861310615802,0,0,0,0,0,0,0,0,-0.0251505947525449,-0.00751047272804398,0,0,0,0.120688114235409,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589784328626979,0,0,0,0,0,0,0,0,0,0.0660774567828358,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.207194364196898,0,0,0.0381715989688507,0,0,0,0.0829648590340475,0.440998200025588,0.0265535082193222,0,0,0,0,0,-0.0305760077511043,0.0170905518392896,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0233433393779226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254367681822126,0.0379465162111243,0.0902408102958571,0,0.0232933792453244,0,0,0.127320412043762,0,0.160944538380106,0,0,0,0,0,0,0,0,-0.170655056106397,0,0,0,0,0,0.21231884920494,0,-0.0365683585244402,0,0,0,0,0.0294443664815813,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.398219334899975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482949116201742,0,0,0,-0.182894708251047,0,0,0,0,0,0,-0.328190519661872,-0.416756082333133,0,0,0,-0.0199393335194481,0,0.240525759436308,0,0,0,0,0,0,0,0,0,0,0,-0.0132975189090258,-0.0336383847209182,0,0.318435818119619,0,-0.00852646570901928,0,0
Slope,0,0,0,0,0,0,0,-0.227677679367112,0,0.456694423800681,0.144355236810549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233672884881595,0,0,0,0,0,0,0,0,0.137542832848166,0,-0.0812862401461505,0,0,0,0,0,0.160350093039391,-0.469239564657006,0,0,0,0,0.169003085405335,0,0,0,0,0.406353902685692,0,0.269710354424179,0,-0.943833865448655,0,0
TED,0,0,0,0,0,0,0,0.212460308602196,0,0,0,0,0,0,0,0,0,0,-0.24384145744143,0,0,0.406734317258927,0,0,0.230679304903151,0.425369734261287,-0.228659679022002,0,-0.48782800388825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903405080284193,0,0.300992628347228,0,0,0.588893553840772,-0.56740067763692,0,0,0,0,0,0,0,1.17335685043422,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0174439112592281,0,0,0,0,0,0,0,0,0,0,0.0640745536387029,0,-0.0166544171226574,0,0,0,0,0,0.00646912502143239,0,-0.0133209492672263,-0.00886544040149418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533818629057957,0,0.003775559332545,0,0,-0.0857974242533287,0.0741075553259361,0,0.0612801934294759,0.00111107252204096,0.0193998288785491,0,0,0,-0.0127682189113417,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.13972163223218,0,0,0,0,0,0,0,0,0,0,0,-0.0940235926669586,0,0.0253029313521575,0,0.113911476652074,-0.0201007142301146,0,0,0,0,0,0,-0.032306077247164,0,0,0,0,0,0,0,0,0,0,0.0155986406605671,0,0,0,-0.177637390191312,0,0,0.316423343424073,0.043445446545117,0.0205143070019988,0,0,0,0.122542077392863,0,0
MKvol,0,0,-0.0144875219428019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001990688434,-0.00561785872470353,0,0,0,0,0,0,0,-0.00209118571285196,0.0186016663217206,-0.0266284803977938,0,0,0,0.00624194985148946,0,0
