,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X300142.SZ,X002241.SZ,X000100.SZ,X300014.SZ,X002007.SZ,X002371.SZ,X000596.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X000977.SZ,X000625.SZ,X002236.SZ,X601877.SH,X002129.SZ,X000800.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002414.SZ,X002463.SZ,X002179.SZ,X600118.SH,X002049.SZ,X000066.SZ,X002185.SZ,X002223.SZ,X600522.SH,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,-0.0444443115140583,0,0,0,0,0,0,0,0,0,0,0,0.0447080598566584,0,0,0,0.420832695051733,0,0,0,0,0.232677443402182,0,0.0357296569954673,0,0,0,0.00886802950234449,0,0,0,0,0,0,0,0,0,0,0.113553467556437,0,0,0,0.0284033212002271,0.0258076667331004,0,-0.109309339635981,0,0.0106781392186798,-0.00303860564877864,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0670623365562165,0,0,0,-0.0155960882690455,0,0,0,0,0,0,0,0,0,0,0.0536470717533373,0,0,0,0,-0.00251946909111289,0.0333318887875778,0,-0.00789190951907238,0,0,0,0,0,0,0,0,0,-0.0461677640658279,0,1.0842021724855e-19,0,0,0,0.0132252263683638,0,0,-0.00274957498247475,0,0,0,0,0,0
X000661.SZ,0,0,0.25866725088207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791436692516661,0.0226851177318573,0,0,0,0.174150441427078,0,0,0.12337602122487,0,0,0,0,0.24577520188795,8.67361737988404e-19,0,0,0.00109944956765459,0,0,0.0117564151785298,0,0,0,0,0,0,0,0,0.0191545157523943,-0.014027897299748,0,0,0,0,0,0
X000568.SZ,0,0.473462628803569,0,0,0,0,0,0,0,0,0,0,0.13381024600385,0,0.301720450356929,0,0,0.000180885070299922,0,0,0.00807933974189138,0.042245897165583,0,0,0,0,0,0,0,0,0,0,0,0,0.000781265025264455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601798096698879,-0.0987875684643443,0,-0.000319112532275137,-0.00638318044175402,0,0,0,0,0,0
X600809.SH,0,0,0.0772010748754757,0,0,0,0,0,-0.116169685828464,0,0,0,0,0.550742976222885,0,0,0,0,0,0,0,0,0.0829003832685072,0,0,0.0464143592285379,0,0,0,0,0,0,0,0,0,0,0,-0.0182392810623008,0,0,0,0,0,0,0,0,0,-0.0578132789934829,0,0.0696375487164532,0,-0.000527819211991106,-0.00262543358930642,0,0,0,0,0,0
X600690.SH,0,0,0,0.377747392638048,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0329696102062623,0,0.0388266107168147,0.0752061113595123,0,0,0,0,0,-0.107094789423253,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0891552626491003,0,-0.0687021337798704,0,0,0.0175225845122414,0,0.0115230577254046,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0837147363842082,0,0,0.122481374900038,0,0,0,0.0912852327789044,0,0,-6.93889390390723e-18,0,0,0,0,0.0714317983832259,0,0,0,0,0,0,0,0,0,0,0,0,0.109718239376898,0,0,0,0,0,0,0,0,0.0398529312802497,0,0.00608378538439096,0,0.0117953948319283,-0.0132733557717942,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155930260901307,0,0,0,0.167785186994254,0,0,0.0965245153883769,0,0,0,0,0,0,0,0,0,0.187507871556553,0,0,0,0.0902425692244749,0,0.167691154419912,0,0,0,0,0,0,0,0,0.12546879362813,0,0,-0.00346762509827958,0,0,0,0,0,0,0
X300142.SZ,0,0.0582299203604721,0,0,0,0,0,0,0.197359832576508,0,0,0,0,0.228831283557873,0,0,0,0,0,0,0,-0.0571280521567489,0.120985397360745,0,0,0,0,0,0.190537673819918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030966210327532,0,0,0,-0.0151268262186874,-0.0296808610444793,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.058848457543273,0,0,0,0,0,0,0.159244611612889,0,0,0.0258658947122912,0.219785810820611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519954539423685,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0123406418623277,0.0069768948053704,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.491415727531907,0,0,0,0,0,0,0.0254150775703213,0,0.168811276246893,0,0.0614615945399061,0,0,0,0,0,0,0,0,0.058262248002163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127393199424239,0,0,0,-0.0220137117209135,0,0.0232121035261049,-0.000235598166837296,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.148564495283339,0,0,0,0,0.0614507270993699,0,0,0,0,0,0,0,0,0,0,0.0155267812012613,0,0,0.105023945320431,0,0,0.157685118959237,0,0,0,0,0,0,0,0,0,0,0.0452371744324615,0.123548552420568,0,0,0,0.0968913812603937,0.194850052045186,0,0,0,0,0.0399485617888826,0,0,-0.0244843843348144,-0.0290478643793579,0,0,0,0,0,0
X002007.SZ,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0064213123146441,0,0,0,0,0,0.0126087849507096,0,0,0,0,0.0103760443224217,0,0,0,0.0819642574275726,0,0,-0.0737696118644362,0,0,0,0.0680641424587464,0.360666069172618,0.0162632294980083,-0.239567287897824,0.0336327703722129,-0.0368650467260564,0,0,0,0,0,0,0,0
X002371.SZ,0,0,-0.109465864578423,0,0,0,-0.0133955523132528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112325211600905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269358745279971,0.541505071159309,0,0,0,0,0.0613489404909382,0,0,0,0.0339719458387181,0,0,0.0452334079462053,-0.159855017064688,0.00393772090450045,0,0,0,0,0,0,0
X000596.SZ,0.0257672159474371,0.0571916807044193,0,0,0.148796858408656,0,0.187182992982855,0,0,0,0,0,0,0.248240922762565,0.154555740737673,0,0,0,0.0722199313053006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153138524372539,0,-0.138948538197854,0.0530596688331958,0,0.0340765714806585,0.0319769249167294,0,0,0.00189409738728053,0,0,0,0,0,0.0143828609257125,-0.00205060752485184,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.195285188028504,0,0,0,0.232148119740277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289338061704579,0,0,0,0,0,0,0.0310549999125938,0,0,0,0,0,-0.039752279577603,0,0,0,0,0,0,0.272198104990976,0,0,0.140553675466214,0,0.0107144631148479,0,-0.0222872061173769,0.00401662105323175,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086419071859179,0,0.120847418284311,0,0,0,0,0,0,0,0,-0.0225571423179994,0,0,0.054419227035736,0,0,0,0,0,0,0.613892820625411,0,0,0,-0.00876289833733274,0.0781628292840361,0,0,0,0,0,-0.00362781839187366,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.601865518729852,0,0,0,0,0,0,0,0,0,0,0,-0.298990472518601,0,-0.0702963295238743,0,-0.0751292929325168,0,0,0,0,0,0,0,0.413024441932505,0.191013690882109,8.67361737988404e-19,0,0,0,0.0185439877638969,0,0,0,0,0,0,0.420366503507423,-0.0500049770507185,0,0,0,0.0335414097065043,-0.00686049273650157,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.136286538892105,0.0543721929681256,0,0,0,0,-0.0937434616501175,0,0,0.132819670094547,0,0,0,0,0.12123846613987,0.074888999487118,0,0,0.128597473359111,0,0,-0.114641342258328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572447290267117,0,0.0238060817281372,-0.0982899027861056,0,0,0.0647793863337862,0.0345981327200599,0.0347768835035567,0.0100498398754542,0,0,0,0,0,0
X000977.SZ,0,0.145238526747016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221378416688399,0,0,0,0,0.322209874129863,0.125306392898737,0,0,0.437311944294211,0,0,0,0,-0.376209206244453,0,0,0,0,0,0,0.0329086162698199,0,0,0,0,-0.0126863793740782,0,0.0692926052314505,0,0.0412741642697298,0,0.199403322526999,0.0844037245390006,0,0.0256183643179329,-0.00489272986030081,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0790934308137665,0,0.219626690755696,0,0,0.0743442685036796,0,0,0,0,0,0,0,0,0,0,0,0.144643188741853,0,0.0234107198448344,0,0.198707783697197,0,0,0,0,0,0,0,0,0,0,0,0,0.0659977505953803,0,0,0,0,0,0,0,0,0,0,0,0.0434926125801899,0.0119795601764271,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.0336000134570067,0.260408909845685,0,0,0,0,0.123037647860472,0,0,0,-0.0792574628908855,0,0,0,0,0,0.157483957845707,0,0,0,0,0.154514559929782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678358037613222,0,0,0.048382374444386,0,0,0,0,0,0.0795521874780314,0,0,-0.012605069126934,0.0156499304035216,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.142422891451581,0.0623627962922516,0,0,0,0,0,0,0,0,0,0,0.0339789300035265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651245466833799,0.219745857213263,0,0,0.0971594711555641,-0.0356305859467071,0,0,0,0,0,0.0478289516583414,0,0.00473882970999378,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499193758968483,0.128914183460795,0,0,0,-0.0412672756580388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363936645863968,0,0,0,0.0708336198656573,0.109810960909104,0.103871520004491,0,0,0,0.0962045696757559,0,0.00567464332179044,-0.0193560445055602,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0398368514170131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713774181246269,0,0,0,0,0,0,0.0882942852890809,0,0,0,0,0,0,0,0,0,0,0,0.144541524810314,0,0,0.0704249457370998,0,0.0146736263925014,0,0,-0.117060040469751,-0.00541726847158394,-0.0131502790900129,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.215241804825942,0,0,0,0,0,0,0,0.0707897555649598,0,0,0.0185649171065896,0,0,0.0739974648374476,0,0,0,0.1558931972173,0,0,0,0,0,0,0,0,0.0807075374733199,0,0,0,0,0,0,0,0,0,0,0,0.00061967729097096,0,0,0.0142090488983542,-0.0243719599715234,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.256543545672257,0,0,0.0747440894925711,0,0,0,0,0,0,0,0,0,0,0,0,0.0341441803740136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094817670136998,0.18520716079887,0,0,0,0,0,0,0.130215785904904,0,0,0,0,0,0.0165420024496689,-0.0185599543562977,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133120083118483,0,0.15989139531953,0,0,0,0,0,0.0525250924898641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201338645231756,0,0.271096072179621,-0.00697379744097809,0.164029115892643,0.125789858604968,0,0,-0.0106048759035695,0.0215295313263709,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.0246997333028122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137712939623665,0,-0.0698176892068909,0,0,0,0,0,0,0,0,0,0,0,0,0.459523977932856,0,0,0,0,0,0.00384979593869924,0,0,0.107348947716694,0,0.130072995475756,0,0,0,0,-0.0106303509774515,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805215986812479,0.171890806146122,0,0.0130654928665774,-0.00323309366606954,0,0,0,0,0,0.28084037082028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927713240628772,0.232724798255568,0,0,0,0,0,0.0788911525421401,0.0235821490436681,-0.0163083962092562,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555600653108259,0,0,0,0.0876958796341783,0,0,0,0.00721027082670075,0,0,0,0,0.441870321718487,0,0,0,0,0,0,0,0,0,0.0239057780713787,0,0.0509213904693315,0.0397589161685958,0,0,0,0,0,0.0154161374655638,0,0.0959828961727982,0,0,-0.00746046016988309,0.00888945845701816,-0.0213380949507339,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.137172511984362,0.168597259313207,0,0,0,0,0,0,0,0,0,0,-0.167959473885258,0,0,-0.128095716462808,0.0723652508168514,0,0.0814811541593873,0,0,0,-0.0966081994065392,0,0,0,0,0,0,0,0,0,0.0239369438489016,0,0,0.00614881782811443,-0.000979950008640802,0,0.129936392128556,-4.33680868994202e-19,0,0,0,0,0.0243377997806603,-0.00487776526793192,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.231984836247781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106217402747416,0,0,0.0615136214137022,-0.0575953156185855,0,0,0,0,0,0,0,0,0,0,0,0,0.143558236222526,0,0.184967935467247,0,0,0.314623119783749,0,0.0162908373405014,-0.0325799870114852,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.104286857798374,0,0,0,0,0,-0.279783416895839,0,0,0,0,0,0,0,0,0,0,0.216963449001325,0,0,-0.201364441327846,0,0,0,0,0,-0.0337692099621925,0,0,0,0,0,0,0.290649982101864,0,0.340186932691418,0,0,0,0,0.294964312855707,0,-0.00787775385533282,0,0,0.00673473433291628,0,-0.022043193755979,0.0434718520271926,0,0,0,0,0,0
X000066.SZ,0,0.0962078966224591,0,0,0.0473131657031483,0,0,0,0,0,0,0,0,0,0,0.0582973177743551,0,0.310686222174588,0,0.0716455032433922,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0842328859405349,0,0,0,0,0,0,0,0,0,-0.0386950006093269,0.0540113583707457,-0.0221183853967808,0.0135265238949429,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.123440850827588,0,0,0,0,0,0,0,0.0880630823186114,0,0,0,0.137442971973335,0,0,0.336650042179155,0,0,0,0.433387189144167,0,0.116792444919063,0,0,0.14360942939981,0,0,0,0.0417935575358124,0,0,0,0,-0.00861819841683449,-0.0118210289181553,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172431048040038,0.082845900602192,0.200413072048302,0,0,0.0513223393027151,-6.93889390390723e-18,0,0,0,0.193943785858417,0,0,0,0,0,0,-0.0992241438199782,0.102294681348935,0,0,0,0,0,0,0,0,0,-0.164089071714139,0,0,-0.028375283120623,0.08047550659164,0.0142715859771574,-0.0112343230005455,-0.0244790012611519,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0905737122430095,0,-0.0956314273082782,0,0,0,0.0501678999781028,0,0,0,0,0,0,0.0645220533736572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491105496163648,0,0,0,0,0.350568433541087,0,0.188488123309125,0,0,0,0,0,0,0,0,0.00889061575663764,-0.0497983771581682,0,-0.0244283504072337,0,0,0,0,0,0
X002180.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145983141721395,0.261302189568906,0,0,0,0,0,0.0702349481296946,0,0,0,0,0,0.0763389917532127,0,0,0,0,0.220519036280457,0.27993386477597,0,0.120837406555987,0,0,0.00528493020816768,0,0,-0.0847568739814426,0,0,0,0,-0.107408368537943,0.00980627586072481,-0.0306620952590893,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764398470841293,0,0,0,0.616630051617166,0,0,0,0.177262423503363,0,0,0,0,0,0,0,0,0.092721115926097,0,0,0,0,0,0.11912393823704,-0.435214172354139,0,0,0,0,0,0,0,0.243289415662431,0,0,-0.0222721377278059,-0.0149711515648851,0.0184564437640114,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292653344021793,0,0,0,-0.252122055591744,0.362360230482189,0,0,0.153382526770086,0,0,0,0,0.223745705698522,0,0,0.258634308061448,-0.121209667201918,0,0,0,0,0,0,0,0,0,0,0,-0.0681013894500151,-0.213295278799297,-0.223738615686619,0,0,-0.0222053746239252,-0.0806082793833521,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.837548480665599,0,0,0,0,0,0,0,0.758757329529705,0,0,0,0,0,0,0,0,0,0,0,0,0.302731215145362,0,-1.99427133954694,0,0,0,0,1.43518648307306,0.687816721784034,0,0,0.768844582917081,0,0,0,0,0,0,-0.139766393675953,-0.702080983320956,0,0,0,0,0.211923769491319,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542929581793058,0,0,0,0,0,0,0,0,0,-0.363810820701624,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.214494830384465,0,0,0,0,0,0,0,0,0,0.0391596453057227,0,0,2.77555756156289e-17,0,0,0,-0.50231628897603,0.367746112530322,0,0,0,0,6.79781294000155,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0703136645220575,0,0,0,0,0,0,-0.0456486821382177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105369040465069,0.0220628119715945,0,0,0,0,0.0464354765746817,0,0,0.092169118243617,0,0,0,0,0,-0.0152370484991902,0,0,0,0,0,-0.0402554162004682,-0.0177192231094231,0.00727017363294947,-0.013011273338712,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0479868596507201,-0.116141464203794,0,0,0,0,0,0,0,0,0,0,0,-0.0252210169988724,0,-0.101921047785013,0,-0.00459353388848272,0,0,0,0.0947894762159159,0,0,0.0448393065791239,0,0,0,0,0,0,0,0,0,0,0,0,0.0257020789908205,0,0,0,0.0790617576577693,0,0,-0.00283634643046243,-0.00696680111818926,0.0256710376919117,-0.0303420111062704,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00011569132762929,0,0,0,0,0,0,0,0,0,0,0,0.0130409570539838,0,0.00322891160236527,0,0.00213615024765884,0,0,0,0,-0.0137921663596081,0,0.00027943364608865,0,0,0,0,0,0,0,0,0,0,-0.00258608346714363,0,0,-0.000711072408061441,-2.71050543121376e-20,-0.000521338270395714,0.0028598473925054,0,-0.00245765387237278,0.00851435895347925,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0170917858660515,0,0,0,0,0,0,0,0,0.046376610143902,0,0,0,0,0,-0.0979076144265598,0,0,0,-0.0709225000725637,0,0,0,-0.0270257335702035,0.0861114924423162,0,0,0.0624424702681904,0,0,-0.0338659016158986,0.0214730840778588,0,0,-0.0182954102818589,0,0,0,0,-0.0209309985840162,0,0,0,0.0629042883596668,0,0,-0.0174050217536452,0,0,0.0716784272272009,0,-0.0253839189289338,0.117503913984015,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00977931044788959,0,0,-0.000442914958712131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386498905330857,0,0,0.000588684848294813,0,0,0,0,0,0,-0.00125681060886811,-0.000751542077221285,0,0,0,0,-0.00430527187776473,0,0,0.00305941758626816,0,0,0,0,0,0,0,0,-0.00668787319317655,0.0121673377976483,0,0,0,0.0179160302884134,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-4.32923130082696e-05,0,0,0,0,0,0,0,0,0,0,0.00446799407834865,0,0,0,-0.00160157347329511,0,0,0,0,0,0,6.7762635780344e-21,-0.00115593476315741,0,0,0,0,0,0,0,0,0,0,0.00312767205886641,4.60892533373001e-06,-0.000944603885844102,0,0,0,0,0,0,0,0.00267101611349027,-0.00243043319180585,0,0,0,0,0,0
