,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X002241.SZ,X600809.SH,X300014.SZ,X002371.SZ,X000596.SZ,X600183.SH,X002236.SZ,X300003.SZ,X601877.SH,X000977.SZ,X002007.SZ,X000625.SZ,X300124.SZ,X002129.SZ,X000157.SZ,X002456.SZ,X002180.SZ,X600584.SH,X300136.SZ,X600118.SH,X000066.SZ,X300142.SZ,X002008.SZ,X600271.SH,X002463.SZ,X002179.SZ,X002414.SZ,X002049.SZ,X002185.SZ,X000050.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0397124759688533,0,0,0,0,0,0,0,0.41845308633762,0.00131223078080652,0,0.0496956926977648,0,0,0.151608907703673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0151542080230056,0,0.0484526669581012,0,-0.15912861457044,0,-0.0131616108662004,-0.069691797981794,0,0,0,-0.114809514252077,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0908035250652704,0,0,0,0,0.49756746421028,0,0,0,0,0.0176435006480498,0,0,0,0.0182245234854109,0.104689462663764,0,0,0,0,0,0,0.0402919419735235,0,0,0,0,0,0,0.0687965716961993,0,0.00236369780313318,0,0,0,0,0,0,0,0.0478468792851123,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.197337878220466,0,0,0,0,0,0.0659480594728409,0,0,0,0,0,0,0,0,0,0.122963251749882,0,0,0,0,-0.00996781113854066,0.0195134873389503,0,0,0,0.143021053501849,0,-0.0839945317011577,0.120360799761448,0,0,0,0,0,0,0,0,0.00211460714638873,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0140718581583387,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0253659138961027,0,0,0,0.205386045268892,0,0,0,0.0224845145014282,0,0,0.099180303979221,8.67361737988404e-19,0.0377320110171793,0,0,0,0.00947066055302884,0,0,0,0,0.0552347719841951,0.0329227424955503,0,0.0719540080261111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560996339225509,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.138228797906313,0,0,0,0,0,0,0,0,0,0,0,0.0299691702450386,0.123625932736769,0,0,0.0265031457737109,0,0,0.23656752660925,0,0,0,0,0.234482433782728,0,0.0477652690779576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261984874580072,0.00772433752325514,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.220803723336103,0,0,0.0657793722767808,0.00273662035483473,0.0295338712723171,0,0,0,0,0.132701167529578,0,0,0,0,0,0.0267847368227779,0,0,0,0.152053112768215,0,0,0.144854657767591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816062869231807,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129420306019937,0,0,0.0999086309840698,0,0.100865434942312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311174489648536,0,0,0,0,0,0.0957089162802471,0,0.0435148086681845,0,0,-0.0151100420817712,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190496898980287,0.00098243666556175,0,0,0,0.0245703908191,0,0,0,0,0,0,0.074226222904047,0,0.00484717447862235,0,0,0.112286204669363,0.0604643766063681,0,0,0,0,0,0,0,0.358959470333195,0,0,0,0,0,0,0.0968388571806676,0,0,0,0,0,0,0.00088501446741349,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0972179677694484,0,0,0,0,0,0.0394773971859376,0,0,0.445008381828767,0,0,0.0450646918190206,0,-8.67361737988404e-19,0.0121879393743959,0,0,0,0,0,0,0,0,0,0,0.00851089621434726,0,0.166054526821073,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0104041185686069,0,0,0,0,0,0,0.0175519336833744,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.278965614799965,0.0482299605765125,0,0,0,0,0,0,0,0,0,0.0176149144492857,0,0,0,0,0,0,0,0,0.00849863140261192,0,0.159727210274382,0,0,0,0,0.147357134371358,0,0,0,0,0,0,0,0.0163035137259813,0.144176111590148,0.0316200605044599,0,0.0143289994811768,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480473165716844,0.112752554081434,0,0,0,0.0798634213904838,0.00224911622880276,0,0,0.0175598982253032,0.170078069397702,0,0,0,0,0,0,0.159868612573446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135697416623156,0,0.0150598530522461,0,0,0,0,0,0,0.0615610536512368,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102571995601258,0,0,0,0.00870948869076342,0.207561435703877,0,0,0.00711414500569495,0.0489734352504711,0,0,0,0,0,0,0,0,0,0.505164077448138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433238220754141,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.173602315979932,0,0,0,0,0,0,0,0,0.165055063124045,0,0.0573668032531186,0,0,0,0,-0.0162779076398037,0,-1.38777878078145e-17,0,0,0.0176033946339396,0.030937075314792,0,0,0,0.0774983408439087,0,0,0,0.235754220443372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337097862895541,0,0,0,0,-0.00992960963328336,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260657190855828,0.0330512709655812,0.00876751738455264,0,0,0,0,0,0,0,0,0,0,0,0,0.00563245556559796,0,0,0,0.186475805368539,0,0,0,0,0,0,0.129502258272083,0.133709638762856,0,0,0,0,0,0,0,0,0.0118162329526652,0,0
X000338.SZ,0,0,0,0,0,0.213225062887034,0,0,0,0,0.200333777790313,0.13245839677182,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0190731486228631,0.156965493229939,0,0,0,0,0,0.097472810448508,0.225088351390691,0,0,0,0,0,0,0,0,0,0,0.00870813051768133,0,0,0,0,-0.166486731435945,0.0575755232837334,0,0,0,0,-0.036577292327939,1.0842021724855e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0440047002404596,0,0,0,0,0,0,0,0,0,0,0.072128971309451,0,0.074603053976088,0,0,0.0213263889930169,0,0.020211287501175,0,0,0,0,0,0.0248107019425592,0,0.250304258516816,0,0.116646230442302,0.0435981061590274,0,0,0,0,0,0,0,0,0,0,0.0767723749840541,0.121674780997008,0,0.0191573012046279,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0359371039543305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.303722482647172,0,0,0.29371495971512,0,0,0,0.112297985790599,0,0,0,0,0,0,0,0,0,0.011546928783727,0,0,0,0,0,0,0,0,0.0781895558980333,0,-0.000155136544311024,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.182774846722149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542214866164449,0,0.202906122674359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0137364100205587,-0.00630118312024451,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.421355247494084,0,0,0,0,0,0,0,0,0,0,0.0337001284416006,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.103156450571535,0,0.116533153059044,0,0,0,0,0,0.00939068885334226,0.182323425685191,0,0,0,0,0,0.0453420910446308,0,0,0.143400527162422,0.0475317653115548,0,0.0167890434024412,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.690736182170723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724588077114195,0,0,0,0.00828764435627702,0,0,0.0289076482083809,0,0.154262844291145,0,0,0,0.0373635538859257,0,0,0,0,0,0,0,0,0,0,-0.0318646982495654,0,0,0,-0.0671981333459852,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572384983738188,0,0,0.070174152530213,0,0,0,0,0,0,0.0837112342140767,0.0599787031002687,0,0,0,0,0,0,0,0,0,0.0562733351016381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.000651696984337192,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.251498768692308,0,0.23063400102155,0,0,0,0.112585096271071,0,0,0,-0.431717259610412,0,0.207459343648308,0,0,0,0,0,0,0,0,-0.0852093810729072,0,0,0,0.120657398842822,-0.111662657394301,0,0.080058572298292,0.373961806464421,0,0,0.00823357953215187,0,0.0176273723158863,0,0,0,0,0,0,0,0,0,-0.182164812406933,0.0157568011491745,0,0,0,0,0,0,0
